,Modality,ID,Test Name,p_val
802,dMRI,sub-130720_ses-1,Homophily,6.508397076682105e-119
803,dMRI,sub-130720_ses-1,Homotopy,2.018252138040196e-05
804,dMRI,sub-164030_ses-1,Homophily,1.2043287663254998e-110
805,dMRI,sub-164030_ses-1,Homotopy,8.93433926358643e-06
806,dMRI,sub-179952_ses-1,Homophily,2.838072864819616e-155
807,dMRI,sub-179952_ses-1,Homotopy,1.808174480187046e-05
808,dMRI,sub-295146_ses-1,Homophily,6.791472689960635e-121
809,dMRI,sub-295146_ses-1,Homotopy,5.833832989487946e-09
810,dMRI,sub-810843_ses-1,Homophily,1.0701214174279039e-179
811,dMRI,sub-810843_ses-1,Homotopy,0.0006825390227900874
812,dMRI,sub-256540_ses-1,Homophily,1.1759104320815604e-128
813,dMRI,sub-256540_ses-1,Homotopy,2.701129047714069e-08
814,dMRI,sub-165840_ses-1,Homophily,4.065754903106823e-146
815,dMRI,sub-165840_ses-1,Homotopy,2.932748425294373e-07
816,dMRI,sub-185947_ses-1,Homophily,3.100095556519281e-161
817,dMRI,sub-185947_ses-1,Homotopy,0.00012093691772242256
818,dMRI,sub-751348_ses-1,Homophily,2.8821775855419234e-159
819,dMRI,sub-751348_ses-1,Homotopy,8.2059354845141e-06
820,dMRI,sub-583858_ses-1,Homophily,3.9453777217449865e-98
821,dMRI,sub-583858_ses-1,Homotopy,1.7600266214271856e-06
822,dMRI,sub-155231_ses-1,Homophily,6.407276400516787e-84
823,dMRI,sub-155231_ses-1,Homotopy,1.5254955851440835e-06
824,dMRI,sub-172635_ses-1,Homophily,4.298958837911157e-177
825,dMRI,sub-172635_ses-1,Homotopy,2.9778409133052145e-06
826,dMRI,sub-139435_ses-1,Homophily,2.4552446805356832e-169
827,dMRI,sub-139435_ses-1,Homotopy,0.0015385340679925424
828,dMRI,sub-857263_ses-1,Homophily,2.8370098288873226e-90
829,dMRI,sub-857263_ses-1,Homotopy,1.40968179204142e-07
830,dMRI,sub-129331_ses-1,Homophily,5.5613249109421245e-151
831,dMRI,sub-129331_ses-1,Homotopy,6.699017298269514e-05
832,dMRI,sub-339847_ses-1,Homophily,2.936149479735249e-176
833,dMRI,sub-339847_ses-1,Homotopy,0.0009813476395936743
834,dMRI,sub-882161_ses-1,Homophily,2.5088393176297894e-95
835,dMRI,sub-882161_ses-1,Homotopy,1.2627702970368005e-05
836,dMRI,sub-183034_ses-1,Homophily,3.054003950138265e-104
837,dMRI,sub-183034_ses-1,Homotopy,3.5636453364647007e-06
838,dMRI,sub-379657_ses-1,Homophily,2.633266632128051e-168
839,dMRI,sub-379657_ses-1,Homotopy,0.0007317222638236507
840,dMRI,sub-127731_ses-1,Homophily,7.445231735150097e-77
841,dMRI,sub-127731_ses-1,Homotopy,3.917260212211555e-07
842,dMRI,sub-211316_ses-1,Homophily,2.9783075783031726e-194
843,dMRI,sub-211316_ses-1,Homotopy,0.021333349036224594
844,dMRI,sub-220721_ses-1,Homophily,6.070006141104429e-166
845,dMRI,sub-220721_ses-1,Homotopy,0.0014143341431734117
846,dMRI,sub-208024_ses-1,Homophily,1.2751544872529323e-133
847,dMRI,sub-208024_ses-1,Homotopy,0.0006318444080670861
848,dMRI,sub-106521_ses-1,Homophily,2.2420367892352597e-187
849,dMRI,sub-106521_ses-1,Homotopy,1.5044025285177313e-05
850,dMRI,sub-217429_ses-1,Homophily,2.603866162196662e-192
851,dMRI,sub-217429_ses-1,Homotopy,0.0016887288783127314
852,dMRI,sub-195445_ses-1,Homophily,3.1209964384428836e-172
853,dMRI,sub-195445_ses-1,Homotopy,6.213553350297427e-05
854,dMRI,sub-105620_ses-1,Homophily,9.548877848568449e-181
855,dMRI,sub-105620_ses-1,Homotopy,2.1321137842354514e-06
856,dMRI,sub-202820_ses-1,Homophily,2.0091137584050147e-141
857,dMRI,sub-202820_ses-1,Homotopy,3.788195635696175e-07
858,dMRI,sub-849971_ses-1,Homophily,2.864037285827688e-203
859,dMRI,sub-849971_ses-1,Homotopy,0.0011674720840671334
860,dMRI,sub-587664_ses-1,Homophily,4.8426759037708635e-163
861,dMRI,sub-587664_ses-1,Homotopy,1.2903845137613092e-06
862,dMRI,sub-329844_ses-1,Homophily,6.281774125864927e-150
863,dMRI,sub-329844_ses-1,Homotopy,4.0277853872086895e-05
864,dMRI,sub-153631_ses-1,Homophily,9.21378207973675e-136
865,dMRI,sub-153631_ses-1,Homotopy,2.574845652201163e-07
866,dMRI,sub-172938_ses-1,Homophily,1.4965393399272123e-163
867,dMRI,sub-172938_ses-1,Homotopy,0.0004578187987538556
868,dMRI,sub-284646_ses-1,Homophily,1.6883692883836657e-97
869,dMRI,sub-284646_ses-1,Homotopy,1.0134937363868902e-06
870,dMRI,sub-872158_ses-1,Homophily,4.9155822324007804e-51
871,dMRI,sub-872158_ses-1,Homotopy,1.3475832458661669e-10
872,dMRI,sub-569965_ses-1,Homophily,3.0366785291254e-94
873,dMRI,sub-569965_ses-1,Homotopy,1.602234784329896e-08
874,dMRI,sub-397154_ses-1,Homophily,9.592920330511127e-157
875,dMRI,sub-397154_ses-1,Homotopy,0.0004149735443815589
876,dMRI,sub-108121_ses-1,Homophily,8.379663354823635e-94
877,dMRI,sub-108121_ses-1,Homotopy,8.193820119834717e-06
878,dMRI,sub-393550_ses-1,Homophily,1.8302455547829135e-207
879,dMRI,sub-393550_ses-1,Homotopy,0.0006119034976862266
880,dMRI,sub-176037_ses-1,Homophily,1.487432915889346e-136
881,dMRI,sub-176037_ses-1,Homotopy,3.8231864325448893e-05
882,dMRI,sub-792766_ses-1,Homophily,4.754150192029238e-131
883,dMRI,sub-792766_ses-1,Homotopy,3.883715048642239e-06
884,dMRI,sub-108020_ses-1,Homophily,5.082510233506946e-125
885,dMRI,sub-108020_ses-1,Homotopy,5.2199399838108775e-05
886,dMRI,sub-134021_ses-1,Homophily,3.9701705591315886e-151
887,dMRI,sub-134021_ses-1,Homotopy,0.00018091508152288634
888,dMRI,sub-300618_ses-1,Homophily,9.699502108242998e-89
889,dMRI,sub-300618_ses-1,Homotopy,5.2111164743623247e-05
890,dMRI,sub-901442_ses-1,Homophily,1.7859255920915e-106
891,dMRI,sub-901442_ses-1,Homotopy,2.538383443434206e-08
892,dMRI,sub-585256_ses-1,Homophily,2.238637179228095e-103
893,dMRI,sub-585256_ses-1,Homotopy,4.493976324296505e-08
894,dMRI,sub-163432_ses-1,Homophily,9.433172162729563e-168
895,dMRI,sub-163432_ses-1,Homotopy,0.0006295072323463144
896,dMRI,sub-102311_ses-1,Homophily,1.3897980271670596e-107
897,dMRI,sub-102311_ses-1,Homotopy,0.00013650863457379453
898,dMRI,sub-116524_ses-1,Homophily,1.2851444589572547e-168
899,dMRI,sub-116524_ses-1,Homotopy,3.378851990744414e-08
900,dMRI,sub-200311_ses-1,Homophily,8.052688177739233e-182
901,dMRI,sub-200311_ses-1,Homotopy,3.9228742116960926e-05
902,dMRI,sub-144428_ses-1,Homophily,9.161118125919145e-92
903,dMRI,sub-144428_ses-1,Homotopy,9.780550016402593e-09
904,dMRI,sub-300719_ses-1,Homophily,2.5450490557467882e-165
905,dMRI,sub-300719_ses-1,Homotopy,5.828255572757743e-05
906,dMRI,sub-580044_ses-1,Homophily,4.484056423849528e-246
907,dMRI,sub-580044_ses-1,Homotopy,0.0035079923673955763
908,dMRI,sub-156031_ses-1,Homophily,5.28968853752396e-131
909,dMRI,sub-156031_ses-1,Homotopy,0.00016831560947796735
910,dMRI,sub-176441_ses-1,Homophily,4.555517380147065e-128
911,dMRI,sub-176441_ses-1,Homotopy,1.8936523177348115e-07
912,dMRI,sub-844961_ses-1,Homophily,1.157344314439389e-127
913,dMRI,sub-844961_ses-1,Homotopy,0.0002873383652599939
914,dMRI,sub-725751_ses-1,Homophily,8.111035617107716e-84
915,dMRI,sub-725751_ses-1,Homotopy,1.7650621081972028e-05
916,dMRI,sub-767464_ses-1,Homophily,7.83869227924682e-131
917,dMRI,sub-767464_ses-1,Homotopy,1.3551346329193111e-06
918,dMRI,sub-541943_ses-1,Homophily,3.2880630277117955e-198
919,dMRI,sub-541943_ses-1,Homotopy,0.00018347949948137825
920,dMRI,sub-132118_ses-1,Homophily,8.947769205195495e-91
921,dMRI,sub-132118_ses-1,Homotopy,7.31847520575997e-05
922,dMRI,sub-159441_ses-1,Homophily,2.4038534533455474e-66
923,dMRI,sub-159441_ses-1,Homotopy,2.20985105641726e-13
924,dMRI,sub-159138_ses-1,Homophily,1.4863841958337465e-158
925,dMRI,sub-159138_ses-1,Homotopy,3.280219728295553e-07
926,dMRI,sub-358144_ses-1,Homophily,2.5427319116902814e-93
927,dMRI,sub-358144_ses-1,Homotopy,9.847933948335374e-08
928,dMRI,sub-310621_ses-1,Homophily,5.075108115683579e-80
929,dMRI,sub-310621_ses-1,Homotopy,4.589314137840181e-08
930,dMRI,sub-617748_ses-1,Homophily,4.935214342454919e-133
931,dMRI,sub-617748_ses-1,Homotopy,2.9567419961935616e-05
932,dMRI,sub-113922_ses-1,Homophily,9.078114661330398e-199
933,dMRI,sub-113922_ses-1,Homotopy,0.010755723846564872
934,dMRI,sub-523032_ses-1,Homophily,2.8414806521189658e-102
935,dMRI,sub-523032_ses-1,Homotopy,3.1642797442083846e-06
936,dMRI,sub-118023_ses-1,Homophily,2.7470690921346366e-94
937,dMRI,sub-118023_ses-1,Homotopy,1.7541783339910293e-06
938,dMRI,sub-616645_ses-1,Homophily,7.934401881849022e-166
939,dMRI,sub-616645_ses-1,Homotopy,0.001236612822439669
940,dMRI,sub-111211_ses-1,Homophily,1.7081793822659527e-124
941,dMRI,sub-111211_ses-1,Homotopy,9.391780785175865e-06
942,dMRI,sub-198451_ses-1,Homophily,1.0534792794475922e-197
943,dMRI,sub-198451_ses-1,Homotopy,2.5855688708507273e-05
944,dMRI,sub-698168_ses-1,Homophily,7.626962204947424e-127
945,dMRI,sub-698168_ses-1,Homotopy,4.684085579515429e-06
946,dMRI,sub-103111_ses-1,Homophily,1.7568864588834745e-143
947,dMRI,sub-103111_ses-1,Homotopy,4.180319678333036e-07
948,dMRI,sub-137431_ses-1,Homophily,6.672372082151605e-169
949,dMRI,sub-137431_ses-1,Homotopy,0.0001930280546127744
950,dMRI,sub-856463_ses-1,Homophily,7.450789999252897e-196
951,dMRI,sub-856463_ses-1,Homotopy,0.0012392715280541127
952,dMRI,sub-626648_ses-1,Homophily,2.5482839617876755e-153
953,dMRI,sub-626648_ses-1,Homotopy,1.7213649724535793e-05
954,dMRI,sub-901038_ses-1,Homophily,1.9909150290363576e-110
955,dMRI,sub-901038_ses-1,Homotopy,6.30155545335104e-07
956,dMRI,sub-473952_ses-1,Homophily,6.920208311756022e-158
957,dMRI,sub-473952_ses-1,Homotopy,0.00015052193467603815
958,dMRI,sub-114621_ses-1,Homophily,6.380963257795046e-111
959,dMRI,sub-114621_ses-1,Homotopy,4.950618784386199e-07
960,dMRI,sub-715647_ses-1,Homophily,2.2985884556472738e-169
961,dMRI,sub-715647_ses-1,Homotopy,0.0011117170066541286
962,dMRI,sub-135730_ses-1,Homophily,6.1144356022907885e-120
963,dMRI,sub-135730_ses-1,Homotopy,5.609785681754623e-07
964,dMRI,sub-109123_ses-1,Homophily,3.65153746730865e-95
965,dMRI,sub-109123_ses-1,Homotopy,1.9760415989694425e-07
966,dMRI,sub-463040_ses-1,Homophily,6.976435130877058e-210
967,dMRI,sub-463040_ses-1,Homotopy,0.0002897057637273889
968,dMRI,sub-127832_ses-1,Homophily,3.1962317426244246e-136
969,dMRI,sub-127832_ses-1,Homotopy,0.0002527920862680765
970,dMRI,sub-453542_ses-1,Homophily,9.945222841899072e-158
971,dMRI,sub-453542_ses-1,Homotopy,2.316034492073032e-05
972,dMRI,sub-390645_ses-1,Homophily,1.6727752606017374e-132
973,dMRI,sub-390645_ses-1,Homotopy,2.8191517079160365e-05
974,dMRI,sub-644246_ses-1,Homophily,2.6511724301052423e-130
975,dMRI,sub-644246_ses-1,Homotopy,1.02018994637055e-05
976,dMRI,sub-106824_ses-1,Homophily,3.381088385906482e-103
977,dMRI,sub-106824_ses-1,Homotopy,2.4811306930625594e-08
978,dMRI,sub-180735_ses-1,Homophily,4.446506659062302e-120
979,dMRI,sub-180735_ses-1,Homotopy,0.00542881621546558
980,dMRI,sub-200614_ses-1,Homophily,6.115487110855612e-145
981,dMRI,sub-200614_ses-1,Homotopy,3.2100309661217825e-05
982,dMRI,sub-205119_ses-1,Homophily,2.0340559455147828e-116
983,dMRI,sub-205119_ses-1,Homotopy,1.1656341332197868e-06
984,dMRI,sub-209834_ses-1,Homophily,1.5872440785519485e-113
985,dMRI,sub-209834_ses-1,Homotopy,4.934304650217626e-07
986,dMRI,sub-129634_ses-1,Homophily,3.019638620428084e-124
987,dMRI,sub-129634_ses-1,Homotopy,3.168177153836528e-11
988,dMRI,sub-171532_ses-1,Homophily,1.7038643423655954e-108
989,dMRI,sub-171532_ses-1,Homotopy,3.7478480964628677e-07
990,dMRI,sub-137936_ses-1,Homophily,5.282195569742574e-155
991,dMRI,sub-137936_ses-1,Homotopy,1.411644659272079e-05
992,dMRI,sub-871762_ses-1,Homophily,2.36689996313706e-180
993,dMRI,sub-871762_ses-1,Homotopy,0.011272622820884159
994,dMRI,sub-154532_ses-1,Homophily,2.297725227146428e-213
995,dMRI,sub-154532_ses-1,Homotopy,0.0005574184701396536
996,dMRI,sub-107321_ses-1,Homophily,8.497519917942589e-159
997,dMRI,sub-107321_ses-1,Homotopy,0.0014396766536220772
998,dMRI,sub-146634_ses-1,Homophily,5.669359342612233e-138
999,dMRI,sub-146634_ses-1,Homotopy,1.3031481396882438e-06
1000,dMRI,sub-314225_ses-1,Homophily,5.895073785514517e-153
1001,dMRI,sub-314225_ses-1,Homotopy,0.000398156570851307
1002,dMRI,sub-972566_ses-1,Homophily,2.8745962054472997e-170
1003,dMRI,sub-972566_ses-1,Homotopy,0.00012732975876523906
1004,dMRI,sub-680452_ses-1,Homophily,3.7419442738509378e-146
1005,dMRI,sub-680452_ses-1,Homotopy,1.315292728605683e-06
1006,dMRI,sub-199352_ses-1,Homophily,3.4173578922571295e-71
1007,dMRI,sub-199352_ses-1,Homotopy,2.174386633123367e-09
1008,dMRI,sub-815247_ses-1,Homophily,9.33004278672005e-114
1009,dMRI,sub-815247_ses-1,Homotopy,1.0283680613327858e-07
1010,dMRI,sub-141422_ses-1,Homophily,1.64772202883736e-131
1011,dMRI,sub-141422_ses-1,Homotopy,4.037185719138774e-06
1012,dMRI,sub-112314_ses-1,Homophily,1.0656667449909842e-147
1013,dMRI,sub-112314_ses-1,Homotopy,5.434628527548217e-06
1014,dMRI,sub-191942_ses-1,Homophily,2.399902533776612e-175
1015,dMRI,sub-191942_ses-1,Homotopy,0.0010915148006007726
1016,dMRI,sub-141826_ses-1,Homophily,1.2582885960549671e-157
1017,dMRI,sub-141826_ses-1,Homotopy,6.809377682119448e-06
1018,dMRI,sub-168341_ses-1,Homophily,1.734256351830062e-145
1019,dMRI,sub-168341_ses-1,Homotopy,2.3426983337529298e-07
1020,dMRI,sub-965367_ses-1,Homophily,4.282800172769639e-118
1021,dMRI,sub-965367_ses-1,Homotopy,1.4191103464638345e-05
1022,dMRI,sub-368551_ses-1,Homophily,7.491313171639096e-134
1023,dMRI,sub-368551_ses-1,Homotopy,4.7694292976185445e-08
1024,dMRI,sub-146129_ses-1,Homophily,1.0260303063674002e-112
1025,dMRI,sub-146129_ses-1,Homotopy,1.4039261952061353e-05
1026,dMRI,sub-965771_ses-1,Homophily,6.688547275656967e-129
1027,dMRI,sub-965771_ses-1,Homotopy,6.651760808142061e-06
1028,dMRI,sub-413934_ses-1,Homophily,5.239929153525471e-149
1029,dMRI,sub-413934_ses-1,Homotopy,2.666829293265651e-06
1030,dMRI,sub-178243_ses-1,Homophily,1.683165570710703e-120
1031,dMRI,sub-178243_ses-1,Homotopy,7.771232246575202e-07
1032,dMRI,sub-189349_ses-1,Homophily,2.036006361820893e-118
1033,dMRI,sub-189349_ses-1,Homotopy,3.952140180402637e-08
1034,dMRI,sub-103515_ses-1,Homophily,2.5083812092641177e-137
1035,dMRI,sub-103515_ses-1,Homotopy,4.44419012882839e-06
1036,dMRI,sub-680957_ses-1,Homophily,1.47230872067454e-96
1037,dMRI,sub-680957_ses-1,Homotopy,2.136152600091258e-09
1038,dMRI,sub-134223_ses-1,Homophily,9.775735555149496e-154
1039,dMRI,sub-134223_ses-1,Homotopy,0.002747828068603908
1040,dMRI,sub-155938_ses-1,Homophily,2.2727585245069688e-178
1041,dMRI,sub-155938_ses-1,Homotopy,0.0005650877051944204
1042,dMRI,sub-187547_ses-1,Homophily,1.3459850015123967e-103
1043,dMRI,sub-187547_ses-1,Homotopy,5.243783842936041e-07
1044,dMRI,sub-677968_ses-1,Homophily,6.177196892703195e-137
1045,dMRI,sub-677968_ses-1,Homotopy,3.436612615764884e-05
1046,dMRI,sub-119025_ses-1,Homophily,7.112732229832563e-136
1047,dMRI,sub-119025_ses-1,Homotopy,0.0003443818298587457
1048,dMRI,sub-188347_ses-1,Homophily,2.1147529252026078e-119
1049,dMRI,sub-188347_ses-1,Homotopy,5.437730096609896e-06
1050,dMRI,sub-201111_ses-1,Homophily,1.9661456726195763e-86
1051,dMRI,sub-201111_ses-1,Homotopy,8.885419900183996e-05
1052,dMRI,sub-812746_ses-1,Homophily,5.891756964829061e-153
1053,dMRI,sub-812746_ses-1,Homotopy,1.0322430304831865e-07
1054,dMRI,sub-810439_ses-1,Homophily,1.2639419476347103e-139
1055,dMRI,sub-810439_ses-1,Homotopy,2.5492236537009915e-07
1056,dMRI,sub-580347_ses-1,Homophily,8.375362829120142e-65
1057,dMRI,sub-580347_ses-1,Homotopy,6.622270726165874e-08
1058,dMRI,sub-188448_ses-1,Homophily,2.9030847726744223e-116
1059,dMRI,sub-188448_ses-1,Homotopy,0.00021268189710349204
1060,dMRI,sub-500222_ses-1,Homophily,3.4738309222684964e-141
1061,dMRI,sub-500222_ses-1,Homotopy,1.747242221524305e-06
1062,dMRI,sub-213017_ses-1,Homophily,1.320579638243015e-112
1063,dMRI,sub-213017_ses-1,Homotopy,2.9141176987235375e-06
1064,dMRI,sub-146331_ses-1,Homophily,5.908924110478242e-92
1065,dMRI,sub-146331_ses-1,Homotopy,9.11784272854013e-06
1066,dMRI,sub-922854_ses-1,Homophily,5.0762973375316154e-54
1067,dMRI,sub-922854_ses-1,Homotopy,1.3162464126124288e-06
1068,dMRI,sub-361234_ses-1,Homophily,2.596514299385829e-104
1069,dMRI,sub-361234_ses-1,Homotopy,1.0080341601167308e-06
1070,dMRI,sub-151425_ses-1,Homophily,5.281758477792927e-141
1071,dMRI,sub-151425_ses-1,Homotopy,1.9244236036917847e-07
1072,dMRI,sub-933253_ses-1,Homophily,1.0269881915313299e-124
1073,dMRI,sub-933253_ses-1,Homotopy,2.0845212414835752e-07
1074,dMRI,sub-147030_ses-1,Homophily,5.3923202684435314e-148
1075,dMRI,sub-147030_ses-1,Homotopy,5.861727405861594e-06
1076,dMRI,sub-167036_ses-1,Homophily,2.3030555431955124e-105
1077,dMRI,sub-167036_ses-1,Homotopy,1.3303387659840578e-08
1078,dMRI,sub-162733_ses-1,Homophily,4.0153247694921967e-144
1079,dMRI,sub-162733_ses-1,Homotopy,1.5033051712161614e-06
1080,dMRI,sub-715041_ses-1,Homophily,3.4865143473980614e-82
1081,dMRI,sub-715041_ses-1,Homotopy,6.660508947733088e-07
1082,dMRI,sub-731140_ses-1,Homophily,6.68510366126649e-101
1083,dMRI,sub-731140_ses-1,Homotopy,6.4148909706354435e-06
1084,dMRI,sub-165638_ses-1,Homophily,2.8408475186846256e-177
1085,dMRI,sub-165638_ses-1,Homotopy,0.0017133084070130344
1086,dMRI,sub-601127_ses-1,Homophily,3.0352853389767394e-83
1087,dMRI,sub-601127_ses-1,Homotopy,2.9481189151105912e-08
1088,dMRI,sub-224022_ses-1,Homophily,2.3056566057370625e-163
1089,dMRI,sub-224022_ses-1,Homotopy,0.0004526359046478672
1090,dMRI,sub-342129_ses-1,Homophily,1.4547071208662877e-141
1091,dMRI,sub-342129_ses-1,Homotopy,0.0001930646607556674
1092,dMRI,sub-397760_ses-1,Homophily,1.2035526302812664e-96
1093,dMRI,sub-397760_ses-1,Homotopy,2.0361079083733046e-07
1094,dMRI,sub-159340_ses-1,Homophily,2.0193500241080517e-143
1095,dMRI,sub-159340_ses-1,Homotopy,0.0006819800631104599
1096,dMRI,sub-127327_ses-1,Homophily,8.500864127540839e-178
1097,dMRI,sub-127327_ses-1,Homotopy,0.00011193068878673024
1098,dMRI,sub-706040_ses-1,Homophily,1.2801846809047007e-128
1099,dMRI,sub-706040_ses-1,Homotopy,8.415239285551677e-07
1100,dMRI,sub-175439_ses-1,Homophily,6.392338217483613e-109
1101,dMRI,sub-175439_ses-1,Homotopy,1.575137370110415e-06
1102,dMRI,sub-837560_ses-1,Homophily,2.0676315329136392e-94
1103,dMRI,sub-837560_ses-1,Homotopy,0.00015470765547051916
1104,dMRI,sub-677766_ses-1,Homophily,1.858716714463214e-116
1105,dMRI,sub-677766_ses-1,Homotopy,7.049773251783008e-06
1106,dMRI,sub-173637_ses-1,Homophily,1.352640954289911e-178
1107,dMRI,sub-173637_ses-1,Homotopy,0.0027175247343609716
1108,dMRI,sub-366042_ses-1,Homophily,3.9770859241597265e-110
1109,dMRI,sub-366042_ses-1,Homotopy,8.126653573306666e-05
1110,dMRI,sub-185139_ses-1,Homophily,2.4612286103305736e-103
1111,dMRI,sub-185139_ses-1,Homotopy,1.3178049895770051e-05
1112,dMRI,sub-212419_ses-1,Homophily,1.2650758371323896e-109
1113,dMRI,sub-212419_ses-1,Homotopy,4.529134154212841e-06
1114,dMRI,sub-309636_ses-1,Homophily,7.708916053084382e-112
1115,dMRI,sub-309636_ses-1,Homotopy,9.234418439717565e-06
1116,dMRI,sub-389357_ses-1,Homophily,9.469864284801542e-154
1117,dMRI,sub-389357_ses-1,Homotopy,1.2519035623994875e-06
1118,dMRI,sub-859671_ses-1,Homophily,8.552829032336092e-138
1119,dMRI,sub-859671_ses-1,Homotopy,9.817301031255408e-07
1120,dMRI,sub-171330_ses-1,Homophily,3.1555345438481482e-198
1121,dMRI,sub-171330_ses-1,Homotopy,1.6723163650396608e-05
1122,dMRI,sub-792564_ses-1,Homophily,2.61573438551986e-122
1123,dMRI,sub-792564_ses-1,Homotopy,7.6087080004499396e-06
1124,dMRI,sub-204319_ses-1,Homophily,5.301123352554914e-167
1125,dMRI,sub-204319_ses-1,Homotopy,6.853435740781757e-05
1126,dMRI,sub-325129_ses-1,Homophily,3.268634165883981e-105
1127,dMRI,sub-325129_ses-1,Homotopy,6.783281560333118e-08
1128,dMRI,sub-118528_ses-1,Homophily,4.724793865943128e-153
1129,dMRI,sub-118528_ses-1,Homotopy,0.007897121112216252
1130,dMRI,sub-355239_ses-1,Homophily,2.67757922462653e-125
1131,dMRI,sub-355239_ses-1,Homotopy,5.4814790802610326e-05
1132,dMRI,sub-121921_ses-1,Homophily,1.4991977090612924e-150
1133,dMRI,sub-121921_ses-1,Homotopy,2.544428020799585e-07
1134,dMRI,sub-614439_ses-1,Homophily,1.0485727102294415e-129
1135,dMRI,sub-614439_ses-1,Homotopy,4.798718323697531e-05
1136,dMRI,sub-140824_ses-1,Homophily,2.8518265633544545e-57
1137,dMRI,sub-140824_ses-1,Homotopy,9.995325519482405e-10
1138,dMRI,sub-786569_ses-1,Homophily,1.8816956468229462e-113
1139,dMRI,sub-786569_ses-1,Homotopy,1.8597422629010752e-05
1140,dMRI,sub-695768_ses-1,Homophily,2.287029808297175e-138
1141,dMRI,sub-695768_ses-1,Homotopy,4.3940911581022376e-07
1142,dMRI,sub-103818_ses-1,Homophily,6.462461116997638e-171
1143,dMRI,sub-103818_ses-1,Homotopy,0.001829055179583264
1144,dMRI,sub-161832_ses-1,Homophily,9.491737633698436e-162
1145,dMRI,sub-161832_ses-1,Homotopy,2.7316095951276364e-05
1146,dMRI,sub-485757_ses-1,Homophily,7.166823249051647e-129
1147,dMRI,sub-485757_ses-1,Homotopy,1.4050643917663937e-06
1148,dMRI,sub-163836_ses-1,Homophily,2.5876995013723114e-219
1149,dMRI,sub-163836_ses-1,Homotopy,0.002627167507183072
1150,dMRI,sub-138231_ses-1,Homophily,9.4199422922973e-118
1151,dMRI,sub-138231_ses-1,Homotopy,7.370262634092393e-05
1152,dMRI,sub-406432_ses-1,Homophily,2.580642315285851e-117
1153,dMRI,sub-406432_ses-1,Homotopy,0.0002969289837206382
1154,dMRI,sub-158035_ses-1,Homophily,7.629539439739607e-130
1155,dMRI,sub-158035_ses-1,Homotopy,7.109635517037907e-06
1156,dMRI,sub-176744_ses-1,Homophily,9.790039737725611e-101
1157,dMRI,sub-176744_ses-1,Homotopy,2.4656602563737017e-05
1158,dMRI,sub-117930_ses-1,Homophily,1.4249113389029897e-135
1159,dMRI,sub-117930_ses-1,Homotopy,1.6808319616100258e-05
1160,dMRI,sub-122317_ses-1,Homophily,4.892055530832519e-150
1161,dMRI,sub-122317_ses-1,Homotopy,0.001092863342348815
1162,dMRI,sub-186545_ses-1,Homophily,1.132611926496055e-218
1163,dMRI,sub-186545_ses-1,Homotopy,0.0005393889696963799
1164,dMRI,sub-145127_ses-1,Homophily,4.520933515579593e-155
1165,dMRI,sub-145127_ses-1,Homotopy,1.0220704243213213e-05
1166,dMRI,sub-513736_ses-1,Homophily,4.9075171801044144e-98
1167,dMRI,sub-513736_ses-1,Homotopy,2.648009339434288e-05
1168,dMRI,sub-942658_ses-1,Homophily,5.366688173530359e-182
1169,dMRI,sub-942658_ses-1,Homotopy,1.932435601681293e-05
1170,dMRI,sub-176239_ses-1,Homophily,3.2944173841371125e-79
1171,dMRI,sub-176239_ses-1,Homotopy,2.122077431810543e-06
1172,dMRI,sub-552241_ses-1,Homophily,8.164475151070786e-122
1173,dMRI,sub-552241_ses-1,Homotopy,7.807517381599707e-06
1174,dMRI,sub-237334_ses-1,Homophily,1.0977002854429982e-118
1175,dMRI,sub-237334_ses-1,Homotopy,0.00012030342441621137
1176,dMRI,sub-138534_ses-1,Homophily,7.80074233960549e-113
1177,dMRI,sub-138534_ses-1,Homotopy,1.5635610980194808e-05
1178,dMRI,sub-769064_ses-1,Homophily,1.3453917520857118e-140
1179,dMRI,sub-769064_ses-1,Homotopy,0.0002294740045983165
1180,dMRI,sub-586460_ses-1,Homophily,2.586048122606271e-183
1181,dMRI,sub-586460_ses-1,Homotopy,0.0001327840822789492
1182,dMRI,sub-194746_ses-1,Homophily,1.1072018867536144e-100
1183,dMRI,sub-194746_ses-1,Homotopy,3.189225414069492e-07
1184,dMRI,sub-429040_ses-1,Homophily,1.6066890080536142e-163
1185,dMRI,sub-429040_ses-1,Homotopy,3.443372650073593e-05
1186,dMRI,sub-171633_ses-1,Homophily,7.936957443014263e-181
1187,dMRI,sub-171633_ses-1,Homotopy,9.536059275035601e-05
1188,dMRI,sub-303119_ses-1,Homophily,7.413786284270078e-97
1189,dMRI,sub-303119_ses-1,Homotopy,5.708611298452698e-05
1190,dMRI,sub-144226_ses-1,Homophily,2.258959795041236e-113
1191,dMRI,sub-144226_ses-1,Homotopy,0.00012189460541597616
1192,dMRI,sub-675661_ses-1,Homophily,2.635703288917582e-102
1193,dMRI,sub-675661_ses-1,Homotopy,6.001022234466115e-08
1194,dMRI,sub-172332_ses-1,Homophily,4.481367610530524e-72
1195,dMRI,sub-172332_ses-1,Homotopy,3.45265417189991e-08
1196,dMRI,sub-553344_ses-1,Homophily,2.2094363635465943e-96
1197,dMRI,sub-553344_ses-1,Homotopy,5.998427878920971e-06
1198,dMRI,sub-210415_ses-1,Homophily,2.7769042847701715e-73
