delta,m,fraction_correct,all_correct
0.11111111111111112,560.0,0.9962000000000001,0.962
0.12121212121212122,560.0,0.999,0.99
0.13131313131313133,560.0,0.9997999999999999,0.998
0.14141414141414144,560.0,1.0,1.0
0.15151515151515152,560.0,1.0,1.0
0.16161616161616163,560.0,1.0,1.0
0.17171717171717174,560.0,1.0,1.0
0.18181818181818182,560.0,1.0,1.0
0.19191919191919193,560.0,1.0,1.0
0.20202020202020204,560.0,1.0,1.0
0.21212121212121213,560.0,1.0,1.0
0.22222222222222224,560.0,1.0,1.0
0.23232323232323235,560.0,1.0,1.0
0.24242424242424243,560.0,1.0,1.0
0.25252525252525254,560.0,1.0,1.0
0.26262626262626265,560.0,1.0,1.0
0.27272727272727276,560.0,1.0,1.0
0.2828282828282829,560.0,1.0,1.0
0.29292929292929293,560.0,1.0,1.0
0.30303030303030304,560.0,1.0,1.0
0.31313131313131315,560.0,1.0,1.0
0.32323232323232326,560.0,1.0,1.0
0.33333333333333337,560.0,1.0,1.0
0.3434343434343435,560.0,1.0,1.0
0.3535353535353536,560.0,1.0,1.0
0.36363636363636365,560.0,1.0,1.0
0.37373737373737376,560.0,1.0,1.0
0.38383838383838387,560.0,1.0,1.0
0.393939393939394,560.0,1.0,1.0
0.4040404040404041,560.0,1.0,1.0
0.4141414141414142,560.0,1.0,1.0
0.42424242424242425,560.0,1.0,1.0
0.43434343434343436,560.0,1.0,1.0
0.4444444444444445,560.0,1.0,1.0
0.4545454545454546,560.0,1.0,1.0
0.4646464646464647,560.0,1.0,1.0
0.4747474747474748,560.0,1.0,1.0
0.48484848484848486,560.0,1.0,1.0
0.494949494949495,560.0,1.0,1.0
0.5050505050505051,560.0,1.0,1.0
0.5151515151515152,560.0,1.0,1.0
0.5252525252525253,560.0,1.0,1.0
0.5353535353535354,560.0,1.0,1.0
0.5454545454545455,560.0,1.0,1.0
0.5555555555555556,560.0,1.0,1.0
0.5656565656565657,560.0,1.0,1.0
0.5757575757575758,560.0,1.0,1.0
0.5858585858585859,560.0,1.0,1.0
0.595959595959596,560.0,1.0,1.0
0.6060606060606061,560.0,1.0,1.0
0.6161616161616162,560.0,1.0,1.0
0.6262626262626263,560.0,1.0,1.0
0.6363636363636365,560.0,1.0,1.0
0.6464646464646465,560.0,1.0,1.0
0.6565656565656566,560.0,1.0,1.0
0.6666666666666667,560.0,1.0,1.0
0.6767676767676768,560.0,1.0,1.0
0.686868686868687,560.0,1.0,1.0
0.696969696969697,560.0,1.0,1.0
0.7070707070707072,560.0,1.0,1.0
0.7171717171717172,560.0,1.0,1.0
0.7272727272727273,560.0,1.0,1.0
0.7373737373737375,560.0,1.0,1.0
0.7474747474747475,560.0,1.0,1.0
0.7575757575757577,560.0,1.0,1.0
0.7676767676767677,560.0,1.0,1.0
0.7777777777777778,560.0,1.0,1.0
0.787878787878788,560.0,1.0,1.0
0.797979797979798,560.0,1.0,1.0
0.8080808080808082,560.0,1.0,1.0
0.8181818181818182,560.0,1.0,1.0
0.8282828282828284,560.0,1.0,1.0
0.8383838383838385,560.0,1.0,1.0
0.8484848484848485,560.0,1.0,1.0
0.8585858585858587,560.0,1.0,1.0
0.8686868686868687,560.0,1.0,1.0
0.8787878787878789,560.0,1.0,1.0
0.888888888888889,560.0,1.0,1.0
0.8989898989898991,560.0,1.0,1.0
0.9090909090909092,560.0,1.0,1.0
0.9191919191919192,560.0,1.0,1.0
0.9292929292929294,560.0,1.0,1.0
0.9393939393939394,560.0,1.0,1.0
0.9494949494949496,560.0,1.0,1.0
0.9595959595959597,560.0,1.0,1.0
0.9696969696969697,560.0,1.0,1.0
0.9797979797979799,560.0,1.0,1.0
0.98989898989899,560.0,1.0,1.0
1.0,560.0,1.0,1.0
0.0,570.0,0.0492,0.0
0.010101010101010102,570.0,0.06960000000000001,0.0
0.020202020202020204,570.0,0.14160000000000003,0.0
0.030303030303030304,570.0,0.2372,0.0
0.04040404040404041,570.0,0.39139999999999997,0.0
0.05050505050505051,570.0,0.5513999999999999,0.0
0.06060606060606061,570.0,0.7133999999999999,0.038
0.07070707070707072,570.0,0.8486000000000001,0.184
0.08080808080808081,570.0,0.923,0.424
0.09090909090909091,570.0,0.9702000000000001,0.746
0.10101010101010102,570.0,0.9872000000000001,0.878
0.11111111111111112,570.0,0.9965999999999999,0.966
0.12121212121212122,570.0,0.9992000000000001,0.992
0.13131313131313133,570.0,1.0,1.0
0.14141414141414144,570.0,0.9997999999999999,0.998
0.15151515151515152,570.0,1.0,1.0
0.16161616161616163,570.0,1.0,1.0
0.17171717171717174,570.0,1.0,1.0
0.18181818181818182,570.0,1.0,1.0
0.19191919191919193,570.0,1.0,1.0
0.20202020202020204,570.0,1.0,1.0
0.21212121212121213,570.0,1.0,1.0
0.22222222222222224,570.0,1.0,1.0
0.23232323232323235,570.0,1.0,1.0
0.24242424242424243,570.0,1.0,1.0
0.25252525252525254,570.0,1.0,1.0
0.26262626262626265,570.0,1.0,1.0
0.27272727272727276,570.0,1.0,1.0
0.2828282828282829,570.0,1.0,1.0
0.29292929292929293,570.0,1.0,1.0
0.30303030303030304,570.0,1.0,1.0
0.31313131313131315,570.0,1.0,1.0
0.32323232323232326,570.0,1.0,1.0
0.33333333333333337,570.0,1.0,1.0
0.3434343434343435,570.0,1.0,1.0
0.3535353535353536,570.0,1.0,1.0
0.36363636363636365,570.0,1.0,1.0
0.37373737373737376,570.0,1.0,1.0
0.38383838383838387,570.0,1.0,1.0
0.393939393939394,570.0,1.0,1.0
0.4040404040404041,570.0,1.0,1.0
0.4141414141414142,570.0,1.0,1.0
0.42424242424242425,570.0,1.0,1.0
0.43434343434343436,570.0,1.0,1.0
0.4444444444444445,570.0,1.0,1.0
0.4545454545454546,570.0,1.0,1.0
0.4646464646464647,570.0,1.0,1.0
0.4747474747474748,570.0,1.0,1.0
0.48484848484848486,570.0,1.0,1.0
0.494949494949495,570.0,1.0,1.0
0.5050505050505051,570.0,1.0,1.0
0.5151515151515152,570.0,1.0,1.0
0.5252525252525253,570.0,1.0,1.0
0.5353535353535354,570.0,1.0,1.0
0.5454545454545455,570.0,1.0,1.0
0.5555555555555556,570.0,1.0,1.0
0.5656565656565657,570.0,1.0,1.0
0.5757575757575758,570.0,1.0,1.0
0.5858585858585859,570.0,1.0,1.0
0.595959595959596,570.0,1.0,1.0
0.6060606060606061,570.0,1.0,1.0
0.6161616161616162,570.0,1.0,1.0
0.6262626262626263,570.0,1.0,1.0
0.6363636363636365,570.0,1.0,1.0
0.6464646464646465,570.0,1.0,1.0
0.6565656565656566,570.0,1.0,1.0
0.6666666666666667,570.0,1.0,1.0
0.6767676767676768,570.0,1.0,1.0
0.686868686868687,570.0,1.0,1.0
0.696969696969697,570.0,1.0,1.0
0.7070707070707072,570.0,1.0,1.0
0.7171717171717172,570.0,1.0,1.0
0.7272727272727273,570.0,1.0,1.0
0.7373737373737375,570.0,1.0,1.0
0.7474747474747475,570.0,1.0,1.0
0.7575757575757577,570.0,1.0,1.0
0.7676767676767677,570.0,1.0,1.0
0.7777777777777778,570.0,1.0,1.0
0.787878787878788,570.0,1.0,1.0
0.797979797979798,570.0,1.0,1.0
0.8080808080808082,570.0,1.0,1.0
0.8181818181818182,570.0,1.0,1.0
0.8282828282828284,570.0,1.0,1.0
0.8383838383838385,570.0,1.0,1.0
0.8484848484848485,570.0,1.0,1.0
0.8585858585858587,570.0,1.0,1.0
0.8686868686868687,570.0,1.0,1.0
0.8787878787878789,570.0,1.0,1.0
0.888888888888889,570.0,1.0,1.0
0.8989898989898991,570.0,1.0,1.0
0.9090909090909092,570.0,1.0,1.0
0.9191919191919192,570.0,1.0,1.0
0.9292929292929294,570.0,1.0,1.0
0.9393939393939394,570.0,1.0,1.0
0.9494949494949496,570.0,1.0,1.0
0.9595959595959597,570.0,1.0,1.0
0.9696969696969697,570.0,1.0,1.0
0.9797979797979799,570.0,1.0,1.0
0.98989898989899,570.0,1.0,1.0
1.0,570.0,1.0,1.0
0.0,580.0,0.048400000000000006,0.0
0.010101010101010102,580.0,0.06380000000000001,0.0
0.020202020202020204,580.0,0.13920000000000002,0.0
0.030303030303030304,580.0,0.24580000000000002,0.0
0.04040404040404041,580.0,0.3908,0.0
0.05050505050505051,580.0,0.561,0.004
0.06060606060606061,580.0,0.7258,0.044
0.07070707070707072,580.0,0.84,0.162
0.08080808080808081,580.0,0.9210000000000002,0.436
0.09090909090909091,580.0,0.9668,0.71
0.10101010101010102,580.0,0.989,0.892
0.11111111111111112,580.0,0.996,0.962
0.12121212121212122,580.0,0.999,0.99
0.13131313131313133,580.0,0.9996,0.996
0.14141414141414144,580.0,0.9997999999999999,0.998
0.15151515151515152,580.0,1.0,1.0
0.16161616161616163,580.0,1.0,1.0
0.17171717171717174,580.0,1.0,1.0
0.18181818181818182,580.0,1.0,1.0
0.19191919191919193,580.0,1.0,1.0
0.20202020202020204,580.0,1.0,1.0
0.21212121212121213,580.0,1.0,1.0
0.22222222222222224,580.0,1.0,1.0
0.23232323232323235,580.0,1.0,1.0
0.24242424242424243,580.0,1.0,1.0
0.25252525252525254,580.0,1.0,1.0
0.26262626262626265,580.0,1.0,1.0
0.27272727272727276,580.0,1.0,1.0
0.2828282828282829,580.0,1.0,1.0
0.29292929292929293,580.0,1.0,1.0
0.30303030303030304,580.0,1.0,1.0
0.31313131313131315,580.0,1.0,1.0
0.32323232323232326,580.0,1.0,1.0
0.33333333333333337,580.0,1.0,1.0
0.3434343434343435,580.0,1.0,1.0
0.3535353535353536,580.0,1.0,1.0
0.36363636363636365,580.0,1.0,1.0
0.37373737373737376,580.0,1.0,1.0
0.38383838383838387,580.0,1.0,1.0
0.393939393939394,580.0,1.0,1.0
0.4040404040404041,580.0,1.0,1.0
0.4141414141414142,580.0,1.0,1.0
0.42424242424242425,580.0,1.0,1.0
0.43434343434343436,580.0,1.0,1.0
0.4444444444444445,580.0,1.0,1.0
0.4545454545454546,580.0,1.0,1.0
0.4646464646464647,580.0,1.0,1.0
0.4747474747474748,580.0,1.0,1.0
0.48484848484848486,580.0,1.0,1.0
0.494949494949495,580.0,1.0,1.0
0.5050505050505051,580.0,1.0,1.0
0.5151515151515152,580.0,1.0,1.0
0.5252525252525253,580.0,1.0,1.0
0.5353535353535354,580.0,1.0,1.0
0.5454545454545455,580.0,1.0,1.0
0.5555555555555556,580.0,1.0,1.0
0.5656565656565657,580.0,1.0,1.0
0.5757575757575758,580.0,1.0,1.0
0.5858585858585859,580.0,1.0,1.0
0.595959595959596,580.0,1.0,1.0
0.6060606060606061,580.0,1.0,1.0
0.6161616161616162,580.0,1.0,1.0
0.6262626262626263,580.0,1.0,1.0
0.6363636363636365,580.0,1.0,1.0
0.6464646464646465,580.0,1.0,1.0
0.6565656565656566,580.0,1.0,1.0
0.6666666666666667,580.0,1.0,1.0
0.6767676767676768,580.0,1.0,1.0
0.686868686868687,580.0,1.0,1.0
0.696969696969697,580.0,1.0,1.0
0.7070707070707072,580.0,1.0,1.0
0.7171717171717172,580.0,1.0,1.0
0.7272727272727273,580.0,1.0,1.0
0.7373737373737375,580.0,1.0,1.0
0.7474747474747475,580.0,1.0,1.0
0.7575757575757577,580.0,1.0,1.0
0.7676767676767677,580.0,1.0,1.0
0.7777777777777778,580.0,1.0,1.0
0.787878787878788,580.0,1.0,1.0
0.797979797979798,580.0,1.0,1.0
0.8080808080808082,580.0,1.0,1.0
0.8181818181818182,580.0,1.0,1.0
0.8282828282828284,580.0,1.0,1.0
0.8383838383838385,580.0,1.0,1.0
0.8484848484848485,580.0,1.0,1.0
0.8585858585858587,580.0,1.0,1.0
0.8686868686868687,580.0,1.0,1.0
0.8787878787878789,580.0,1.0,1.0
0.888888888888889,580.0,1.0,1.0
0.8989898989898991,580.0,1.0,1.0
0.9090909090909092,580.0,1.0,1.0
0.9191919191919192,580.0,1.0,1.0
0.9292929292929294,580.0,1.0,1.0
0.9393939393939394,580.0,1.0,1.0
0.9494949494949496,580.0,1.0,1.0
0.9595959595959597,580.0,1.0,1.0
0.9696969696969697,580.0,1.0,1.0
0.9797979797979799,580.0,1.0,1.0
0.98989898989899,580.0,1.0,1.0
1.0,580.0,1.0,1.0
0.0,590.0,0.05,0.0
0.010101010101010102,590.0,0.069,0.0
0.020202020202020204,590.0,0.13640000000000002,0.0
0.030303030303030304,590.0,0.251,0.0
0.04040404040404041,590.0,0.3946,0.0
0.05050505050505051,590.0,0.568,0.006
0.06060606060606061,590.0,0.7298,0.03
0.07070707070707072,590.0,0.8456000000000001,0.188
0.08080808080808081,590.0,0.9248000000000002,0.434
0.09090909090909091,590.0,0.9762000000000001,0.78
0.10101010101010102,590.0,0.9912000000000001,0.914
0.11111111111111112,590.0,0.9965999999999999,0.966
0.12121212121212122,590.0,0.9992000000000001,0.992
0.13131313131313133,590.0,1.0,1.0
0.14141414141414144,590.0,1.0,1.0
0.15151515151515152,590.0,1.0,1.0
0.16161616161616163,590.0,1.0,1.0
0.17171717171717174,590.0,1.0,1.0
0.18181818181818182,590.0,1.0,1.0
0.19191919191919193,590.0,1.0,1.0
0.20202020202020204,590.0,1.0,1.0
0.21212121212121213,590.0,1.0,1.0
0.22222222222222224,590.0,1.0,1.0
0.23232323232323235,590.0,1.0,1.0
0.24242424242424243,590.0,1.0,1.0
0.25252525252525254,590.0,1.0,1.0
0.26262626262626265,590.0,1.0,1.0
0.27272727272727276,590.0,1.0,1.0
0.2828282828282829,590.0,1.0,1.0
0.29292929292929293,590.0,1.0,1.0
0.30303030303030304,590.0,1.0,1.0
0.31313131313131315,590.0,1.0,1.0
0.32323232323232326,590.0,1.0,1.0
0.33333333333333337,590.0,1.0,1.0
0.3434343434343435,590.0,1.0,1.0
0.3535353535353536,590.0,1.0,1.0
0.36363636363636365,590.0,1.0,1.0
0.37373737373737376,590.0,1.0,1.0
0.38383838383838387,590.0,1.0,1.0
0.393939393939394,590.0,1.0,1.0
0.4040404040404041,590.0,1.0,1.0
0.4141414141414142,590.0,1.0,1.0
0.42424242424242425,590.0,1.0,1.0
0.43434343434343436,590.0,1.0,1.0
0.4444444444444445,590.0,1.0,1.0
0.4545454545454546,590.0,1.0,1.0
0.4646464646464647,590.0,1.0,1.0
0.4747474747474748,590.0,1.0,1.0
0.48484848484848486,590.0,1.0,1.0
0.494949494949495,590.0,1.0,1.0
0.5050505050505051,590.0,1.0,1.0
0.5151515151515152,590.0,1.0,1.0
0.5252525252525253,590.0,1.0,1.0
0.5353535353535354,590.0,1.0,1.0
0.5454545454545455,590.0,1.0,1.0
0.5555555555555556,590.0,1.0,1.0
0.5656565656565657,590.0,1.0,1.0
0.5757575757575758,590.0,1.0,1.0
0.5858585858585859,590.0,1.0,1.0
0.595959595959596,590.0,1.0,1.0
0.6060606060606061,590.0,1.0,1.0
0.6161616161616162,590.0,1.0,1.0
0.6262626262626263,590.0,1.0,1.0
0.6363636363636365,590.0,1.0,1.0
0.6464646464646465,590.0,1.0,1.0
0.6565656565656566,590.0,1.0,1.0
0.6666666666666667,590.0,1.0,1.0
0.6767676767676768,590.0,1.0,1.0
0.686868686868687,590.0,1.0,1.0
0.696969696969697,590.0,1.0,1.0
0.7070707070707072,590.0,1.0,1.0
0.7171717171717172,590.0,1.0,1.0
0.7272727272727273,590.0,1.0,1.0
0.7373737373737375,590.0,1.0,1.0
0.7474747474747475,590.0,1.0,1.0
0.7575757575757577,590.0,1.0,1.0
0.7676767676767677,590.0,1.0,1.0
0.7777777777777778,590.0,1.0,1.0
0.787878787878788,590.0,1.0,1.0
0.797979797979798,590.0,1.0,1.0
0.8080808080808082,590.0,1.0,1.0
0.8181818181818182,590.0,1.0,1.0
0.8282828282828284,590.0,1.0,1.0
0.8383838383838385,590.0,1.0,1.0
0.8484848484848485,590.0,1.0,1.0
0.8585858585858587,590.0,1.0,1.0
0.8686868686868687,590.0,1.0,1.0
0.8787878787878789,590.0,1.0,1.0
0.888888888888889,590.0,1.0,1.0
0.8989898989898991,590.0,1.0,1.0
0.9090909090909092,590.0,1.0,1.0
0.9191919191919192,590.0,1.0,1.0
0.9292929292929294,590.0,1.0,1.0
0.9393939393939394,590.0,1.0,1.0
0.9494949494949496,590.0,1.0,1.0
0.9595959595959597,590.0,1.0,1.0
0.9696969696969697,590.0,1.0,1.0
0.9797979797979799,590.0,1.0,1.0
0.98989898989899,590.0,1.0,1.0
1.0,590.0,1.0,1.0
0.0,600.0,0.04499999999999999,0.0
0.010101010101010102,600.0,0.0694,0.0
0.020202020202020204,600.0,0.1376,0.0
0.030303030303030304,600.0,0.2626,0.0
0.04040404040404041,600.0,0.4129999999999999,0.0
0.05050505050505051,600.0,0.589,0.004
0.06060606060606061,600.0,0.7356,0.046
0.07070707070707072,600.0,0.8592000000000001,0.214
0.08080808080808081,600.0,0.9310000000000002,0.476
0.09090909090909091,600.0,0.9726000000000001,0.752
0.10101010101010102,600.0,0.9927999999999999,0.93
0.11111111111111112,600.0,0.9962000000000001,0.962
0.12121212121212122,600.0,0.9996,0.996
0.13131313131313133,600.0,0.9997999999999999,0.998
0.14141414141414144,600.0,1.0,1.0
0.15151515151515152,600.0,1.0,1.0
0.16161616161616163,600.0,1.0,1.0
0.17171717171717174,600.0,1.0,1.0
0.18181818181818182,600.0,1.0,1.0
0.19191919191919193,600.0,1.0,1.0
0.20202020202020204,600.0,1.0,1.0
0.21212121212121213,600.0,1.0,1.0
0.22222222222222224,600.0,1.0,1.0
0.23232323232323235,600.0,1.0,1.0
0.24242424242424243,600.0,1.0,1.0
0.25252525252525254,600.0,1.0,1.0
0.26262626262626265,600.0,1.0,1.0
0.27272727272727276,600.0,1.0,1.0
0.2828282828282829,600.0,1.0,1.0
0.29292929292929293,600.0,1.0,1.0
0.30303030303030304,600.0,1.0,1.0
0.31313131313131315,600.0,1.0,1.0
0.32323232323232326,600.0,1.0,1.0
0.33333333333333337,600.0,1.0,1.0
0.3434343434343435,600.0,1.0,1.0
0.3535353535353536,600.0,1.0,1.0
0.36363636363636365,600.0,1.0,1.0
0.37373737373737376,600.0,1.0,1.0
0.38383838383838387,600.0,1.0,1.0
0.393939393939394,600.0,1.0,1.0
0.4040404040404041,600.0,1.0,1.0
0.4141414141414142,600.0,1.0,1.0
0.42424242424242425,600.0,1.0,1.0
0.43434343434343436,600.0,1.0,1.0
0.4444444444444445,600.0,1.0,1.0
0.4545454545454546,600.0,1.0,1.0
0.4646464646464647,600.0,1.0,1.0
0.4747474747474748,600.0,1.0,1.0
0.48484848484848486,600.0,1.0,1.0
0.494949494949495,600.0,1.0,1.0
0.5050505050505051,600.0,1.0,1.0
0.5151515151515152,600.0,1.0,1.0
0.5252525252525253,600.0,1.0,1.0
0.5353535353535354,600.0,1.0,1.0
0.5454545454545455,600.0,1.0,1.0
0.5555555555555556,600.0,1.0,1.0
0.5656565656565657,600.0,1.0,1.0
0.5757575757575758,600.0,1.0,1.0
0.5858585858585859,600.0,1.0,1.0
0.595959595959596,600.0,1.0,1.0
0.6060606060606061,600.0,1.0,1.0
0.6161616161616162,600.0,1.0,1.0
0.6262626262626263,600.0,1.0,1.0
0.6363636363636365,600.0,1.0,1.0
0.6464646464646465,600.0,1.0,1.0
0.6565656565656566,600.0,1.0,1.0
0.6666666666666667,600.0,1.0,1.0
0.6767676767676768,600.0,1.0,1.0
0.686868686868687,600.0,1.0,1.0
0.696969696969697,600.0,1.0,1.0
0.7070707070707072,600.0,1.0,1.0
0.7171717171717172,600.0,1.0,1.0
0.7272727272727273,600.0,1.0,1.0
0.7373737373737375,600.0,1.0,1.0
0.7474747474747475,600.0,1.0,1.0
0.7575757575757577,600.0,1.0,1.0
0.7676767676767677,600.0,1.0,1.0
0.7777777777777778,600.0,1.0,1.0
0.787878787878788,600.0,1.0,1.0
0.797979797979798,600.0,1.0,1.0
0.8080808080808082,600.0,1.0,1.0
0.8181818181818182,600.0,1.0,1.0
0.8282828282828284,600.0,1.0,1.0
0.8383838383838385,600.0,1.0,1.0
0.8484848484848485,600.0,1.0,1.0
0.8585858585858587,600.0,1.0,1.0
0.8686868686868687,600.0,1.0,1.0
0.8787878787878789,600.0,1.0,1.0
0.888888888888889,600.0,1.0,1.0
0.8989898989898991,600.0,1.0,1.0
0.9090909090909092,600.0,1.0,1.0
0.9191919191919192,600.0,1.0,1.0
0.9292929292929294,600.0,1.0,1.0
0.9393939393939394,600.0,1.0,1.0
0.9494949494949496,600.0,1.0,1.0
0.9595959595959597,600.0,1.0,1.0
0.9696969696969697,600.0,1.0,1.0
0.9797979797979799,600.0,1.0,1.0
0.98989898989899,600.0,1.0,1.0
1.0,600.0,1.0,1.0
0.0,610.0,0.0484,0.0
0.010101010101010102,610.0,0.0664,0.0
0.020202020202020204,610.0,0.1352,0.0
0.030303030303030304,610.0,0.25939999999999996,0.0
0.04040404040404041,610.0,0.41519999999999996,0.0
0.05050505050505051,610.0,0.5831999999999999,0.01
0.06060606060606061,610.0,0.7363999999999998,0.04
0.07070707070707072,610.0,0.8692000000000001,0.252
0.08080808080808081,610.0,0.9360000000000002,0.496
0.09090909090909091,610.0,0.9744,0.772
0.10101010101010102,610.0,0.9917999999999999,0.926
0.11111111111111112,610.0,0.998,0.98
0.12121212121212122,610.0,0.9996,0.996
0.13131313131313133,610.0,1.0,1.0
0.14141414141414144,610.0,1.0,1.0
0.15151515151515152,610.0,1.0,1.0
0.16161616161616163,610.0,1.0,1.0
0.17171717171717174,610.0,1.0,1.0
0.18181818181818182,610.0,1.0,1.0
0.19191919191919193,610.0,1.0,1.0
0.20202020202020204,610.0,1.0,1.0
0.21212121212121213,610.0,1.0,1.0
0.22222222222222224,610.0,1.0,1.0
0.23232323232323235,610.0,1.0,1.0
0.24242424242424243,610.0,1.0,1.0
0.25252525252525254,610.0,1.0,1.0
0.26262626262626265,610.0,1.0,1.0
0.27272727272727276,610.0,1.0,1.0
0.2828282828282829,610.0,1.0,1.0
0.29292929292929293,610.0,1.0,1.0
0.30303030303030304,610.0,1.0,1.0
0.31313131313131315,610.0,1.0,1.0
0.32323232323232326,610.0,1.0,1.0
0.33333333333333337,610.0,1.0,1.0
0.3434343434343435,610.0,1.0,1.0
0.3535353535353536,610.0,1.0,1.0
0.36363636363636365,610.0,1.0,1.0
0.37373737373737376,610.0,1.0,1.0
0.38383838383838387,610.0,1.0,1.0
0.393939393939394,610.0,1.0,1.0
0.4040404040404041,610.0,1.0,1.0
0.4141414141414142,610.0,1.0,1.0
0.42424242424242425,610.0,1.0,1.0
0.43434343434343436,610.0,1.0,1.0
0.4444444444444445,610.0,1.0,1.0
0.4545454545454546,610.0,1.0,1.0
0.4646464646464647,610.0,1.0,1.0
0.4747474747474748,610.0,1.0,1.0
0.48484848484848486,610.0,1.0,1.0
0.494949494949495,610.0,1.0,1.0
0.5050505050505051,610.0,1.0,1.0
0.5151515151515152,610.0,1.0,1.0
0.5252525252525253,610.0,1.0,1.0
0.5353535353535354,610.0,1.0,1.0
0.5454545454545455,610.0,1.0,1.0
0.5555555555555556,610.0,1.0,1.0
0.5656565656565657,610.0,1.0,1.0
0.5757575757575758,610.0,1.0,1.0
0.5858585858585859,610.0,1.0,1.0
0.595959595959596,610.0,1.0,1.0
0.6060606060606061,610.0,1.0,1.0
0.6161616161616162,610.0,1.0,1.0
0.6262626262626263,610.0,1.0,1.0
0.6363636363636365,610.0,1.0,1.0
0.6464646464646465,610.0,1.0,1.0
0.6565656565656566,610.0,1.0,1.0
0.6666666666666667,610.0,1.0,1.0
0.6767676767676768,610.0,1.0,1.0
0.686868686868687,610.0,1.0,1.0
0.696969696969697,610.0,1.0,1.0
0.7070707070707072,610.0,1.0,1.0
0.7171717171717172,610.0,1.0,1.0
0.7272727272727273,610.0,1.0,1.0
0.7373737373737375,610.0,1.0,1.0
0.7474747474747475,610.0,1.0,1.0
0.7575757575757577,610.0,1.0,1.0
0.7676767676767677,610.0,1.0,1.0
0.7777777777777778,610.0,1.0,1.0
0.787878787878788,610.0,1.0,1.0
0.797979797979798,610.0,1.0,1.0
0.8080808080808082,610.0,1.0,1.0
0.8181818181818182,610.0,1.0,1.0
0.8282828282828284,610.0,1.0,1.0
0.8383838383838385,610.0,1.0,1.0
0.8484848484848485,610.0,1.0,1.0
0.8585858585858587,610.0,1.0,1.0
0.8686868686868687,610.0,1.0,1.0
0.8787878787878789,610.0,1.0,1.0
0.888888888888889,610.0,1.0,1.0
0.8989898989898991,610.0,1.0,1.0
0.9090909090909092,610.0,1.0,1.0
0.9191919191919192,610.0,1.0,1.0
0.9292929292929294,610.0,1.0,1.0
0.9393939393939394,610.0,1.0,1.0
0.9494949494949496,610.0,1.0,1.0
0.9595959595959597,610.0,1.0,1.0
0.9696969696969697,610.0,1.0,1.0
0.9797979797979799,610.0,1.0,1.0
0.98989898989899,610.0,1.0,1.0
1.0,610.0,1.0,1.0
0.0,620.0,0.048,0.0
0.010101010101010102,620.0,0.073,0.0
0.020202020202020204,620.0,0.1512,0.0
0.030303030303030304,620.0,0.25680000000000003,0.0
0.04040404040404041,620.0,0.43360000000000004,0.0
0.05050505050505051,620.0,0.5864,0.004
0.06060606060606061,620.0,0.7556000000000002,0.048
0.07070707070707072,620.0,0.8724000000000001,0.256
0.08080808080808081,620.0,0.9358000000000001,0.504
0.09090909090909091,620.0,0.9826,0.842
0.10101010101010102,620.0,0.992,0.924
0.11111111111111112,620.0,0.998,0.98
0.12121212121212122,620.0,0.9992000000000001,0.992
0.13131313131313133,620.0,1.0,1.0
0.14141414141414144,620.0,1.0,1.0
0.15151515151515152,620.0,1.0,1.0
0.16161616161616163,620.0,1.0,1.0
0.17171717171717174,620.0,1.0,1.0
0.18181818181818182,620.0,1.0,1.0
0.19191919191919193,620.0,1.0,1.0
0.20202020202020204,620.0,1.0,1.0
0.21212121212121213,620.0,1.0,1.0
0.22222222222222224,620.0,1.0,1.0
0.23232323232323235,620.0,1.0,1.0
0.24242424242424243,620.0,1.0,1.0
0.25252525252525254,620.0,1.0,1.0
0.26262626262626265,620.0,1.0,1.0
0.27272727272727276,620.0,1.0,1.0
0.2828282828282829,620.0,1.0,1.0
0.29292929292929293,620.0,1.0,1.0
0.30303030303030304,620.0,1.0,1.0
0.31313131313131315,620.0,1.0,1.0
0.32323232323232326,620.0,1.0,1.0
0.33333333333333337,620.0,1.0,1.0
0.3434343434343435,620.0,1.0,1.0
0.3535353535353536,620.0,1.0,1.0
0.36363636363636365,620.0,1.0,1.0
0.37373737373737376,620.0,1.0,1.0
0.38383838383838387,620.0,1.0,1.0
0.393939393939394,620.0,1.0,1.0
0.4040404040404041,620.0,1.0,1.0
0.4141414141414142,620.0,1.0,1.0
0.42424242424242425,620.0,1.0,1.0
0.43434343434343436,620.0,1.0,1.0
0.4444444444444445,620.0,1.0,1.0
0.4545454545454546,620.0,1.0,1.0
0.4646464646464647,620.0,1.0,1.0
0.4747474747474748,620.0,1.0,1.0
0.48484848484848486,620.0,1.0,1.0
0.494949494949495,620.0,1.0,1.0
0.5050505050505051,620.0,1.0,1.0
0.5151515151515152,620.0,1.0,1.0
0.5252525252525253,620.0,1.0,1.0
0.5353535353535354,620.0,1.0,1.0
0.5454545454545455,620.0,1.0,1.0
0.5555555555555556,620.0,1.0,1.0
0.5656565656565657,620.0,1.0,1.0
0.5757575757575758,620.0,1.0,1.0
0.5858585858585859,620.0,1.0,1.0
0.595959595959596,620.0,1.0,1.0
0.6060606060606061,620.0,1.0,1.0
0.6161616161616162,620.0,1.0,1.0
0.6262626262626263,620.0,1.0,1.0
0.6363636363636365,620.0,1.0,1.0
0.6464646464646465,620.0,1.0,1.0
0.6565656565656566,620.0,1.0,1.0
0.6666666666666667,620.0,1.0,1.0
0.6767676767676768,620.0,1.0,1.0
0.686868686868687,620.0,1.0,1.0
0.696969696969697,620.0,1.0,1.0
