mean_1,mean_2,var_1,var_2,precision,recall
0.2348946535612503,0.19946831076078844,0.013651335212996255,0.010582082978530485,0.9000000000000001,0.9000000000000001
0.06606392716914708,-0.06083175289895291,0.018366465203939444,0.02329968032790177,0.9670000000000001,0.9670000000000001
0.12410534650185055,0.08736673467639611,0.020225021370847487,0.01763887708436577,0.7169999999999997,0.7169999999999997
0.0667633041377077,-0.03231562730149148,0.018593356092855364,0.0179113705974155,0.991,0.991
0.08289846101068579,0.04845696836517417,0.018199963900949283,0.018541010637031584,0.439,0.439
0.21537606554636426,0.18126426327182843,0.012770818436343924,0.010778333691588735,0.8700000000000003,0.8700000000000003
0.19554400483178563,0.1561619345466927,0.016577912023731257,0.014443240314909685,0.8420000000000001,0.8420000000000001
0.1890793228423097,0.17064483846954817,0.016500130272126514,0.013648943142392176,0.496,0.496
0.1926333715185682,0.1317284759947454,0.017287436161195095,0.019420508586020364,0.8940000000000002,0.8940000000000002
0.1164087964078411,0.02170310368799186,0.018301194866007665,0.022322600885392653,0.9350000000000002,0.9350000000000002
0.09888612531069374,,0.016657510646373108,,0.0,0.0
0.279345428147217,0.2624856908138743,0.013004875837637988,0.009710783208621737,0.5319999999999999,0.5319999999999999
0.10975745710265401,0.04744724322695867,0.02015840535375964,0.01991723100339118,0.8570000000000002,0.8570000000000002
0.21350718463970816,0.16889681833981313,0.01196763259329672,0.011139059959423298,0.9560000000000002,0.9560000000000002
0.13772123263556335,0.08474431303326294,0.015279962661190508,0.016797694593912543,0.8200000000000003,0.8200000000000003
0.4107329666582981,0.37027085304311413,0.014701683385496931,0.014275706097544513,0.8900000000000001,0.8900000000000001
0.45945095202528663,0.4523404678327628,0.01162618501216844,0.011847262607599036,0.111,0.111
0.3536767387470029,0.35374822570020076,0.015115145687175712,0.015926463624027262,0.054000000000000006,0.054000000000000006
0.3255499386369946,0.3169425414868947,0.010025536357320236,0.00883074739922729,0.205,0.205
0.44065403973080675,0.4072089221456197,0.01714715661353516,0.020423375158516794,0.6789999999999998,0.6789999999999998
0.2384100210776529,0.25459200566250767,0.01465715013884256,0.012707817912593554,0.282,0.282
0.4111480659680728,0.4074964648673156,0.015272116237808228,0.016926173256641423,0.072,0.072
0.4222771153964839,0.4015180631491762,0.01949151456982478,0.01927616405554586,0.33699999999999997,0.33699999999999997
0.21811007542503727,0.1995247446814509,0.010564881069097162,0.010290095909917515,0.47,0.47
0.4563073676729715,0.41419243854796867,0.012746423012774373,0.014817539493507607,0.9060000000000002,0.9060000000000002
0.46208820431927744,0.4454869224043788,0.012671879909902642,0.011944704690648828,0.3389999999999999,0.3389999999999999
0.2944163845048102,0.27309159123545995,0.02017122266320589,0.016503742521310216,0.474,0.474
0.5117616880340956,0.49419904374517876,0.01238769803748883,0.013000216231013545,0.4049999999999999,0.4049999999999999
0.3654835531088531,0.3847263550793711,0.016031567137404435,0.016030717447305963,0.368,0.368
0.44343314904418196,0.41130213707908136,0.015584425594927655,0.015294207461881247,0.723,0.723
0.41734676433575424,0.3986479069820838,0.01298768832214281,0.0123524717954823,0.43,0.43
0.5083483577429329,0.48437551464093664,0.016583947376517243,0.017815760305642754,0.48300000000000004,0.48300000000000004
0.3927373412878772,0.407835437176597,0.016816979241110322,0.016235495005238618,0.24400000000000002,0.24400000000000002
0.4952471994480743,0.45799979892411125,0.01508095552348799,0.017499073256461814,0.8009999999999999,0.8009999999999999
0.39806572552140285,0.37101370159401686,0.015237328324488417,0.014271826008590139,0.6089999999999999,0.6089999999999999
0.502876430420381,0.464346601809841,0.015140127363815441,0.015591535025053857,0.828,0.828
0.4793878478991903,0.4638210813818494,0.015421837908806945,0.014808483555945707,0.30199999999999994,0.30199999999999994
0.46337496630859215,0.43851710866939964,0.012225211679567454,0.01213941138014172,0.636,0.636
0.3194446996000355,0.2863735357973862,0.01817263015164607,0.018572621136961304,0.643,0.643
0.43485783631229136,0.40509284521226474,0.013732550355560222,0.013106974231509886,0.7230000000000003,0.7230000000000003
0.3966204692460376,0.39581394023215144,0.016732524463214417,0.015670128141218955,0.06299999999999999,0.06299999999999999
0.48628864008070943,0.4500196153091952,0.014366394006430916,0.015952946406241855,0.7930000000000003,0.7930000000000003
0.45076981722597426,0.4296612903636229,0.013443146314703724,0.014472265199678959,0.48400000000000004,0.48400000000000004
0.5545552714221591,0.5370586658468294,0.014888840292072431,0.0149577329482439,0.317,0.317
0.1334225929077037,0.1313528310386179,0.018875142980951467,0.014410321072887729,0.24700000000000003,0.24700000000000003
0.5765758299798919,0.5493656307699791,0.01285577845969434,0.013682436946137308,0.6569999999999999,0.6569999999999999
0.45290364813981304,0.4631011165807002,0.0160219768890156,0.014998730007240233,0.17300000000000004,0.17300000000000004
0.48432024504240834,0.46922672589446207,0.015323997502863937,0.015210018408286103,0.242,0.242
0.5045323812657669,0.48779345415975184,0.013684134716085452,0.014688847924553319,0.31699999999999995,0.31699999999999995
0.23337078487492563,0.20675651714285326,0.01026004032426301,0.008053484259975603,0.8210000000000001,0.8210000000000001
0.4315778086598037,0.4093813799988339,0.013330880762464905,0.012872025935142398,0.49699999999999994,0.49699999999999994
0.4225896191499532,0.41843582851424443,0.01902227696660414,0.019384034808064464,0.08,0.08
0.5085209226513939,0.4837061500729953,0.013649015751149678,0.012679931424751972,0.5920000000000001,0.5920000000000001
0.20885907854264946,0.20190259970741722,0.01923858819362422,0.015545413127805725,0.196,0.196
0.42297395623452944,0.4277251384149376,0.012876242934781557,0.011604437587354893,0.087,0.087
0.2891854703844995,0.27713859329695,0.012214393276548734,0.010444384730679615,0.28300000000000003,0.28300000000000003
0.39483510987106357,0.37581124336222,0.014851363228472704,0.01659616622555149,0.385,0.385
0.5408561368495685,0.5326153219677032,0.012965067734298674,0.012128229177668624,0.13799999999999998,0.13799999999999998
0.4177088540269419,0.40240043842819023,0.015441874699677666,0.016895170876163615,0.257,0.257
0.342762787759263,0.3024513275977637,0.013014760053105583,0.013193752000032538,0.9090000000000003,0.9090000000000003
0.36370583490406877,0.33937657909128344,0.018509595310489013,0.01657155579131597,0.519,0.519
0.36097728593895967,0.3521122154063773,0.01557729423301665,0.016407799106424006,0.127,0.127
0.5087410554368371,0.4735396162443609,0.014878348217300464,0.014865697088935254,0.8110000000000003,0.8110000000000003
0.4804059106770253,0.5028402967601225,0.015908066221046176,0.014508014733424581,0.49099999999999994,0.49099999999999994
0.38047940633024896,0.37184705162311715,0.01989531068725855,0.018288041627898315,0.11399999999999996,0.11399999999999996
0.38737746096401193,0.37093755834213504,0.014237239748561295,0.012473537007925261,0.37699999999999995,0.37699999999999995
0.2612497243774924,0.2518432287417463,0.01684712247794851,0.015334628457436243,0.154,0.154
0.5352476411881247,0.521958995825871,0.01278901884110348,0.012172520096265288,0.24799999999999997,0.24799999999999997
0.6239284745574682,0.6058717436766989,0.009654332534222817,0.009769632199184447,0.489,0.489
0.2569925053971199,0.2274047503508744,0.014907072635332341,0.01728425650536806,0.585,0.585
0.4752270192536257,0.4911234626116674,0.013867807779460626,0.014293149230975258,0.303,0.303
0.428772712684342,0.414319087518596,0.012742722559899371,0.011649597495015611,0.308,0.308
0.353582392428123,0.36432804997217966,0.016737959705246844,0.018266678625441884,0.177,0.177
0.25584992863224815,0.2273078447497438,0.014943369576714988,0.013034423805146047,0.693,0.693
0.45628670150370265,0.4701868184674209,0.015893024771791414,0.014921056175781915,0.23199999999999998,0.23199999999999998
0.3659451414226878,0.3580908677598167,0.019254066620394705,0.017687970469338232,0.10899999999999999,0.10899999999999999
0.3588103798044427,0.3697001683729416,0.019820551042458494,0.01666959667375489,0.18200000000000002,0.18200000000000002
0.36321332736739503,0.3617213830706748,0.02032211747944029,0.016384160340487813,0.1,0.1
0.3196575202402245,0.3529197040087639,0.022736141325750234,0.020637482511751282,0.604,0.604
0.3035660210090297,0.28670243851183325,0.017170353294540516,0.015610767472692844,0.297,0.297
0.4356690848834797,0.4564917494758938,0.015066928819420016,0.013943678832001958,0.47100000000000003,0.47100000000000003
0.24379051584609682,0.22027093052683708,0.016366412101392912,0.015345908750458881,0.48200000000000004,0.48200000000000004
0.3819748095391877,0.3933069158586353,0.018650302646285435,0.019491012665739677,0.155,0.155
0.3340685073040913,0.293948482920087,0.015778017818835866,0.016322326690862952,0.846,0.846
0.22419646741755786,0.21321534739640813,0.018010865175597038,0.017950667881681953,0.15100000000000002,0.15100000000000002
0.10743928839452337,0.08602986514351812,0.012884780801335139,0.01158910483668819,0.532,0.532
0.27122399554441234,0.22402363094118055,0.019975215822853897,0.020853343337965555,0.8390000000000002,0.8390000000000002
0.14131364627838847,0.11974666906683465,0.016863495986065496,0.01713494745785842,0.27699999999999997,0.27699999999999997
0.36069603691284746,0.3450277893817332,0.01660582333122284,0.017404784660330287,0.261,0.261
0.27948419018058107,0.23725722638199812,0.020049790648164822,0.02117670309375473,0.733,0.733
0.10269366451278182,0.09438491971767703,0.015587591015496241,0.010165115628362599,0.674,0.674
0.3903018978505084,0.3370881656609644,0.01859397056483453,0.018198152454616187,0.9410000000000003,0.9410000000000003
0.3068529736370109,0.2728834833581966,0.016538685802008932,0.013559183928167346,0.81,0.81
0.13066171837592108,0.10920894809596382,0.02316323675088695,0.018594536919464673,0.547,0.547
0.3000095822852828,0.2772219815344336,0.018855302579357473,0.017505287503256448,0.429,0.429
0.31149186130997153,0.30645044854696485,0.01873034634074335,0.019166149453002178,0.06499999999999999,0.06499999999999999
0.26405691452603874,0.22441371595266776,0.02200083593558268,0.01782078511665621,0.8230000000000001,0.8230000000000001
0.33221569249322835,0.289309464547013,0.016366275875592477,0.016382503467016033,0.8750000000000001,0.8750000000000001
0.4408425138878295,0.4125934066323042,0.016078009101050002,0.015540178661454199,0.6309999999999999,0.6309999999999999
0.3334661156544508,0.322809037355877,0.01874162279347906,0.01822335904283798,0.14900000000000002,0.14900000000000002
0.4926425314241334,0.4579445878540034,0.014511392573936912,0.014930458994100313,0.7940000000000002,0.7940000000000002
0.301716129912634,0.2307916518530446,0.015152421704772729,0.01603882104082774,1.0,1.0
0.4599081620914914,0.4270498261191549,0.01451533807645566,0.016584972693316668,0.748,0.748
0.41978945004850815,0.3820724537059238,0.017223514459290924,0.01727061967344573,0.7810000000000001,0.7810000000000001
0.37780008950896704,0.3340276430754359,0.017551821202395748,0.01659747985805282,0.8800000000000003,0.8800000000000003
0.2578991159960049,0.20881360570187732,0.020666856781416065,0.01606673966144694,0.9430000000000001,0.9430000000000001
0.34534788552224993,0.28521670652503917,0.019449299202970644,0.017574361766525198,0.9810000000000001,0.9810000000000001
0.3479844059452892,0.3235762522759745,0.016537674681468176,0.01685177820502658,0.483,0.483
0.5243925437627494,0.48286887805783435,0.014633037710851025,0.01371480687290061,0.9100000000000001,0.9100000000000001
0.31505850868117874,0.260818027567867,0.01883627483117987,0.018004096797172204,0.9440000000000002,0.9440000000000002
0.4161687358496629,0.39073131738210964,0.015763748413615213,0.01584249338099347,0.5609999999999999,0.5609999999999999
0.03823737049499065,,0.02103328535402867,,0.0,0.0
0.4764250657046537,0.4476089000383609,0.01617307443548882,0.015314442449217598,0.618,0.618
0.3403459325016297,0.3177063470723542,0.015931999271275105,0.017674326781096813,0.449,0.449
0.3311778304788489,0.28886834830839614,0.020504846809003476,0.01810691502441148,0.8510000000000004,0.8510000000000004
0.27913780181839976,0.24844032535541302,0.01773737080804766,0.0166976016948329,0.64,0.64
0.11458080853453378,0.08489844463893081,0.012533090784962207,0.009547680672708942,0.8680000000000001,0.8680000000000001
0.27670602347508777,0.23222753230889112,0.017163324461025673,0.016323041428707854,0.8869999999999999,0.8869999999999999
0.2780194538543199,0.24269636874806824,0.019750768983796164,0.021322481988569727,0.6339999999999999,0.6339999999999999
0.4621752715492542,0.42672461263043615,0.016152685347083435,0.016552541092862784,0.7770000000000001,0.7770000000000001
0.15132603468916406,0.1300604506161591,0.020917019784012385,0.0158181847052102,0.615,0.615
0.30214275970442256,0.2655449946789503,0.01533494336087221,0.015414694432119782,0.784,0.784
0.18264213084054692,0.13081351181225764,0.013140858097789516,0.012701456118682501,0.9570000000000002,0.9570000000000002
0.30604023436243644,0.26141084665882885,0.016961246196940904,0.015627063335047445,0.8910000000000002,0.8910000000000002
0.4189118801373741,0.3681010109641441,0.017869096516269514,0.017214796745282195,0.9400000000000002,0.9400000000000002
0.3548227687737871,0.306273633220732,0.019441240420638245,0.018726197070453303,0.8930000000000002,0.8930000000000002
0.24855418713685157,0.18127191597577957,0.015865402859668983,0.01485372619974133,0.998,0.998
0.2728313140362562,0.2364723402462103,0.01935521566164642,0.016223223839490705,0.782,0.782
0.3013301080274128,0.26001428447747393,0.018055993369452784,0.01819463132251973,0.802,0.802
0.45740879619077823,0.42559605425845065,0.02010197913693318,0.020161968542428913,0.6199999999999999,0.6199999999999999
0.32334471641116075,0.30218015480293137,0.016968325433043295,0.016203134030050883,0.39099999999999996,0.39099999999999996
0.3534990819923566,0.318577538009425,0.021284975894498067,0.01759848305225303,0.74,0.74
0.3022817085132549,0.2726398134320085,0.016553370889192277,0.014431455823579669,0.68,0.68
0.2651068399052834,0.25115222099666007,0.01855157274909917,0.01548268429020594,0.291,0.291
0.3970944810260428,0.36044958057969856,0.01791347250083634,0.018068233410250635,0.7600000000000001,0.7600000000000001
0.44378176679520087,0.3922593317047063,0.01541403583623144,0.014581571992451591,0.9680000000000001,0.9680000000000001
0.13288908353484702,0.10547462030103018,0.01910747093678259,0.0148118568938752,0.7379999999999999,0.7379999999999999
0.3601362017297909,0.35582321883068907,0.015413344600261883,0.01590011391284888,0.075,0.075
0.24374827038030034,0.21028710467539688,0.017015693119603235,0.013908507742050161,0.8060000000000003,0.8060000000000003
0.3157224731823402,0.313748481738572,0.017541634763510967,0.018911765222206844,0.05799999999999999,0.05799999999999999
0.21188701171192106,0.17521568144547087,0.018097025774362993,0.01292606217932126,0.9120000000000001,0.9120000000000001
0.33889519288794306,0.33475613483210087,0.01794045049553005,0.015085022787720032,0.10800000000000001,0.10800000000000001
0.3210992491651874,0.2945786024516683,0.019503811804512956,0.016483967571293882,0.5829999999999999,0.5829999999999999
0.29406865555298867,0.2810229881361817,0.019421729686190124,0.016648194984342255,0.23900000000000002,0.23900000000000002
0.21972279895295735,0.1938744742997413,0.016755055893824013,0.017112322622268878,0.4749999999999999,0.4749999999999999
0.2626778188086319,0.25538117497318147,0.01792743620808732,0.01972460783255665,0.084,0.084
0.24355274403942584,0.20564478601797137,0.01690065310006505,0.015562585223055491,0.8000000000000002,0.8000000000000002
0.3377463603713948,0.3316875838817126,0.01576779432881803,0.01564608722315586,0.105,0.105
0.1839348300208111,0.14300415571860012,0.01704151694458766,0.014488595429574924,0.8680000000000001,0.8680000000000001
0.2942509811575521,0.2928031456064294,0.017036427203338637,0.015935633844260437,0.057,0.057
0.2118974293485777,0.20459583507834142,0.017295778204319965,0.017221484818740897,0.085,0.085
0.22390701711654237,0.22285002570618742,0.010174676270536281,0.007684603807455986,0.12299999999999998,0.12299999999999998
0.3217973410129973,0.2504259878583955,0.019595216678075338,0.027924790850948032,0.9710000000000002,0.9710000000000002
0.12759413413823303,0.11945285912463277,0.012252654860949163,0.014431789130614128,0.064,0.064
0.3805562853593013,0.36484675354850493,0.013307631031491813,0.016186533980580207,0.3390000000000001,0.3390000000000001
0.2662455566720349,0.20614595021238427,0.020225520050472637,0.02654895941635639,0.8740000000000002,0.8740000000000002
0.1652757015421307,0.1405537979194368,0.01304987601170819,0.011130492300766187,0.6510000000000001,0.6510000000000001
0.3572659063751916,0.3096532689483869,0.016765831713690414,0.017278269007991995,0.9160000000000003,0.9160000000000003
0.2781719178407651,0.2677260812712083,0.013260952497208248,0.013559060058002953,0.18700000000000003,0.18700000000000003
0.14554305969107773,0.07025439054309936,0.030004475983390354,0.032749124072282386,0.7549999999999999,0.7549999999999999
0.3990198099421852,0.37924513242133906,0.014929834861931165,0.016172882646951277,0.42,0.42
0.32709139910444346,0.33681854659767246,0.01355319478221949,0.016056028739352683,0.19300000000000003,0.19300000000000003
0.3389432249071465,0.28750398629998336,0.018421208117781817,0.020196194488451096,0.9110000000000004,0.9110000000000004
0.3834467491534103,0.3789009822864764,0.012757641197281205,0.013100464839341098,0.079,0.079
0.39681838638221534,0.3359655092104232,0.016241689958439744,0.020848421225463334,0.9820000000000002,0.9820000000000002
0.34983594158882514,0.35693129581819705,0.015352515923094934,0.01756680483989089,0.125,0.125
0.4047833151852195,0.3467224622142124,0.015523222053492738,0.019948478755620124,0.9810000000000001,0.9810000000000001
0.34353938359847574,0.34060948709352584,0.015897554452290685,0.013557770769787661,0.10799999999999998,0.10799999999999998
0.4213091743104978,0.3676950362258682,0.013756592462853373,0.017568594398687756,0.9880000000000001,0.9880000000000001
0.40495120112615723,0.3764500880242797,0.01577979191832922,0.017124170064799743,0.5930000000000001,0.5930000000000001
0.4245394399799796,0.397576455483716,0.011733843527501866,0.013938468193718809,0.679,0.679
0.24225559375745162,0.17549579988331043,0.022546495846498395,0.027130475863229368,0.8580000000000001,0.8580000000000001
0.3999294117240997,0.3515964396541863,0.013954554456707931,0.017753990997187056,0.9580000000000001,0.9580000000000001
0.3541698185083817,0.3443310627925263,0.013930612583664096,0.014618974865143039,0.147,0.147
0.39913183614822145,0.3573155046694915,0.014066472289764285,0.01687410448856617,0.8990000000000002,0.8990000000000002
0.33792294299581693,0.30651403336696426,0.016485120447532215,0.01844863000877957,0.623,0.623
0.4332221795848968,0.3918121674590497,0.015001208097163689,0.01716279326882349,0.8780000000000001,0.8780000000000001
0.11246630194139479,0.03037468165333111,0.019073048238497783,0.02033759561259361,0.9460000000000002,0.9460000000000002
0.4356150626891422,0.3978365076846549,0.013458223840414694,0.016356577779751625,0.8530000000000002,0.8530000000000002
0.3630194694626375,0.3465728090099828,0.014089183683196805,0.01820893282225422,0.379,0.379
0.4345975432630775,0.4020635732221733,0.017719085393867504,0.018164274081346198,0.6719999999999999,0.6719999999999999
0.43820848236662274,0.42036636940991867,0.012675943575434131,0.015556376560725794,0.43099999999999994,0.43099999999999994
0.21669754825038903,0.19907117131136254,0.012187783742045774,0.009708309160588824,0.5489999999999999,0.5489999999999999
0.27977672449249974,0.2637790004203971,0.014832354794895072,0.016332378235202755,0.27299999999999996,0.27299999999999996
0.28108092199391327,0.2409720714652541,0.021748917749322815,0.029392125604463814,0.524,0.524
0.4281559026315506,0.4072178825580678,0.012548769505364332,0.014317874832371744,0.498,0.498
0.08735647426890522,0.05395020916729997,0.029303536001772622,0.02356454398304473,0.7,0.7
0.458091121508184,0.4775903163377759,0.013462389363693763,0.014498667064593754,0.43599999999999994,0.43599999999999994
0.23743684563716597,0.22143902771709342,0.012708151627948526,0.011445225923570423,0.3839999999999999,0.3839999999999999
0.38897947577069175,0.3665723487511882,0.01291707110780651,0.014369020691264415,0.532,0.532
0.5077949288679919,0.4884282583507093,0.013328123921085427,0.015062755807045932,0.426,0.426
0.3520955858596753,0.31869721662618733,0.016817366674322824,0.019137128612999568,0.6699999999999998,0.6699999999999998
0.31965496769090335,0.29072984327949314,0.014455010310531098,0.015532795733339691,0.64,0.64
0.2826912821114433,0.23893020698925588,0.017962241762690193,0.0210505056989839,0.7730000000000001,0.7730000000000001
0.2634814560726317,0.23657718712531822,0.019876184947028978,0.021685595817747604,0.40099999999999997,0.40099999999999997
0.37207947026222943,0.3370062548776056,0.017335389272032813,0.0176532760084408,0.7190000000000001,0.7190000000000001
0.3581486249152581,0.3624961229467688,0.013858490991789143,0.01565261425835209,0.083,0.083
0.3005264404772497,0.24391825453813362,0.018916922113251477,0.024197895672161067,0.8960000000000001,0.8960000000000001
0.27311766884665795,0.2558689978029489,0.012834231812401353,0.012983413529733366,0.37499999999999994,0.37499999999999994
0.21155797654421843,0.19172844490299468,0.014522261381482705,0.015143288482342894,0.3299999999999999,0.3299999999999999
0.42914103854836194,0.40546146172139697,0.014019059219105479,0.015134930001596133,0.5269999999999999,0.5269999999999999
0.4259820272155241,0.4156829187657208,0.012426106288095075,0.013144938068667468,0.152,0.152
0.14814318760416342,,0.01547511566177483,,0.0,0.0
0.3728664416247166,0.38010902371751126,0.013733515102921952,0.01519742672382416,0.11599999999999999,0.11599999999999999
0.3411584359779802,0.31391677120065214,0.013527949150134224,0.012548654621636509,0.674,0.674
0.3323039237162567,0.3329574904686128,0.014728921590314059,0.01706762615396875,0.06899999999999999,0.06899999999999999
0.18042252008481352,0.1344663709319479,0.013277346880826733,0.01508666518774235,0.8300000000000002,0.8300000000000002
0.3630366058958906,0.36518470985301743,0.01429850341546758,0.014677427268646744,0.07599999999999998,0.07599999999999998
0.2763702196497846,0.24082490532449902,0.020507352332852287,0.023650555331893485,0.5379999999999999,0.5379999999999999
0.2981045539988577,0.2853030442422171,0.017358636170566582,0.017698828659200364,0.18200000000000005,0.18200000000000005
0.23788040366869065,0.21745468967251388,0.01836814748092102,0.021145710740077064,0.254,0.254
0.2634787443834876,0.28179439574764775,0.019800653178593045,0.018826816897646564,0.26599999999999996,0.26599999999999996
0.23829338133279757,0.21333024355131083,0.02173717659412698,0.01770077233906872,0.565,0.565
0.3514419904507051,0.3600615306473381,0.014212703247555391,0.014478392228112725,0.11900000000000001,0.11900000000000001
0.1378356561567133,0.09438179750489206,0.024510350007748677,0.021111785108623857,0.78,0.78
0.31774262066082365,0.3092473639659601,0.01619010435575764,0.018549942768496332,0.10499999999999998,0.10499999999999998
0.0842004587066301,0.0971840540687511,0.015187724238916154,0.011968373988684866,0.065,0.065
0.3524636628199131,0.3657499173286548,0.017508515319984524,0.01762692464887505,0.195,0.195
0.11446504676635744,0.13176569633508553,0.011749294701450311,0.012238352398455133,0.32699999999999996,0.32699999999999996
0.2875304065793063,0.30476639625867447,0.022156736703180996,0.022324863291601427,0.21300000000000005,0.21300000000000005
0.5312156108194227,0.5308203058263647,0.016266782458597983,0.014006620446685599,0.06899999999999999,0.06899999999999999
0.07349905556466248,0.08707717780926504,0.01631632562779975,0.011215949407534516,0.17800000000000002,0.17800000000000002
0.3122902765146308,0.298824195231069,0.019239172364188862,0.02041225580481668,0.158,0.158
0.23346021649766022,0.2365690627788915,0.016302834222066874,0.014104176284154347,0.05899999999999998,0.05899999999999998
0.2874661937852021,0.28733762556950343,0.01977951406012346,0.017655419349593943,0.063,0.063
0.37173235955396594,0.3729260338282691,0.015886591404158955,0.0190475246308764,0.073,0.073
