p,delta,m,omni_power_1,omni_power_2,omni_power_3,mase_power_1,mase_power_2,mase_power_3
0.5,0.18,160.0,0.45,0.55,0.15,0.57,0.37,0.08
0.5,0.19,160.0,0.47,0.6,0.21,0.55,0.43,0.08
0.5,0.2,160.0,0.56,0.59,0.17,0.49,0.48,0.03
0.5,0.21,160.0,0.47,0.66,0.16,0.66,0.49,0.13
0.5,0.22,160.0,0.53,0.67,0.24,0.56,0.53,0.12
0.5,0.23,160.0,0.58,0.66,0.26,0.72,0.6,0.12
0.5,0.24,160.0,0.57,0.7,0.15,0.63,0.5,0.09
0.5,0.25,160.0,0.73,0.74,0.13,0.74,0.58,0.09
0.5,0.26,160.0,0.67,0.71,0.23,0.71,0.61,0.13
0.5,0.27,160.0,0.65,0.78,0.24,0.7,0.64,0.16
0.5,0.28,160.0,0.75,0.75,0.19,0.82,0.58,0.05
0.5,0.29,160.0,0.75,0.7,0.15,0.8,0.64,0.12
0.5,0.3,160.0,0.75,0.75,0.28,0.84,0.65,0.12
0.5,0.31,160.0,0.69,0.73,0.27,0.86,0.54,0.11
0.5,0.32,160.0,0.77,0.71,0.35,0.8,0.57,0.14
0.5,0.33,160.0,0.81,0.67,0.2,0.86,0.54,0.12
0.5,0.34,160.0,0.79,0.7,0.26,0.84,0.67,0.14
0.5,0.35000000000000003,160.0,0.83,0.64,0.21,0.87,0.66,0.16
0.5,0.36,160.0,0.87,0.63,0.24,0.86,0.65,0.19
0.5,0.37,160.0,0.79,0.75,0.33,0.9,0.64,0.15
0.5,0.38,160.0,0.8,0.65,0.35,0.92,0.66,0.15
0.5,0.39,160.0,0.87,0.6,0.31,0.91,0.66,0.12
0.5,0.4,160.0,0.83,0.55,0.25,0.97,0.61,0.14
0.5,0.41000000000000003,160.0,0.85,0.64,0.28,0.92,0.63,0.21
0.5,0.42,160.0,0.87,0.58,0.29,0.91,0.62,0.16
0.5,0.43,160.0,0.9,0.72,0.29,0.91,0.75,0.14
0.5,0.44,160.0,0.86,0.66,0.2,0.96,0.5,0.09
0.5,0.45,160.0,0.89,0.61,0.28,0.96,0.56,0.14
0.5,0.46,160.0,0.9,0.61,0.26,0.95,0.52,0.13
0.5,0.47000000000000003,160.0,0.9,0.66,0.29,0.94,0.58,0.18
0.5,0.48,160.0,0.86,0.63,0.26,0.97,0.56,0.14
0.5,0.49,160.0,0.93,0.59,0.28,0.98,0.58,0.15
0.5,0.5,160.0,0.88,0.64,0.27,0.98,0.51,0.11
0.5,0.01,170.0,0.03,0.04,0.04,0.01,0.06,0.08
0.5,0.02,170.0,0.05,0.04,0.04,0.03,0.06,0.01
0.5,0.03,170.0,0.04,0.07,0.04,0.04,0.06,0.03
0.5,0.04,170.0,0.08,0.02,0.03,0.02,0.04,0.04
0.5,0.05,170.0,0.13,0.11,0.11,0.12,0.08,0.05
0.5,0.06,170.0,0.1,0.07,0.06,0.06,0.09,0.07
0.5,0.07,170.0,0.11,0.12,0.04,0.13,0.1,0.05
0.5,0.08,170.0,0.16,0.14,0.08,0.16,0.2,0.05
0.5,0.09,170.0,0.17,0.24,0.05,0.27,0.2,0.06
0.5,0.1,170.0,0.25,0.27,0.09,0.14,0.23,0.07
0.5,0.11,170.0,0.26,0.2,0.03,0.27,0.22,0.07
0.5,0.12,170.0,0.22,0.3,0.05,0.22,0.18,0.09
0.5,0.13,170.0,0.33,0.35,0.08,0.35,0.3,0.07
0.5,0.14,170.0,0.36,0.32,0.1,0.32,0.34,0.1
0.5,0.15,170.0,0.3,0.39,0.14,0.41,0.38,0.08
0.5,0.16,170.0,0.44,0.5,0.17,0.42,0.34,0.14
0.5,0.17,170.0,0.39,0.44,0.05,0.52,0.39,0.08
0.5,0.18,170.0,0.45,0.47,0.15,0.54,0.38,0.11
0.5,0.19,170.0,0.52,0.57,0.12,0.54,0.44,0.14
0.5,0.2,170.0,0.42,0.65,0.2,0.58,0.56,0.1
0.5,0.21,170.0,0.54,0.64,0.13,0.58,0.53,0.09
0.5,0.22,170.0,0.52,0.63,0.23,0.67,0.5,0.11
0.5,0.23,170.0,0.69,0.67,0.21,0.65,0.65,0.09
0.5,0.24,170.0,0.77,0.67,0.17,0.64,0.66,0.09
0.5,0.25,170.0,0.67,0.74,0.2,0.75,0.62,0.11
0.5,0.26,170.0,0.68,0.72,0.13,0.73,0.57,0.09
0.5,0.27,170.0,0.75,0.68,0.23,0.74,0.59,0.2
0.5,0.28,170.0,0.74,0.67,0.2,0.82,0.62,0.11
0.5,0.29,170.0,0.78,0.71,0.16,0.8,0.7,0.12
0.5,0.3,170.0,0.77,0.71,0.26,0.68,0.68,0.1
0.5,0.31,170.0,0.73,0.71,0.29,0.84,0.62,0.12
0.5,0.32,170.0,0.71,0.75,0.24,0.87,0.66,0.12
0.5,0.33,170.0,0.83,0.71,0.28,0.86,0.72,0.18
0.5,0.34,170.0,0.78,0.73,0.33,0.82,0.73,0.17
0.5,0.35000000000000003,170.0,0.79,0.74,0.27,0.88,0.67,0.17
0.5,0.36,170.0,0.83,0.67,0.32,0.93,0.55,0.14
0.5,0.37,170.0,0.86,0.67,0.29,0.89,0.66,0.16
0.5,0.38,170.0,0.85,0.71,0.27,0.92,0.52,0.11
0.5,0.39,170.0,0.88,0.65,0.28,0.95,0.64,0.24
0.5,0.4,170.0,0.84,0.59,0.31,0.91,0.54,0.18
0.5,0.41000000000000003,170.0,0.9,0.64,0.31,0.95,0.66,0.19
0.5,0.42,170.0,0.88,0.63,0.32,0.97,0.63,0.14
0.5,0.43,170.0,0.89,0.65,0.34,0.92,0.63,0.18
0.5,0.44,170.0,0.89,0.63,0.28,0.97,0.54,0.1
0.5,0.45,170.0,0.89,0.66,0.3,0.97,0.55,0.22
0.5,0.46,170.0,0.89,0.55,0.26,0.97,0.5,0.13
0.5,0.47000000000000003,170.0,0.89,0.66,0.27,0.98,0.67,0.16
0.5,0.48,170.0,0.92,0.68,0.31,0.99,0.49,0.13
0.5,0.49,170.0,0.82,0.68,0.36,0.96,0.49,0.22
0.5,0.5,170.0,0.94,0.61,0.26,0.99,0.56,0.19
0.5,0.01,180.0,0.04,0.03,0.05,0.05,0.02,0.02
0.5,0.02,180.0,0.04,0.05,0.04,0.02,0.06,0.05
0.5,0.03,180.0,0.04,0.06,0.03,0.05,0.05,0.05
0.5,0.04,180.0,0.06,0.06,0.08,0.09,0.13,0.03
0.5,0.05,180.0,0.08,0.05,0.05,0.13,0.08,0.05
0.5,0.06,180.0,0.08,0.13,0.02,0.07,0.13,0.08
0.5,0.07,180.0,0.1,0.18,0.08,0.08,0.12,0.09
0.5,0.08,180.0,0.16,0.13,0.07,0.23,0.17,0.02
0.5,0.09,180.0,0.14,0.15,0.04,0.14,0.13,0.04
0.5,0.1,180.0,0.12,0.13,0.07,0.15,0.18,0.03
0.5,0.11,180.0,0.24,0.28,0.08,0.22,0.19,0.08
0.5,0.12,180.0,0.26,0.31,0.15,0.27,0.26,0.06
0.5,0.13,180.0,0.3,0.28,0.1,0.39,0.22,0.08
0.5,0.14,180.0,0.35,0.41,0.07,0.37,0.25,0.07
0.5,0.15,180.0,0.39,0.48,0.09,0.43,0.31,0.08
0.5,0.16,180.0,0.42,0.49,0.11,0.47,0.44,0.1
0.5,0.17,180.0,0.47,0.56,0.19,0.57,0.39,0.12
0.5,0.18,180.0,0.52,0.46,0.16,0.49,0.43,0.09
0.5,0.19,180.0,0.46,0.72,0.23,0.58,0.55,0.05
0.5,0.2,180.0,0.63,0.62,0.21,0.59,0.45,0.12
0.5,0.21,180.0,0.52,0.69,0.25,0.74,0.53,0.09
0.5,0.22,180.0,0.5,0.7,0.26,0.74,0.45,0.09
0.5,0.23,180.0,0.55,0.77,0.28,0.65,0.54,0.12
0.5,0.24,180.0,0.73,0.68,0.19,0.72,0.52,0.12
0.5,0.25,180.0,0.67,0.73,0.21,0.7,0.65,0.08
0.5,0.26,180.0,0.77,0.72,0.24,0.74,0.59,0.2
0.5,0.27,180.0,0.7,0.69,0.26,0.79,0.64,0.12
0.5,0.28,180.0,0.78,0.63,0.22,0.83,0.63,0.13
0.5,0.29,180.0,0.81,0.74,0.29,0.87,0.66,0.1
0.5,0.3,180.0,0.66,0.74,0.33,0.84,0.68,0.16
0.5,0.31,180.0,0.82,0.69,0.22,0.85,0.64,0.15
0.5,0.32,180.0,0.82,0.76,0.27,0.85,0.67,0.13
0.5,0.33,180.0,0.76,0.74,0.35,0.9,0.62,0.1
0.5,0.34,180.0,0.79,0.66,0.25,0.91,0.59,0.14
0.5,0.35000000000000003,180.0,0.84,0.7,0.26,0.91,0.64,0.08
0.5,0.36,180.0,0.84,0.67,0.21,0.9,0.67,0.13
0.5,0.37,180.0,0.85,0.64,0.23,0.91,0.74,0.22
0.5,0.38,180.0,0.88,0.58,0.26,0.85,0.71,0.23
0.5,0.39,180.0,0.86,0.58,0.22,0.92,0.59,0.12
0.5,0.4,180.0,0.81,0.7,0.33,1.0,0.65,0.12
0.5,0.41000000000000003,180.0,0.9,0.55,0.21,0.94,0.62,0.15
0.5,0.42,180.0,0.88,0.57,0.26,0.93,0.64,0.19
0.5,0.43,180.0,0.96,0.54,0.18,0.98,0.56,0.14
0.5,0.44,180.0,0.89,0.6,0.27,0.97,0.58,0.12
0.5,0.45,180.0,0.92,0.57,0.26,0.99,0.56,0.13
0.5,0.46,180.0,0.92,0.57,0.27,0.96,0.58,0.19
0.5,0.47000000000000003,180.0,0.91,0.58,0.24,0.97,0.54,0.23
0.5,0.48,180.0,0.89,0.67,0.25,0.97,0.52,0.16
0.5,0.49,180.0,0.89,0.61,0.34,0.96,0.52,0.14
0.5,0.5,180.0,0.96,0.57,0.26,0.98,0.52,0.2
0.5,0.01,190.0,0.04,0.03,0.05,0.0,0.04,0.06
0.5,0.02,190.0,0.1,0.05,0.03,0.1,0.01,0.02
0.5,0.03,190.0,0.08,0.06,0.06,0.1,0.03,0.05
0.5,0.04,190.0,0.07,0.08,0.06,0.07,0.08,0.07
0.5,0.05,190.0,0.09,0.1,0.07,0.11,0.08,0.08
0.5,0.06,190.0,0.09,0.12,0.09,0.06,0.1,0.02
0.5,0.07,190.0,0.13,0.1,0.02,0.18,0.08,0.02
0.5,0.08,190.0,0.13,0.19,0.05,0.2,0.1,0.05
0.5,0.09,190.0,0.2,0.2,0.07,0.17,0.16,0.04
0.5,0.1,190.0,0.23,0.21,0.07,0.22,0.16,0.07
0.5,0.11,190.0,0.23,0.27,0.09,0.27,0.25,0.04
0.5,0.12,190.0,0.26,0.32,0.1,0.31,0.24,0.1
0.5,0.13,190.0,0.37,0.36,0.1,0.39,0.29,0.08
0.5,0.14,190.0,0.34,0.45,0.13,0.3,0.35,0.09
0.5,0.15,190.0,0.41,0.47,0.11,0.44,0.38,0.1
0.5,0.16,190.0,0.54,0.5,0.12,0.52,0.43,0.08
0.5,0.17,190.0,0.42,0.49,0.14,0.49,0.41,0.1
0.5,0.18,190.0,0.48,0.52,0.17,0.46,0.53,0.06
0.5,0.19,190.0,0.45,0.65,0.23,0.57,0.56,0.13
0.5,0.2,190.0,0.49,0.71,0.25,0.65,0.52,0.06
0.5,0.21,190.0,0.65,0.63,0.21,0.66,0.52,0.08
0.5,0.22,190.0,0.68,0.79,0.23,0.7,0.55,0.12
0.5,0.23,190.0,0.65,0.73,0.18,0.67,0.68,0.14
0.5,0.24,190.0,0.63,0.75,0.22,0.76,0.57,0.12
0.5,0.25,190.0,0.74,0.73,0.16,0.77,0.67,0.18
0.5,0.26,190.0,0.68,0.77,0.31,0.76,0.67,0.17
0.5,0.27,190.0,0.65,0.69,0.3,0.76,0.6,0.15
0.5,0.28,190.0,0.73,0.65,0.2,0.79,0.58,0.17
0.5,0.29,190.0,0.71,0.7,0.26,0.84,0.56,0.13
0.5,0.3,190.0,0.81,0.71,0.26,0.85,0.64,0.15
0.5,0.31,190.0,0.73,0.69,0.28,0.83,0.69,0.12
0.5,0.32,190.0,0.83,0.68,0.25,0.88,0.7,0.13
0.5,0.33,190.0,0.87,0.67,0.26,0.87,0.62,0.13
0.5,0.34,190.0,0.8,0.61,0.26,0.92,0.55,0.16
0.5,0.35000000000000003,190.0,0.79,0.7,0.31,0.92,0.69,0.2
0.5,0.36,190.0,0.87,0.73,0.3,0.9,0.56,0.16
0.5,0.37,190.0,0.79,0.65,0.39,0.92,0.65,0.09
0.5,0.38,190.0,0.8,0.65,0.29,0.9,0.66,0.19
0.5,0.39,190.0,0.87,0.6,0.28,0.91,0.67,0.16
0.5,0.4,190.0,0.89,0.63,0.27,0.93,0.65,0.23
0.5,0.41000000000000003,190.0,0.85,0.58,0.26,0.96,0.52,0.12
0.5,0.42,190.0,0.92,0.69,0.24,0.96,0.63,0.12
0.5,0.43,190.0,0.88,0.7,0.31,1.0,0.57,0.15
0.5,0.44,190.0,0.94,0.58,0.19,0.94,0.55,0.15
0.5,0.45,190.0,0.89,0.6,0.24,0.97,0.53,0.1
0.5,0.46,190.0,0.9,0.65,0.3,0.98,0.65,0.18
0.5,0.47000000000000003,190.0,0.92,0.51,0.3,0.99,0.55,0.21
0.5,0.48,190.0,0.92,0.57,0.26,0.97,0.47,0.21
0.5,0.49,190.0,0.95,0.53,0.2,0.99,0.61,0.18
0.5,0.5,190.0,0.87,0.55,0.36,0.98,0.5,0.15
0.5,0.01,200.0,0.04,0.01,0.04,0.06,0.03,0.07
0.5,0.02,200.0,0.04,0.05,0.04,0.06,0.06,0.06
0.5,0.03,200.0,0.13,0.03,0.08,0.07,0.06,0.07
0.5,0.04,200.0,0.09,0.08,0.09,0.12,0.06,0.05
0.5,0.05,200.0,0.04,0.11,0.06,0.09,0.06,0.05
0.5,0.06,200.0,0.1,0.11,0.06,0.12,0.09,0.06
0.5,0.07,200.0,0.1,0.14,0.1,0.13,0.15,0.1
0.5,0.08,200.0,0.14,0.16,0.07,0.21,0.18,0.05
0.5,0.09,200.0,0.26,0.18,0.08,0.23,0.18,0.1
0.5,0.1,200.0,0.17,0.2,0.08,0.22,0.2,0.02
0.5,0.11,200.0,0.29,0.31,0.07,0.27,0.27,0.11
0.5,0.12,200.0,0.35,0.28,0.12,0.34,0.28,0.06
0.5,0.13,200.0,0.33,0.41,0.1,0.39,0.36,0.04
0.5,0.14,200.0,0.39,0.41,0.12,0.35,0.31,0.1
0.5,0.15,200.0,0.44,0.48,0.21,0.49,0.4,0.11
0.5,0.16,200.0,0.36,0.56,0.18,0.57,0.35,0.14
0.5,0.17,200.0,0.47,0.46,0.18,0.52,0.46,0.09
0.5,0.18,200.0,0.52,0.69,0.14,0.55,0.45,0.09
0.5,0.19,200.0,0.52,0.64,0.11,0.65,0.45,0.05
0.5,0.2,200.0,0.56,0.68,0.2,0.62,0.57,0.07
0.5,0.21,200.0,0.63,0.66,0.17,0.69,0.52,0.12
0.5,0.22,200.0,0.56,0.73,0.23,0.72,0.48,0.12
0.5,0.23,200.0,0.6,0.77,0.25,0.66,0.62,0.11
0.5,0.24,200.0,0.7,0.81,0.28,0.72,0.62,0.08
0.5,0.25,200.0,0.65,0.73,0.28,0.76,0.64,0.14
0.5,0.26,200.0,0.65,0.8,0.31,0.74,0.62,0.16
0.5,0.27,200.0,0.72,0.68,0.23,0.81,0.64,0.18
0.5,0.28,200.0,0.76,0.74,0.23,0.77,0.71,0.18
0.5,0.29,200.0,0.81,0.71,0.34,0.91,0.66,0.17
0.5,0.3,200.0,0.82,0.67,0.23,0.7,0.79,0.2
0.5,0.31,200.0,0.71,0.72,0.37,0.79,0.66,0.18
0.5,0.32,200.0,0.86,0.69,0.25,0.81,0.71,0.16
0.5,0.33,200.0,0.84,0.65,0.27,0.85,0.67,0.15
0.5,0.34,200.0,0.91,0.59,0.21,0.89,0.68,0.23
0.5,0.35000000000000003,200.0,0.79,0.67,0.31,0.9,0.6,0.14
0.5,0.36,200.0,0.81,0.71,0.29,0.92,0.53,0.12
0.5,0.37,200.0,0.9,0.57,0.19,0.95,0.64,0.1
0.5,0.38,200.0,0.86,0.64,0.25,0.93,0.63,0.23
0.5,0.39,200.0,0.8,0.57,0.26,0.93,0.57,0.16
0.5,0.4,200.0,0.87,0.68,0.27,0.95,0.57,0.15
0.5,0.41000000000000003,200.0,0.9,0.58,0.25,0.94,0.63,0.14
0.5,0.42,200.0,0.93,0.57,0.21,0.95,0.55,0.13
0.5,0.43,200.0,0.9,0.59,0.26,0.96,0.58,0.15
0.5,0.44,200.0,0.89,0.59,0.21,0.96,0.63,0.16
0.5,0.45,200.0,0.94,0.7,0.29,0.96,0.65,0.21
0.5,0.46,200.0,0.9,0.67,0.24,0.95,0.57,0.12
0.5,0.47000000000000003,200.0,0.94,0.6,0.28,0.99,0.52,0.17
0.5,0.48,200.0,0.9,0.64,0.28,1.0,0.5,0.16
0.5,0.49,200.0,0.97,0.53,0.18,0.99,0.53,0.2
0.5,0.5,200.0,0.9,0.63,0.32,0.99,0.54,0.16
0.5,0.01,210.0,0.03,0.06,0.04,0.05,0.05,0.1
0.5,0.02,210.0,0.07,0.05,0.08,0.03,0.06,0.05
0.5,0.03,210.0,0.05,0.07,0.08,0.07,0.08,0.03
0.5,0.04,210.0,0.06,0.05,0.06,0.06,0.1,0.03
0.5,0.05,210.0,0.05,0.09,0.04,0.06,0.09,0.05
0.5,0.06,210.0,0.13,0.16,0.07,0.15,0.15,0.05
0.5,0.07,210.0,0.15,0.12,0.07,0.15,0.1,0.05
0.5,0.08,210.0,0.11,0.17,0.07,0.17,0.18,0.06
0.5,0.09,210.0,0.22,0.32,0.07,0.24,0.23,0.05
0.5,0.1,210.0,0.27,0.17,0.05,0.26,0.27,0.09
0.5,0.11,210.0,0.22,0.24,0.11,0.28,0.26,0.07
0.5,0.12,210.0,0.27,0.32,0.03,0.38,0.2,0.05
0.5,0.13,210.0,0.36,0.28,0.09,0.4,0.37,0.04
0.5,0.14,210.0,0.39,0.39,0.15,0.32,0.37,0.09
0.5,0.15,210.0,0.35,0.52,0.13,0.42,0.37,0.11
0.5,0.16,210.0,0.49,0.53,0.18,0.55,0.47,0.14
0.5,0.17,210.0,0.4,0.51,0.15,0.6,0.34,0.08
0.5,0.18,210.0,0.5,0.63,0.13,0.54,0.47,0.13
0.5,0.19,210.0,0.53,0.66,0.28,0.62,0.54,0.09
0.5,0.2,210.0,0.61,0.69,0.22,0.65,0.61,0.15
0.5,0.21,210.0,0.72,0.67,0.24,0.73,0.46,0.12
0.5,0.22,210.0,0.6,0.7,0.22,0.65,0.56,0.09
0.5,0.23,210.0,0.7,0.73,0.17,0.75,0.57,0.11
0.5,0.24,210.0,0.63,0.78,0.2,0.78,0.56,0.14
0.5,0.25,210.0,0.81,0.7,0.17,0.74,0.58,0.13
0.5,0.26,210.0,0.73,0.68,0.24,0.81,0.61,0.08
0.5,0.27,210.0,0.81,0.72,0.28,0.81,0.63,0.13
0.5,0.28,210.0,0.79,0.71,0.24,0.82,0.7,0.17
0.5,0.29,210.0,0.84,0.61,0.18,0.83,0.6,0.11
0.5,0.3,210.0,0.81,0.73,0.31,0.86,0.62,0.08
0.5,0.31,210.0,0.82,0.67,0.25,0.83,0.63,0.15
0.5,0.32,210.0,0.79,0.6,0.29,0.83,0.71,0.22
0.5,0.33,210.0,0.84,0.63,0.25,0.87,0.71,0.17
0.5,0.34,210.0,0.82,0.65,0.3,0.89,0.61,0.19
0.5,0.35000000000000003,210.0,0.83,0.65,0.27,0.91,0.67,0.16
0.5,0.36,210.0,0.88,0.64,0.28,0.95,0.63,0.14
0.5,0.37,210.0,0.86,0.6,0.26,0.96,0.64,0.16
0.5,0.38,210.0,0.89,0.55,0.25,0.97,0.64,0.2
0.5,0.39,210.0,0.88,0.57,0.26,0.95,0.6,0.12
0.5,0.4,210.0,0.94,0.57,0.26,0.99,0.64,0.16
0.5,0.41000000000000003,210.0,0.9,0.6,0.27,0.96,0.49,0.16
0.5,0.42,210.0,0.86,0.68,0.27,0.96,0.58,0.1
0.5,0.43,210.0,0.9,0.64,0.32,0.92,0.58,0.14
0.5,0.44,210.0,0.92,0.56,0.26,0.97,0.52,0.24
0.5,0.45,210.0,0.93,0.56,0.24,0.99,0.58,0.17
0.5,0.46,210.0,0.92,0.64,0.32,0.99,0.6,0.14
0.5,0.47000000000000003,210.0,0.96,0.53,0.2,0.97,0.52,0.17
0.5,0.48,210.0,0.95,0.52,0.29,1.0,0.5,0.18
0.5,0.49,210.0,0.96,0.57,0.31,0.99,0.55,0.16
0.5,0.5,210.0,0.93,0.62,0.25,0.99,0.55,0.14
0.5,0.01,220.0,0.05,0.05,0.06,0.06,0.04,0.03
0.5,0.02,220.0,0.07,0.1,0.01,0.05,0.05,0.05
0.5,0.03,220.0,0.05,0.08,0.06,0.07,0.03,0.07
0.5,0.04,220.0,0.06,0.05,0.07,0.06,0.06,0.05
0.5,0.05,220.0,0.07,0.05,0.07,0.07,0.12,0.03
0.5,0.06,220.0,0.1,0.15,0.03,0.13,0.14,0.09
0.5,0.07,220.0,0.12,0.15,0.05,0.07,0.09,0.07
0.5,0.08,220.0,0.16,0.18,0.07,0.22,0.15,0.02
0.5,0.09,220.0,0.19,0.24,0.04,0.26,0.13,0.06
0.5,0.1,220.0,0.31,0.27,0.06,0.26,0.21,0.1
0.5,0.11,220.0,0.28,0.23,0.15,0.3,0.24,0.11
0.5,0.12,220.0,0.29,0.31,0.11,0.35,0.34,0.01
0.5,0.13,220.0,0.4,0.4,0.07,0.44,0.3,0.06
0.5,0.14,220.0,0.26,0.47,0.17,0.42,0.35,0.04
0.5,0.15,220.0,0.43,0.56,0.08,0.58,0.36,0.09
0.5,0.16,220.0,0.62,0.57,0.14,0.65,0.47,0.04
0.5,0.17,220.0,0.51,0.62,0.21,0.56,0.6,0.08
0.5,0.18,220.0,0.58,0.68,0.19,0.67,0.57,0.09
0.5,0.19,220.0,0.65,0.71,0.18,0.61,0.53,0.11
0.5,0.2,220.0,0.57,0.66,0.24,0.61,0.62,0.2
0.5,0.21,220.0,0.65,0.75,0.21,0.74,0.62,0.1
0.5,0.22,220.0,0.65,0.67,0.24,0.66,0.61,0.15
0.5,0.23,220.0,0.58,0.69,0.29,0.66,0.66,0.15
0.5,0.24,220.0,0.78,0.68,0.2,0.78,0.65,0.13
0.5,0.25,220.0,0.75,0.65,0.24,0.83,0.57,0.12
0.5,0.26,220.0,0.78,0.67,0.21,0.78,0.7,0.17
0.5,0.27,220.0,0.84,0.76,0.22,0.86,0.66,0.18
0.5,0.28,220.0,0.81,0.66,0.25,0.85,0.63,0.17
0.5,0.29,220.0,0.74,0.74,0.26,0.91,0.6,0.08
0.5,0.3,220.0,0.77,0.73,0.22,0.82,0.71,0.14
0.5,0.31,220.0,0.83,0.69,0.31,0.82,0.62,0.15
0.5,0.32,220.0,0.86,0.6,0.28,0.97,0.63,0.15
0.5,0.33,220.0,0.78,0.68,0.28,0.93,0.63,0.16
0.5,0.34,220.0,0.89,0.63,0.25,0.86,0.73,0.22
0.5,0.35000000000000003,220.0,0.94,0.63,0.2,0.91,0.6,0.18
0.5,0.36,220.0,0.82,0.54,0.27,0.92,0.64,0.19
0.5,0.37,220.0,0.91,0.65,0.35,0.93,0.64,0.28
0.5,0.38,220.0,0.9,0.57,0.23,0.94,0.58,0.14
0.5,0.39,220.0,0.88,0.63,0.31,0.96,0.59,0.14
0.5,0.4,220.0,0.9,0.55,0.22,0.94,0.62,0.15
0.5,0.41000000000000003,220.0,0.92,0.66,0.32,0.98,0.63,0.17
0.5,0.42,220.0,0.87,0.63,0.33,0.95,0.6,0.25
0.5,0.43,220.0,0.92,0.64,0.24,0.95,0.57,0.13
0.5,0.44,220.0,0.94,0.58,0.15,0.98,0.53,0.1
0.5,0.45,220.0,0.97,0.53,0.11,0.97,0.58,0.13
0.5,0.46,220.0,0.94,0.6,0.25,0.97,0.54,0.25
0.5,0.47000000000000003,220.0,0.9,0.68,0.33,0.98,0.56,0.16
0.5,0.48,220.0,0.94,0.66,0.31,0.99,0.59,0.15
0.5,0.49,220.0,0.94,0.59,0.3,0.99,0.56,0.27
0.5,0.5,220.0,0.96,0.54,0.3,1.0,0.52,0.2
0.5,0.01,230.0,0.09,0.04,0.09,0.05,0.06,0.03
0.5,0.02,230.0,0.07,0.05,0.06,0.08,0.04,0.05
0.5,0.03,230.0,0.11,0.06,0.06,0.1,0.06,0.05
0.5,0.04,230.0,0.14,0.04,0.04,0.12,0.05,0.04
0.5,0.05,230.0,0.07,0.12,0.05,0.09,0.11,0.05
0.5,0.06,230.0,0.07,0.13,0.04,0.06,0.1,0.06
0.5,0.07,230.0,0.19,0.18,0.03,0.15,0.19,0.07
0.5,0.08,230.0,0.18,0.13,0.07,0.15,0.11,0.04
0.5,0.09,230.0,0.18,0.18,0.09,0.2,0.21,0.11
0.5,0.1,230.0,0.17,0.27,0.06,0.24,0.2,0.09
0.5,0.11,230.0,0.31,0.36,0.09,0.43,0.22,0.09
0.5,0.12,230.0,0.33,0.35,0.08,0.33,0.31,0.11
0.5,0.13,230.0,0.32,0.31,0.18,0.45,0.35,0.08
0.5,0.14,230.0,0.44,0.46,0.14,0.45,0.36,0.08
0.5,0.15,230.0,0.42,0.56,0.15,0.48,0.45,0.08
0.5,0.16,230.0,0.43,0.6,0.16,0.48,0.43,0.08
0.5,0.17,230.0,0.6,0.58,0.19,0.61,0.54,0.1
0.5,0.18,230.0,0.58,0.69,0.24,0.62,0.49,0.07
0.5,0.19,230.0,0.6,0.68,0.26,0.7,0.5,0.04
0.5,0.2,230.0,0.6,0.68,0.21,0.68,0.57,0.12
0.5,0.21,230.0,0.63,0.7,0.19,0.63,0.53,0.14
0.5,0.22,230.0,0.73,0.71,0.18,0.73,0.63,0.12
0.5,0.23,230.0,0.65,0.79,0.4,0.76,0.59,0.12
0.5,0.24,230.0,0.67,0.78,0.27,0.7,0.69,0.14
0.5,0.25,230.0,0.71,0.69,0.23,0.75,0.67,0.12
0.5,0.26,230.0,0.75,0.76,0.27,0.82,0.63,0.1
0.5,0.27,230.0,0.74,0.65,0.25,0.82,0.67,0.15
0.5,0.28,230.0,0.68,0.72,0.31,0.88,0.66,0.14
0.5,0.29,230.0,0.74,0.69,0.32,0.87,0.73,0.1
0.5,0.3,230.0,0.83,0.64,0.22,0.85,0.7,0.16
0.5,0.31,230.0,0.79,0.66,0.33,0.92,0.69,0.17
0.5,0.32,230.0,0.79,0.73,0.3,0.91,0.65,0.13
0.5,0.33,230.0,0.89,0.62,0.25,0.88,0.74,0.1
0.5,0.34,230.0,0.79,0.66,0.26,0.9,0.65,0.11
0.5,0.35000000000000003,230.0,0.87,0.72,0.26,0.94,0.65,0.15
0.5,0.36,230.0,0.82,0.62,0.31,0.89,0.66,0.18
0.5,0.37,230.0,0.9,0.62,0.28,0.95,0.66,0.21
0.5,0.38,230.0,0.87,0.59,0.21,0.96,0.52,0.08
0.5,0.39,230.0,0.86,0.65,0.29,0.95,0.68,0.12
0.5,0.4,230.0,0.9,0.58,0.26,0.93,0.6,0.17
0.5,0.41000000000000003,230.0,0.86,0.53,0.24,0.98,0.55,0.14
0.5,0.42,230.0,0.89,0.54,0.27,0.99,0.53,0.15
0.5,0.43,230.0,0.95,0.56,0.33,0.99,0.56,0.16
0.5,0.44,230.0,0.89,0.54,0.35,0.97,0.58,0.16
0.5,0.45,230.0,0.86,0.66,0.4,0.95,0.47,0.19
0.5,0.46,230.0,0.93,0.55,0.33,0.99,0.59,0.16
0.5,0.47000000000000003,230.0,0.94,0.65,0.26,1.0,0.48,0.14
0.5,0.48,230.0,0.92,0.54,0.25,1.0,0.47,0.12
0.5,0.49,230.0,0.95,0.55,0.3,0.96,0.5,0.2
0.5,0.5,230.0,0.96,0.56,0.27,0.98,0.5,0.15
0.5,0.01,240.0,0.03,0.05,0.07,0.05,0.03,0.05
