m,p,delta,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20
430.0,0.5,0.25,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4943999999999999,0.47960000000000014,0.5584,0.504,0.4952,0.5192,0.5432000000000001,0.59,0.47040000000000004,0.4728,0.5716,0.5548000000000003,0.536,0.4776,0.5571999999999999
80.0,0.5,0.25,0.012000000000000002,0.011600000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5708,0.5924,0.4751999999999999,0.43559999999999993,0.5408,0.6136,0.4195999999999999,0.36640000000000006,0.52,0.5292,0.5112,0.5491999999999999,0.4692,0.43000000000000005,0.5476
430.0,0.5,0.24,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5164000000000001,0.5164,0.4972000000000001,0.4207999999999999,0.474,0.5228,0.4916,0.5351999999999999,0.49000000000000005,0.5352,0.46879999999999994,0.5675999999999999,0.49479999999999996,0.45319999999999994,0.5491999999999999
80.0,0.5,0.26,0.010000000000000002,0.010000000000000002,0.016400000000000005,0.010000000000000002,0.010000000000000002,0.5803999999999999,0.5611999999999999,0.5424000000000002,0.5952,0.534,0.5312,0.57,0.46840000000000004,0.6708000000000002,0.5252,0.47320000000000007,0.5479999999999999,0.45679999999999993,0.4779999999999999,0.5476000000000001
430.0,0.5,0.23,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.48560000000000003,0.4611999999999999,0.6224000000000001,0.4275999999999999,0.5028,0.39559999999999995,0.4320000000000001,0.3588,0.42479999999999996,0.544,0.5511999999999999,0.4916,0.37239999999999995,0.5264000000000001,0.5199999999999999
80.0,0.5,0.27,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.42800000000000005,0.5324,0.4736,0.5752000000000002,0.5488,0.4012,0.3972,0.4536,0.3932,0.4860000000000001,0.4636,0.5172,0.54,0.5688000000000002,0.41239999999999993
430.0,0.5,0.22,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.506,0.5276000000000001,0.5444000000000001,0.4404,0.47840000000000005,0.46800000000000014,0.594,0.47600000000000003,0.5512,0.4504000000000001,0.5187999999999999,0.5112000000000001,0.5176000000000001,0.5484,0.5528
80.0,0.5,0.28,0.010000000000000002,0.010400000000000003,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5212,0.542,0.44600000000000006,0.428,0.48440000000000005,0.48280000000000006,0.474,0.41639999999999994,0.5036,0.4392000000000001,0.536,0.5044000000000001,0.5640000000000002,0.5048,0.506
430.0,0.5,0.21,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5292000000000002,0.4623999999999999,0.43440000000000006,0.4612,0.5084,0.47439999999999993,0.6152,0.39960000000000007,0.40399999999999997,0.4072,0.44919999999999993,0.42800000000000005,0.34,0.5112,0.614
80.0,0.5,0.29,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4816,0.4931999999999999,0.6344000000000001,0.5988,0.532,0.47839999999999994,0.5784,0.5435999999999999,0.47199999999999975,0.5375999999999999,0.4443999999999999,0.5099999999999999,0.49119999999999997,0.47519999999999996,0.5220000000000001
430.0,0.5,0.2,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.48279999999999995,0.42119999999999996,0.5252,0.42119999999999996,0.5664000000000001,0.5603999999999999,0.5391999999999999,0.6155999999999999,0.552,0.5744,0.39,0.5539999999999999,0.4615999999999999,0.48519999999999996,0.5339999999999998
80.0,0.5,0.3,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4696,0.5432,0.4156,0.4376,0.4484,0.5080000000000002,0.47119999999999995,0.48999999999999994,0.5052,0.5088,0.42919999999999997,0.39799999999999996,0.4984,0.6156000000000001,0.45160000000000006
430.0,0.5,0.19,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4824,0.47919999999999985,0.5168,0.5004,0.6175999999999999,0.4796,0.5459999999999998,0.5004,0.5032,0.4548,0.4648000000000001,0.424,0.5740000000000002,0.5952,0.4504000000000001
80.0,0.5,0.31,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4991999999999999,0.44439999999999996,0.5292000000000001,0.4972,0.5172,0.5968000000000001,0.5691999999999999,0.5104,0.46879999999999994,0.4371999999999999,0.5012000000000001,0.4756,0.5084000000000001,0.5375999999999999,0.5080000000000001
430.0,0.5,0.18,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.40440000000000004,0.5932000000000001,0.5588,0.5312,0.4572,0.5064,0.4604000000000001,0.5692,0.6192,0.5963999999999999,0.49199999999999994,0.478,0.4628,0.5491999999999999,0.4683999999999998
80.0,0.5,0.32,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5804,0.5328,0.3899999999999999,0.4087999999999999,0.5576000000000001,0.5416000000000002,0.5227999999999999,0.49599999999999994,0.47119999999999995,0.5491999999999999,0.43560000000000004,0.4543999999999999,0.5367999999999999,0.4788,0.5036
430.0,0.5,0.17,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5127999999999999,0.5032000000000001,0.4988,0.4764000000000001,0.46519999999999995,0.5024000000000001,0.43440000000000006,0.552,0.5259999999999999,0.5732,0.4411999999999999,0.5376000000000001,0.4887999999999998,0.39799999999999996,0.5307999999999999
80.0,0.5,0.33,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5916,0.6232,0.486,0.5976,0.418,0.5680000000000001,0.42039999999999994,0.5236,0.5004,0.5328,0.4312,0.444,0.4752,0.47439999999999993,0.5699999999999998
430.0,0.5,0.16,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5416000000000001,0.49000000000000005,0.47,0.546,0.4211999999999999,0.5416000000000001,0.4496,0.4596,0.5124,0.5087999999999999,0.48760000000000014,0.45559999999999995,0.4352,0.4440000000000001,0.5932000000000001
80.0,0.5,0.34,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.47879999999999995,0.3936,0.5096,0.4228,0.5880000000000001,0.3776000000000001,0.4988,0.45120000000000005,0.4672000000000001,0.4704,0.5196,0.44719999999999993,0.5280000000000001,0.5443999999999999,0.5372000000000001
430.0,0.5,0.15,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5636000000000001,0.5128,0.45720000000000005,0.5167999999999999,0.4723999999999999,0.4719999999999998,0.5179999999999999,0.4312,0.4727999999999999,0.5224,0.4572,0.4751999999999999,0.5503999999999999,0.5204000000000001,0.47120000000000006
80.0,0.5,0.35000000000000003,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.45239999999999997,0.516,0.536,0.49639999999999995,0.5364000000000001,0.44680000000000014,0.5044000000000001,0.5087999999999998,0.5908,0.5412,0.5832000000000002,0.5352,0.5608000000000001,0.5644,0.5612
430.0,0.5,0.14,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.49759999999999993,0.42999999999999994,0.4635999999999999,0.5888000000000002,0.3712,0.5511999999999999,0.4347999999999999,0.4456000000000001,0.48440000000000005,0.4524000000000001,0.47400000000000003,0.49439999999999995,0.4912,0.5512,0.44559999999999994
80.0,0.5,0.36,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.6679999999999999,0.4948,0.5147999999999999,0.5068,0.5323999999999999,0.6072,0.5188000000000001,0.5276,0.5663999999999999,0.5232000000000001,0.5227999999999998,0.5708000000000001,0.406,0.45399999999999996,0.4315999999999999
430.0,0.5,0.13,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4644,0.4852,0.5903999999999999,0.45280000000000004,0.5491999999999999,0.47120000000000006,0.5456,0.5168,0.5576,0.5831999999999999,0.5608,0.5024,0.5888,0.54,0.4928
80.0,0.5,0.37,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.49080000000000007,0.5087999999999999,0.5075999999999999,0.442,0.49560000000000004,0.5291999999999999,0.606,0.48080000000000006,0.42560000000000003,0.6187999999999999,0.5568,0.5628,0.5068,0.5475999999999999,0.472
430.0,0.5,0.12,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5576000000000001,0.458,0.4664000000000001,0.4428000000000001,0.4984,0.5668000000000001,0.6367999999999999,0.5032,0.5224,0.3399999999999999,0.48119999999999996,0.5124,0.5628,0.5564,0.5136000000000001
80.0,0.5,0.38,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5556,0.5307999999999999,0.5012000000000001,0.3784,0.5508,0.5443999999999999,0.43440000000000006,0.5696,0.4271999999999999,0.48480000000000006,0.6487999999999999,0.4488000000000001,0.5156,0.4744000000000001,0.4828
430.0,0.5,0.11,0.012000000000000004,0.010000000000000002,0.010400000000000003,0.010400000000000003,0.011200000000000005,0.5232,0.4948,0.5152,0.4371999999999999,0.4404,0.47559999999999997,0.6103999999999999,0.46799999999999997,0.4672,0.45400000000000007,0.5204,0.472,0.4247999999999999,0.5436,0.5132
80.0,0.5,0.39,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4563999999999999,0.5320000000000001,0.5552,0.4967999999999999,0.44760000000000005,0.42760000000000004,0.5176000000000002,0.5788000000000001,0.41839999999999994,0.37079999999999996,0.5324,0.5524000000000001,0.42080000000000006,0.49639999999999984,0.41400000000000003
430.0,0.5,0.1,0.011600000000000004,0.014000000000000004,0.010000000000000002,0.020400000000000005,0.012800000000000008,0.44320000000000015,0.4139999999999999,0.4575999999999999,0.42719999999999997,0.5307999999999999,0.4264,0.4452,0.44439999999999996,0.5164000000000002,0.6055999999999999,0.5100000000000001,0.5232,0.48119999999999996,0.5136000000000002,0.524
80.0,0.5,0.4,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.48719999999999997,0.534,0.4500000000000001,0.5088,0.5171999999999999,0.5328,0.44999999999999996,0.5015999999999999,0.5100000000000001,0.4428,0.4536,0.4816,0.4672,0.4088000000000001,0.34319999999999995
430.0,0.5,0.09,0.013600000000000006,0.025200000000000004,0.029200000000000007,0.021200000000000007,0.013200000000000003,0.4879999999999998,0.5027999999999999,0.45480000000000004,0.45239999999999997,0.4172,0.5220000000000001,0.5476000000000001,0.5395999999999999,0.41759999999999997,0.48719999999999997,0.49959999999999993,0.5820000000000001,0.38959999999999995,0.48559999999999987,0.4832000000000001
80.0,0.5,0.41000000000000003,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5052,0.5548000000000001,0.5216000000000001,0.5392,0.42839999999999995,0.4700000000000001,0.6188,0.468,0.4000000000000001,0.3988000000000001,0.494,0.5419999999999999,0.4172,0.426,0.616
430.0,0.5,0.08,0.04040000000000001,0.04120000000000001,0.06880000000000001,0.1076,0.029600000000000005,0.5476,0.5519999999999998,0.46320000000000006,0.5720000000000001,0.4988000000000001,0.4672000000000001,0.5456000000000001,0.552,0.44799999999999995,0.5583999999999998,0.46559999999999996,0.5672,0.4108000000000001,0.5156,0.40679999999999994
80.0,0.5,0.42,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.47239999999999993,0.4640000000000001,0.5068,0.5628,0.5044,0.5652000000000001,0.5647999999999999,0.4628,0.5156,0.4995999999999999,0.5184000000000001,0.5367999999999999,0.5236,0.39120000000000005,0.47759999999999997
430.0,0.5,0.07,0.046000000000000006,0.0832,0.0704,0.06200000000000001,0.03960000000000001,0.6492000000000001,0.5444,0.5451999999999999,0.4628000000000001,0.43520000000000003,0.48280000000000006,0.5084000000000001,0.48079999999999984,0.47999999999999987,0.5451999999999999,0.43440000000000006,0.5744,0.5352,0.5328,0.5760000000000001
80.0,0.5,0.43,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4336,0.5768000000000001,0.4771999999999999,0.5264,0.40199999999999997,0.5992000000000001,0.4664,0.48559999999999987,0.5568,0.4543999999999999,0.5212,0.49760000000000004,0.5692,0.536,0.5668000000000001
430.0,0.5,0.06,0.11679999999999997,0.14239999999999997,0.10359999999999994,0.18239999999999995,0.11119999999999995,0.5088,0.6127999999999999,0.48680000000000007,0.5568,0.602,0.5503999999999999,0.41639999999999994,0.4699999999999999,0.5208000000000002,0.48280000000000006,0.4756,0.5584,0.47720000000000007,0.5735999999999999,0.39280000000000004
80.0,0.5,0.44,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5532,0.5284000000000001,0.6043999999999999,0.444,0.48200000000000004,0.4536,0.6224000000000001,0.6276000000000002,0.5408,0.49879999999999997,0.5836,0.5171999999999999,0.40319999999999995,0.5152,0.5216000000000001
430.0,0.5,0.05,0.24399999999999994,0.118,0.21559999999999996,0.19559999999999994,0.16079999999999997,0.5228,0.5420000000000001,0.5431999999999999,0.45720000000000005,0.5196,0.45,0.5732,0.4827999999999999,0.48879999999999996,0.3972,0.43400000000000005,0.5428000000000001,0.538,0.47760000000000014,0.45080000000000003
80.0,0.5,0.45,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4711999999999999,0.6008,0.5688,0.47080000000000005,0.5144000000000001,0.5551999999999999,0.5512,0.6259999999999999,0.5244,0.49600000000000016,0.5304000000000001,0.5484,0.5092000000000001,0.44559999999999994,0.5316000000000001
430.0,0.5,0.04,0.2395999999999999,0.22920000000000001,0.18719999999999992,0.2656,0.2588,0.44,0.48919999999999986,0.5372,0.47679999999999995,0.5524,0.36440000000000006,0.44960000000000006,0.5436000000000001,0.622,0.4084,0.506,0.5732,0.4924,0.564,0.4212
80.0,0.5,0.46,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5256000000000001,0.46,0.5563999999999999,0.5616000000000001,0.4216,0.5104,0.45120000000000005,0.4524,0.532,0.524,0.3972,0.47559999999999997,0.5100000000000001,0.48560000000000003,0.49079999999999996
430.0,0.5,0.03,0.31559999999999994,0.3248,0.23039999999999997,0.3996,0.3048,0.5475999999999999,0.4660000000000001,0.5087999999999998,0.4352,0.4512,0.4932000000000001,0.5412,0.5147999999999998,0.3756000000000001,0.5948000000000001,0.5,0.5008,0.41279999999999994,0.5528000000000001,0.4919999999999999
80.0,0.5,0.47000000000000003,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.3947999999999999,0.5604,0.43959999999999994,0.5935999999999999,0.41159999999999997,0.5356000000000001,0.5676,0.49520000000000003,0.4636,0.4972000000000001,0.4287999999999999,0.48399999999999993,0.5696,0.5668000000000001,0.6063999999999999
430.0,0.5,0.02,0.5144000000000001,0.4428,0.4707999999999999,0.2992000000000001,0.366,0.4640000000000001,0.4224,0.6004,0.5296,0.5015999999999999,0.49239999999999995,0.452,0.5004000000000001,0.5352,0.4396,0.4647999999999999,0.5716,0.47920000000000007,0.526,0.4612
80.0,0.5,0.48,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4971999999999999,0.32120000000000004,0.47719999999999985,0.514,0.4792,0.4728,0.44959999999999994,0.45919999999999994,0.5596,0.4328000000000001,0.5288,0.3767999999999999,0.35119999999999996,0.47,0.5044
430.0,0.5,0.01,0.4160000000000001,0.48599999999999993,0.4911999999999999,0.4564000000000001,0.4599999999999999,0.514,0.4436,0.37359999999999993,0.4287999999999998,0.5291999999999999,0.40759999999999996,0.49760000000000004,0.5072,0.5344000000000001,0.46240000000000003,0.40959999999999996,0.5611999999999999,0.4212,0.4295999999999999,0.4911999999999999
80.0,0.5,0.49,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.43079999999999996,0.49559999999999993,0.38199999999999995,0.5296000000000001,0.5035999999999999,0.43559999999999993,0.4391999999999999,0.5219999999999999,0.49520000000000003,0.44840000000000013,0.5396,0.4668,0.466,0.4952,0.43440000000000006
430.0,0.5,0.0,0.45399999999999996,0.5356000000000001,0.5319999999999999,0.44480000000000003,0.5859999999999999,0.5996,0.47119999999999995,0.48279999999999995,0.6244000000000001,0.4684,0.5104000000000002,0.5448000000000001,0.5300000000000001,0.578,0.4548,0.4616,0.48839999999999995,0.5132000000000001,0.4696,0.6060000000000001
80.0,0.5,0.5,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.39399999999999996,0.4732000000000001,0.4452,0.5344,0.4324,0.532,0.5596000000000001,0.41759999999999997,0.5344000000000001,0.5476,0.512,0.44760000000000005,0.5591999999999999,0.4299999999999999,0.4556000000000001
420.0,0.5,0.5,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.45039999999999997,0.56,0.5468000000000001,0.4556,0.5608,0.4984,0.4584,0.5272000000000001,0.44400000000000006,0.456,0.5191999999999999,0.5516000000000001,0.42719999999999997,0.5556000000000002,0.43879999999999986
90.0,0.5,0.0,0.43479999999999996,0.4756,0.45760000000000006,0.5388,0.5695999999999999,0.4688000000000001,0.5327999999999999,0.5732,0.49839999999999995,0.5695999999999999,0.6088,0.48200000000000004,0.5247999999999999,0.604,0.5336000000000001,0.518,0.44520000000000004,0.42599999999999993,0.488,0.4207999999999999
420.0,0.5,0.49,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.42199999999999993,0.47479999999999994,0.5152,0.5388,0.5819999999999999,0.45640000000000003,0.5599999999999998,0.4056,0.5751999999999998,0.5044,0.5100000000000001,0.5219999999999999,0.48200000000000004,0.4988000000000001,0.5536
90.0,0.5,0.01,0.49199999999999994,0.514,0.44600000000000006,0.482,0.4527999999999999,0.5476000000000001,0.5671999999999999,0.46520000000000017,0.4584,0.514,0.552,0.5428000000000001,0.552,0.4583999999999999,0.4836,0.5579999999999999,0.4664,0.61,0.45519999999999994,0.4924
420.0,0.5,0.48,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.586,0.48800000000000004,0.44559999999999994,0.486,0.556,0.4835999999999999,0.5211999999999999,0.4736000000000002,0.4520000000000001,0.43800000000000006,0.466,0.5644,0.4575999999999999,0.5528,0.5663999999999999
90.0,0.5,0.02,0.5287999999999999,0.6652,0.4,0.5104,0.44439999999999996,0.40720000000000006,0.5287999999999999,0.39640000000000003,0.4476000000000001,0.4851999999999999,0.5067999999999998,0.5583999999999998,0.6,0.5508,0.4640000000000001,0.5788,0.4503999999999999,0.5943999999999998,0.4168,0.46720000000000006
420.0,0.5,0.47000000000000003,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.6167999999999999,0.5156,0.4788000000000001,0.4536,0.5780000000000002,0.3632,0.386,0.41279999999999994,0.53,0.5504000000000001,0.4096,0.5212000000000001,0.4604,0.5504,0.5232
90.0,0.5,0.03,0.4536,0.5032,0.40559999999999996,0.44600000000000006,0.38720000000000004,0.39,0.6144,0.5352,0.5167999999999999,0.45120000000000005,0.5632,0.528,0.4972,0.4144,0.4824,0.5044,0.5372,0.4843999999999999,0.4576000000000001,0.5508
420.0,0.5,0.46,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.53,0.5332,0.44960000000000006,0.48800000000000004,0.5808,0.47400000000000014,0.49040000000000006,0.5832,0.4916,0.6632000000000001,0.47480000000000006,0.47400000000000003,0.4064,0.5024000000000001,0.5108
90.0,0.5,0.04,0.53,0.4831999999999999,0.38599999999999995,0.4324,0.4388,0.54,0.3564,0.4892,0.4636000000000001,0.46840000000000004,0.6304,0.49239999999999995,0.4644,0.5736000000000001,0.4563999999999999,0.3643999999999999,0.4411999999999999,0.552,0.4104,0.524
420.0,0.5,0.45,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5348,0.5436,0.3496,0.5088,0.41239999999999993,0.5132,0.5651999999999999,0.4352,0.5172,0.48640000000000005,0.5371999999999999,0.4648000000000001,0.4744,0.4448,0.5404
90.0,0.5,0.05,0.41119999999999995,0.45600000000000007,0.44120000000000004,0.3508,0.298,0.45360000000000006,0.5952000000000001,0.49119999999999997,0.4780000000000001,0.406,0.6251999999999999,0.5000000000000001,0.49,0.4232,0.5296,0.5851999999999999,0.4236,0.45520000000000005,0.354,0.4284000000000001
420.0,0.5,0.44,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.6212000000000001,0.5384,0.494,0.6668000000000001,0.48160000000000003,0.594,0.4824,0.5596000000000001,0.45840000000000003,0.47439999999999993,0.43199999999999994,0.4875999999999999,0.624,0.5816,0.4368
90.0,0.5,0.06,0.3392,0.472,0.4215999999999999,0.32359999999999994,0.4372,0.37079999999999996,0.5344000000000001,0.5095999999999999,0.526,0.5648,0.41240000000000004,0.5347999999999999,0.42,0.49560000000000004,0.5079999999999999,0.5955999999999999,0.6455999999999997,0.4692,0.48359999999999986,0.46159999999999995
420.0,0.5,0.43,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5284,0.5940000000000002,0.552,0.5140000000000001,0.47,0.554,0.4716,0.5444,0.4888,0.5279999999999999,0.5668,0.5236,0.4551999999999999,0.3296,0.5500000000000002
90.0,0.5,0.07,0.37479999999999997,0.45320000000000005,0.2816,0.4488,0.40919999999999995,0.5307999999999999,0.5120000000000001,0.4875999999999999,0.4920000000000001,0.5868000000000001,0.5551999999999999,0.5728,0.5539999999999999,0.4676000000000001,0.5192,0.44439999999999996,0.488,0.5024,0.5476000000000001,0.5148
420.0,0.5,0.42,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5532,0.5448,0.4732,0.5492000000000001,0.5147999999999999,0.48999999999999994,0.4272000000000001,0.44559999999999994,0.5695999999999999,0.46520000000000006,0.5851999999999999,0.5636,0.48280000000000006,0.534,0.39760000000000006
90.0,0.5,0.08,0.33160000000000006,0.2768,0.32319999999999993,0.3624,0.3091999999999999,0.5771999999999999,0.6116000000000001,0.4604000000000001,0.6275999999999999,0.474,0.5307999999999999,0.56,0.49159999999999987,0.5808000000000001,0.528,0.4988,0.5168,0.5792,0.56,0.5956000000000001
420.0,0.5,0.41000000000000003,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4336,0.43479999999999996,0.4611999999999999,0.5352,0.4844,0.5044,0.4979999999999999,0.5900000000000001,0.45439999999999997,0.5107999999999999,0.4864,0.4924,0.3932,0.44919999999999993,0.42400000000000004
90.0,0.5,0.09,0.2912,0.40240000000000004,0.24239999999999987,0.29719999999999996,0.2256,0.5176,0.3436,0.47720000000000007,0.3435999999999999,0.5888,0.4684,0.4512,0.5291999999999999,0.5367999999999999,0.5124,0.5115999999999999,0.43599999999999994,0.3660000000000001,0.4388000000000001,0.5596
420.0,0.5,0.4,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5199999999999999,0.42320000000000013,0.5419999999999999,0.40679999999999994,0.5055999999999999,0.6719999999999999,0.5244,0.5836,0.45480000000000004,0.452,0.5092,0.47039999999999993,0.5660000000000001,0.3888,0.46559999999999996
90.0,0.5,0.1,0.19359999999999997,0.27759999999999996,0.31679999999999997,0.15560000000000002,0.24439999999999995,0.4168,0.5236000000000002,0.4628,0.48680000000000007,0.46440000000000015,0.5232,0.48680000000000007,0.4672,0.52,0.5068,0.5055999999999998,0.4843999999999999,0.46120000000000005,0.4536,0.5059999999999999
420.0,0.5,0.39,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.44400000000000006,0.3824,0.47639999999999993,0.49839999999999995,0.47080000000000005,0.4592000000000001,0.5664,0.504,0.3592,0.556,0.5396,0.41320000000000007,0.4448000000000001,0.43160000000000004,0.4468000000000001
90.0,0.5,0.11,0.20679999999999998,0.24439999999999998,0.2688,0.2187999999999999,0.17079999999999998,0.5784000000000001,0.5484000000000001,0.47479999999999994,0.4583999999999999,0.4831999999999999,0.5255999999999998,0.53,0.56,0.3832,0.5539999999999999,0.46599999999999997,0.48879999999999996,0.43999999999999995,0.4991999999999999,0.49960000000000016
420.0,0.5,0.38,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.42040000000000005,0.5700000000000001,0.5004,0.5208,0.49439999999999995,0.3992,0.4604,0.4091999999999999,0.42080000000000006,0.5512,0.49279999999999985,0.4608,0.4644,0.43760000000000004,0.42239999999999994
90.0,0.5,0.12,0.08679999999999997,0.14279999999999993,0.13399999999999998,0.09519999999999998,0.1244,0.4484,0.47559999999999997,0.4807999999999999,0.5128,0.5456,0.612,0.4224,0.44719999999999993,0.49759999999999993,0.524,0.4476,0.44599999999999995,0.4696000000000001,0.5084000000000001,0.42480000000000007
420.0,0.5,0.37,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5188000000000001,0.4932000000000001,0.4496,0.38280000000000003,0.568,0.45919999999999994,0.5016000000000002,0.4603999999999999,0.5352,0.412,0.41759999999999997,0.5192,0.3712,0.42680000000000007,0.4628
90.0,0.5,0.13,0.11559999999999998,0.07440000000000001,0.07880000000000002,0.06040000000000001,0.13199999999999995,0.4443999999999999,0.46760000000000007,0.608,0.5876,0.4539999999999999,0.5920000000000001,0.5640000000000001,0.5227999999999999,0.4436,0.49479999999999996,0.5884,0.4964,0.47519999999999996,0.5143999999999999,0.4611999999999999
420.0,0.5,0.36,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.49439999999999995,0.5343999999999999,0.46840000000000004,0.522,0.5204,0.49800000000000005,0.5015999999999999,0.6564,0.5932000000000002,0.5036000000000002,0.5256,0.49200000000000005,0.6052000000000001,0.5575999999999999,0.5472000000000001
90.0,0.5,0.14,0.13319999999999993,0.1276,0.14439999999999997,0.06440000000000001,0.0824,0.496,0.4292000000000001,0.3704,0.5459999999999998,0.4720000000000001,0.5308,0.5164,0.6332000000000001,0.5596,0.46959999999999996,0.5232,0.5327999999999999,0.5568,0.43439999999999995,0.46240000000000003
420.0,0.5,0.35000000000000003,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.3660000000000001,0.5084000000000001,0.40919999999999995,0.4728,0.5736,0.38520000000000004,0.5428000000000001,0.49839999999999995,0.46360000000000007,0.4536,0.4071999999999999,0.4216,0.5220000000000001,0.48400000000000004,0.4967999999999999
90.0,0.5,0.15,0.07880000000000002,0.07400000000000001,0.0796,0.10799999999999998,0.08759999999999996,0.6424,0.514,0.4144,0.47519999999999996,0.5504,0.4808,0.572,0.5483999999999999,0.5028,0.6236,0.5076,0.47639999999999993,0.5419999999999999,0.4312,0.5115999999999999
