m,block_1,block_2,effect_size,model,row_wise_same,omni_same,mase_same,row_wise_diff,omni_diff,mase_diff,row_wise_precision,omni_precision,mase_precision,row_wise_f1,omni_f1,mase_f1,row_wise_fp,omni_fp,mase_fp,row_wise_tp,omni_tp,mase_tp
200,26,44,1,generate_graphs_4,0.05230769230769232,0.04230769230769231,0.8761538461538462,1.0,1.0,1.0,1.0,1.0,0.8454545454545458,0.9849604593367451,0.9877980556300675,0.7947283508929185,0.019428571428571413,0.015714285714285695,0.3254285714285714,0.6285714285714277,0.6285714285714277,0.6285714285714277
200,25,45,1,generate_graphs_1,0.352,0.9911999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777771,0.9114453939246325,0.7841214232194562,0.7826086956521732,0.1257142857142855,0.35399999999999987,0.3571428571428571,0.6428571428571442,0.6428571428571442,0.6428571428571442
200,25,45,1,generate_graphs_4,0.044000000000000004,0.052000000000000005,0.8555999999999999,1.0,1.0,0.9995555555555556,1.0,1.0,0.8597777777777769,0.988079415115354,0.9859347231482335,0.8082581663950384,0.015714285714285695,0.018571428571428555,0.30557142857142877,0.6428571428571442,0.6428571428571442,0.6425714285714298
200,24,46,1,generate_graphs_1,0.37333333333333335,0.99125,1.0,1.0,1.0,1.0,0.9997826086956522,1.0,0.7608695652173908,0.9118166482079981,0.7945541439806412,0.7931034482758621,0.12799999999999978,0.3398571428571425,0.34285714285714236,0.6571428571428579,0.6571428571428579,0.6571428571428579
200,24,46,1,generate_graphs_4,0.04583333333333334,0.055000000000000014,0.895,1.0,1.0,1.0,1.0,1.0,0.8293478260869561,0.9882903587038974,0.985989828138971,0.8112706715388032,0.01571428571428569,0.018857142857142836,0.3068571428571428,0.6571428571428579,0.6571428571428579,0.6571428571428579
200,23,47,1,generate_graphs_1,0.37,0.9913043478260867,1.0,1.0,1.0,1.0,1.0,1.0,0.7446808510638289,0.9174910389522404,0.804804008252284,0.8034188034188035,0.12157142857142843,0.32571428571428596,0.32857142857142896,0.6714285714285713,0.6714285714285713,0.6714285714285713
200,23,47,1,generate_graphs_4,0.038260869565217404,0.05130434782608697,0.9691304347826085,0.9997872340425532,1.0,1.0,0.9997872340425532,1.0,0.7627659574468079,0.9907121328137811,0.9877538366322373,0.80856506908293,0.01257142857142856,0.016857142857142838,0.3184285714285718,0.6712857142857142,0.6714285714285713,0.6714285714285713
200,22,48,1,generate_graphs_1,0.3686363636363636,0.9940909090909088,1.0,1.0,1.0,1.0,0.9997916666666667,1.0,0.7291666666666664,0.9225540294250044,0.8144644757152052,0.8135593220338972,0.11585714285714266,0.3124285714285711,0.31428571428571384,0.6857142857142847,0.6857142857142847,0.6857142857142847
200,22,48,1,generate_graphs_4,0.047272727272727286,0.05000000000000002,0.9927272727272723,0.9997916666666667,1.0,1.0,0.9997916666666665,1.0,0.7322916666666665,0.9892959108760648,0.9887703511020145,0.8147457641124229,0.014857142857142841,0.015714285714285698,0.3119999999999996,0.6855714285714275,0.6857142857142847,0.6857142857142847
200,21,49,1,generate_graphs_1,0.3795238095238095,0.9923809523809523,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857142,0.925184795318122,0.8246460618145565,0.8235294117647058,0.1138571428571427,0.29771428571428604,0.3000000000000005,0.7000000000000013,0.7000000000000013,0.7000000000000013
200,21,49,1,generate_graphs_4,0.048571428571428585,0.04047619047619048,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857142,0.98980106716554,0.9914903113840797,0.8235294117647058,0.014571428571428555,0.01214285714285713,0.3000000000000005,0.7000000000000013,0.7000000000000013,0.7000000000000013
200,20,50,1,generate_graphs_1,0.4215,0.9924999999999997,1.0,1.0,1.0,1.0,1.0,1.0,0.7000000000000013,0.9226141314246905,0.8343861273322883,0.833333333333333,0.12042857142857123,0.2835714285714284,0.2857142857142854,0.7142857142857142,0.7142857142857142,0.7142857142857142
200,20,50,1,generate_graphs_4,0.0455,0.05600000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.7000000000000013,0.9910558228866856,0.9890315749337459,0.833333333333333,0.012999999999999987,0.01599999999999998,0.2857142857142854,0.7142857142857142,0.7142857142857142,0.7142857142857142
200,19,51,1,generate_graphs_1,0.4189473684210526,0.9973684210526316,1.0,1.0,1.0,1.0,1.0,1.0,0.6862745098039222,0.9280045928642451,0.8433264462809913,0.8429752066115698,0.11371428571428556,0.27071428571428624,0.271428571428572,0.7285714285714279,0.7285714285714279,0.7285714285714279
200,19,51,1,generate_graphs_4,0.04736842105263159,0.05000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.6862745098039222,0.9913399678723915,0.9908543255582996,0.8429752066115698,0.012857142857142847,0.01357142857142856,0.271428571428572,0.7285714285714279,0.7285714285714279,0.7285714285714279
200,18,52,1,generate_graphs_1,0.4322222222222222,0.9927777777777776,1.0,1.0,1.0,1.0,1.0,1.0,0.692307692307693,0.9308026673330915,0.8533760556383492,0.8524590163934406,0.11114285714285703,0.25528571428571384,0.2571428571428565,0.7428571428571427,0.7428571428571427,0.7428571428571427
200,18,52,1,generate_graphs_4,0.044444444444444446,0.052777777777777785,1.0,0.9998076923076924,1.0,1.0,0.9998076923076923,1.0,0.692307692307693,0.992341117296856,0.9910485128552482,0.8524590163934406,0.011428571428571422,0.013571428571428559,0.2571428571428565,0.7427142857142854,0.7428571428571427,0.7428571428571427
200,17,53,1,generate_graphs_1,0.4370588235294117,0.9976470588235292,1.0,1.0,1.0,1.0,1.0,1.0,0.6792452830188671,0.9347777434642965,0.8620711715313863,0.8617886178861777,0.10614285714285698,0.24228571428571433,0.24285714285714288,0.7571428571428572,0.7571428571428572,0.7571428571428572
200,17,53,1,generate_graphs_4,0.0388235294117647,0.04882352941176471,1.0,1.0,1.0,1.0,1.0,1.0,0.6792452830188671,0.9938525441329169,0.9922980890675304,0.8617886178861777,0.009428571428571423,0.011857142857142846,0.24285714285714288,0.7571428571428572,0.7571428571428572,0.7571428571428572
200,16,54,1,generate_graphs_1,0.446875,0.996875,1.0,1.0,1.0,1.0,1.0,1.0,0.7037037037037034,0.9382202680206652,0.8713217938631022,0.8709677419354862,0.10214285714285701,0.22785714285714234,0.2285714285714281,0.7714285714285721,0.7714285714285721,0.7714285714285721
200,16,54,1,generate_graphs_4,0.056875,0.058750000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.7037037037037034,0.9917111122202872,0.9914537870293334,0.8709677419354862,0.012999999999999986,0.013428571428571415,0.2285714285714281,0.7714285714285721,0.7714285714285721,0.7714285714285721
200,15,55,1,generate_graphs_1,0.48266666666666674,0.9960000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.7272727272727276,0.938498107877241,0.8804258064516125,0.8799999999999996,0.10342857142857127,0.2134285714285714,0.2142857142857143,0.7857142857142863,0.7857142857142863,0.7857142857142863
200,15,55,1,generate_graphs_4,0.04733333333333334,0.044666666666666674,1.0,1.0,1.0,1.0,1.0,1.0,0.7272727272727276,0.9936404767599467,0.9939960108654805,0.8799999999999996,0.010142857142857136,0.009571428571428566,0.2142857142857143,0.7857142857142863,0.7857142857142863,0.7857142857142863
200,14,56,1,generate_graphs_1,0.4707142857142857,0.9964285714285716,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.944617120183843,0.8892444444444427,0.8888888888888871,0.09414285714285699,0.19928571428571393,0.19999999999999962,0.7999999999999985,0.7999999999999985,0.7999999999999985
200,14,56,1,generate_graphs_4,0.05571428571428572,0.05928571428571429,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9931544265128729,0.9927073719777276,0.8888888888888871,0.011142857142857131,0.011857142857142846,0.19999999999999962,0.7999999999999985,0.7999999999999985,0.7999999999999985
200,13,57,1,generate_graphs_1,0.48615384615384616,0.9976923076923078,1.0,1.0,1.0,1.0,1.0,1.0,0.7719298245614027,0.9477187402394659,0.8978515185601791,0.8976377952755895,0.09028571428571416,0.18528571428571422,0.18571428571428567,0.8142857142857156,0.8142857142857156,0.8142857142857156
200,13,57,1,generate_graphs_4,0.050769230769230775,0.05769230769230771,1.0,1.0,1.0,1.0,1.0,1.0,0.7719298245614027,0.9942892784377045,0.9935275439203476,0.8976377952755895,0.009428571428571418,0.010714285714285711,0.18571428571428567,0.8142857142857156,0.8142857142857156,0.8142857142857156
200,12,58,1,generate_graphs_1,0.47583333333333333,0.9991666666666666,1.0,1.0,1.0,1.0,1.0,0.9998275862068965,0.7931034482758621,0.9533024627152336,0.9063213582677164,0.90625,0.08157142857142846,0.171285714285714,0.17142857142857118,0.8285714285714275,0.8285714285714275,0.8285714285714275
200,12,58,1,generate_graphs_4,0.04750000000000001,0.05916666666666668,1.0,1.0,1.0,1.0,1.0,1.0,0.7931034482758621,0.9951513104155171,0.9939760997333726,0.90625,0.00814285714285714,0.010142857142857134,0.17142857142857118,0.8285714285714275,0.8285714285714275,0.8285714285714275
200,11,59,1,generate_graphs_1,0.47818181818181815,0.9981818181818182,1.0,1.0,1.0,1.0,1.0,1.0,0.8135593220338972,0.957491940370178,0.914871608527133,0.9147286821705438,0.07514285714285704,0.15685714285714264,0.15714285714285692,0.842857142857142,0.842857142857142,0.842857142857142
200,11,59,1,generate_graphs_4,0.04818181818181819,0.05454545454545456,1.0,1.0,1.0,1.0,1.0,1.0,0.8135593220338972,0.9955740224825876,0.994973319906475,0.9147286821705438,0.007571428571428566,0.008571428571428565,0.15714285714285692,0.842857142857142,0.842857142857142,0.842857142857142
200,10,60,1,generate_graphs_1,0.5269999999999999,0.998,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333333,0.9580972861580385,0.9232200357781735,0.9230769230769211,0.07528571428571416,0.14257142857142843,0.1428571428571427,0.8571428571428572,0.8571428571428572,0.8571428571428572
200,10,60,1,generate_graphs_4,0.04,0.051000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333333333,0.9967090519164233,0.9958026706672696,0.9230769230769211,0.005714285714285714,0.007285714285714282,0.1428571428571427,0.8571428571428572,0.8571428571428572,0.8571428571428572
200,9,61,1,generate_graphs_1,0.5211111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934405,0.9631062162711578,0.931297709923665,0.931297709923665,0.0669999999999999,0.12857142857142825,0.12857142857142825,0.8714285714285708,0.8714285714285708,0.8714285714285708
200,9,61,1,generate_graphs_4,0.04555555555555556,0.042222222222222223,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934405,0.9966784369263043,0.9969223078940462,0.931297709923665,0.005857142857142856,0.0054285714285714284,0.12857142857142825,0.8714285714285708,0.8714285714285708,0.8714285714285708
200,8,62,1,generate_graphs_1,0.4975,0.9975,1.0,1.0,1.0,1.0,1.0,1.0,0.8709677419354835,0.969013836761952,0.939537358315983,0.939393939393938,0.05685714285714277,0.11399999999999975,0.11428571428571405,0.885714285714286,0.885714285714286,0.885714285714286
200,8,62,1,generate_graphs_4,0.04,0.042499999999999996,1.0,1.0,1.0,1.0,1.0,1.0,0.8709677419354835,0.9974438095238096,0.9972863492063495,0.939393939393938,0.004571428571428573,0.0048571428571428585,0.11428571428571405,0.885714285714286,0.885714285714286,0.885714285714286
200,7,63,1,generate_graphs_1,0.5485714285714286,0.9957142857142858,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888871,0.9705341504180325,0.9475837320574151,0.9473684210526304,0.054857142857142785,0.0995714285714284,0.09999999999999981,0.9000000000000008,0.9000000000000008,0.9000000000000008
200,7,63,1,generate_graphs_4,0.054285714285714284,0.04714285714285715,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888871,0.9970177165354335,0.9974040354330714,0.9473684210526304,0.005428571428571429,0.004714285714285715,0.09999999999999981,0.9000000000000008,0.9000000000000008,0.9000000000000008
200,6,64,1,generate_graphs_1,0.5650000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.99984375,0.90625,0.9742765524913914,0.9552238805970166,0.9552238805970166,0.04842857142857136,0.08571428571428559,0.08571428571428559,0.9142857142857124,0.9142857142857124,0.9142857142857124
200,6,64,1,generate_graphs_4,0.041666666666666664,0.04499999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.90625,0.9980632081097202,0.9979093619558739,0.9552238805970166,0.003571428571428572,0.003857142857142858,0.08571428571428559,0.9142857142857124,0.9142857142857124,0.9142857142857124
200,5,65,1,generate_graphs_1,0.5780000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769211,0.9783235364274031,0.9629629629629622,0.9629629629629622,0.04128571428571424,0.07142857142857136,0.07142857142857136,0.9285714285714296,0.9285714285714296,0.9285714285714296
200,5,65,1,generate_graphs_4,0.054000000000000006,0.05,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769211,0.9979424011103402,0.9980950728660654,0.9629629629629622,0.003857142857142858,0.003571428571428572,0.07142857142857136,0.9285714285714296,0.9285714285714296,0.9285714285714296
200,4,66,1,generate_graphs_1,0.545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9393939393939381,0.9838060640333627,0.9705882352941163,0.9705882352941163,0.031142857142857094,0.05714285714285702,0.05714285714285702,0.9428571428571406,0.9428571428571406,0.9428571428571406
200,4,66,1,generate_graphs_4,0.027500000000000004,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.9393939393939381,0.999172932330827,0.998122545168892,0.9705882352941163,0.0015714285714285717,0.003571428571428572,0.05714285714285702,0.9428571428571406,0.9428571428571406,0.9428571428571406
200,3,67,1,generate_graphs_1,0.5533333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9552238805970166,0.9878088911152453,0.9781021897810227,0.9781021897810227,0.023714285714285684,0.042857142857142795,0.042857142857142795,0.9571428571428559,0.9571428571428559,0.9571428571428559
200,3,67,1,generate_graphs_4,0.03,0.03,1.0,1.0,1.0,1.0,1.0,1.0,0.9552238805970166,0.9993333333333334,0.9993333333333332,0.9781021897810227,0.0012857142857142859,0.0012857142857142859,0.042857142857142795,0.9571428571428559,0.9571428571428559,0.9571428571428559
200,2,68,1,generate_graphs_1,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9705882352941163,0.9912080820903424,0.9855072463768123,0.9855072463768123,0.017285714285714255,0.02857142857142851,0.02857142857142851,0.9714285714285715,0.9714285714285715,0.9714285714285715
200,2,68,1,generate_graphs_4,0.045,0.065,1.0,1.0,1.0,1.0,1.0,1.0,0.9705882352941163,0.9993430656934308,0.9990521527557391,0.9855072463768123,0.0012857142857142859,0.0018571428571428576,0.02857142857142851,0.9714285714285715,0.9714285714285715,0.9714285714285715
200,1,69,1,generate_graphs_1,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9855072463768123,0.9956834532374097,0.9928057553956826,0.9928057553956826,0.00857142857142856,0.014285714285714256,0.014285714285714256,0.9857142857142847,0.9857142857142847,0.9857142857142847
200,1,69,1,generate_graphs_4,0.05,0.02,1.0,1.0,1.0,1.0,1.0,1.0,0.9855072463768123,0.9996402877697842,0.9998561151079137,0.9928057553956826,0.0007142857142857143,0.0002857142857142857,0.014285714285714256,0.9857142857142847,0.9857142857142847,0.9857142857142847
