p,delta,m,precision_at_1,precision_at_2,precision_at_3,precision_at_4,precision_at_5,precision_at_6,precision_at_7,precision_at_8,precision_at_9,precision_at_10,recall_at_1,recall_at_2,recall_at_3,recall_at_4,recall_at_5,recall_at_6,recall_at_7,recall_at_8,recall_at_9,recall_at_10
0.5,0.3383838383838384,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.3434343434343435,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.3484848484848485,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.3535353535353536,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.3585858585858586,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.36363636363636365,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.36868686868686873,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.37373737373737376,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.37878787878787884,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.38383838383838387,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.3888888888888889,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.393939393939394,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.398989898989899,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4040404040404041,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4090909090909091,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4141414141414142,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4191919191919192,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.42424242424242425,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.42929292929292934,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.43434343434343436,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.43939393939393945,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4444444444444445,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.44949494949494956,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4545454545454546,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4595959595959596,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4646464646464647,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4696969696969697,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4747474747474748,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.47979797979797983,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.48484848484848486,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.48989898989898994,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.494949494949495,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.5,580.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.0,590.0,0.09,0.055,0.04666666666666667,0.0525,0.05000000000000001,0.051666666666666666,0.05571428571428572,0.05125,0.047777777777777766,0.048999999999999995,0.009,0.011,0.013999999999999999,0.021000000000000005,0.025000000000000005,0.03100000000000001,0.03900000000000002,0.041000000000000016,0.04300000000000001,0.048999999999999995
0.5,0.005050505050505051,590.0,0.09,0.075,0.07666666666666665,0.075,0.07600000000000004,0.07500000000000002,0.07428571428571433,0.07,0.06777777777777773,0.06699999999999996,0.009,0.015000000000000003,0.023000000000000007,0.030000000000000013,0.03800000000000002,0.04500000000000001,0.052000000000000005,0.05599999999999999,0.06099999999999998,0.06699999999999996
0.5,0.010101010101010102,590.0,0.09,0.075,0.07666666666666665,0.0875,0.08200000000000005,0.07500000000000001,0.07428571428571432,0.0675,0.06555555555555552,0.07099999999999997,0.009,0.015000000000000003,0.023000000000000007,0.03500000000000002,0.04100000000000002,0.04500000000000001,0.05199999999999999,0.05399999999999999,0.05899999999999998,0.07099999999999997
0.5,0.015151515151515152,590.0,0.11,0.12,0.10666666666666667,0.1025,0.102,0.09166666666666667,0.08428571428571432,0.08375,0.08333333333333323,0.08399999999999994,0.011,0.024000000000000007,0.032000000000000015,0.041000000000000016,0.051,0.05499999999999998,0.05899999999999997,0.06699999999999996,0.07499999999999994,0.08399999999999994
0.5,0.020202020202020204,590.0,0.11,0.135,0.14,0.14,0.13799999999999993,0.12999999999999998,0.12571428571428572,0.12,0.1166666666666665,0.11199999999999989,0.011,0.02700000000000001,0.04200000000000001,0.055999999999999994,0.06899999999999996,0.07799999999999996,0.08799999999999994,0.0959999999999999,0.1049999999999999,0.11199999999999989
0.5,0.025252525252525256,590.0,0.25,0.18,0.15666666666666676,0.1575,0.16199999999999992,0.14999999999999997,0.15,0.1525,0.15444444444444427,0.1489999999999999,0.02500000000000001,0.03600000000000002,0.04699999999999999,0.06299999999999996,0.08099999999999996,0.08999999999999994,0.10499999999999991,0.12199999999999987,0.1389999999999999,0.1489999999999999
0.5,0.030303030303030304,590.0,0.27,0.28,0.2566666666666665,0.225,0.21799999999999986,0.20499999999999996,0.19428571428571423,0.18875,0.18222222222222195,0.18,0.02700000000000001,0.055999999999999966,0.07699999999999993,0.08999999999999993,0.10899999999999993,0.12299999999999989,0.13599999999999987,0.15099999999999988,0.16399999999999984,0.18
0.5,0.03535353535353536,590.0,0.43,0.39,0.3666666666666666,0.3225,0.2839999999999997,0.25833333333333336,0.23999999999999982,0.2325,0.22111111111111081,0.21299999999999997,0.04300000000000001,0.07799999999999996,0.10999999999999988,0.12899999999999986,0.14199999999999985,0.1549999999999999,0.16799999999999987,0.18599999999999994,0.19899999999999998,0.21299999999999997
0.5,0.04040404040404041,590.0,0.5,0.495,0.44999999999999996,0.4,0.3639999999999998,0.3366666666666667,0.3142857142857139,0.29875,0.2855555555555552,0.272,0.04999999999999998,0.09899999999999988,0.13499999999999981,0.15999999999999978,0.1819999999999999,0.20199999999999996,0.21999999999999992,0.23900000000000005,0.2570000000000001,0.272
0.5,0.045454545454545456,590.0,0.62,0.525,0.48,0.4375,0.4120000000000003,0.38499999999999995,0.367142857142857,0.345,0.3311111111111107,0.3199999999999999,0.06199999999999994,0.10499999999999993,0.1439999999999999,0.17500000000000004,0.20600000000000016,0.23100000000000012,0.2570000000000001,0.2760000000000001,0.298,0.3199999999999999
0.5,0.05050505050505051,590.0,0.74,0.62,0.5633333333333331,0.52,0.478,0.43333333333333307,0.4114285714285713,0.39375,0.3699999999999999,0.349,0.0739999999999999,0.12399999999999986,0.16899999999999996,0.20800000000000002,0.239,0.25999999999999995,0.2879999999999999,0.31499999999999995,0.33299999999999985,0.349
0.5,0.05555555555555556,590.0,0.83,0.77,0.6733333333333331,0.6225,0.5939999999999999,0.5549999999999998,0.5228571428571427,0.49375,0.4644444444444444,0.44099999999999995,0.08299999999999987,0.15399999999999975,0.20199999999999996,0.24899999999999994,0.29699999999999993,0.33299999999999996,0.3659999999999998,0.3949999999999998,0.4179999999999998,0.44099999999999995
0.5,0.06060606060606061,590.0,0.82,0.775,0.7433333333333333,0.695,0.6599999999999996,0.6149999999999999,0.5657142857142856,0.52875,0.49888888888888894,0.47100000000000003,0.08199999999999986,0.15499999999999975,0.22299999999999998,0.2779999999999999,0.3299999999999998,0.36899999999999983,0.3959999999999998,0.423,0.4489999999999999,0.47100000000000003
0.5,0.06565656565656566,590.0,0.92,0.79,0.7433333333333333,0.7075,0.6679999999999998,0.6349999999999999,0.6028571428571426,0.57375,0.5366666666666665,0.5109999999999999,0.09199999999999983,0.15799999999999975,0.22300000000000003,0.28300000000000003,0.3339999999999999,0.3809999999999998,0.42199999999999976,0.45899999999999985,0.4829999999999998,0.5109999999999999
0.5,0.07070707070707072,590.0,0.9,0.87,0.8099999999999998,0.79,0.7439999999999994,0.7083333333333333,0.6785714285714284,0.645,0.6177777777777778,0.5790000000000004,0.08999999999999984,0.1739999999999997,0.2430000000000001,0.31599999999999995,0.3719999999999997,0.4249999999999997,0.475,0.5160000000000001,0.5560000000000005,0.5790000000000004
0.5,0.07575757575757576,590.0,0.95,0.925,0.8833333333333333,0.8525,0.8119999999999996,0.783333333333333,0.7428571428571423,0.69875,0.6622222222222222,0.6310000000000001,0.09499999999999982,0.18499999999999972,0.26500000000000024,0.3409999999999998,0.4059999999999998,0.4699999999999999,0.5200000000000002,0.5590000000000002,0.5960000000000001,0.6310000000000001
0.5,0.08080808080808081,590.0,0.98,0.955,0.9333333333333336,0.9175,0.893999999999999,0.8516666666666666,0.8199999999999998,0.7725,0.7311111111111106,0.6860000000000003,0.09799999999999981,0.19099999999999973,0.2800000000000003,0.36699999999999955,0.4469999999999995,0.5110000000000001,0.5740000000000006,0.6180000000000008,0.6580000000000006,0.6860000000000003
0.5,0.08585858585858587,590.0,1.0,0.975,0.9633333333333336,0.9475,0.9119999999999994,0.8749999999999999,0.84,0.7925,0.7388888888888886,0.6990000000000005,0.09999999999999981,0.19499999999999967,0.28900000000000037,0.3789999999999995,0.4559999999999997,0.5250000000000002,0.5880000000000006,0.6340000000000005,0.6650000000000003,0.6990000000000005
0.5,0.09090909090909091,590.0,0.98,0.99,0.9866666666666666,0.96,0.9199999999999997,0.9016666666666663,0.8599999999999999,0.82625,0.7866666666666658,0.7350000000000001,0.09799999999999981,0.19799999999999962,0.2960000000000005,0.3839999999999994,0.45999999999999985,0.5410000000000005,0.6020000000000008,0.6610000000000005,0.7080000000000005,0.7350000000000001
0.5,0.09595959595959597,590.0,0.99,0.985,0.9800000000000001,0.965,0.9539999999999995,0.9299999999999997,0.9114285714285713,0.87875,0.8366666666666651,0.7969999999999996,0.09899999999999981,0.19699999999999968,0.2940000000000004,0.3859999999999994,0.47699999999999976,0.5580000000000005,0.6380000000000008,0.7030000000000004,0.753,0.7969999999999996
0.5,0.10101010101010102,590.0,1.0,0.995,0.99,0.9925,0.9859999999999998,0.9716666666666665,0.9542857142857146,0.92625,0.8833333333333323,0.8410000000000001,0.09999999999999981,0.19899999999999962,0.29700000000000043,0.3969999999999993,0.4929999999999999,0.5830000000000007,0.6680000000000011,0.7409999999999997,0.7949999999999998,0.8410000000000001
0.5,0.10606060606060606,590.0,1.0,1.0,0.9866666666666666,0.9825,0.9819999999999999,0.9716666666666666,0.9514285714285713,0.91875,0.8811111111111103,0.8389999999999996,0.09999999999999981,0.19999999999999962,0.29600000000000043,0.39299999999999935,0.49099999999999994,0.5830000000000007,0.666000000000001,0.7349999999999999,0.7929999999999998,0.8389999999999996
0.5,0.11111111111111112,590.0,1.0,1.0,0.9933333333333333,0.995,0.9939999999999999,0.9816666666666667,0.9771428571428571,0.95375,0.9222222222222213,0.8819999999999998,0.09999999999999981,0.19999999999999962,0.2980000000000005,0.39799999999999924,0.49699999999999994,0.5890000000000009,0.6840000000000012,0.7629999999999995,0.83,0.8819999999999998
0.5,0.11616161616161617,590.0,1.0,1.0,1.0,1.0,0.9939999999999999,0.9916666666666667,0.99,0.98375,0.9644444444444438,0.9190000000000004,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.49699999999999994,0.595000000000001,0.6930000000000013,0.786999999999999,0.8680000000000002,0.9190000000000004
0.5,0.12121212121212122,590.0,1.0,1.0,1.0,1.0,0.998,0.9933333333333333,0.9814285714285714,0.97125,0.9522222222222217,0.9140000000000001,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.499,0.596000000000001,0.6870000000000012,0.7769999999999988,0.857,0.9140000000000001
0.5,0.12626262626262627,590.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9928571428571429,0.98375,0.9677777777777772,0.9370000000000003,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.6950000000000012,0.7869999999999991,0.8710000000000002,0.9370000000000003
0.5,0.13131313131313133,590.0,1.0,1.0,1.0,1.0,0.998,0.9983333333333333,0.9957142857142859,0.99375,0.9822222222222217,0.9530000000000005,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.499,0.599000000000001,0.6970000000000013,0.7949999999999987,0.8840000000000002,0.9530000000000005
0.5,0.13636363636363638,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.991111111111111,0.9650000000000002,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8920000000000009,0.9650000000000002
0.5,0.14141414141414144,590.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9985714285714287,0.99625,0.992222222222222,0.9740000000000002,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.6990000000000013,0.7969999999999986,0.8930000000000007,0.9740000000000002
0.5,0.14646464646464646,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99875,0.9966666666666666,0.9810000000000002,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7989999999999985,0.8970000000000009,0.9810000000000002
0.5,0.15151515151515152,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9870000000000002,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9870000000000002
0.5,0.15656565656565657,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988888888888888,0.997,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.997
0.5,0.16161616161616163,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988888888888888,0.998,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.998
0.5,0.16666666666666669,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.997,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.997
0.5,0.17171717171717174,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.996,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.996
0.5,0.1767676767676768,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980000000000001,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9980000000000001
0.5,0.18181818181818182,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
0.5,0.18686868686868688,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.19191919191919193,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.196969696969697,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.20202020202020204,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2070707070707071,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.21212121212121213,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.21717171717171718,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.22222222222222224,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2272727272727273,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.23232323232323235,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2373737373737374,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.24242424242424243,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2474747474747475,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.25252525252525254,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2575757575757576,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.26262626262626265,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2676767676767677,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.27272727272727276,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2777777777777778,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2828282828282829,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.2878787878787879,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.29292929292929293,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.297979797979798,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.30303030303030304,590.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09999999999999981,0.19999999999999962,0.3000000000000005,0.39999999999999925,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
