p,delta,m,fraction_correct,all_correct
0.5,0.20202020202020204,500.0,1.0,1.0
0.5,0.2070707070707071,500.0,1.0,1.0
0.5,0.21212121212121213,500.0,1.0,1.0
0.5,0.21717171717171718,500.0,1.0,1.0
0.5,0.22222222222222224,500.0,1.0,1.0
0.5,0.2272727272727273,500.0,1.0,1.0
0.5,0.23232323232323235,500.0,1.0,1.0
0.5,0.2373737373737374,500.0,1.0,1.0
0.5,0.24242424242424243,500.0,1.0,1.0
0.5,0.2474747474747475,500.0,1.0,1.0
0.5,0.25252525252525254,500.0,1.0,1.0
0.5,0.2575757575757576,500.0,1.0,1.0
0.5,0.26262626262626265,500.0,1.0,1.0
0.5,0.2676767676767677,500.0,1.0,1.0
0.5,0.27272727272727276,500.0,1.0,1.0
0.5,0.2777777777777778,500.0,1.0,1.0
0.5,0.2828282828282829,500.0,1.0,1.0
0.5,0.2878787878787879,500.0,1.0,1.0
0.5,0.29292929292929293,500.0,1.0,1.0
0.5,0.297979797979798,500.0,1.0,1.0
0.5,0.30303030303030304,500.0,1.0,1.0
0.5,0.3080808080808081,500.0,1.0,1.0
0.5,0.31313131313131315,500.0,1.0,1.0
0.5,0.31818181818181823,500.0,1.0,1.0
0.5,0.32323232323232326,500.0,1.0,1.0
0.5,0.3282828282828283,500.0,1.0,1.0
0.5,0.33333333333333337,500.0,1.0,1.0
0.5,0.3383838383838384,500.0,1.0,1.0
0.5,0.3434343434343435,500.0,1.0,1.0
0.5,0.3484848484848485,500.0,1.0,1.0
0.5,0.3535353535353536,500.0,1.0,1.0
0.5,0.3585858585858586,500.0,1.0,1.0
0.5,0.36363636363636365,500.0,1.0,1.0
0.5,0.36868686868686873,500.0,1.0,1.0
0.5,0.37373737373737376,500.0,1.0,1.0
0.5,0.37878787878787884,500.0,1.0,1.0
0.5,0.38383838383838387,500.0,1.0,1.0
0.5,0.3888888888888889,500.0,1.0,1.0
0.5,0.393939393939394,500.0,1.0,1.0
0.5,0.398989898989899,500.0,1.0,1.0
0.5,0.4040404040404041,500.0,1.0,1.0
0.5,0.4090909090909091,500.0,1.0,1.0
0.5,0.4141414141414142,500.0,1.0,1.0
0.5,0.4191919191919192,500.0,1.0,1.0
0.5,0.42424242424242425,500.0,1.0,1.0
0.5,0.42929292929292934,500.0,1.0,1.0
0.5,0.43434343434343436,500.0,1.0,1.0
0.5,0.43939393939393945,500.0,1.0,1.0
0.5,0.4444444444444445,500.0,1.0,1.0
0.5,0.44949494949494956,500.0,1.0,1.0
0.5,0.4545454545454546,500.0,1.0,1.0
0.5,0.4595959595959596,500.0,1.0,1.0
0.5,0.4646464646464647,500.0,1.0,1.0
0.5,0.4696969696969697,500.0,1.0,1.0
0.5,0.4747474747474748,500.0,1.0,1.0
0.5,0.47979797979797983,500.0,1.0,1.0
0.5,0.48484848484848486,500.0,1.0,1.0
0.5,0.48989898989898994,500.0,1.0,1.0
0.5,0.494949494949495,500.0,1.0,1.0
0.5,0.5,500.0,1.0,1.0
0.5,0.0,510.0,0.0506,0.0
0.5,0.005050505050505051,510.0,0.046,0.0
0.5,0.010101010101010102,510.0,0.06039999999999999,0.0
0.5,0.015151515151515152,510.0,0.07180000000000002,0.0
0.5,0.020202020202020204,510.0,0.0912,0.0
0.5,0.025252525252525256,510.0,0.12060000000000003,0.0
0.5,0.030303030303030304,510.0,0.1648,0.0
0.5,0.03535353535353536,510.0,0.1962,0.0
0.5,0.04040404040404041,510.0,0.24719999999999998,0.0
0.5,0.045454545454545456,510.0,0.31760000000000005,0.0
0.5,0.05050505050505051,510.0,0.35879999999999995,0.0
0.5,0.05555555555555556,510.0,0.41,0.0
0.5,0.06060606060606061,510.0,0.4774,0.002
0.5,0.06565656565656566,510.0,0.5516,0.0
0.5,0.07070707070707072,510.0,0.6197999999999999,0.008
0.5,0.07575757575757576,510.0,0.6734000000000001,0.018
0.5,0.08080808080808081,510.0,0.7286,0.04
0.5,0.08585858585858587,510.0,0.7676000000000001,0.054
0.5,0.09090909090909091,510.0,0.8276000000000001,0.158
0.5,0.09595959595959597,510.0,0.8660000000000001,0.206
0.5,0.10101010101010102,510.0,0.8974000000000001,0.36
0.5,0.10606060606060606,510.0,0.9206,0.43
0.5,0.11111111111111112,510.0,0.95,0.616
0.5,0.11616161616161617,510.0,0.9636000000000001,0.68
0.5,0.12121212121212122,510.0,0.972,0.748
0.5,0.12626262626262627,510.0,0.9836,0.854
0.5,0.13131313131313133,510.0,0.9892000000000001,0.892
0.5,0.13636363636363638,510.0,0.9922000000000001,0.926
0.5,0.14141414141414144,510.0,0.9967999999999999,0.968
0.5,0.14646464646464646,510.0,0.9964,0.964
0.5,0.15151515151515152,510.0,0.9994,0.994
0.5,0.15656565656565657,510.0,0.9987999999999999,0.988
0.5,0.16161616161616163,510.0,0.9992000000000001,0.992
0.5,0.16666666666666669,510.0,0.9992000000000001,0.992
0.5,0.17171717171717174,510.0,1.0,1.0
0.5,0.1767676767676768,510.0,0.9997999999999999,0.998
0.5,0.18181818181818182,510.0,1.0,1.0
0.5,0.18686868686868688,510.0,1.0,1.0
0.5,0.19191919191919193,510.0,1.0,1.0
0.5,0.196969696969697,510.0,1.0,1.0
0.5,0.20202020202020204,510.0,1.0,1.0
0.5,0.2070707070707071,510.0,1.0,1.0
0.5,0.21212121212121213,510.0,1.0,1.0
0.5,0.21717171717171718,510.0,1.0,1.0
0.5,0.22222222222222224,510.0,1.0,1.0
0.5,0.2272727272727273,510.0,1.0,1.0
0.5,0.23232323232323235,510.0,1.0,1.0
0.5,0.2373737373737374,510.0,1.0,1.0
0.5,0.24242424242424243,510.0,1.0,1.0
0.5,0.2474747474747475,510.0,1.0,1.0
0.5,0.25252525252525254,510.0,1.0,1.0
0.5,0.2575757575757576,510.0,1.0,1.0
0.5,0.26262626262626265,510.0,1.0,1.0
0.5,0.2676767676767677,510.0,1.0,1.0
0.5,0.27272727272727276,510.0,1.0,1.0
0.5,0.2777777777777778,510.0,1.0,1.0
0.5,0.2828282828282829,510.0,1.0,1.0
0.5,0.2878787878787879,510.0,1.0,1.0
0.5,0.29292929292929293,510.0,1.0,1.0
0.5,0.297979797979798,510.0,1.0,1.0
0.5,0.30303030303030304,510.0,1.0,1.0
0.5,0.3080808080808081,510.0,1.0,1.0
0.5,0.31313131313131315,510.0,1.0,1.0
0.5,0.31818181818181823,510.0,1.0,1.0
0.5,0.32323232323232326,510.0,1.0,1.0
0.5,0.3282828282828283,510.0,1.0,1.0
0.5,0.33333333333333337,510.0,1.0,1.0
0.5,0.3383838383838384,510.0,1.0,1.0
0.5,0.3434343434343435,510.0,1.0,1.0
0.5,0.3484848484848485,510.0,1.0,1.0
0.5,0.3535353535353536,510.0,1.0,1.0
0.5,0.3585858585858586,510.0,1.0,1.0
0.5,0.36363636363636365,510.0,1.0,1.0
0.5,0.36868686868686873,510.0,1.0,1.0
0.5,0.37373737373737376,510.0,1.0,1.0
0.5,0.37878787878787884,510.0,1.0,1.0
0.5,0.38383838383838387,510.0,1.0,1.0
0.5,0.3888888888888889,510.0,1.0,1.0
0.5,0.393939393939394,510.0,1.0,1.0
0.5,0.398989898989899,510.0,1.0,1.0
0.5,0.4040404040404041,510.0,1.0,1.0
0.5,0.4090909090909091,510.0,1.0,1.0
0.5,0.4141414141414142,510.0,1.0,1.0
0.5,0.4191919191919192,510.0,1.0,1.0
0.5,0.42424242424242425,510.0,1.0,1.0
0.5,0.42929292929292934,510.0,1.0,1.0
0.5,0.43434343434343436,510.0,1.0,1.0
0.5,0.43939393939393945,510.0,1.0,1.0
0.5,0.4444444444444445,510.0,1.0,1.0
0.5,0.44949494949494956,510.0,1.0,1.0
0.5,0.4545454545454546,510.0,1.0,1.0
0.5,0.4595959595959596,510.0,1.0,1.0
0.5,0.4646464646464647,510.0,1.0,1.0
0.5,0.4696969696969697,510.0,1.0,1.0
0.5,0.4747474747474748,510.0,1.0,1.0
0.5,0.47979797979797983,510.0,1.0,1.0
0.5,0.48484848484848486,510.0,1.0,1.0
0.5,0.48989898989898994,510.0,1.0,1.0
0.5,0.494949494949495,510.0,1.0,1.0
0.5,0.5,510.0,1.0,1.0
0.5,0.0,520.0,0.048799999999999996,0.0
0.5,0.005050505050505051,520.0,0.0556,0.0
0.5,0.010101010101010102,520.0,0.0628,0.0
0.5,0.015151515151515152,520.0,0.08020000000000001,0.0
0.5,0.020202020202020204,520.0,0.1032,0.0
0.5,0.025252525252525256,520.0,0.1354,0.0
0.5,0.030303030303030304,520.0,0.167,0.0
0.5,0.03535353535353536,520.0,0.20980000000000001,0.0
0.5,0.04040404040404041,520.0,0.2582,0.0
0.5,0.045454545454545456,520.0,0.30820000000000003,0.0
0.5,0.05050505050505051,520.0,0.37639999999999996,0.0
0.5,0.05555555555555556,520.0,0.4392,0.002
0.5,0.06060606060606061,520.0,0.5016,0.0
0.5,0.06565656565656566,520.0,0.561,0.002
0.5,0.07070707070707072,520.0,0.6244,0.004
0.5,0.07575757575757576,520.0,0.6798,0.024
0.5,0.08080808080808081,520.0,0.754,0.056
0.5,0.08585858585858587,520.0,0.7854000000000001,0.1
0.5,0.09090909090909091,520.0,0.8394000000000001,0.146
0.5,0.09595959595959597,520.0,0.8772000000000001,0.282
0.5,0.10101010101010102,520.0,0.9044000000000001,0.364
0.5,0.10606060606060606,520.0,0.9282000000000001,0.48
0.5,0.11111111111111112,520.0,0.9532000000000002,0.624
0.5,0.11616161616161617,520.0,0.9678000000000002,0.722
0.5,0.12121212121212122,520.0,0.9758000000000001,0.776
0.5,0.12626262626262627,520.0,0.9828000000000001,0.844
0.5,0.13131313131313133,520.0,0.9898,0.902
0.5,0.13636363636363638,520.0,0.9956,0.956
0.5,0.14141414141414144,520.0,0.9962,0.964
0.5,0.14646464646464646,520.0,0.9982,0.982
0.5,0.15151515151515152,520.0,0.9984,0.984
0.5,0.15656565656565657,520.0,0.9997999999999999,0.998
0.5,0.16161616161616163,520.0,0.9996,0.996
0.5,0.16666666666666669,520.0,1.0,1.0
0.5,0.17171717171717174,520.0,1.0,1.0
0.5,0.1767676767676768,520.0,1.0,1.0
0.5,0.18181818181818182,520.0,1.0,1.0
0.5,0.18686868686868688,520.0,1.0,1.0
0.5,0.19191919191919193,520.0,1.0,1.0
0.5,0.196969696969697,520.0,1.0,1.0
0.5,0.20202020202020204,520.0,1.0,1.0
0.5,0.2070707070707071,520.0,1.0,1.0
0.5,0.21212121212121213,520.0,1.0,1.0
0.5,0.21717171717171718,520.0,1.0,1.0
0.5,0.22222222222222224,520.0,1.0,1.0
0.5,0.2272727272727273,520.0,1.0,1.0
0.5,0.23232323232323235,520.0,1.0,1.0
0.5,0.2373737373737374,520.0,1.0,1.0
0.5,0.24242424242424243,520.0,1.0,1.0
0.5,0.2474747474747475,520.0,1.0,1.0
0.5,0.25252525252525254,520.0,1.0,1.0
0.5,0.2575757575757576,520.0,1.0,1.0
0.5,0.26262626262626265,520.0,1.0,1.0
0.5,0.2676767676767677,520.0,1.0,1.0
0.5,0.27272727272727276,520.0,1.0,1.0
0.5,0.2777777777777778,520.0,1.0,1.0
0.5,0.2828282828282829,520.0,1.0,1.0
0.5,0.2878787878787879,520.0,1.0,1.0
0.5,0.29292929292929293,520.0,1.0,1.0
0.5,0.297979797979798,520.0,1.0,1.0
0.5,0.30303030303030304,520.0,1.0,1.0
0.5,0.3080808080808081,520.0,1.0,1.0
0.5,0.31313131313131315,520.0,1.0,1.0
0.5,0.31818181818181823,520.0,1.0,1.0
0.5,0.32323232323232326,520.0,1.0,1.0
0.5,0.3282828282828283,520.0,1.0,1.0
0.5,0.33333333333333337,520.0,1.0,1.0
0.5,0.3383838383838384,520.0,1.0,1.0
0.5,0.3434343434343435,520.0,1.0,1.0
0.5,0.3484848484848485,520.0,1.0,1.0
0.5,0.3535353535353536,520.0,1.0,1.0
0.5,0.3585858585858586,520.0,1.0,1.0
0.5,0.36363636363636365,520.0,1.0,1.0
0.5,0.36868686868686873,520.0,1.0,1.0
0.5,0.37373737373737376,520.0,1.0,1.0
0.5,0.37878787878787884,520.0,1.0,1.0
0.5,0.38383838383838387,520.0,1.0,1.0
0.5,0.3888888888888889,520.0,1.0,1.0
0.5,0.393939393939394,520.0,1.0,1.0
0.5,0.398989898989899,520.0,1.0,1.0
0.5,0.4040404040404041,520.0,1.0,1.0
0.5,0.4090909090909091,520.0,1.0,1.0
0.5,0.4141414141414142,520.0,1.0,1.0
0.5,0.4191919191919192,520.0,1.0,1.0
0.5,0.42424242424242425,520.0,1.0,1.0
0.5,0.42929292929292934,520.0,1.0,1.0
0.5,0.43434343434343436,520.0,1.0,1.0
0.5,0.43939393939393945,520.0,1.0,1.0
0.5,0.4444444444444445,520.0,1.0,1.0
0.5,0.44949494949494956,520.0,1.0,1.0
0.5,0.4545454545454546,520.0,1.0,1.0
0.5,0.4595959595959596,520.0,1.0,1.0
0.5,0.4646464646464647,520.0,1.0,1.0
0.5,0.4696969696969697,520.0,1.0,1.0
0.5,0.4747474747474748,520.0,1.0,1.0
0.5,0.47979797979797983,520.0,1.0,1.0
0.5,0.48484848484848486,520.0,1.0,1.0
0.5,0.48989898989898994,520.0,1.0,1.0
0.5,0.494949494949495,520.0,1.0,1.0
0.5,0.5,520.0,1.0,1.0
0.5,0.0,530.0,0.0536,0.0
0.5,0.005050505050505051,530.0,0.054,0.0
0.5,0.010101010101010102,530.0,0.066,0.0
0.5,0.015151515151515152,530.0,0.07959999999999999,0.0
0.5,0.020202020202020204,530.0,0.1082,0.0
0.5,0.025252525252525256,530.0,0.1388,0.0
0.5,0.030303030303030304,530.0,0.1762,0.0
0.5,0.03535353535353536,530.0,0.22,0.0
0.5,0.04040404040404041,530.0,0.26180000000000003,0.0
0.5,0.045454545454545456,530.0,0.3282,0.0
0.5,0.05050505050505051,530.0,0.3788,0.0
0.5,0.05555555555555556,530.0,0.4584,0.0
0.5,0.06060606060606061,530.0,0.506,0.002
0.5,0.06565656565656566,530.0,0.5902,0.002
0.5,0.07070707070707072,530.0,0.646,0.014
0.5,0.07575757575757576,530.0,0.7044,0.044
0.5,0.08080808080808081,530.0,0.7638,0.058
0.5,0.08585858585858587,530.0,0.8008,0.104
0.5,0.09090909090909091,530.0,0.8474,0.194
0.5,0.09595959595959597,530.0,0.8868,0.294
0.5,0.10101010101010102,530.0,0.9164000000000001,0.424
0.5,0.10606060606060606,530.0,0.9422,0.562
0.5,0.11111111111111112,530.0,0.9530000000000001,0.622
0.5,0.11616161616161617,530.0,0.9694,0.73
0.5,0.12121212121212122,530.0,0.9814,0.822
0.5,0.12626262626262627,530.0,0.9822000000000001,0.834
0.5,0.13131313131313133,530.0,0.9914000000000001,0.916
0.5,0.13636363636363638,530.0,0.9932000000000001,0.934
0.5,0.14141414141414144,530.0,0.9957999999999999,0.958
0.5,0.14646464646464646,530.0,0.9967999999999999,0.968
0.5,0.15151515151515152,530.0,0.9997999999999999,0.998
0.5,0.15656565656565657,530.0,0.9992000000000001,0.992
0.5,0.16161616161616163,530.0,0.9997999999999999,0.998
0.5,0.16666666666666669,530.0,1.0,1.0
0.5,0.17171717171717174,530.0,1.0,1.0
0.5,0.1767676767676768,530.0,0.9997999999999999,0.998
0.5,0.18181818181818182,530.0,1.0,1.0
0.5,0.18686868686868688,530.0,1.0,1.0
0.5,0.19191919191919193,530.0,1.0,1.0
0.5,0.196969696969697,530.0,1.0,1.0
0.5,0.20202020202020204,530.0,1.0,1.0
0.5,0.2070707070707071,530.0,1.0,1.0
0.5,0.21212121212121213,530.0,1.0,1.0
0.5,0.21717171717171718,530.0,1.0,1.0
0.5,0.22222222222222224,530.0,1.0,1.0
0.5,0.2272727272727273,530.0,1.0,1.0
0.5,0.23232323232323235,530.0,1.0,1.0
0.5,0.2373737373737374,530.0,1.0,1.0
0.5,0.24242424242424243,530.0,1.0,1.0
0.5,0.2474747474747475,530.0,1.0,1.0
0.5,0.25252525252525254,530.0,1.0,1.0
0.5,0.2575757575757576,530.0,1.0,1.0
0.5,0.26262626262626265,530.0,1.0,1.0
0.5,0.2676767676767677,530.0,1.0,1.0
0.5,0.27272727272727276,530.0,1.0,1.0
0.5,0.2777777777777778,530.0,1.0,1.0
0.5,0.2828282828282829,530.0,1.0,1.0
0.5,0.2878787878787879,530.0,1.0,1.0
0.5,0.29292929292929293,530.0,1.0,1.0
0.5,0.297979797979798,530.0,1.0,1.0
0.5,0.30303030303030304,530.0,1.0,1.0
0.5,0.3080808080808081,530.0,1.0,1.0
0.5,0.31313131313131315,530.0,1.0,1.0
0.5,0.31818181818181823,530.0,1.0,1.0
0.5,0.32323232323232326,530.0,1.0,1.0
0.5,0.3282828282828283,530.0,1.0,1.0
0.5,0.33333333333333337,530.0,1.0,1.0
0.5,0.3383838383838384,530.0,1.0,1.0
0.5,0.3434343434343435,530.0,1.0,1.0
0.5,0.3484848484848485,530.0,1.0,1.0
0.5,0.3535353535353536,530.0,1.0,1.0
0.5,0.3585858585858586,530.0,1.0,1.0
0.5,0.36363636363636365,530.0,1.0,1.0
0.5,0.36868686868686873,530.0,1.0,1.0
0.5,0.37373737373737376,530.0,1.0,1.0
0.5,0.37878787878787884,530.0,1.0,1.0
0.5,0.38383838383838387,530.0,1.0,1.0
0.5,0.3888888888888889,530.0,1.0,1.0
0.5,0.393939393939394,530.0,1.0,1.0
0.5,0.398989898989899,530.0,1.0,1.0
0.5,0.4040404040404041,530.0,1.0,1.0
0.5,0.4090909090909091,530.0,1.0,1.0
0.5,0.4141414141414142,530.0,1.0,1.0
0.5,0.4191919191919192,530.0,1.0,1.0
0.5,0.42424242424242425,530.0,1.0,1.0
0.5,0.42929292929292934,530.0,1.0,1.0
0.5,0.43434343434343436,530.0,1.0,1.0
0.5,0.43939393939393945,530.0,1.0,1.0
0.5,0.4444444444444445,530.0,1.0,1.0
0.5,0.44949494949494956,530.0,1.0,1.0
0.5,0.4545454545454546,530.0,1.0,1.0
0.5,0.4595959595959596,530.0,1.0,1.0
0.5,0.4646464646464647,530.0,1.0,1.0
0.5,0.4696969696969697,530.0,1.0,1.0
0.5,0.4747474747474748,530.0,1.0,1.0
0.5,0.47979797979797983,530.0,1.0,1.0
0.5,0.48484848484848486,530.0,1.0,1.0
0.5,0.48989898989898994,530.0,1.0,1.0
0.5,0.494949494949495,530.0,1.0,1.0
0.5,0.5,530.0,1.0,1.0
0.5,0.0,540.0,0.0436,0.0
0.5,0.005050505050505051,540.0,0.0554,0.0
0.5,0.010101010101010102,540.0,0.0634,0.0
0.5,0.015151515151515152,540.0,0.0738,0.0
0.5,0.020202020202020204,540.0,0.09540000000000001,0.0
0.5,0.025252525252525256,540.0,0.12840000000000001,0.0
0.5,0.030303030303030304,540.0,0.17020000000000002,0.0
0.5,0.03535353535353536,540.0,0.213,0.0
0.5,0.04040404040404041,540.0,0.253,0.0
0.5,0.045454545454545456,540.0,0.316,0.0
0.5,0.05050505050505051,540.0,0.3752,0.0
0.5,0.05555555555555556,540.0,0.44079999999999997,0.0
0.5,0.06060606060606061,540.0,0.5038,0.004
0.5,0.06565656565656566,540.0,0.5686,0.002
0.5,0.07070707070707072,540.0,0.6414,0.006
0.5,0.07575757575757576,540.0,0.6884,0.016
0.5,0.08080808080808081,540.0,0.7486000000000002,0.042
0.5,0.08585858585858587,540.0,0.796,0.094
0.5,0.09090909090909091,540.0,0.851,0.192
0.5,0.09595959595959597,540.0,0.8916000000000002,0.284
0.5,0.10101010101010102,540.0,0.9156000000000002,0.414
0.5,0.10606060606060606,540.0,0.9422,0.566
0.5,0.11111111111111112,540.0,0.9624000000000001,0.674
0.5,0.11616161616161617,540.0,0.9706000000000001,0.744
0.5,0.12121212121212122,540.0,0.9834,0.848
0.5,0.12626262626262627,540.0,0.9866000000000001,0.882
0.5,0.13131313131313133,540.0,0.9917999999999999,0.92
0.5,0.13636363636363638,540.0,0.9965999999999999,0.966
0.5,0.14141414141414144,540.0,0.9963999999999998,0.964
0.5,0.14646464646464646,540.0,0.9986,0.986
0.5,0.15151515151515152,540.0,0.9994,0.994
0.5,0.15656565656565657,540.0,0.9994000000000001,0.994
0.5,0.16161616161616163,540.0,0.9997999999999999,0.998
0.5,0.16666666666666669,540.0,1.0,1.0
0.5,0.17171717171717174,540.0,1.0,1.0
0.5,0.1767676767676768,540.0,0.9997999999999999,0.998
0.5,0.18181818181818182,540.0,1.0,1.0
0.5,0.18686868686868688,540.0,1.0,1.0
0.5,0.19191919191919193,540.0,1.0,1.0
0.5,0.196969696969697,540.0,1.0,1.0
0.5,0.20202020202020204,540.0,1.0,1.0
0.5,0.2070707070707071,540.0,1.0,1.0
0.5,0.21212121212121213,540.0,1.0,1.0
0.5,0.21717171717171718,540.0,1.0,1.0
0.5,0.22222222222222224,540.0,1.0,1.0
0.5,0.2272727272727273,540.0,1.0,1.0
0.5,0.23232323232323235,540.0,1.0,1.0
0.5,0.2373737373737374,540.0,1.0,1.0
0.5,0.24242424242424243,540.0,1.0,1.0
0.5,0.2474747474747475,540.0,1.0,1.0
0.5,0.25252525252525254,540.0,1.0,1.0
0.5,0.2575757575757576,540.0,1.0,1.0
0.5,0.26262626262626265,540.0,1.0,1.0
0.5,0.2676767676767677,540.0,1.0,1.0
0.5,0.27272727272727276,540.0,1.0,1.0
0.5,0.2777777777777778,540.0,1.0,1.0
0.5,0.2828282828282829,540.0,1.0,1.0
0.5,0.2878787878787879,540.0,1.0,1.0
0.5,0.29292929292929293,540.0,1.0,1.0
0.5,0.297979797979798,540.0,1.0,1.0
0.5,0.30303030303030304,540.0,1.0,1.0
0.5,0.3080808080808081,540.0,1.0,1.0
0.5,0.31313131313131315,540.0,1.0,1.0
0.5,0.31818181818181823,540.0,1.0,1.0
0.5,0.32323232323232326,540.0,1.0,1.0
0.5,0.3282828282828283,540.0,1.0,1.0
0.5,0.33333333333333337,540.0,1.0,1.0
0.5,0.3383838383838384,540.0,1.0,1.0
0.5,0.3434343434343435,540.0,1.0,1.0
0.5,0.3484848484848485,540.0,1.0,1.0
0.5,0.3535353535353536,540.0,1.0,1.0
0.5,0.3585858585858586,540.0,1.0,1.0
0.5,0.36363636363636365,540.0,1.0,1.0
0.5,0.36868686868686873,540.0,1.0,1.0
0.5,0.37373737373737376,540.0,1.0,1.0
0.5,0.37878787878787884,540.0,1.0,1.0
0.5,0.38383838383838387,540.0,1.0,1.0
0.5,0.3888888888888889,540.0,1.0,1.0
0.5,0.393939393939394,540.0,1.0,1.0
0.5,0.398989898989899,540.0,1.0,1.0
0.5,0.4040404040404041,540.0,1.0,1.0
0.5,0.4090909090909091,540.0,1.0,1.0
0.5,0.4141414141414142,540.0,1.0,1.0
0.5,0.4191919191919192,540.0,1.0,1.0
0.5,0.42424242424242425,540.0,1.0,1.0
0.5,0.42929292929292934,540.0,1.0,1.0
0.5,0.43434343434343436,540.0,1.0,1.0
0.5,0.43939393939393945,540.0,1.0,1.0
0.5,0.4444444444444445,540.0,1.0,1.0
0.5,0.44949494949494956,540.0,1.0,1.0
0.5,0.4545454545454546,540.0,1.0,1.0
0.5,0.4595959595959596,540.0,1.0,1.0
0.5,0.4646464646464647,540.0,1.0,1.0
0.5,0.4696969696969697,540.0,1.0,1.0
0.5,0.4747474747474748,540.0,1.0,1.0
0.5,0.47979797979797983,540.0,1.0,1.0
0.5,0.48484848484848486,540.0,1.0,1.0
0.5,0.48989898989898994,540.0,1.0,1.0
0.5,0.494949494949495,540.0,1.0,1.0
0.5,0.5,540.0,1.0,1.0
0.5,0.0,550.0,0.0492,0.0
0.5,0.005050505050505051,550.0,0.0516,0.0
0.5,0.010101010101010102,550.0,0.059,0.0
0.5,0.015151515151515152,550.0,0.07759999999999999,0.0
0.5,0.020202020202020204,550.0,0.1078,0.0
0.5,0.025252525252525256,550.0,0.1292,0.0
0.5,0.030303030303030304,550.0,0.1664,0.0
0.5,0.03535353535353536,550.0,0.22160000000000002,0.0
0.5,0.04040404040404041,550.0,0.27,0.0
0.5,0.045454545454545456,550.0,0.323,0.0
0.5,0.05050505050505051,550.0,0.3856,0.0
0.5,0.05555555555555556,550.0,0.4538,0.0
0.5,0.06060606060606061,550.0,0.5204000000000001,0.0
0.5,0.06565656565656566,550.0,0.5863999999999998,0.01
0.5,0.07070707070707072,550.0,0.6496,0.008
0.5,0.07575757575757576,550.0,0.7068,0.032
0.5,0.08080808080808081,550.0,0.7634000000000001,0.064
0.5,0.08585858585858587,550.0,0.8074000000000001,0.106
0.5,0.09090909090909091,550.0,0.8608000000000001,0.226
0.5,0.09595959595959597,550.0,0.8898000000000001,0.316
0.5,0.10101010101010102,550.0,0.9240000000000002,0.456
0.5,0.10606060606060606,550.0,0.9362,0.514
0.5,0.11111111111111112,550.0,0.9584000000000001,0.652
0.5,0.11616161616161617,550.0,0.9704,0.744
0.5,0.12121212121212122,550.0,0.9838000000000002,0.85
0.5,0.12626262626262627,550.0,0.989,0.9
0.5,0.13131313131313133,550.0,0.9942000000000001,0.946
0.5,0.13636363636363638,550.0,0.9934,0.936
0.5,0.14141414141414144,550.0,0.9972,0.972
0.5,0.14646464646464646,550.0,0.9975999999999999,0.976
0.5,0.15151515151515152,550.0,0.9997999999999999,0.998
0.5,0.15656565656565657,550.0,0.9994000000000001,0.994
0.5,0.16161616161616163,550.0,0.9997999999999999,0.998
0.5,0.16666666666666669,550.0,1.0,1.0
0.5,0.17171717171717174,550.0,1.0,1.0
0.5,0.1767676767676768,550.0,1.0,1.0
0.5,0.18181818181818182,550.0,1.0,1.0
0.5,0.18686868686868688,550.0,1.0,1.0
0.5,0.19191919191919193,550.0,1.0,1.0
0.5,0.196969696969697,550.0,1.0,1.0
0.5,0.20202020202020204,550.0,1.0,1.0
0.5,0.2070707070707071,550.0,1.0,1.0
0.5,0.21212121212121213,550.0,1.0,1.0
0.5,0.21717171717171718,550.0,1.0,1.0
0.5,0.22222222222222224,550.0,1.0,1.0
0.5,0.2272727272727273,550.0,1.0,1.0
0.5,0.23232323232323235,550.0,1.0,1.0
0.5,0.2373737373737374,550.0,1.0,1.0
0.5,0.24242424242424243,550.0,1.0,1.0
0.5,0.2474747474747475,550.0,1.0,1.0
0.5,0.25252525252525254,550.0,1.0,1.0
0.5,0.2575757575757576,550.0,1.0,1.0
0.5,0.26262626262626265,550.0,1.0,1.0
0.5,0.2676767676767677,550.0,1.0,1.0
0.5,0.27272727272727276,550.0,1.0,1.0
0.5,0.2777777777777778,550.0,1.0,1.0
0.5,0.2828282828282829,550.0,1.0,1.0
0.5,0.2878787878787879,550.0,1.0,1.0
0.5,0.29292929292929293,550.0,1.0,1.0
0.5,0.297979797979798,550.0,1.0,1.0
0.5,0.30303030303030304,550.0,1.0,1.0
0.5,0.3080808080808081,550.0,1.0,1.0
0.5,0.31313131313131315,550.0,1.0,1.0
0.5,0.31818181818181823,550.0,1.0,1.0
0.5,0.32323232323232326,550.0,1.0,1.0
0.5,0.3282828282828283,550.0,1.0,1.0
0.5,0.33333333333333337,550.0,1.0,1.0
0.5,0.3383838383838384,550.0,1.0,1.0
0.5,0.3434343434343435,550.0,1.0,1.0
0.5,0.3484848484848485,550.0,1.0,1.0
0.5,0.3535353535353536,550.0,1.0,1.0
0.5,0.3585858585858586,550.0,1.0,1.0
0.5,0.36363636363636365,550.0,1.0,1.0
0.5,0.36868686868686873,550.0,1.0,1.0
0.5,0.37373737373737376,550.0,1.0,1.0
0.5,0.37878787878787884,550.0,1.0,1.0
0.5,0.38383838383838387,550.0,1.0,1.0
0.5,0.3888888888888889,550.0,1.0,1.0
0.5,0.393939393939394,550.0,1.0,1.0
0.5,0.398989898989899,550.0,1.0,1.0
0.5,0.4040404040404041,550.0,1.0,1.0
0.5,0.4090909090909091,550.0,1.0,1.0
0.5,0.4141414141414142,550.0,1.0,1.0
