p,delta,m,precision_at_5,precision_at_6,precision_at_7,precision_at_8,precision_at_9,precision_at_10,recall_at_5,recall_at_6,recall_at_7,recall_at_8,recall_at_9,recall_at_10
0.5,0.16,279.5,0.988,0.98,0.9685714285714286,0.9525,0.9255555555555547,0.8860000000000001,0.494,0.5880000000000009,0.6780000000000013,0.7619999999999996,0.8329999999999997,0.8860000000000001
0.5,0.165,279.5,0.998,0.9916666666666667,0.9771428571428572,0.96375,0.9355555555555546,0.9010000000000004,0.499,0.595000000000001,0.6840000000000009,0.7709999999999994,0.8419999999999994,0.9010000000000004
0.5,0.17,279.5,0.996,0.995,0.9900000000000001,0.98375,0.956666666666666,0.9130000000000001,0.498,0.597000000000001,0.6930000000000011,0.7869999999999987,0.8610000000000001,0.9130000000000001
0.5,0.17500000000000002,279.5,0.998,0.9933333333333333,0.9914285714285714,0.98125,0.955555555555555,0.9190000000000002,0.499,0.596000000000001,0.6940000000000012,0.7849999999999988,0.8600000000000003,0.9190000000000002
0.5,0.18,279.5,0.998,0.9983333333333333,0.9957142857142859,0.98875,0.9688888888888885,0.9290000000000005,0.499,0.599000000000001,0.6970000000000013,0.7909999999999988,0.8720000000000004,0.9290000000000005
0.5,0.185,279.5,0.998,0.9933333333333333,0.9928571428571431,0.9875,0.9811111111111107,0.9510000000000002,0.499,0.596000000000001,0.6950000000000013,0.7899999999999987,0.8830000000000005,0.9510000000000002
0.5,0.19,279.5,1.0,0.9983333333333333,0.9985714285714287,0.995,0.9833333333333332,0.9550000000000005,0.5,0.599000000000001,0.6990000000000013,0.7959999999999987,0.8850000000000006,0.9550000000000005
0.5,0.195,279.5,1.0,1.0,0.9985714285714287,0.99375,0.983333333333333,0.9600000000000002,0.5,0.600000000000001,0.6990000000000013,0.7949999999999986,0.8850000000000005,0.9600000000000002
0.5,0.2,279.5,1.0,1.0,1.0,1.0,0.9966666666666666,0.9750000000000003,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8970000000000009,0.9750000000000003
0.5,0.20500000000000002,279.5,1.0,1.0,1.0,0.99875,0.9977777777777778,0.9780000000000001,0.5,0.600000000000001,0.7000000000000013,0.7989999999999985,0.8980000000000008,0.9780000000000001
0.5,0.21,279.5,1.0,1.0,0.9985714285714287,0.99625,0.9944444444444442,0.9760000000000001,0.5,0.600000000000001,0.6990000000000012,0.7969999999999986,0.8950000000000006,0.9760000000000001
0.5,0.215,279.5,1.0,1.0,1.0,1.0,0.9977777777777778,0.9840000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.898000000000001,0.9840000000000001
0.5,0.22,279.5,1.0,1.0,1.0,1.0,0.9988888888888888,0.993,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.993
0.5,0.225,279.5,1.0,1.0,1.0,1.0,0.9988888888888888,0.9890000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.9890000000000001
0.5,0.23,279.5,1.0,1.0,1.0,1.0,1.0,0.9940000000000002,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9940000000000002
0.5,0.23500000000000001,279.5,1.0,1.0,1.0,1.0,1.0,0.997,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.997
0.5,0.24,279.5,1.0,1.0,1.0,1.0,1.0,0.998,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.998
0.5,0.245,279.5,1.0,1.0,1.0,1.0,0.9988888888888888,0.9980000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.9980000000000001
0.5,0.25,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.255,279.5,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
0.5,0.26,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.265,279.5,1.0,1.0,1.0,1.0,1.0,0.998,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.998
0.5,0.27,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.275,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.28,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.28500000000000003,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.29,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.295,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.3,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.305,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.31,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.315,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.32,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.325,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.33,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.335,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.34,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.34500000000000003,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.35000000000000003,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.355,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.36,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.365,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.37,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.375,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.38,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.385,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.39,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.395,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.405,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.41000000000000003,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.41500000000000004,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.42,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.425,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.43,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.435,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.44,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.445,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.45,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.455,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.46,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.465,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.47000000000000003,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.47500000000000003,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.48,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.485,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.49,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.495,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.5,279.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.0,284.40000000000003,0.04600000000000001,0.04666666666666666,0.04142857142857141,0.0425,0.05111111111111111,0.047000000000000014,0.023000000000000007,0.02800000000000001,0.029000000000000012,0.03400000000000002,0.046000000000000006,0.047000000000000014
0.5,0.005,284.40000000000003,0.060000000000000026,0.061666666666666675,0.05857142857142859,0.0575,0.05444444444444443,0.05399999999999999,0.030000000000000013,0.03700000000000001,0.041000000000000016,0.04600000000000001,0.049000000000000016,0.05399999999999999
0.5,0.01,284.40000000000003,0.04200000000000001,0.04999999999999999,0.05571428571428572,0.055,0.05777777777777775,0.05799999999999997,0.021000000000000005,0.030000000000000013,0.039000000000000014,0.044000000000000004,0.051999999999999984,0.05799999999999997
0.5,0.015,284.40000000000003,0.06200000000000003,0.06333333333333332,0.06428571428571431,0.07,0.0755555555555555,0.07399999999999995,0.031000000000000014,0.03800000000000002,0.045,0.05599999999999999,0.06799999999999996,0.07399999999999995
0.5,0.02,284.40000000000003,0.09400000000000003,0.09666666666666666,0.09000000000000002,0.08625,0.08888888888888884,0.08399999999999999,0.047000000000000014,0.05799999999999999,0.06299999999999999,0.06899999999999999,0.07999999999999999,0.08399999999999999
0.5,0.025,284.40000000000003,0.11999999999999997,0.1183333333333333,0.12142857142857146,0.11625,0.10888888888888879,0.10499999999999993,0.059999999999999984,0.07099999999999998,0.08499999999999996,0.09299999999999999,0.09799999999999998,0.10499999999999993
0.5,0.03,284.40000000000003,0.11799999999999997,0.11666666666666663,0.10714285714285719,0.10375,0.1022222222222221,0.10499999999999993,0.05899999999999998,0.06999999999999995,0.07499999999999996,0.08299999999999995,0.09199999999999994,0.10499999999999993
0.5,0.035,284.40000000000003,0.14599999999999996,0.1416666666666666,0.13571428571428573,0.13,0.1277777777777776,0.12399999999999987,0.07299999999999998,0.08499999999999996,0.09499999999999995,0.10399999999999995,0.1149999999999999,0.12399999999999987
0.5,0.04,284.40000000000003,0.14599999999999994,0.14666666666666664,0.1457142857142857,0.145,0.1355555555555554,0.13599999999999987,0.07299999999999997,0.08799999999999995,0.10199999999999991,0.1159999999999999,0.12199999999999993,0.13599999999999987
0.5,0.045,284.40000000000003,0.22199999999999986,0.2166666666666667,0.2028571428571427,0.2,0.18888888888888875,0.18600000000000003,0.11099999999999993,0.1299999999999999,0.14199999999999993,0.15999999999999995,0.17,0.18600000000000003
0.5,0.05,284.40000000000003,0.26199999999999973,0.2533333333333332,0.24142857142857113,0.22375,0.21333333333333307,0.20399999999999996,0.13099999999999987,0.1519999999999998,0.16899999999999984,0.1789999999999999,0.19199999999999995,0.20399999999999996
0.5,0.055,284.40000000000003,0.3179999999999998,0.29499999999999993,0.27857142857142825,0.25625,0.2455555555555552,0.2279999999999999,0.1589999999999999,0.17699999999999985,0.19499999999999992,0.20499999999999985,0.22099999999999992,0.2279999999999999
0.5,0.06,284.40000000000003,0.3439999999999997,0.33333333333333337,0.3128571428571426,0.29375,0.2811111111111107,0.27099999999999996,0.17199999999999985,0.19999999999999993,0.21899999999999983,0.23499999999999985,0.2529999999999999,0.27099999999999996
0.5,0.065,284.40000000000003,0.39800000000000013,0.36833333333333357,0.3599999999999999,0.355,0.33222222222222186,0.31399999999999995,0.19900000000000007,0.22099999999999997,0.252,0.28400000000000003,0.29900000000000004,0.31399999999999995
0.5,0.07,284.40000000000003,0.46399999999999975,0.43499999999999994,0.42142857142857126,0.40125,0.37888888888888866,0.3579999999999998,0.23199999999999987,0.26099999999999995,0.29499999999999993,0.321,0.3409999999999998,0.3579999999999998
0.5,0.075,284.40000000000003,0.5520000000000003,0.5000000000000002,0.4685714285714289,0.43875,0.4200000000000001,0.4029999999999998,0.27600000000000013,0.3,0.32800000000000007,0.35100000000000003,0.3779999999999999,0.4029999999999998
0.5,0.08,284.40000000000003,0.5680000000000003,0.5299999999999998,0.5028571428571429,0.47625,0.4466666666666665,0.42499999999999993,0.28400000000000014,0.31800000000000006,0.35200000000000004,0.38099999999999973,0.40199999999999975,0.42499999999999993
0.5,0.085,284.40000000000003,0.628,0.5883333333333333,0.5471428571428575,0.5225,0.4922222222222222,0.46299999999999975,0.314,0.3529999999999999,0.3829999999999997,0.4179999999999997,0.4429999999999998,0.46299999999999975
0.5,0.09,284.40000000000003,0.6759999999999998,0.6333333333333332,0.5871428571428572,0.5525,0.5111111111111111,0.48800000000000004,0.3379999999999999,0.37999999999999984,0.41099999999999987,0.4419999999999999,0.4599999999999999,0.48800000000000004
0.5,0.095,284.40000000000003,0.7159999999999996,0.6550000000000002,0.6257142857142854,0.5875,0.5500000000000002,0.5240000000000002,0.3579999999999998,0.39299999999999985,0.43799999999999983,0.4700000000000001,0.49500000000000016,0.5240000000000002
0.5,0.1,284.40000000000003,0.7619999999999993,0.7183333333333336,0.6671428571428569,0.63625,0.5977777777777776,0.5650000000000002,0.3809999999999997,0.43099999999999966,0.46699999999999975,0.5089999999999999,0.5380000000000001,0.5650000000000002
0.5,0.105,284.40000000000003,0.7739999999999994,0.73,0.6957142857142853,0.6625,0.6277777777777779,0.5920000000000002,0.3869999999999997,0.4379999999999998,0.48700000000000004,0.5300000000000002,0.5650000000000003,0.5920000000000002
0.5,0.11,284.40000000000003,0.8459999999999992,0.8116666666666668,0.7685714285714282,0.7275,0.6844444444444443,0.6410000000000002,0.4229999999999996,0.48700000000000004,0.5380000000000003,0.5820000000000004,0.6160000000000004,0.6410000000000002
0.5,0.115,284.40000000000003,0.8619999999999997,0.8150000000000002,0.7699999999999997,0.73125,0.6899999999999997,0.6560000000000002,0.4309999999999998,0.4890000000000001,0.5390000000000004,0.5850000000000003,0.6210000000000003,0.6560000000000002
0.5,0.12,284.40000000000003,0.903999999999999,0.86,0.8285714285714278,0.79125,0.7477777777777773,0.6980000000000001,0.4519999999999995,0.516,0.5800000000000006,0.6330000000000006,0.6730000000000003,0.6980000000000001
0.5,0.125,284.40000000000003,0.9119999999999995,0.8799999999999999,0.8457142857142854,0.81125,0.7666666666666663,0.7250000000000001,0.45599999999999974,0.5280000000000004,0.5920000000000006,0.6490000000000006,0.69,0.7250000000000001
0.5,0.13,284.40000000000003,0.9499999999999996,0.9299999999999997,0.8928571428571428,0.85125,0.817777777777777,0.7739999999999999,0.4749999999999998,0.5580000000000005,0.6250000000000009,0.6810000000000006,0.7360000000000001,0.7739999999999999
0.5,0.135,284.40000000000003,0.9479999999999994,0.9349999999999998,0.9071428571428574,0.865,0.8244444444444435,0.78,0.4739999999999997,0.5610000000000005,0.6350000000000009,0.6920000000000003,0.7420000000000004,0.78
0.5,0.14,284.40000000000003,0.9739999999999998,0.9633333333333332,0.9357142857142857,0.90125,0.858888888888888,0.8089999999999995,0.4869999999999999,0.5780000000000007,0.655000000000001,0.721,0.7729999999999996,0.8089999999999995
0.5,0.145,284.40000000000003,0.976,0.9649999999999997,0.9428571428571432,0.91125,0.8788888888888878,0.8310000000000002,0.488,0.5790000000000007,0.6600000000000008,0.7290000000000001,0.7909999999999999,0.8310000000000002
0.5,0.15,284.40000000000003,0.9739999999999998,0.9699999999999999,0.9471428571428571,0.9175,0.879999999999999,0.835,0.4869999999999999,0.5820000000000007,0.6630000000000009,0.7339999999999997,0.792,0.835
0.5,0.155,284.40000000000003,0.9899999999999999,0.9816666666666666,0.9699999999999999,0.94375,0.9155555555555549,0.8739999999999998,0.49499999999999994,0.5890000000000009,0.679000000000001,0.7549999999999999,0.824,0.8739999999999998
0.5,0.16,284.40000000000003,0.99,0.9866666666666666,0.9742857142857144,0.95625,0.9288888888888879,0.8780000000000001,0.495,0.5920000000000009,0.6820000000000012,0.7649999999999992,0.836,0.8780000000000001
0.5,0.165,284.40000000000003,0.996,0.9933333333333333,0.9871428571428572,0.97375,0.9455555555555548,0.9000000000000001,0.498,0.596000000000001,0.6910000000000011,0.778999999999999,0.8510000000000001,0.9000000000000001
0.5,0.17,284.40000000000003,0.9939999999999999,0.9933333333333333,0.9842857142857142,0.97125,0.9533333333333328,0.9200000000000003,0.49699999999999994,0.596000000000001,0.6890000000000012,0.7769999999999991,0.8580000000000001,0.9200000000000003
0.5,0.17500000000000002,284.40000000000003,1.0,0.9949999999999999,0.9885714285714287,0.98,0.9611111111111106,0.9250000000000004,0.5,0.597000000000001,0.6920000000000011,0.783999999999999,0.8650000000000001,0.9250000000000004
0.5,0.18,284.40000000000003,1.0,1.0,0.9971428571428572,0.99,0.9788888888888886,0.9420000000000005,0.5,0.600000000000001,0.6980000000000013,0.7919999999999986,0.8810000000000006,0.9420000000000005
0.5,0.185,284.40000000000003,1.0,1.0,0.9942857142857144,0.99125,0.9799999999999998,0.9500000000000003,0.5,0.600000000000001,0.6960000000000012,0.7929999999999987,0.8820000000000005,0.9500000000000003
0.5,0.19,284.40000000000003,0.998,0.9983333333333333,0.9942857142857142,0.99375,0.9899999999999999,0.9610000000000002,0.499,0.599000000000001,0.6960000000000012,0.7949999999999986,0.8910000000000007,0.9610000000000002
0.5,0.195,284.40000000000003,1.0,1.0,1.0,0.99875,0.9888888888888887,0.9650000000000004,0.5,0.600000000000001,0.7000000000000013,0.7989999999999985,0.8900000000000007,0.9650000000000004
0.5,0.2,284.40000000000003,1.0,1.0,1.0,0.99875,0.9944444444444445,0.9770000000000003,0.5,0.600000000000001,0.7000000000000013,0.7989999999999985,0.895000000000001,0.9770000000000003
0.5,0.20500000000000002,284.40000000000003,1.0,1.0,1.0,1.0,0.9944444444444442,0.9800000000000005,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8950000000000007,0.9800000000000005
0.5,0.21,284.40000000000003,1.0,1.0,1.0,0.99875,0.9922222222222221,0.985,0.5,0.600000000000001,0.7000000000000013,0.7989999999999985,0.893000000000001,0.985
0.5,0.215,284.40000000000003,1.0,1.0,1.0,1.0,0.9988888888888888,0.9910000000000002,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000008,0.9910000000000002
0.5,0.22,284.40000000000003,1.0,1.0,1.0,1.0,1.0,0.9930000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9930000000000001
0.5,0.225,284.40000000000003,1.0,1.0,1.0,1.0,0.9988888888888888,0.9930000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.9930000000000001
0.5,0.23,284.40000000000003,1.0,1.0,1.0,1.0,0.9988888888888888,0.995,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.995
0.5,0.23500000000000001,284.40000000000003,1.0,1.0,1.0,1.0,0.9988888888888888,0.9940000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.9940000000000001
0.5,0.24,284.40000000000003,1.0,1.0,1.0,1.0,0.9988888888888888,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.9990000000000001
0.5,0.245,284.40000000000003,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
0.5,0.25,284.40000000000003,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
0.5,0.255,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.26,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.265,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.27,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.275,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.28,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.28500000000000003,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.29,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.295,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.3,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.305,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.31,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.315,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.32,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.325,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.33,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.335,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.34,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.34500000000000003,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.35000000000000003,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.355,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.36,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.365,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.37,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.375,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.38,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.385,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.39,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.395,284.40000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
