m,mean1,mean2,var_1,var_2,multiscale_graphcorr_precision_at_5,multiscale_graphcorr_precision_at_6,multiscale_graphcorr_precision_at_7,multiscale_graphcorr_precision_at_8,multiscale_graphcorr_precision_at_9,multiscale_graphcorr_precision_at_10,multiscale_graphcorr_recall_at_5,multiscale_graphcorr_recall_at_6,multiscale_graphcorr_recall_at_7,multiscale_graphcorr_recall_at_8,multiscale_graphcorr_recall_at_9,multiscale_graphcorr_recall_at_10
110,0,0,0.5,1.1,0.8599999999999991,0.8433333333333337,0.8228571428571424,0.79625,0.7677777777777776,0.7360000000000001,0.42999999999999955,0.5060000000000001,0.5760000000000006,0.6370000000000006,0.6910000000000004,0.7360000000000001
110,0,0,0.5,1.15,0.8999999999999992,0.8849999999999999,0.8657142857142855,0.825,0.807777777777777,0.7779999999999997,0.4499999999999996,0.5310000000000002,0.6060000000000008,0.6600000000000005,0.727,0.7779999999999997
110,0,0,0.5,1.2000000000000002,0.9259999999999997,0.9199999999999998,0.9085714285714288,0.88,0.85111111111111,0.8229999999999997,0.46299999999999986,0.5520000000000005,0.6360000000000009,0.7040000000000002,0.7660000000000003,0.8229999999999997
110,0,0,0.5,1.25,0.9559999999999996,0.9499999999999997,0.9357142857142858,0.915,0.8833333333333322,0.8420000000000001,0.4779999999999998,0.5700000000000007,0.655000000000001,0.7319999999999999,0.7949999999999997,0.8420000000000001
110,0,0,0.5,1.3,0.9639999999999997,0.9549999999999998,0.9457142857142857,0.925,0.9133333333333324,0.8750000000000001,0.4819999999999999,0.5730000000000007,0.662000000000001,0.7399999999999998,0.8220000000000001,0.8750000000000001
110,0,0,0.5,1.35,0.9799999999999999,0.9749999999999999,0.9542857142857143,0.94125,0.9122222222222213,0.8800000000000001,0.48999999999999994,0.5850000000000009,0.6680000000000011,0.7529999999999997,0.8209999999999994,0.8800000000000001
110,0,0,0.5,1.4,0.986,0.9766666666666662,0.9728571428571431,0.9625,0.9455555555555546,0.911,0.493,0.5860000000000007,0.681000000000001,0.7699999999999995,0.851,0.911
110,0,0,0.5,1.4500000000000002,0.9879999999999999,0.9833333333333334,0.98,0.9675,0.9544444444444439,0.9200000000000004,0.49399999999999994,0.5900000000000009,0.686000000000001,0.7739999999999992,0.8590000000000002,0.9200000000000004
110,0,0,0.5,1.5,0.9939999999999999,0.99,0.9885714285714287,0.98,0.9666666666666663,0.9370000000000005,0.49699999999999994,0.5940000000000009,0.6920000000000013,0.7839999999999989,0.8700000000000004,0.9370000000000005
110,0,0,0.5,1.55,0.9939999999999999,0.9949999999999999,0.9942857142857144,0.9875,0.9733333333333328,0.9450000000000006,0.49699999999999994,0.597000000000001,0.6960000000000012,0.7899999999999988,0.8760000000000002,0.9450000000000006
110,0,0,0.5,1.6,0.9919999999999999,0.9933333333333334,0.9914285714285714,0.99,0.982222222222222,0.9640000000000003,0.49599999999999994,0.596000000000001,0.6940000000000012,0.7919999999999987,0.8840000000000009,0.9640000000000003
110,0,0,0.5,1.6500000000000001,0.998,0.9966666666666667,0.9971428571428572,0.9925,0.9866666666666662,0.9660000000000002,0.499,0.598000000000001,0.6980000000000013,0.7939999999999988,0.8880000000000006,0.9660000000000002
110,0,0,0.5,1.7000000000000002,0.9919999999999999,0.9899999999999999,0.9871428571428572,0.98625,0.9777777777777774,0.9660000000000004,0.49599999999999994,0.5940000000000009,0.6910000000000011,0.7889999999999989,0.8800000000000004,0.9660000000000004
110,0,0,0.5,1.75,0.998,0.9983333333333333,0.9971428571428572,0.99625,0.9966666666666666,0.9830000000000002,0.499,0.599000000000001,0.6980000000000013,0.7969999999999986,0.8970000000000007,0.9830000000000002
110,0,0,0.5,1.8,1.0,0.9983333333333334,0.9985714285714287,0.99875,0.9955555555555554,0.9790000000000003,0.5,0.599000000000001,0.6990000000000013,0.7989999999999985,0.8960000000000008,0.9790000000000003
110,0,0,0.5,1.85,1.0,0.9983333333333334,0.9971428571428572,0.99375,0.992222222222222,0.9830000000000001,0.5,0.599000000000001,0.6980000000000013,0.7949999999999987,0.8930000000000007,0.9830000000000001
110,0,0,0.5,1.9000000000000001,0.998,0.9983333333333333,0.9957142857142859,0.995,0.9933333333333332,0.9870000000000002,0.499,0.599000000000001,0.6970000000000013,0.7959999999999987,0.8940000000000008,0.9870000000000002
110,0,0,0.5,1.9500000000000002,1.0,1.0,1.0,0.99875,0.9977777777777778,0.9910000000000002,0.5,0.600000000000001,0.7000000000000013,0.7989999999999985,0.8980000000000008,0.9910000000000002
110,0,0,0.5,2.0,1.0,1.0,1.0,0.99875,0.9977777777777778,0.9940000000000002,0.5,0.600000000000001,0.7000000000000013,0.7989999999999985,0.8980000000000008,0.9940000000000002
110,0,0,0.5,2.05,1.0,1.0,1.0,1.0,1.0,0.9950000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9950000000000001
110,0,0,0.5,2.1,1.0,1.0,1.0,1.0,0.9988888888888888,0.995,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.995
110,0,0,0.5,2.1500000000000004,1.0,0.9983333333333333,0.9985714285714287,0.99875,0.9988888888888888,0.9930000000000001,0.5,0.599000000000001,0.6990000000000013,0.7989999999999985,0.8990000000000008,0.9930000000000001
110,0,0,0.5,2.2,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
110,0,0,0.5,2.25,1.0,1.0,1.0,1.0,0.9988888888888888,0.9980000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.9980000000000001
110,0,0,0.5,2.3,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
110,0,0,0.5,2.35,1.0,1.0,1.0,1.0,0.9988888888888888,0.9980000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000008,0.9980000000000001
110,0,0,0.5,2.4000000000000004,0.998,0.9983333333333333,0.9985714285714287,0.99875,0.9977777777777778,0.9980000000000001,0.499,0.599000000000001,0.6990000000000013,0.7989999999999985,0.8980000000000008,0.9980000000000001
110,0,0,0.5,2.45,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
110,0,0,0.5,2.5,1.0,1.0,1.0,0.99875,0.9988888888888888,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7989999999999985,0.8990000000000008,0.9990000000000001
110,0,0,0.5,2.5500000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
110,0,0,0.5,2.6,1.0,1.0,1.0,1.0,0.9988888888888888,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.9990000000000001
110,0,0,0.5,2.65,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
110,0,0,0.5,2.7,1.0,1.0,1.0,1.0,0.9988888888888888,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000008,0.9990000000000001
110,0,0,0.5,2.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
110,0,0,0.5,2.8000000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
110,0,0,0.5,2.85,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
110,0,0,0.5,2.9000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
110,0,0,0.5,2.95,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
110,0,0,0.5,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
120,0,0,0.5,0.5,0.04600000000000001,0.04499999999999999,0.03857142857142856,0.035,0.03666666666666668,0.03500000000000002,0.023000000000000007,0.02700000000000001,0.02700000000000001,0.02800000000000001,0.033000000000000015,0.03500000000000002
120,0,0,0.5,0.55,0.05,0.056666666666666685,0.05714285714285717,0.05375,0.0522222222222222,0.05299999999999998,0.025,0.034000000000000016,0.040000000000000015,0.04300000000000001,0.04699999999999999,0.05299999999999998
120,0,0,0.5,0.6,0.08200000000000003,0.07333333333333336,0.07428571428571433,0.07125,0.06666666666666662,0.06699999999999996,0.041000000000000016,0.04400000000000001,0.051999999999999984,0.05699999999999998,0.05999999999999997,0.06699999999999996
120,0,0,0.5,0.65,0.07000000000000003,0.07500000000000001,0.0785714285714286,0.0775,0.07555555555555551,0.07399999999999998,0.03500000000000002,0.04500000000000001,0.05500000000000001,0.062,0.06799999999999998,0.07399999999999998
120,0,0,0.5,0.7,0.17199999999999985,0.15833333333333324,0.13999999999999996,0.1325,0.12333333333333316,0.1229999999999999,0.08599999999999992,0.09499999999999989,0.09799999999999988,0.10599999999999987,0.11099999999999988,0.1229999999999999
120,0,0,0.5,0.75,0.2719999999999997,0.24999999999999997,0.2314285714285712,0.22125,0.20333333333333312,0.18799999999999994,0.13599999999999984,0.14999999999999988,0.1619999999999999,0.17699999999999994,0.1829999999999999,0.18799999999999994
120,0,0,0.5,0.8,0.3859999999999998,0.3599999999999999,0.32714285714285685,0.31625,0.29222222222222183,0.275,0.1929999999999999,0.21599999999999994,0.229,0.25300000000000006,0.26300000000000007,0.275
120,0,0,0.5,0.8500000000000001,0.5380000000000001,0.5066666666666668,0.4771428571428571,0.45375,0.41444444444444417,0.38299999999999984,0.2690000000000001,0.30400000000000005,0.33399999999999996,0.3629999999999999,0.3729999999999999,0.38299999999999984
120,0,0,0.5,0.9,0.65,0.6266666666666665,0.5942857142857141,0.575,0.5444444444444447,0.5099999999999999,0.325,0.3759999999999999,0.4159999999999997,0.45999999999999974,0.48999999999999994,0.5099999999999999
120,0,0,0.5,0.95,0.7379999999999994,0.7150000000000002,0.6957142857142853,0.665,0.6322222222222219,0.5890000000000001,0.3689999999999997,0.42899999999999977,0.4870000000000001,0.5320000000000003,0.5690000000000002,0.5890000000000001
120,0,0,0.5,1.0,0.8039999999999996,0.7816666666666662,0.7571428571428567,0.73625,0.7111111111111107,0.6840000000000004,0.4019999999999998,0.4689999999999999,0.5300000000000002,0.5890000000000006,0.6400000000000006,0.6840000000000004
120,0,0,0.5,1.05,0.8539999999999992,0.8366666666666666,0.8142857142857141,0.7925,0.7766666666666663,0.7509999999999997,0.4269999999999996,0.5020000000000002,0.5700000000000005,0.6340000000000006,0.6990000000000002,0.7509999999999997
120,0,0,0.5,1.1,0.9039999999999995,0.883333333333333,0.8799999999999997,0.85,0.8199999999999992,0.7930000000000001,0.45199999999999974,0.5300000000000002,0.616000000000001,0.6800000000000003,0.7380000000000001,0.7930000000000001
120,0,0,0.5,1.15,0.9439999999999995,0.9316666666666668,0.9085714285714286,0.885,0.859999999999999,0.8269999999999998,0.47199999999999975,0.5590000000000006,0.6360000000000008,0.7080000000000001,0.7739999999999994,0.8269999999999998
120,0,0,0.5,1.2000000000000002,0.9539999999999996,0.9349999999999996,0.9300000000000003,0.92,0.897777777777777,0.8610000000000001,0.4769999999999998,0.5610000000000006,0.6510000000000011,0.7359999999999998,0.8080000000000002,0.8610000000000001
120,0,0,0.5,1.25,0.976,0.9683333333333328,0.9528571428571431,0.93,0.9055555555555546,0.8809999999999999,0.488,0.5810000000000008,0.6670000000000009,0.7439999999999999,0.8149999999999998,0.8809999999999999
120,0,0,0.5,1.3,0.9719999999999998,0.975,0.9614285714285716,0.95125,0.9277777777777766,0.899,0.4859999999999999,0.5850000000000007,0.6730000000000008,0.7609999999999996,0.8349999999999997,0.899
120,0,0,0.5,1.35,0.992,0.9816666666666667,0.9799999999999999,0.9675,0.9555555555555548,0.9150000000000007,0.496,0.5890000000000009,0.6860000000000013,0.773999999999999,0.8600000000000001,0.9150000000000007
120,0,0,0.5,1.4,0.9919999999999999,0.99,0.9857142857142857,0.98,0.9544444444444438,0.9250000000000003,0.49599999999999994,0.5940000000000009,0.6900000000000013,0.783999999999999,0.8590000000000001,0.9250000000000003
120,0,0,0.5,1.4500000000000002,0.9919999999999999,0.9916666666666665,0.9928571428571431,0.98625,0.9755555555555553,0.9480000000000003,0.49599999999999994,0.595000000000001,0.6950000000000013,0.7889999999999988,0.8780000000000004,0.9480000000000003
120,0,0,0.5,1.5,0.99,0.9916666666666666,0.9914285714285714,0.99,0.9777777777777775,0.9580000000000005,0.495,0.595000000000001,0.6940000000000013,0.7919999999999985,0.8800000000000006,0.9580000000000005
120,0,0,0.5,1.55,0.998,0.9933333333333333,0.9928571428571429,0.9875,0.9811111111111107,0.9660000000000005,0.499,0.596000000000001,0.6950000000000013,0.7899999999999988,0.8830000000000005,0.9660000000000005
120,0,0,0.5,1.6,0.996,0.9966666666666667,0.9971428571428572,0.995,0.9888888888888887,0.9730000000000003,0.498,0.598000000000001,0.6980000000000013,0.7959999999999985,0.8900000000000007,0.9730000000000003
120,0,0,0.5,1.6500000000000001,0.996,0.9966666666666666,0.9942857142857143,0.99375,0.9922222222222221,0.9770000000000002,0.498,0.598000000000001,0.6960000000000012,0.7949999999999986,0.8930000000000008,0.9770000000000002
120,0,0,0.5,1.7000000000000002,1.0,1.0,1.0,0.99875,0.9944444444444442,0.9810000000000002,0.5,0.600000000000001,0.7000000000000013,0.7989999999999985,0.8950000000000009,0.9810000000000002
120,0,0,0.5,1.75,0.998,0.9966666666666667,0.9971428571428572,0.9975,0.9955555555555554,0.9860000000000002,0.499,0.598000000000001,0.6980000000000013,0.7979999999999986,0.8960000000000009,0.9860000000000002
120,0,0,0.5,1.8,1.0,1.0,1.0,0.99875,0.9977777777777778,0.9900000000000001,0.5,0.600000000000001,0.7000000000000013,0.7989999999999985,0.898000000000001,0.9900000000000001
120,0,0,0.5,1.85,1.0,1.0,1.0,1.0,1.0,0.9969999999999999,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9969999999999999
120,0,0,0.5,1.9000000000000001,1.0,1.0,1.0,1.0,0.9988888888888888,0.995,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.995
120,0,0,0.5,1.9500000000000002,1.0,1.0,1.0,1.0,1.0,0.996,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.996
120,0,0,0.5,2.0,1.0,1.0,1.0,1.0,0.9977777777777778,0.9969999999999999,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.898000000000001,0.9969999999999999
120,0,0,0.5,2.05,1.0,1.0,1.0,1.0,1.0,0.995,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.995
120,0,0,0.5,2.1,1.0,1.0,0.9985714285714287,0.99875,0.9988888888888888,0.9990000000000001,0.5,0.600000000000001,0.6990000000000013,0.7989999999999985,0.8990000000000009,0.9990000000000001
120,0,0,0.5,2.1500000000000004,1.0,1.0,1.0,1.0,1.0,0.9980000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9980000000000001
120,0,0,0.5,2.2,1.0,1.0,1.0,1.0,0.9988888888888888,0.9970000000000002,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000008,0.9970000000000002
120,0,0,0.5,2.25,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
120,0,0,0.5,2.3,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
120,0,0,0.5,2.35,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
120,0,0,0.5,2.4000000000000004,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
120,0,0,0.5,2.45,1.0,1.0,0.9985714285714287,0.99875,0.9988888888888888,0.9990000000000001,0.5,0.600000000000001,0.6990000000000013,0.7989999999999985,0.8990000000000008,0.9990000000000001
120,0,0,0.5,2.5,1.0,1.0,1.0,1.0,0.9988888888888888,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000008,0.9990000000000001
120,0,0,0.5,2.5500000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
120,0,0,0.5,2.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
120,0,0,0.5,2.65,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
120,0,0,0.5,2.7,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
120,0,0,0.5,2.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
120,0,0,0.5,2.8000000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
120,0,0,0.5,2.85,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
120,0,0,0.5,2.9000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
120,0,0,0.5,2.95,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
120,0,0,0.5,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
130,0,0,0.5,0.5,0.03800000000000001,0.04666666666666666,0.042857142857142844,0.04,0.042222222222222223,0.04699999999999999,0.019000000000000006,0.02800000000000001,0.030000000000000013,0.032000000000000015,0.03800000000000002,0.04699999999999999
130,0,0,0.5,0.55,0.06400000000000002,0.06166666666666669,0.058571428571428594,0.0575,0.05777777777777775,0.05600000000000001,0.03200000000000001,0.03700000000000002,0.041000000000000016,0.046,0.05199999999999999,0.05600000000000001
130,0,0,0.5,0.6,0.06800000000000003,0.06833333333333334,0.06571428571428574,0.06625,0.062222222222222186,0.059999999999999984,0.034000000000000016,0.041000000000000016,0.046000000000000006,0.053,0.05599999999999999,0.059999999999999984
130,0,0,0.5,0.65,0.11599999999999994,0.10999999999999996,0.09714285714285714,0.0875,0.08222222222222214,0.07799999999999993,0.05799999999999997,0.06599999999999996,0.06799999999999995,0.06999999999999995,0.07399999999999994,0.07799999999999993
130,0,0,0.5,0.7,0.2219999999999997,0.2016666666666667,0.18714285714285717,0.1725,0.162222222222222,0.14999999999999983,0.11099999999999985,0.12099999999999987,0.13099999999999987,0.13799999999999982,0.14599999999999982,0.14999999999999983
130,0,0,0.5,0.75,0.2839999999999998,0.25999999999999995,0.23714285714285693,0.2225,0.20777777777777756,0.19599999999999995,0.1419999999999999,0.15599999999999994,0.16599999999999995,0.17799999999999994,0.18699999999999994,0.19599999999999995
130,0,0,0.5,0.8,0.44200000000000017,0.3900000000000001,0.36285714285714277,0.3325,0.30888888888888844,0.285,0.22100000000000009,0.23400000000000007,0.254,0.266,0.27799999999999997,0.285
130,0,0,0.5,0.8500000000000001,0.5540000000000002,0.5283333333333331,0.5000000000000001,0.47375,0.43999999999999995,0.41,0.2770000000000001,0.317,0.3499999999999999,0.379,0.39599999999999996,0.41
130,0,0,0.5,0.9,0.6779999999999994,0.6583333333333333,0.624285714285714,0.59625,0.5644444444444444,0.5260000000000002,0.3389999999999997,0.3949999999999998,0.43699999999999994,0.4770000000000001,0.5080000000000003,0.5260000000000002
130,0,0,0.5,0.95,0.7779999999999994,0.7633333333333332,0.741428571428571,0.7175,0.6922222222222223,0.6530000000000002,0.3889999999999997,0.4579999999999999,0.5190000000000001,0.5740000000000002,0.6230000000000002,0.6530000000000002
130,0,0,0.5,1.0,0.8659999999999992,0.8400000000000002,0.8071428571428566,0.78375,0.7544444444444441,0.7189999999999999,0.4329999999999996,0.504,0.5650000000000004,0.6270000000000007,0.6790000000000004,0.7189999999999999
130,0,0,0.5,1.05,0.901999999999999,0.886666666666667,0.878571428571428,0.84375,0.8022222222222213,0.7689999999999999,0.4509999999999995,0.5320000000000003,0.6150000000000007,0.6750000000000006,0.722,0.7689999999999999
130,0,0,0.5,1.1,0.9339999999999996,0.923333333333333,0.9114285714285715,0.87625,0.8455555555555543,0.8089999999999999,0.4669999999999998,0.5540000000000005,0.6380000000000009,0.7010000000000002,0.7609999999999998,0.8089999999999999
130,0,0,0.5,1.15,0.9619999999999997,0.94,0.93,0.91375,0.8888888888888878,0.856,0.48099999999999987,0.5640000000000007,0.6510000000000009,0.7310000000000001,0.7999999999999994,0.856
130,0,0,0.5,1.2000000000000002,0.9759999999999998,0.963333333333333,0.9471428571428571,0.93125,0.91111111111111,0.884,0.4879999999999999,0.5780000000000007,0.6630000000000011,0.7449999999999997,0.8199999999999997,0.884
130,0,0,0.5,1.25,0.9759999999999998,0.9749999999999999,0.97,0.9625,0.9488888888888881,0.9020000000000005,0.4879999999999999,0.5850000000000007,0.679000000000001,0.7699999999999995,0.8539999999999996,0.9020000000000005
130,0,0,0.5,1.3,0.9919999999999999,0.9883333333333333,0.9871428571428572,0.96875,0.9533333333333326,0.9140000000000001,0.49599999999999994,0.5930000000000009,0.6910000000000012,0.7749999999999992,0.8579999999999999,0.9140000000000001
130,0,0,0.5,1.35,0.9939999999999999,0.9949999999999999,0.9885714285714287,0.9775,0.9655555555555552,0.9380000000000005,0.49699999999999994,0.597000000000001,0.6920000000000012,0.7819999999999987,0.8690000000000004,0.9380000000000005
130,0,0,0.5,1.4,1.0,0.995,0.99,0.98875,0.9777777777777774,0.9600000000000003,0.5,0.597000000000001,0.6930000000000013,0.7909999999999988,0.8800000000000006,0.9600000000000003
130,0,0,0.5,1.4500000000000002,0.996,0.995,0.9957142857142859,0.99125,0.9822222222222219,0.9650000000000002,0.498,0.597000000000001,0.6970000000000013,0.7929999999999988,0.8840000000000005,0.9650000000000002
130,0,0,0.5,1.5,1.0,1.0,1.0,1.0,0.9966666666666666,0.9730000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8970000000000009,0.9730000000000001
130,0,0,0.5,1.55,1.0,0.9983333333333333,0.9957142857142859,0.99375,0.9899999999999999,0.9760000000000001,0.5,0.599000000000001,0.6970000000000012,0.7949999999999987,0.8910000000000007,0.9760000000000001
130,0,0,0.5,1.6,1.0,1.0,1.0,0.9975,0.9955555555555554,0.9840000000000003,0.5,0.600000000000001,0.7000000000000013,0.7979999999999986,0.8960000000000007,0.9840000000000003
130,0,0,0.5,1.6500000000000001,0.998,0.9983333333333334,0.9971428571428572,0.99625,0.9944444444444445,0.9890000000000001,0.499,0.599000000000001,0.6980000000000013,0.7969999999999986,0.895000000000001,0.9890000000000001
130,0,0,0.5,1.7000000000000002,1.0,1.0,0.9985714285714287,0.9975,0.9955555555555555,0.9870000000000002,0.5,0.600000000000001,0.6990000000000013,0.7979999999999986,0.8960000000000009,0.9870000000000002
130,0,0,0.5,1.75,1.0,1.0,1.0,1.0,0.9988888888888888,0.9910000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.9910000000000001
130,0,0,0.5,1.8,0.998,0.9983333333333333,0.9985714285714287,0.9975,0.9966666666666666,0.9930000000000001,0.499,0.599000000000001,0.6990000000000013,0.7979999999999986,0.8970000000000009,0.9930000000000001
130,0,0,0.5,1.85,1.0,1.0,1.0,0.99875,0.9988888888888888,0.9940000000000001,0.5,0.600000000000001,0.7000000000000013,0.7989999999999985,0.8990000000000009,0.9940000000000001
130,0,0,0.5,1.9000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
130,0,0,0.5,1.9500000000000002,1.0,1.0,1.0,1.0,1.0,0.998,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.998
130,0,0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
130,0,0,0.5,2.05,1.0,1.0,0.9985714285714287,0.99875,0.9977777777777778,0.998,0.5,0.600000000000001,0.6990000000000013,0.7989999999999985,0.898000000000001,0.998
130,0,0,0.5,2.1,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
130,0,0,0.5,2.1500000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
130,0,0,0.5,2.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
130,0,0,0.5,2.25,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
130,0,0,0.5,2.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
130,0,0,0.5,2.35,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
130,0,0,0.5,2.4000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
130,0,0,0.5,2.45,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
130,0,0,0.5,2.5,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
130,0,0,0.5,2.5500000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
130,0,0,0.5,2.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
130,0,0,0.5,2.65,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
130,0,0,0.5,2.7,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
130,0,0,0.5,2.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
