m,mean_1,mean_2,var_1,var_2,mean_delta,var_delta,omni_precision_ks_2samp,omni_precision_mannwhitneyu,omni_precision_ttest_ind,omni_recall_ks_2samp,omni_recall_mannwhitneyu,omni_recall_ttest_ind
65,0,0,0.25,0.25,0,0.18,1.0,0.3,0.32,1.0,0.3,0.32
65,0,0,0.25,0.25,0,0.24,1.0,0.18,0.2,1.0,0.18,0.2
65,0,0,0.25,0.25,0,0.3,1.0,0.38,0.36,1.0,0.38,0.36
65,0,0,0.25,0.25,0,0.36,1.0,0.34,0.36,1.0,0.34,0.36
65,0,0,0.25,0.25,0,0.42,1.0,0.32,0.3,1.0,0.32,0.3
65,0,0,0.25,0.25,0,0.48,1.0,0.3,0.28,1.0,0.3,0.28
65,0,0,0.25,0.25,0,0.54,1.0,0.32,0.34,1.0,0.32,0.34
65,0,0,0.25,0.25,0,0.6,1.0,0.42,0.44,1.0,0.42,0.44
65,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.42,0.38,1.0,0.42,0.38
65,0,0,0.25,0.25,0,0.72,1.0,0.32,0.36,1.0,0.32,0.36
65,0,0,0.25,0.25,0,0.78,1.0,0.46,0.42,1.0,0.46,0.42
65,0,0,0.25,0.25,0,0.84,1.0,0.3,0.4,1.0,0.3,0.4
65,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.4,0.4,1.0,0.4,0.4
65,0,0,0.25,0.25,0,0.96,1.0,0.42,0.36,1.0,0.42,0.36
65,0,0,0.25,0.25,0,1.02,1.0,0.4,0.42,1.0,0.4,0.42
65,0,0,0.25,0.25,0,1.08,1.0,0.32,0.38,1.0,0.32,0.38
65,0,0,0.25,0.25,0,1.14,1.0,0.26,0.28,1.0,0.26,0.28
65,0,0,0.25,0.25,0,1.2,1.0,0.4,0.36,1.0,0.4,0.36
65,0,0,0.25,0.25,0,1.26,1.0,0.3,0.26,1.0,0.3,0.26
65,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.34,0.32,1.0,0.34,0.32
65,0,0,0.25,0.25,0,1.38,1.0,0.36,0.36,1.0,0.36,0.36
65,0,0,0.25,0.25,0,1.44,1.0,0.4,0.3,1.0,0.4,0.3
65,0,0,0.25,0.25,0,1.5,1.0,0.34,0.32,1.0,0.34,0.32
65,0,0,0.25,0.25,0,1.56,1.0,0.42,0.48,1.0,0.42,0.48
65,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.44,0.42,1.0,0.44,0.42
65,0,0,0.25,0.25,0,1.68,1.0,0.34,0.34,1.0,0.34,0.34
65,0,0,0.25,0.25,0,1.74,1.0,0.28,0.28,1.0,0.28,0.28
65,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.26,0.28,1.0,0.26,0.28
65,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.42,0.4,1.0,0.42,0.4
65,0,0,0.25,0.25,0,1.92,1.0,0.38,0.3,1.0,0.38,0.3
65,0,0,0.25,0.25,0,1.98,1.0,0.32,0.28,1.0,0.32,0.28
65,0,0,0.25,0.25,0,2.04,1.0,0.36,0.4,1.0,0.36,0.4
65,0,0,0.25,0.25,0,2.1,1.0,0.26,0.34,1.0,0.26,0.34
65,0,0,0.25,0.25,0,2.16,1.0,0.24,0.24,1.0,0.24,0.24
65,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.36,0.34,1.0,0.36,0.34
65,0,0,0.25,0.25,0,2.28,1.0,0.32,0.36,1.0,0.32,0.36
65,0,0,0.25,0.25,0,2.34,1.0,0.34,0.38,1.0,0.34,0.38
65,0,0,0.25,0.25,0,2.4,1.0,0.3,0.26,1.0,0.3,0.26
65,0,0,0.25,0.25,0,2.46,1.0,0.26,0.24,1.0,0.26,0.24
65,0,0,0.25,0.25,0,2.52,1.0,0.24,0.26,1.0,0.24,0.26
65,0,0,0.25,0.25,0,2.58,1.0,0.36,0.34,1.0,0.36,0.34
65,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.42,0.4,1.0,0.42,0.4
65,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.26,0.3,1.0,0.26,0.3
65,0,0,0.25,0.25,0,2.76,1.0,0.28,0.28,1.0,0.28,0.28
65,0,0,0.25,0.25,0,2.82,1.0,0.24,0.2,1.0,0.24,0.2
65,0,0,0.25,0.25,0,2.88,1.0,0.38,0.38,1.0,0.38,0.38
65,0,0,0.25,0.25,0,2.94,1.0,0.36,0.3,1.0,0.36,0.3
65,0,0,0.25,0.25,0,3.0,1.0,0.42,0.38,1.0,0.42,0.38
70,0,0,0.25,0.25,0,0.0,0.22,0.22,0.22,0.22,0.22,0.22
70,0,0,0.25,0.25,0,0.06,1.0,0.22,0.22,1.0,0.22,0.22
70,0,0,0.25,0.25,0,0.12,1.0,0.24,0.22,1.0,0.24,0.22
70,0,0,0.25,0.25,0,0.18,1.0,0.38,0.36,1.0,0.38,0.36
70,0,0,0.25,0.25,0,0.24,1.0,0.48,0.44,1.0,0.48,0.44
70,0,0,0.25,0.25,0,0.3,1.0,0.34,0.34,1.0,0.34,0.34
70,0,0,0.25,0.25,0,0.36,1.0,0.36,0.36,1.0,0.36,0.36
70,0,0,0.25,0.25,0,0.42,1.0,0.48,0.44,1.0,0.48,0.44
70,0,0,0.25,0.25,0,0.48,1.0,0.32,0.36,1.0,0.32,0.36
70,0,0,0.25,0.25,0,0.54,1.0,0.28,0.28,1.0,0.28,0.28
70,0,0,0.25,0.25,0,0.6,1.0,0.48,0.36,1.0,0.48,0.36
70,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.3,0.28,1.0,0.3,0.28
70,0,0,0.25,0.25,0,0.72,1.0,0.26,0.28,1.0,0.26,0.28
70,0,0,0.25,0.25,0,0.78,1.0,0.42,0.4,1.0,0.42,0.4
70,0,0,0.25,0.25,0,0.84,1.0,0.34,0.36,1.0,0.34,0.36
70,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.46,0.44,1.0,0.46,0.44
70,0,0,0.25,0.25,0,0.96,1.0,0.32,0.42,1.0,0.32,0.42
70,0,0,0.25,0.25,0,1.02,1.0,0.4,0.36,1.0,0.4,0.36
70,0,0,0.25,0.25,0,1.08,1.0,0.22,0.18,1.0,0.22,0.18
70,0,0,0.25,0.25,0,1.14,1.0,0.4,0.38,1.0,0.4,0.38
70,0,0,0.25,0.25,0,1.2,1.0,0.28,0.28,1.0,0.28,0.28
70,0,0,0.25,0.25,0,1.26,1.0,0.28,0.32,1.0,0.28,0.32
70,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.36,0.36,1.0,0.36,0.36
70,0,0,0.25,0.25,0,1.38,1.0,0.26,0.26,1.0,0.26,0.26
70,0,0,0.25,0.25,0,1.44,1.0,0.32,0.34,1.0,0.32,0.34
70,0,0,0.25,0.25,0,1.5,1.0,0.36,0.32,1.0,0.36,0.32
70,0,0,0.25,0.25,0,1.56,1.0,0.3,0.32,1.0,0.3,0.32
70,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.32,0.3,1.0,0.32,0.3
70,0,0,0.25,0.25,0,1.68,1.0,0.32,0.28,1.0,0.32,0.28
70,0,0,0.25,0.25,0,1.74,1.0,0.38,0.36,1.0,0.38,0.36
70,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.38,0.42,1.0,0.38,0.42
70,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.36,0.34,1.0,0.36,0.34
70,0,0,0.25,0.25,0,1.92,1.0,0.28,0.34,1.0,0.28,0.34
70,0,0,0.25,0.25,0,1.98,1.0,0.32,0.32,1.0,0.32,0.32
70,0,0,0.25,0.25,0,2.04,1.0,0.38,0.34,1.0,0.38,0.34
70,0,0,0.25,0.25,0,2.1,1.0,0.36,0.42,1.0,0.36,0.42
70,0,0,0.25,0.25,0,2.16,1.0,0.34,0.36,1.0,0.34,0.36
70,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.42,0.42,1.0,0.42,0.42
70,0,0,0.25,0.25,0,2.28,1.0,0.34,0.28,1.0,0.34,0.28
70,0,0,0.25,0.25,0,2.34,1.0,0.36,0.34,1.0,0.36,0.34
70,0,0,0.25,0.25,0,2.4,1.0,0.38,0.36,1.0,0.38,0.36
70,0,0,0.25,0.25,0,2.46,1.0,0.26,0.26,1.0,0.26,0.26
70,0,0,0.25,0.25,0,2.52,1.0,0.2,0.22,1.0,0.2,0.22
70,0,0,0.25,0.25,0,2.58,1.0,0.26,0.28,1.0,0.26,0.28
70,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.34,0.3,1.0,0.34,0.3
70,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.36,0.36,1.0,0.36,0.36
70,0,0,0.25,0.25,0,2.76,1.0,0.32,0.3,1.0,0.32,0.3
70,0,0,0.25,0.25,0,2.82,1.0,0.4,0.36,1.0,0.4,0.36
70,0,0,0.25,0.25,0,2.88,1.0,0.4,0.38,1.0,0.4,0.38
70,0,0,0.25,0.25,0,2.94,1.0,0.32,0.32,1.0,0.32,0.32
70,0,0,0.25,0.25,0,3.0,1.0,0.4,0.34,1.0,0.4,0.34
75,0,0,0.25,0.25,0,0.0,0.32,0.26,0.32,0.32,0.26,0.32
75,0,0,0.25,0.25,0,0.06,1.0,0.38,0.44,1.0,0.38,0.44
75,0,0,0.25,0.25,0,0.12,1.0,0.36,0.4,1.0,0.36,0.4
75,0,0,0.25,0.25,0,0.18,1.0,0.36,0.36,1.0,0.36,0.36
75,0,0,0.25,0.25,0,0.24,1.0,0.3,0.32,1.0,0.3,0.32
75,0,0,0.25,0.25,0,0.3,1.0,0.32,0.3,1.0,0.32,0.3
75,0,0,0.25,0.25,0,0.36,1.0,0.36,0.26,1.0,0.36,0.26
75,0,0,0.25,0.25,0,0.42,1.0,0.3,0.26,1.0,0.3,0.26
75,0,0,0.25,0.25,0,0.48,1.0,0.4,0.36,1.0,0.4,0.36
75,0,0,0.25,0.25,0,0.54,1.0,0.26,0.3,1.0,0.26,0.3
75,0,0,0.25,0.25,0,0.6,1.0,0.44,0.42,1.0,0.44,0.42
75,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.36,0.36,1.0,0.36,0.36
75,0,0,0.25,0.25,0,0.72,1.0,0.42,0.44,1.0,0.42,0.44
75,0,0,0.25,0.25,0,0.78,1.0,0.3,0.4,1.0,0.3,0.4
75,0,0,0.25,0.25,0,0.84,1.0,0.38,0.4,1.0,0.38,0.4
75,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.3,0.3,1.0,0.3,0.3
75,0,0,0.25,0.25,0,0.96,1.0,0.3,0.32,1.0,0.3,0.32
75,0,0,0.25,0.25,0,1.02,1.0,0.44,0.44,1.0,0.44,0.44
75,0,0,0.25,0.25,0,1.08,1.0,0.46,0.44,1.0,0.46,0.44
75,0,0,0.25,0.25,0,1.14,1.0,0.5,0.54,1.0,0.5,0.54
75,0,0,0.25,0.25,0,1.2,1.0,0.28,0.32,1.0,0.28,0.32
75,0,0,0.25,0.25,0,1.26,1.0,0.36,0.36,1.0,0.36,0.36
75,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.22,0.24,1.0,0.22,0.24
75,0,0,0.25,0.25,0,1.38,1.0,0.2,0.24,1.0,0.2,0.24
75,0,0,0.25,0.25,0,1.44,1.0,0.32,0.36,1.0,0.32,0.36
75,0,0,0.25,0.25,0,1.5,1.0,0.38,0.36,1.0,0.38,0.36
75,0,0,0.25,0.25,0,1.56,1.0,0.44,0.44,1.0,0.44,0.44
75,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.2,0.22,1.0,0.2,0.22
75,0,0,0.25,0.25,0,1.68,1.0,0.38,0.36,1.0,0.38,0.36
75,0,0,0.25,0.25,0,1.74,1.0,0.4,0.44,1.0,0.4,0.44
75,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.44,0.42,1.0,0.44,0.42
75,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.38,0.38,1.0,0.38,0.38
75,0,0,0.25,0.25,0,1.92,1.0,0.36,0.34,1.0,0.36,0.34
75,0,0,0.25,0.25,0,1.98,1.0,0.38,0.32,1.0,0.38,0.32
75,0,0,0.25,0.25,0,2.04,1.0,0.24,0.28,1.0,0.24,0.28
75,0,0,0.25,0.25,0,2.1,1.0,0.3,0.2,1.0,0.3,0.2
75,0,0,0.25,0.25,0,2.16,1.0,0.3,0.26,1.0,0.3,0.26
75,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.38,0.34,1.0,0.38,0.34
75,0,0,0.25,0.25,0,2.28,1.0,0.3,0.32,1.0,0.3,0.32
75,0,0,0.25,0.25,0,2.34,1.0,0.36,0.36,1.0,0.36,0.36
75,0,0,0.25,0.25,0,2.4,1.0,0.38,0.36,1.0,0.38,0.36
75,0,0,0.25,0.25,0,2.46,1.0,0.24,0.24,1.0,0.24,0.24
75,0,0,0.25,0.25,0,2.52,1.0,0.34,0.34,1.0,0.34,0.34
75,0,0,0.25,0.25,0,2.58,1.0,0.42,0.38,1.0,0.42,0.38
75,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.4,0.4,1.0,0.4,0.4
75,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.32,0.3,1.0,0.32,0.3
75,0,0,0.25,0.25,0,2.76,1.0,0.28,0.28,1.0,0.28,0.28
75,0,0,0.25,0.25,0,2.82,1.0,0.2,0.22,1.0,0.2,0.22
75,0,0,0.25,0.25,0,2.88,1.0,0.28,0.26,1.0,0.28,0.26
75,0,0,0.25,0.25,0,2.94,1.0,0.3,0.32,1.0,0.3,0.32
75,0,0,0.25,0.25,0,3.0,1.0,0.2,0.2,1.0,0.2,0.2
80,0,0,0.25,0.25,0,0.0,0.36,0.24,0.3,0.36,0.24,0.3
80,0,0,0.25,0.25,0,0.06,1.0,0.34,0.34,1.0,0.34,0.34
80,0,0,0.25,0.25,0,0.12,1.0,0.36,0.34,1.0,0.36,0.34
80,0,0,0.25,0.25,0,0.18,1.0,0.28,0.3,1.0,0.28,0.3
80,0,0,0.25,0.25,0,0.24,1.0,0.38,0.36,1.0,0.38,0.36
80,0,0,0.25,0.25,0,0.3,1.0,0.4,0.38,1.0,0.4,0.38
80,0,0,0.25,0.25,0,0.36,1.0,0.26,0.26,1.0,0.26,0.26
80,0,0,0.25,0.25,0,0.42,1.0,0.34,0.38,1.0,0.34,0.38
80,0,0,0.25,0.25,0,0.48,1.0,0.26,0.24,1.0,0.26,0.24
80,0,0,0.25,0.25,0,0.54,1.0,0.36,0.38,1.0,0.36,0.38
80,0,0,0.25,0.25,0,0.6,1.0,0.36,0.4,1.0,0.36,0.4
80,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.32,0.3,1.0,0.32,0.3
80,0,0,0.25,0.25,0,0.72,1.0,0.32,0.4,1.0,0.32,0.4
80,0,0,0.25,0.25,0,0.78,1.0,0.32,0.32,1.0,0.32,0.32
80,0,0,0.25,0.25,0,0.84,1.0,0.36,0.4,1.0,0.36,0.4
80,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.28,0.3,1.0,0.28,0.3
80,0,0,0.25,0.25,0,0.96,1.0,0.28,0.28,1.0,0.28,0.28
80,0,0,0.25,0.25,0,1.02,1.0,0.3,0.28,1.0,0.3,0.28
80,0,0,0.25,0.25,0,1.08,1.0,0.44,0.4,1.0,0.44,0.4
80,0,0,0.25,0.25,0,1.14,1.0,0.34,0.32,1.0,0.34,0.32
80,0,0,0.25,0.25,0,1.2,1.0,0.32,0.3,1.0,0.32,0.3
80,0,0,0.25,0.25,0,1.26,1.0,0.3,0.34,1.0,0.3,0.34
80,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.3,0.26,1.0,0.3,0.26
80,0,0,0.25,0.25,0,1.38,1.0,0.42,0.42,1.0,0.42,0.42
80,0,0,0.25,0.25,0,1.44,1.0,0.3,0.32,1.0,0.3,0.32
80,0,0,0.25,0.25,0,1.5,1.0,0.32,0.28,1.0,0.32,0.28
80,0,0,0.25,0.25,0,1.56,1.0,0.22,0.28,1.0,0.22,0.28
80,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.4,0.42,1.0,0.4,0.42
80,0,0,0.25,0.25,0,1.68,1.0,0.26,0.16,1.0,0.26,0.16
80,0,0,0.25,0.25,0,1.74,1.0,0.22,0.26,1.0,0.22,0.26
80,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.4,0.36,1.0,0.4,0.36
80,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.36,0.36,1.0,0.36,0.36
80,0,0,0.25,0.25,0,1.92,1.0,0.34,0.32,1.0,0.34,0.32
80,0,0,0.25,0.25,0,1.98,1.0,0.28,0.3,1.0,0.28,0.3
80,0,0,0.25,0.25,0,2.04,1.0,0.24,0.26,1.0,0.24,0.26
80,0,0,0.25,0.25,0,2.1,1.0,0.34,0.32,1.0,0.34,0.32
80,0,0,0.25,0.25,0,2.16,1.0,0.24,0.26,1.0,0.24,0.26
80,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.26,0.32,1.0,0.26,0.32
80,0,0,0.25,0.25,0,2.28,1.0,0.42,0.36,1.0,0.42,0.36
80,0,0,0.25,0.25,0,2.34,1.0,0.24,0.26,1.0,0.24,0.26
80,0,0,0.25,0.25,0,2.4,1.0,0.32,0.26,1.0,0.32,0.26
80,0,0,0.25,0.25,0,2.46,1.0,0.3,0.28,1.0,0.3,0.28
80,0,0,0.25,0.25,0,2.52,1.0,0.28,0.24,1.0,0.28,0.24
80,0,0,0.25,0.25,0,2.58,1.0,0.42,0.4,1.0,0.42,0.4
80,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.32,0.36,1.0,0.32,0.36
80,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.3,0.26,1.0,0.3,0.26
80,0,0,0.25,0.25,0,2.76,1.0,0.3,0.32,1.0,0.3,0.32
80,0,0,0.25,0.25,0,2.82,1.0,0.4,0.44,1.0,0.4,0.44
80,0,0,0.25,0.25,0,2.88,1.0,0.22,0.24,1.0,0.22,0.24
80,0,0,0.25,0.25,0,2.94,1.0,0.36,0.38,1.0,0.36,0.38
80,0,0,0.25,0.25,0,3.0,1.0,0.34,0.4,1.0,0.34,0.4
85,0,0,0.25,0.25,0,0.0,0.28,0.4,0.4,0.28,0.4,0.4
85,0,0,0.25,0.25,0,0.06,1.0,0.44,0.5,1.0,0.44,0.5
85,0,0,0.25,0.25,0,0.12,1.0,0.28,0.28,1.0,0.28,0.28
85,0,0,0.25,0.25,0,0.18,1.0,0.4,0.34,1.0,0.4,0.34
85,0,0,0.25,0.25,0,0.24,1.0,0.38,0.4,1.0,0.38,0.4
85,0,0,0.25,0.25,0,0.3,1.0,0.38,0.36,1.0,0.38,0.36
85,0,0,0.25,0.25,0,0.36,1.0,0.36,0.34,1.0,0.36,0.34
85,0,0,0.25,0.25,0,0.42,1.0,0.4,0.38,1.0,0.4,0.38
85,0,0,0.25,0.25,0,0.48,1.0,0.42,0.36,1.0,0.42,0.36
85,0,0,0.25,0.25,0,0.54,1.0,0.36,0.36,1.0,0.36,0.36
85,0,0,0.25,0.25,0,0.6,1.0,0.28,0.22,1.0,0.28,0.22
85,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.4,0.34,1.0,0.4,0.34
85,0,0,0.25,0.25,0,0.72,1.0,0.36,0.32,1.0,0.36,0.32
85,0,0,0.25,0.25,0,0.78,1.0,0.3,0.3,1.0,0.3,0.3
85,0,0,0.25,0.25,0,0.84,1.0,0.3,0.3,1.0,0.3,0.3
85,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.48,0.52,1.0,0.48,0.52
85,0,0,0.25,0.25,0,0.96,1.0,0.26,0.28,1.0,0.26,0.28
85,0,0,0.25,0.25,0,1.02,1.0,0.26,0.26,1.0,0.26,0.26
85,0,0,0.25,0.25,0,1.08,1.0,0.38,0.36,1.0,0.38,0.36
85,0,0,0.25,0.25,0,1.14,1.0,0.3,0.32,1.0,0.3,0.32
85,0,0,0.25,0.25,0,1.2,1.0,0.28,0.3,1.0,0.28,0.3
85,0,0,0.25,0.25,0,1.26,1.0,0.22,0.16,1.0,0.22,0.16
85,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.3,0.34,1.0,0.3,0.34
85,0,0,0.25,0.25,0,1.38,1.0,0.38,0.4,1.0,0.38,0.4
85,0,0,0.25,0.25,0,1.44,1.0,0.3,0.36,1.0,0.3,0.36
85,0,0,0.25,0.25,0,1.5,1.0,0.38,0.4,1.0,0.38,0.4
85,0,0,0.25,0.25,0,1.56,1.0,0.32,0.32,1.0,0.32,0.32
85,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.24,0.26,1.0,0.24,0.26
85,0,0,0.25,0.25,0,1.68,1.0,0.44,0.44,1.0,0.44,0.44
85,0,0,0.25,0.25,0,1.74,1.0,0.34,0.34,1.0,0.34,0.34
85,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.38,0.4,1.0,0.38,0.4
85,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.22,0.24,1.0,0.22,0.24
85,0,0,0.25,0.25,0,1.92,1.0,0.34,0.3,1.0,0.34,0.3
85,0,0,0.25,0.25,0,1.98,1.0,0.32,0.3,1.0,0.32,0.3
85,0,0,0.25,0.25,0,2.04,1.0,0.32,0.3,1.0,0.32,0.3
85,0,0,0.25,0.25,0,2.1,1.0,0.4,0.38,1.0,0.4,0.38
85,0,0,0.25,0.25,0,2.16,1.0,0.34,0.38,1.0,0.34,0.38
85,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.32,0.3,1.0,0.32,0.3
85,0,0,0.25,0.25,0,2.28,1.0,0.34,0.38,1.0,0.34,0.38
85,0,0,0.25,0.25,0,2.34,1.0,0.34,0.32,1.0,0.34,0.32
85,0,0,0.25,0.25,0,2.4,1.0,0.3,0.32,1.0,0.3,0.32
85,0,0,0.25,0.25,0,2.46,1.0,0.4,0.38,1.0,0.4,0.38
85,0,0,0.25,0.25,0,2.52,1.0,0.28,0.32,1.0,0.28,0.32
85,0,0,0.25,0.25,0,2.58,1.0,0.4,0.38,1.0,0.4,0.38
85,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.42,0.38,1.0,0.42,0.38
85,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.34,0.34,1.0,0.34,0.34
85,0,0,0.25,0.25,0,2.76,1.0,0.36,0.32,1.0,0.36,0.32
85,0,0,0.25,0.25,0,2.82,1.0,0.36,0.36,1.0,0.36,0.36
85,0,0,0.25,0.25,0,2.88,1.0,0.38,0.38,1.0,0.38,0.38
85,0,0,0.25,0.25,0,2.94,1.0,0.38,0.38,1.0,0.38,0.38
85,0,0,0.25,0.25,0,3.0,1.0,0.24,0.28,1.0,0.24,0.28
90,0,0,0.25,0.25,0,0.0,0.3,0.32,0.3,0.3,0.32,0.3
90,0,0,0.25,0.25,0,0.06,1.0,0.38,0.44,1.0,0.38,0.44
90,0,0,0.25,0.25,0,0.12,1.0,0.34,0.3,1.0,0.34,0.3
90,0,0,0.25,0.25,0,0.18,1.0,0.36,0.36,1.0,0.36,0.36
90,0,0,0.25,0.25,0,0.24,1.0,0.34,0.34,1.0,0.34,0.34
90,0,0,0.25,0.25,0,0.3,1.0,0.38,0.34,1.0,0.38,0.34
90,0,0,0.25,0.25,0,0.36,1.0,0.38,0.32,1.0,0.38,0.32
90,0,0,0.25,0.25,0,0.42,1.0,0.36,0.36,1.0,0.36,0.36
90,0,0,0.25,0.25,0,0.48,1.0,0.38,0.42,1.0,0.38,0.42
90,0,0,0.25,0.25,0,0.54,1.0,0.36,0.36,1.0,0.36,0.36
90,0,0,0.25,0.25,0,0.6,1.0,0.36,0.34,1.0,0.36,0.34
90,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.3,0.28,1.0,0.3,0.28
90,0,0,0.25,0.25,0,0.72,1.0,0.32,0.3,1.0,0.32,0.3
90,0,0,0.25,0.25,0,0.78,1.0,0.38,0.34,1.0,0.38,0.34
90,0,0,0.25,0.25,0,0.84,1.0,0.34,0.34,1.0,0.34,0.34
90,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.28,0.32,1.0,0.28,0.32
90,0,0,0.25,0.25,0,0.96,1.0,0.22,0.18,1.0,0.22,0.18
90,0,0,0.25,0.25,0,1.02,1.0,0.34,0.3,1.0,0.34,0.3
90,0,0,0.25,0.25,0,1.08,1.0,0.38,0.4,1.0,0.38,0.4
90,0,0,0.25,0.25,0,1.14,1.0,0.36,0.36,1.0,0.36,0.36
90,0,0,0.25,0.25,0,1.2,1.0,0.2,0.26,1.0,0.2,0.26
90,0,0,0.25,0.25,0,1.26,1.0,0.32,0.34,1.0,0.32,0.34
90,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.4,0.44,1.0,0.4,0.44
90,0,0,0.25,0.25,0,1.38,1.0,0.16,0.14,1.0,0.16,0.14
90,0,0,0.25,0.25,0,1.44,1.0,0.42,0.38,1.0,0.42,0.38
90,0,0,0.25,0.25,0,1.5,1.0,0.28,0.26,1.0,0.28,0.26
90,0,0,0.25,0.25,0,1.56,1.0,0.24,0.24,1.0,0.24,0.24
90,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.42,0.42,1.0,0.42,0.42
90,0,0,0.25,0.25,0,1.68,1.0,0.24,0.26,1.0,0.24,0.26
90,0,0,0.25,0.25,0,1.74,1.0,0.2,0.2,1.0,0.2,0.2
90,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.3,0.32,1.0,0.3,0.32
90,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.26,0.32,1.0,0.26,0.32
90,0,0,0.25,0.25,0,1.92,1.0,0.3,0.34,1.0,0.3,0.34
90,0,0,0.25,0.25,0,1.98,1.0,0.32,0.34,1.0,0.32,0.34
90,0,0,0.25,0.25,0,2.04,1.0,0.36,0.4,1.0,0.36,0.4
90,0,0,0.25,0.25,0,2.1,1.0,0.34,0.34,1.0,0.34,0.34
90,0,0,0.25,0.25,0,2.16,1.0,0.32,0.3,1.0,0.32,0.3
90,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.24,0.32,1.0,0.24,0.32
90,0,0,0.25,0.25,0,2.28,1.0,0.3,0.26,1.0,0.3,0.26
90,0,0,0.25,0.25,0,2.34,1.0,0.22,0.2,1.0,0.22,0.2
90,0,0,0.25,0.25,0,2.4,1.0,0.24,0.22,1.0,0.24,0.22
90,0,0,0.25,0.25,0,2.46,1.0,0.26,0.28,1.0,0.26,0.28
90,0,0,0.25,0.25,0,2.52,1.0,0.32,0.32,1.0,0.32,0.32
90,0,0,0.25,0.25,0,2.58,1.0,0.34,0.34,1.0,0.34,0.34
90,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.4,0.4,1.0,0.4,0.4
90,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.3,0.32,1.0,0.3,0.32
90,0,0,0.25,0.25,0,2.76,1.0,0.36,0.32,1.0,0.36,0.32
90,0,0,0.25,0.25,0,2.82,1.0,0.36,0.34,1.0,0.36,0.34
90,0,0,0.25,0.25,0,2.88,1.0,0.26,0.34,1.0,0.26,0.34
90,0,0,0.25,0.25,0,2.94,1.0,0.18,0.22,1.0,0.18,0.22
90,0,0,0.25,0.25,0,3.0,1.0,0.42,0.28,1.0,0.42,0.28
95,0,0,0.25,0.25,0,0.0,0.36,0.3,0.32,0.36,0.3,0.32
95,0,0,0.25,0.25,0,0.06,1.0,0.28,0.34,1.0,0.28,0.34
95,0,0,0.25,0.25,0,0.12,1.0,0.24,0.24,1.0,0.24,0.24
95,0,0,0.25,0.25,0,0.18,1.0,0.36,0.34,1.0,0.36,0.34
95,0,0,0.25,0.25,0,0.24,1.0,0.34,0.3,1.0,0.34,0.3
95,0,0,0.25,0.25,0,0.3,1.0,0.36,0.38,1.0,0.36,0.38
