m,mean_1,mean_2,var_1,var_2,mean_delta,var_delta,omni_precision_2_ks_2samp,omni_precision_2_mannwhitneyu,omni_precision_2_ttest_ind,omni_recall_2_ks_2samp,omni_recall_2_mannwhitneyu,omni_recall_2_ttest_ind,mase_precision_2_ks_2samp,mase_precision_2_mannwhitneyu,mase_precision_2_ttest_ind,mase_recall_2_ks_2samp,mase_recall_2_mannwhitneyu,mase_recall_2_ttest_ind
25,0,0,0.25,0.25,0.9400000000000001,0,0.9764864864864865,0.9359459459459458,0.9729729729729729,1.0,1.0,1.0,0.7194618513044665,0.6788607047033198,0.7158877317303469,0.9998,0.9998,0.9998
230,0,0,0.25,0.25,0.04,0,0.2631326468141864,0.2627134418187554,0.2631326468141864,0.9464666666666666,0.9474666666666666,0.9464666666666666,0.25614614476392406,0.25232830142179646,0.25331368883989897,0.9253333333333338,0.9744666666666668,0.9645333333333336
25,0,0,0.25,0.25,0.98,0,0.9394594594594594,0.9027688913403199,0.9459459459459458,1.0,1.0,1.0,0.7122391852201763,0.6871371444038498,0.7187256717066627,0.9991333333333333,0.9991333333333333,0.9991333333333333
230,0,0,0.25,0.25,0.0,0,0.02833521066893364,0.04894714096247132,0.027191808844750018,0.05079999999999999,0.10740000000000002,0.04426666666666667,0.04929015150900951,0.0771316381842767,0.067764417807754,0.08906666666666667,0.1484,0.12299999999999998
30,0,0,0.25,0.25,0.0,0,0.020637281755046408,0.0505573055418602,0.031868976864799135,0.0436,0.10760000000000002,0.0638,0.033624865031897135,0.09195599860308484,0.06203957411658096,0.05606666666666667,0.15966666666666668,0.10913333333333335
225,0,0,0.25,0.25,0.98,0,0.9594594594594593,0.9329729729729729,0.9564864864864865,1.0,1.0,1.0,0.8891353298075987,0.8626488433211122,0.8861623568346257,1.0,1.0,1.0
30,0,0,0.25,0.25,0.04,0,0.1478834851974726,0.20116495621186004,0.18078803183424225,0.29979999999999996,0.49473333333333336,0.3956666666666667,0.1746309693454735,0.21617272380952368,0.19810207741710342,0.3558,0.5003333333333333,0.40460000000000007
225,0,0,0.25,0.25,0.9400000000000001,0,0.9259459459459459,0.8908439051296193,0.9294594594594594,1.0,1.0,1.0,0.8655377826806397,0.8439492553778268,0.8690512961941533,1.0,1.0,1.0
30,0,0,0.25,0.25,0.08,0,0.33809621235549836,0.3159525842849787,0.3275021837447254,0.7467333333333335,0.8480000000000004,0.8083333333333336,0.25633953327947595,0.2546626867361427,0.2580926314045996,0.7429333333333333,0.8985333333333333,0.8503333333333333
225,0,0,0.25,0.25,0.9,0,0.9529729729729729,0.9043574186431329,0.9764864864864865,1.0,1.0,1.0,0.8575917655641159,0.8140782520506024,0.8811052790776295,1.0,1.0,1.0
30,0,0,0.25,0.25,0.12,0,0.6516388251921811,0.6258389545349465,0.6346651829804213,0.941466666666667,0.9551333333333336,0.9475333333333338,0.2974877446365291,0.2899244913630438,0.2944577393251211,0.9006666666666667,0.9534666666666668,0.9276666666666666
225,0,0,0.25,0.25,0.86,0,0.9664864864864865,0.8354054054054053,0.9294594594594594,1.0,1.0,1.0,0.7967065322214825,0.7126524781674284,0.7696795051944554,1.0,1.0,1.0
30,0,0,0.25,0.25,0.16,0,0.9380533751962323,0.9080533751962324,0.9280533751962323,0.9936000000000001,0.9936000000000001,0.9936000000000001,0.44489736941633673,0.4027016027558211,0.4322848892511707,0.956666666666667,0.9724666666666667,0.9620666666666667
225,0,0,0.25,0.25,0.8200000000000001,0,0.9178709321566464,0.8627688913403199,0.89138444567016,1.0,1.0,1.0,0.6937672780257822,0.6637672780257822,0.6923828323556223,0.9999333333333333,0.9999333333333333,0.9999333333333333
30,0,0,0.25,0.25,0.2,0,0.9192345685202826,0.877105500676929,0.9192345685202826,0.9984000000000001,0.9984000000000001,0.9984000000000001,0.650525987944045,0.6175325325807588,0.6740168257205972,0.9812000000000003,0.9836000000000001,0.9826000000000001
225,0,0,0.25,0.25,0.78,0,0.9529729729729729,0.9194594594594594,0.9594594594594593,1.0,1.0,1.0,0.8925648097076668,0.8590512961941533,0.8990512961941534,1.0,1.0,1.0
30,0,0,0.25,0.25,0.24,0,0.9164864864864865,0.902972972972973,0.9664864864864865,1.0,1.0,1.0,0.6716292677005953,0.6481157541870818,0.7016292677005953,0.9952666666666667,0.9952666666666667,0.9952666666666667
225,0,0,0.25,0.25,0.74,0,0.9629729729729729,0.9059459459459458,0.9394594594594594,1.0,1.0,1.0,0.8421566464423609,0.8086431329288473,0.8186431329288473,1.0,1.0,1.0
30,0,0,0.25,0.25,0.28,0,0.99,0.9027688913403199,0.9464864864864865,1.0,1.0,1.0,0.7396787850608245,0.6725455401080308,0.7162631352541973,0.9993333333333334,0.9992666666666667,0.9992666666666667
225,0,0,0.25,0.25,0.7000000000000001,0,0.96,0.8994594594594594,0.9294594594594594,1.0,1.0,1.0,0.7597340754483614,0.7091935349078207,0.7291935349078207,1.0,1.0,1.0
30,0,0,0.25,0.25,0.32,0,0.9713844456701599,0.8938168781025922,0.9443574186431328,1.0,1.0,1.0,0.7458084982144843,0.680938117629818,0.7314786581703585,0.9985333333333334,0.9992,0.9992
225,0,0,0.25,0.25,0.66,0,0.9664864864864865,0.8754054054054052,0.9359459459459458,1.0,1.0,1.0,0.830699596457136,0.7531320288895682,0.8001590559165953,0.9999333333333333,0.9999333333333333,0.9999333333333333
30,0,0,0.25,0.25,0.36,0,0.9343574186431328,0.8403033645890788,0.9094594594594594,1.0,1.0,1.0,0.6841195722110461,0.610065518156992,0.6470925451840189,0.9976666666666667,0.9976666666666667,0.9976666666666667
225,0,0,0.25,0.25,0.62,0,0.9629729729729729,0.9478709321566464,0.9629729729729729,1.0,1.0,1.0,0.8240816326530614,0.8240816326530614,0.8240816326530614,1.0,1.0,1.0
30,0,0,0.25,0.25,0.4,0,0.9459459459459458,0.9224324324324322,0.9864864864864864,1.0,1.0,1.0,0.6738294588166218,0.6600353330582104,0.6735488465717239,0.9991333333333333,0.9997999999999999,0.9997999999999999
225,0,0,0.25,0.25,0.58,0,0.9629729729729729,0.8843574186431329,0.9394594594594594,1.0,1.0,1.0,0.764743608352631,0.6955685764730992,0.7412300948391174,1.0,1.0,1.0
30,0,0,0.25,0.25,0.44,0,0.9394594594594594,0.8859459459459458,0.9529729729729729,1.0,1.0,1.0,0.6626745938380041,0.6291610803244906,0.6761881073515177,0.9995333333333335,0.9995333333333335,0.9995333333333335
225,0,0,0.25,0.25,0.54,0,0.9664864864864865,0.8943574186431329,0.9529729729729729,1.0,1.0,1.0,0.7742710056995772,0.7123209017494732,0.7709364560793134,1.0,0.9997999999999999,0.9997999999999999
30,0,0,0.25,0.25,0.48,0,0.9664864864864865,0.8724324324324323,0.9529729729729729,1.0,1.0,1.0,0.7004735518781525,0.6257387093796885,0.6827657364067156,0.9985333333333334,0.9989333333333335,0.9989333333333335
225,0,0,0.25,0.25,0.5,0,0.9629729729729729,0.9259459459459459,0.9629729729729729,1.0,1.0,1.0,0.7890306122448982,0.7520035852178711,0.7890306122448982,1.0,1.0,1.0
30,0,0,0.25,0.25,0.52,0,0.9443574186431328,0.8738168781025923,0.9343574186431328,1.0,1.0,1.0,0.7306469368735381,0.683619909846511,0.7206469368735381,0.9996,0.9996,0.9996
225,0,0,0.25,0.25,0.46,0,0.8878709321566464,0.8508439051296193,0.9094594594594594,1.0,1.0,1.0,0.7121706423905024,0.7021706423905024,0.7372726832068289,0.9997333333333333,0.9997333333333333,0.9997333333333333
30,0,0,0.25,0.25,0.56,0,0.94138444567016,0.8824324324324323,0.9329729729729729,1.0,1.0,1.0,0.7302523728898074,0.6929526987304766,0.7300239153341609,0.9994666666666666,0.9999333333333333,0.9998666666666667
225,0,0,0.25,0.25,0.42,0,0.9329729729729729,0.8559459459459459,0.9129729729729729,1.0,1.0,1.0,0.7604930341796704,0.7034660071526433,0.7304930341796704,1.0,1.0,1.0
30,0,0,0.25,0.25,0.6,0,0.9429729729729729,0.9078709321566464,0.9329729729729729,1.0,1.0,1.0,0.7350292133270071,0.7132653061224491,0.7148538334252621,0.9996,1.0,1.0
225,0,0,0.25,0.25,0.38,0,0.9159459459459458,0.9159459459459458,0.9259459459459458,1.0,1.0,1.0,0.7448794879359663,0.7448794879359663,0.7448794879359663,1.0,1.0,1.0
30,0,0,0.25,0.25,0.64,0,0.98,0.9394594594594594,0.98,1.0,1.0,1.0,0.7253763004750229,0.7099066771748477,0.7253763004750229,1.0,1.0,1.0
225,0,0,0.25,0.25,0.34,0,0.9394594594594594,0.9008439051296193,0.9208439051296193,1.0,1.0,1.0,0.7503124160267017,0.7116968616968617,0.7216968616968618,0.9995999999999999,0.9995999999999999,0.9995999999999999
30,0,0,0.25,0.25,0.68,0,0.9129729729729729,0.8287148372862657,0.9429729729729729,1.0,1.0,1.0,0.6810430933288076,0.6424275389989675,0.7045566068423211,0.9997999999999999,0.9997999999999999,0.9997999999999999
225,0,0,0.25,0.25,0.3,0,0.9194594594594594,0.8589189189189189,0.8924324324324324,1.0,1.0,1.0,0.6528485531616903,0.6158215261346631,0.6393350396481767,0.9999333333333333,0.9999333333333333,0.9999333333333333
30,0,0,0.25,0.25,0.72,0,0.94138444567016,0.8097628240485382,0.8973303916161057,1.0,1.0,1.0,0.78554922269208,0.6809546280974853,0.758522195665053,0.9996,0.9996,0.9996
225,0,0,0.25,0.25,0.26,0,0.8824324324324323,0.8622283507997792,0.8908439051296193,1.0,1.0,1.0,0.7220933034642804,0.7189162488586543,0.734018289674981,0.9997333333333333,0.9997333333333333,0.9997333333333333
30,0,0,0.25,0.25,0.76,0,0.9024324324324323,0.8789189189189187,0.9494594594594594,1.0,1.0,1.0,0.6924483965347753,0.6824483965347753,0.7394754235618024,1.0,1.0,1.0
225,0,0,0.25,0.25,0.22,0,0.9664864864864865,0.895945945945946,0.9294594594594594,1.0,1.0,1.0,0.8107696497517928,0.7772561362382793,0.8107696497517928,0.9997999999999999,0.9997999999999999,0.9997999999999999
30,0,0,0.25,0.25,0.8,0,0.9764864864864865,0.8367898510755655,0.8838168781025922,1.0,1.0,1.0,0.6793107005998994,0.6101546057295187,0.6471816327565457,1.0,1.0,1.0
225,0,0,0.25,0.25,0.18,0,0.895945945945946,0.8508439051296193,0.8894594594594595,1.0,1.0,1.0,0.7031574462591706,0.6631574462591706,0.6966709597726841,0.9996,0.9996,0.9996
30,0,0,0.25,0.25,0.84,0,0.9629729729729729,0.9059459459459458,0.9629729729729729,1.0,1.0,1.0,0.723265902431826,0.7030869385385763,0.7367794159453394,0.9996,0.9998,0.9996
225,0,0,0.25,0.25,0.14,0,0.9108439051296194,0.9043574186431329,0.9613844456701599,1.0,1.0,1.0,0.6487998210075142,0.626350432064718,0.6598639455782315,0.9982,0.9998,0.9998
30,0,0,0.25,0.25,0.88,0,0.9359459459459458,0.9194594594594594,0.9329729729729729,1.0,1.0,1.0,0.7521437269984014,0.7451557506597757,0.7586692641732893,0.9994000000000001,0.9998,0.9998
225,0,0,0.25,0.25,0.1,0,0.9130570065864183,0.8374144252295511,0.9230570065864182,1.0,1.0,1.0,0.3450136889286727,0.33457983343896003,0.3393099022157821,0.9844000000000002,0.9890666666666666,0.9868000000000001
30,0,0,0.25,0.25,0.92,0,0.9494594594594594,0.9024324324324323,0.9494594594594594,1.0,1.0,1.0,0.7996448725020154,0.7661313589885019,0.7861313589885018,1.0,1.0,1.0
225,0,0,0.25,0.25,0.06,0,0.4482519939851852,0.3875558346991265,0.45553270697028536,0.9525333333333336,0.9687333333333334,0.9583333333333336,0.2543251204712511,0.25015297759146476,0.2504133894485153,0.9603333333333336,0.9758000000000002,0.9748000000000002
30,0,0,0.25,0.25,0.96,0,0.9294594594594594,0.8818918918918917,0.9359459459459458,1.0,1.0,1.0,0.7415444015444015,0.7110038610038609,0.7515444015444015,1.0,1.0,1.0
225,0,0,0.25,0.25,0.02,0,0.2201445916004661,0.2607973987011413,0.2550404262488132,0.5299333333333333,0.7322,0.6238,0.2276545672192955,0.25145599822746234,0.24323708332538033,0.5312666666666666,0.688,0.6129999999999999
30,0,0,0.25,0.25,1.0,0,0.9764864864864865,0.9178709321566464,0.9629729729729729,1.0,1.0,1.0,0.8556701599558743,0.8121566464423607,0.8556701599558743,1.0,1.0,1.0
220,0,0,0.25,0.25,1.0,0,0.9529729729729729,0.8959459459459458,0.97,1.0,1.0,1.0,0.8909762824048538,0.8339492553778268,0.8944897959183673,1.0,1.0,1.0
35,0,0,0.25,0.25,0.02,0,0.09270925015692394,0.15717893870036515,0.1254182209783285,0.14500000000000002,0.26306666666666667,0.22126666666666664,0.10795888916213629,0.13383524949330666,0.10232949574723342,0.18619999999999998,0.2728666666666667,0.19773333333333334
220,0,0,0.25,0.25,0.96,0,0.9864864864864864,0.8754054054054052,0.9359459459459458,1.0,1.0,1.0,0.8677408418871835,0.7801732743196158,0.8307138148601564,1.0,1.0,1.0
35,0,0,0.25,0.25,0.06,0,0.2762969960841762,0.2838066216948175,0.28125367370367416,0.6162666666666667,0.8277333333333335,0.7133333333333334,0.2617295236359773,0.25471124507646936,0.2599519993880797,0.6906000000000002,0.8105333333333334,0.7664666666666667
220,0,0,0.25,0.25,0.92,0,0.9362824048538334,0.8643574186431329,0.95,1.0,1.0,1.0,0.8003640375068949,0.7233370104798678,0.8089795918367347,1.0,1.0,1.0
35,0,0,0.25,0.25,0.1,0,0.4840658387406613,0.45745446616064234,0.5078712291285418,0.9022666666666668,0.9332666666666667,0.9144,0.26911971682792574,0.253548346398138,0.26462716354007115,0.8656666666666668,0.9681333333333335,0.8904000000000002
220,0,0,0.25,0.25,0.88,0,0.9159459459459458,0.8554054054054052,0.9329729729729729,1.0,1.0,1.0,0.7982961763606924,0.7387001287001286,0.8162676962676962,1.0,1.0,1.0
35,0,0,0.25,0.25,0.14,0,0.8357842226182524,0.8001332619258612,0.8496533549084373,0.9871333333333334,0.9902000000000001,0.9902000000000001,0.28437733569579926,0.2797667751156749,0.29353461076200776,0.9656000000000001,0.9854,0.9691333333333334
220,0,0,0.25,0.25,0.84,0,0.9464864864864865,0.8013513513513513,0.9194594594594594,1.0,1.0,1.0,0.7885613042334657,0.6704531961253575,0.7615342772064386,0.9999333333333333,0.9999333333333333,0.9999333333333333
35,0,0,0.25,0.25,0.18,0,0.897510571796286,0.8622283507997792,0.9196396396396395,1.0,1.0,1.0,0.5417228479492993,0.5173336610348823,0.5702176795541586,0.9808,0.9848666666666667,0.9776666666666667
220,0,0,0.25,0.25,0.8,0,0.9378709321566464,0.8638168781025922,0.9478709321566464,1.0,1.0,1.0,0.8533192933192933,0.7792652392652393,0.8533192933192933,1.0,1.0,1.0
35,0,0,0.25,0.25,0.22,0,0.9259459459459458,0.7732763375620517,0.8389189189189188,1.0,1.0,1.0,0.645842482145948,0.5785019856179688,0.5885493586462381,0.9926,0.9969333333333332,0.9965333333333333
220,0,0,0.25,0.25,0.76,0,0.9564864864864865,0.9329729729729729,0.9564864864864865,1.0,1.0,1.0,0.8104762704141586,0.7869627569006451,0.8104762704141586,1.0,1.0,1.0
35,0,0,0.25,0.25,0.26,0,0.9124324324324324,0.9194594594594594,0.9564864864864865,1.0,1.0,1.0,0.6677483385477498,0.6839325840177095,0.7118023926018039,0.9956666666666666,0.9970666666666668,0.9956666666666666
220,0,0,0.25,0.25,0.72,0,0.9629729729729729,0.8424324324324323,0.97,1.0,1.0,1.0,0.8273876839314628,0.7403606569044356,0.8444147109584899,1.0,1.0,1.0
35,0,0,0.25,0.25,0.3,0,0.9194594594594594,0.8859459459459458,0.9664864864864865,1.0,1.0,1.0,0.6678792810082438,0.643609986479209,0.6913927945217573,0.9982,0.9992,0.9982
220,0,0,0.25,0.25,0.68,0,0.9564864864864865,0.9159459459459458,0.9394594594594594,1.0,1.0,1.0,0.7987755102040818,0.7482349696635411,0.7717484831770547,1.0,1.0,1.0
35,0,0,0.25,0.25,0.34,0,0.9529729729729729,0.9008439051296193,0.9594594594594593,1.0,1.0,1.0,0.6858986861949533,0.6576838632096244,0.7059129244483943,0.9991333333333334,0.9995333333333334,0.9995333333333334
220,0,0,0.25,0.25,0.64,0,0.9429729729729729,0.8894594594594594,0.9464864864864865,1.0,1.0,1.0,0.833601181973275,0.8171146954867886,0.8606282090003021,1.0,1.0,1.0
35,0,0,0.25,0.25,0.38,0,0.9629729729729729,0.8654054054054052,0.9529729729729729,1.0,1.0,1.0,0.750598187050801,0.6929507411052183,0.7534912816457588,0.9978,0.9990000000000001,0.9990000000000001
220,0,0,0.25,0.25,0.6,0,0.9394594594594594,0.8689189189189187,0.9159459459459458,1.0,1.0,1.0,0.8790512961941533,0.8185107556536128,0.8555377826806398,1.0,1.0,1.0
35,0,0,0.25,0.25,0.42,0,0.8918918918918917,0.8532763375620516,0.9324324324324322,1.0,1.0,1.0,0.6474478881337237,0.6088323338038836,0.6744749151607508,0.9989333333333333,0.9989333333333333,0.9989333333333333
220,0,0,0.25,0.25,0.56,0,0.9764864864864865,0.9143574186431329,0.9478709321566464,1.0,1.0,1.0,0.7805530019815737,0.7319374476517336,0.765450961165247,1.0,1.0,1.0
35,0,0,0.25,0.25,0.46,0,0.9227688913403199,0.8822283507997792,0.9192553778268063,1.0,1.0,1.0,0.6930612244897961,0.6795477109762825,0.703061224489796,1.0,1.0,1.0
220,0,0,0.25,0.25,0.52,0,0.9394594594594594,0.9024324324324323,0.9629729729729729,1.0,1.0,1.0,0.7868505239933812,0.7768505239933812,0.8238775510204083,1.0,1.0,1.0
35,0,0,0.25,0.25,0.5,0,0.9564864864864865,0.8843574186431329,0.9429729729729729,1.0,1.0,1.0,0.6898349369777942,0.6277058691344406,0.6763214234642807,0.9996,0.9996,0.9996
220,0,0,0.25,0.25,0.48,0,0.9394594594594594,0.9094594594594594,0.9359459459459458,1.0,1.0,1.0,0.7566464423607282,0.7501599558742417,0.7666464423607283,1.0,1.0,1.0
35,0,0,0.25,0.25,0.54,0,0.9129729729729729,0.8524324324324323,0.9229729729729729,1.0,1.0,1.0,0.7558595330023903,0.6953189924618496,0.7658595330023903,1.0,1.0,1.0
220,0,0,0.25,0.25,0.44,0,0.9329729729729729,0.8994594594594594,0.9329729729729729,1.0,1.0,1.0,0.7909440277372514,0.7438191651083638,0.7774305142237378,0.9998,1.0,0.9998
35,0,0,0.25,0.25,0.58,0,0.9259459459459459,0.8654054054054053,0.9594594594594593,1.0,1.0,1.0,0.7345173745173745,0.6874903474903477,0.7480308880308881,1.0,1.0,1.0
220,0,0,0.25,0.25,0.4,0,0.9729729729729729,0.9194594594594594,0.9294594594594594,1.0,1.0,1.0,0.8223279742327364,0.7923279742327364,0.8023279742327364,0.9999333333333333,0.9999333333333333,0.9999333333333333
35,0,0,0.25,0.25,0.62,0,0.9429729729729729,0.9143574186431329,0.9513844456701599,1.0,1.0,1.0,0.7117002547849833,0.6965982139686566,0.7201117274821702,0.9995333333333334,0.9995333333333334,0.9995333333333334
220,0,0,0.25,0.25,0.36,0,0.9594594594594593,0.8618918918918916,0.8954054054054051,1.0,1.0,1.0,0.7750982274791798,0.7010441734251258,0.7245576869386393,1.0,1.0,1.0
35,0,0,0.25,0.25,0.66,0,0.9343574186431328,0.9194594594594594,0.9529729729729729,1.0,1.0,1.0,0.7464423607280751,0.7415444015444017,0.7750579150579152,1.0,1.0,1.0
220,0,0,0.25,0.25,0.32,0,0.9194594594594594,0.8324324324324323,0.9364864864864865,1.0,1.0,1.0,0.7335562366318671,0.64652920960484,0.7505832636588942,0.9996,0.9996,0.9996
35,0,0,0.25,0.25,0.7000000000000001,0,0.9178709321566464,0.8892553778268063,0.9378709321566464,1.0,1.0,1.0,0.6655608620071297,0.6411938178251504,0.6747073313386639,0.9991333333333333,0.9999333333333333,0.9999333333333333
220,0,0,0.25,0.25,0.28,0,0.9189189189189187,0.8754054054054053,0.9259459459459458,1.0,1.0,1.0,0.6761403234115099,0.6560043842900987,0.6796538369250235,0.9991999999999999,0.9994,0.9991999999999999
35,0,0,0.25,0.25,0.74,0,0.9629729729729729,0.9024324324324323,0.9594594594594593,1.0,1.0,1.0,0.7432693077230894,0.7097557942095759,0.7432693077230894,1.0,1.0,1.0
220,0,0,0.25,0.25,0.24,0,0.9359459459459458,0.8518918918918917,0.9089189189189189,1.0,1.0,1.0,0.6931459553344053,0.6461189283073783,0.6896324418208919,1.0,1.0,1.0
35,0,0,0.25,0.25,0.78,0,0.9359459459459458,0.9062824048538335,0.9178709321566464,1.0,1.0,1.0,0.6929115521609469,0.6748365383716475,0.6890326276040563,1.0,1.0,1.0
220,0,0,0.25,0.25,0.2,0,0.9494594594594594,0.9343574186431328,0.9613844456701599,1.0,1.0,1.0,0.8123500899465003,0.7972480491301738,0.8107615626436874,0.9997999999999999,0.9997999999999999,0.9997999999999999
35,0,0,0.25,0.25,0.8200000000000001,0,0.9729729729729729,0.9294594594594594,0.9629729729729729,1.0,1.0,1.0,0.8203640375068947,0.7633370104798678,0.7968505239933812,1.0,1.0,1.0
220,0,0,0.25,0.25,0.16,0,0.9329729729729729,0.8894594594594594,0.9429729729729729,1.0,1.0,1.0,0.7604907895691306,0.7169772760556171,0.7704907895691306,0.9998,0.9998,0.9998
35,0,0,0.25,0.25,0.86,0,0.9159459459459458,0.8503033645890788,0.8989189189189188,1.0,1.0,1.0,0.7248538334252622,0.6643132928847215,0.6978268063982351,1.0,1.0,1.0
220,0,0,0.25,0.25,0.12,0,0.9676923076923077,0.9441787941787942,0.9676923076923077,1.0,1.0,1.0,0.6050224466658769,0.5865442692692303,0.5965442692692303,0.9954666666666667,0.9954666666666667,0.9954666666666667
35,0,0,0.25,0.25,0.9,0,0.9359459459459458,0.8618918918918917,0.9494594594594594,1.0,1.0,1.0,0.7082254153886154,0.647904359607602,0.7084449001481425,0.9998,0.9998,0.9998
220,0,0,0.25,0.25,0.08,0,0.8741141876362911,0.8150954696991041,0.8506006741227776,0.9904666666666667,0.9904666666666667,0.9904666666666667,0.2580917414490754,0.25399354943322483,0.2568512802015055,0.9788000000000002,0.9898000000000002,0.9820000000000003
35,0,0,0.25,0.25,0.9400000000000001,0,0.9359459459459458,0.8318918918918916,0.8889189189189187,1.0,1.0,1.0,0.7466555126555128,0.6931419991419991,0.7366555126555128,0.9999333333333333,0.9999333333333333,0.9999333333333333
220,0,0,0.25,0.25,0.04,0,0.29915404252515215,0.280921002068411,0.2875954756318478,0.8892666666666671,0.952666666666667,0.9240666666666669,0.2581473113670432,0.25324752213114765,0.25381986969164905,0.9131333333333334,0.9585333333333333,0.9428666666666669
35,0,0,0.25,0.25,0.98,0,0.9159459459459458,0.8303033645890787,0.9159459459459458,1.0,1.0,1.0,0.7919525648097077,0.7214120242691671,0.7784390512961942,1.0,1.0,1.0
220,0,0,0.25,0.25,0.0,0,0.04337227314853763,0.0808490803823426,0.04464091342285721,0.06446666666666666,0.14313333333333333,0.05453333333333333,0.04479815210580653,0.10145674593228936,0.06791835723401167,0.06853333333333333,0.16860000000000003,0.10240000000000002
40,0,0,0.25,0.25,0.0,0,0.03730489457547386,0.06126463508378232,0.03068622578971416,0.0682,0.10613333333333333,0.06746666666666666,0.058220269244210934,0.08943761604444812,0.03635363446970343,0.07086666666666668,0.11059999999999998,0.061066666666666686
215,0,0,0.25,0.25,0.98,0,0.9478709321566464,0.8473303916161058,0.9429729729729729,1.0,1.0,1.0,0.8549509949509949,0.7544104544104543,0.8400530357673215,1.0,1.0,1.0
40,0,0,0.25,0.25,0.04,0,0.1765420239861884,0.23834255992151004,0.22873093009686893,0.344,0.5988666666666667,0.4814,0.17816934528421277,0.2116996212334017,0.19600483128718216,0.41233333333333344,0.5711999999999999,0.4832
215,0,0,0.25,0.25,0.9400000000000001,0,0.9178709321566464,0.8622283507997792,0.9229729729729729,1.0,1.0,1.0,0.8372586872586874,0.7716161059018202,0.8323607280750138,1.0,1.0,1.0
40,0,0,0.25,0.25,0.08,0,0.3978768048692535,0.38172597533426667,0.40332144491700533,0.8605333333333336,0.909466666666667,0.8960000000000004,0.25522879993259806,0.25766961517060677,0.2580927914285471,0.8772000000000003,0.9382666666666668,0.9171333333333337
215,0,0,0.25,0.25,0.9,0,0.9764864864864865,0.8989189189189188,0.9394594594594594,1.0,1.0,1.0,0.8259979833929415,0.7484304158253738,0.7889709563659144,1.0,1.0,1.0
40,0,0,0.25,0.25,0.12,0,0.7691261344495267,0.7399008098006223,0.781135697749796,0.9723333333333337,0.9773333333333336,0.9653333333333336,0.296589871730468,0.2835121388914156,0.28911802101719536,0.9314000000000003,0.9566666666666669,0.9445333333333337
215,0,0,0.25,0.25,0.86,0,0.9359459459459458,0.8808439051296193,0.9529729729729729,1.0,1.0,1.0,0.7857912673598142,0.7542027400570013,0.8028182943868413,1.0,1.0,1.0
40,0,0,0.25,0.25,0.16,0,0.9398198198198199,0.8657657657657657,0.9498198198198199,1.0,1.0,1.0,0.43872322160146304,0.40502729190368064,0.4324082783322861,0.976066666666667,0.9850666666666669,0.981066666666667
215,0,0,0.25,0.25,0.8200000000000001,0,0.9464864864864865,0.8724324324324323,0.9259459459459458,1.0,1.0,1.0,0.8542857142857144,0.7802316602316602,0.8337451737451738,1.0,1.0,1.0
40,0,0,0.25,0.25,0.2,0,0.9294594594594594,0.8873303916161057,0.9429729729729729,1.0,1.0,1.0,0.6420876605441543,0.6145672883529748,0.6420876605441543,0.9934000000000001,0.9948,0.9934000000000001
215,0,0,0.25,0.25,0.78,0,0.9464864864864865,0.8894594594594594,0.9464864864864865,1.0,1.0,1.0,0.7240139554505256,0.7140139554505257,0.7441694949416994,1.0,1.0,1.0
40,0,0,0.25,0.25,0.24,0,0.9394594594594594,0.8824324324324323,0.9429729729729729,1.0,1.0,1.0,0.651458657172943,0.5909181166324025,0.6279451436594295,0.9998,0.9998,0.9998
215,0,0,0.25,0.25,0.74,0,0.8689189189189187,0.8016878102592386,0.8367898510755651,1.0,1.0,1.0,0.6533526159310131,0.6211924245116984,0.6327809518145113,1.0,1.0,1.0
40,0,0,0.25,0.25,0.28,0,0.9429729729729729,0.9108439051296193,0.9564864864864865,1.0,1.0,1.0,0.7399558742415886,0.7129288472145615,0.7534693877551021,1.0,1.0,1.0
215,0,0,0.25,0.25,0.7000000000000001,0,0.9494594594594594,0.8754054054054052,0.9294594594594594,1.0,1.0,1.0,0.740783080323375,0.713756053296348,0.7542965938368886,1.0,1.0,1.0
40,0,0,0.25,0.25,0.32,0,0.9629729729729729,0.8924324324324323,0.9529729729729729,1.0,1.0,1.0,0.7527283498712072,0.7092148363576937,0.7427283498712072,0.9992,0.9992,0.9992
215,0,0,0.25,0.25,0.66,0,0.9629729729729729,0.8854054054054054,0.9394594594594594,1.0,1.0,1.0,0.7918799604946429,0.7513394199541023,0.7783664469811293,0.9999333333333333,0.9999333333333333,0.9999333333333333
40,0,0,0.25,0.25,0.36,0,0.9664864864864865,0.9429729729729729,0.9664864864864865,1.0,1.0,1.0,0.7715203145355827,0.7480068010220693,0.7715203145355828,0.9989333333333333,0.9989333333333333,0.9989333333333333
215,0,0,0.25,0.25,0.62,0,0.9629729729729729,0.9764864864864865,0.9864864864864864,1.0,1.0,1.0,0.7364423607280753,0.7499558742415887,0.7599558742415888,1.0,1.0,1.0
40,0,0,0.25,0.25,0.4,0,0.9529729729729729,0.8924324324324323,0.9294594594594594,1.0,1.0,1.0,0.7508522990713287,0.6903117585307882,0.7173387855578153,0.9991333333333334,0.9991333333333334,0.9991333333333334
215,0,0,0.25,0.25,0.58,0,0.9629729729729729,0.9478709321566464,0.9729729729729729,1.0,1.0,1.0,0.7782571218661445,0.7782571218661445,0.7782571218661445,1.0,1.0,1.0
40,0,0,0.25,0.25,0.44,0,0.9394594594594595,0.8589189189189189,0.9429729729729729,1.0,1.0,1.0,0.7266291473071135,0.6794153337010481,0.7264423607280751,1.0,1.0,1.0
