m,mean_1,mean_2,var_1,var_2,mean_delta,var_delta,omni_precision_2_ks_2samp,omni_precision_2_mannwhitneyu,omni_precision_2_ttest_ind,omni_recall_2_ks_2samp,omni_recall_2_mannwhitneyu,omni_recall_2_ttest_ind,omni_precision_3_ks_2samp,omni_precision_3_mannwhitneyu,omni_precision_3_ttest_ind,omni_recall_3_ks_2samp,omni_recall_3_mannwhitneyu,omni_recall_3_ttest_ind,omni_precision_4_ks_2samp,omni_precision_4_mannwhitneyu,omni_precision_4_ttest_ind,omni_recall_4_ks_2samp,omni_recall_4_mannwhitneyu,omni_recall_4_ttest_ind,omni_precision_5_ks_2samp,omni_precision_5_mannwhitneyu,omni_precision_5_ttest_ind,omni_recall_5_ks_2samp,omni_recall_5_mannwhitneyu,omni_recall_5_ttest_ind,mase_precision_2_ks_2samp,mase_precision_2_mannwhitneyu,mase_precision_2_ttest_ind,mase_recall_2_ks_2samp,mase_recall_2_mannwhitneyu,mase_recall_2_ttest_ind,mase_precision_3_ks_2samp,mase_precision_3_mannwhitneyu,mase_precision_3_ttest_ind,mase_recall_3_ks_2samp,mase_recall_3_mannwhitneyu,mase_recall_3_ttest_ind,mase_precision_4_ks_2samp,mase_precision_4_mannwhitneyu,mase_precision_4_ttest_ind,mase_recall_4_ks_2samp,mase_recall_4_mannwhitneyu,mase_recall_4_ttest_ind,mase_precision_5_ks_2samp,mase_precision_5_mannwhitneyu,mase_precision_5_ttest_ind,mase_recall_5_ks_2samp,mase_recall_5_mannwhitneyu,mase_recall_5_ttest_ind
250,0,0,0.1,0.1,0,0.1,0.2581049885666183,0.13142402142474086,0.09435228555277309,0.9930666666666668,0.12420000000000002,0.055999999999999994,0.2573522953287773,0.2056969557550929,0.1064199013190705,0.9923333333333336,0.11380000000000001,0.05146666666666667,0.25406402994517213,0.31789515613552866,0.22851996965737542,0.9919333333333334,0.09119999999999999,0.044066666666666664,0.2570497173778506,0.41005718172634326,0.27514256561745243,0.9872000000000003,0.08633333333333332,0.0362,0.3011536499700486,0.11493871794701187,0.06429567812238637,0.9875333333333336,0.10086666666666667,0.08566666666666664,0.29143310963009633,0.2597681467149274,0.14075508934032283,0.9844000000000002,0.1364,0.07333333333333335,0.3057223303224071,0.29736921133903466,0.22272655190181773,0.9751333333333331,0.1294666666666667,0.060466666666666676,0.301220921554494,0.3802976393822032,0.27293080760663035,0.9712,0.13,0.06499999999999999
245,0,0,0.1,0.1,0,2.768,0.33350251430302863,0.19073815845517977,0.1565873015873016,0.9959333333333333,0.14793333333333333,0.09813333333333332,0.3915811306447287,0.38327180819771295,0.20258927326696477,0.9953333333333334,0.14933333333333335,0.061599999999999995,0.3410057081441056,0.5950119494777316,0.4024177755634531,0.9956000000000002,0.1532666666666667,0.08226666666666667,0.3446642913233027,0.5817483352654674,0.3839786538776824,0.9922666666666669,0.15819999999999998,0.06079999999999999,0.35256440378850956,0.12118526795348906,0.04737142261532505,0.9952,0.09493333333333334,0.049800000000000004,0.3584787110274933,0.2517800116602691,0.15190891330891332,0.9948666666666668,0.1404,0.03666666666666667,0.3347880851979138,0.3437103335082768,0.24335434209045206,0.9934666666666669,0.12486666666666668,0.04513333333333334,0.3305108045524563,0.47399416635260183,0.33029888251196227,0.9947333333333336,0.11840000000000003,0.056666666666666664
245,0,0,0.1,0.1,0,2.4779999999999998,0.37412122783400187,0.14673169820554083,0.09140810276679842,0.9971333333333334,0.14293333333333336,0.046733333333333335,0.34044466654217337,0.5650237441835313,0.2735710399529965,0.9962000000000002,0.21793333333333328,0.06546666666666667,0.33153316382643583,0.413128482203189,0.2881216324143908,0.9948666666666667,0.126,0.07013333333333334,0.3168491421133342,0.5661387637674696,0.4451869529973678,0.9932666666666666,0.12760000000000002,0.0636,0.3221380277615997,0.17454721666031844,0.06422301242052968,0.9973333333333335,0.12706666666666666,0.046,0.33539793736512075,0.33860196319300995,0.17482682357763685,0.9950000000000001,0.13613333333333333,0.062333333333333324,0.3271328638858078,0.4577296719828656,0.19180195231384572,0.9943333333333334,0.12466666666666669,0.061933333333333326,0.333961706510857,0.6061449336435744,0.42109272686062027,0.9932,0.11266666666666665,0.05919999999999998
245,0,0,0.1,0.1,0,2.188,0.3663726761683263,0.16809376567917753,0.06438632891531443,0.9957333333333335,0.15439999999999998,0.05086666666666667,0.3586556866617376,0.32327989852017014,0.23078835780703486,0.9947333333333335,0.16099999999999998,0.07793333333333333,0.34466985315177245,0.5692946449635238,0.4208076225094939,0.9925333333333335,0.22766666666666663,0.12906666666666666,0.3664022230832112,0.5511715645340294,0.40922924135094485,0.9902000000000002,0.17240000000000003,0.0862,0.3709550056254131,0.08541223463460651,0.03619116025560707,0.9951333333333332,0.09453333333333333,0.04986666666666666,0.34336700254619523,0.33337357226385156,0.10852366587660704,0.9922666666666664,0.13986666666666667,0.0524,0.32328452321778633,0.34944329800030544,0.1966783247835779,0.9937333333333334,0.13866666666666663,0.07166666666666668,0.3131117329029192,0.464014265138812,0.28410210434042865,0.9930666666666664,0.10366666666666667,0.04313333333333333
245,0,0,0.1,0.1,0,1.898,0.38726722008489467,0.21273710683838903,0.1062790755929581,0.9958,0.18186666666666665,0.12260000000000001,0.3638751975191429,0.45337242159924107,0.3606897614483978,0.9926000000000001,0.25233333333333335,0.144,0.34908068729174274,0.5522206225210626,0.4367766869695073,0.9936666666666665,0.23346666666666668,0.12826666666666664,0.3683305644975854,0.5455741434661858,0.38710396421862653,0.9922000000000001,0.19039999999999999,0.10893333333333333,0.3522179622343089,0.17465235710104296,0.09232683344322538,0.9951999999999996,0.18400000000000002,0.0822,0.35743831131122883,0.222420402643981,0.06735308298786559,0.9946,0.1258,0.032733333333333337,0.31536544085178897,0.31470154202149453,0.1571326130643087,0.9928666666666665,0.1370666666666667,0.06040000000000001,0.31471493156177244,0.5185716792004007,0.3003367429324114,0.9893999999999997,0.14026666666666668,0.07673333333333333
245,0,0,0.1,0.1,0,1.608,0.3667442305453992,0.11917152525106528,0.050698088074399926,0.9955999999999997,0.08680000000000002,0.040999999999999995,0.3917370233588223,0.387931901691899,0.19272450314308692,0.9921999999999999,0.17526666666666663,0.06666666666666668,0.3156750218414203,0.41724156773795523,0.3765149961089941,0.9923999999999998,0.1414,0.06773333333333333,0.3368988320722314,0.5420715047081113,0.4970328082710933,0.9921999999999999,0.14319999999999997,0.07560000000000001,0.34210631236322053,0.1554106061671279,0.08911899715099715,0.9974666666666668,0.14740000000000003,0.06873333333333333,0.348598677249555,0.2187933535535176,0.12815072041920877,0.9942666666666667,0.1237333333333333,0.06493333333333334,0.32572293926513113,0.44556807241611,0.17039784899793872,0.9926,0.12486666666666667,0.05333333333333332,0.3362101281610931,0.5252946601132806,0.3857690974150784,0.9890000000000002,0.11379999999999996,0.04693333333333333
245,0,0,0.1,0.1,0,1.318,0.3810159915768979,0.11673448602657377,0.031665124884366326,0.996466666666667,0.1592,0.05006666666666666,0.41041187984637867,0.3476765829787514,0.13150201622647517,0.9932000000000003,0.15206666666666668,0.056866666666666676,0.34648135268391506,0.47953808538147646,0.33053921509077006,0.9908666666666666,0.13073333333333326,0.06186666666666668,0.38397897934459607,0.5223416775270373,0.483848035793348,0.9884000000000001,0.15059999999999998,0.06993333333333333,0.33262414953169617,0.11741226267822011,0.052563777829735286,0.9957333333333334,0.09533333333333333,0.030600000000000002,0.3616248406948862,0.27314752501080813,0.14545378424749936,0.9936000000000003,0.11786666666666668,0.0518,0.3197927640845789,0.39610434025030017,0.20009640462699121,0.9933333333333333,0.1365333333333333,0.07680000000000002,0.3340223940310329,0.5526509919392829,0.2629291521610899,0.9914000000000002,0.12933333333333336,0.048799999999999996
245,0,0,0.1,0.1,0,1.028,0.33787124000611035,0.08670325600325599,0.06890713339868271,0.9950666666666664,0.06680000000000001,0.04853333333333334,0.35058427858019653,0.28632860898074847,0.17068365716635367,0.9946,0.13419999999999999,0.07033333333333334,0.3067212371723729,0.4433016952856855,0.32474851739084554,0.9936666666666667,0.10926666666666666,0.0752,0.32362868854691923,0.5591073922667407,0.5086791788051276,0.9887999999999999,0.14533333333333334,0.07466666666666667,0.3885737204640205,0.08942843674157644,0.00027724867724867724,0.9976,0.07546666666666665,0.0003333333333333333,0.37520732368047943,0.23966607257652858,0.10068972572481016,0.9926,0.11446666666666666,0.04,0.3311383822576975,0.31321344866857986,0.21450032578641753,0.9908,0.12986666666666669,0.04819999999999999,0.34325420956891894,0.43929546545092374,0.3632831884533676,0.9915333333333336,0.11086666666666663,0.056399999999999985
245,0,0,0.1,0.1,0,0.7379999999999999,0.30716787679290175,0.14822386050754766,0.07843743472179254,0.9957333333333335,0.10066666666666664,0.04086666666666667,0.3202996589425658,0.31814330349421205,0.19234732076447247,0.9926000000000001,0.15519999999999998,0.0902,0.3166412314809539,0.5144383518943176,0.3631818092310903,0.9914000000000003,0.20173333333333335,0.11853333333333332,0.31776310746986697,0.6149195423470531,0.4903470462316218,0.9920666666666667,0.19433333333333333,0.07940000000000003,0.39534831666779974,0.07036785083994386,0.04315576275576276,0.9970666666666668,0.07233333333333335,0.0528,0.39577932022475004,0.15832713910263987,0.06723907422193837,0.9952000000000002,0.08986666666666665,0.0382,0.3492510500739387,0.322875266899203,0.1660787968926077,0.9927333333333332,0.09813333333333331,0.0444,0.3166270999737399,0.472827572096109,0.25993931977068024,0.9942666666666666,0.12386666666666667,0.04066666666666666
245,0,0,0.1,0.1,0,0.44799999999999995,0.34758380567974334,0.07561656942091724,0.05454545454545454,0.9933999999999997,0.0482,0.026333333333333334,0.3258605269020399,0.2976005486387837,0.1611641249141249,0.9938666666666666,0.11826666666666669,0.049066666666666675,0.31218541506144964,0.4704878581828965,0.3209058136625704,0.9942666666666669,0.12653333333333333,0.06493333333333333,0.33539159372068467,0.6031111873219104,0.4567890541671374,0.9911333333333334,0.11860000000000002,0.06839999999999999,0.3572990792917293,0.13622030805410892,0.0520026350461133,0.9949333333333332,0.1118,0.038733333333333335,0.36768925787522055,0.27734827705183734,0.20168107741457653,0.9931333333333332,0.08726666666666665,0.05106666666666666,0.34937867321880844,0.3285647879395314,0.2656267532902319,0.9920666666666669,0.13613333333333333,0.08306666666666666,0.3746395543868622,0.5266281258402451,0.45023451346580884,0.9872,0.12286666666666664,0.061599999999999995
245,0,0,0.1,0.1,0,0.158,0.27484496248709706,0.11123632309253541,0.08196480143299364,0.9931333333333332,0.08113333333333332,0.039466666666666664,0.26575220656151755,0.27080024285795795,0.17979908874792955,0.9944666666666668,0.14100000000000001,0.06033333333333332,0.26400752729964944,0.24639186859213819,0.17614489082693122,0.9926666666666665,0.12046666666666661,0.04906666666666666,0.2651358783636258,0.3964222444600991,0.264412014947563,0.990266666666667,0.10533333333333329,0.053133333333333324,0.3079234853991151,0.07854008110617385,0.026613881315395195,0.9917333333333334,0.13686666666666666,0.037200000000000004,0.3105139685687624,0.2039809681340497,0.09955046347673432,0.9871333333333335,0.09993333333333335,0.05373333333333334,0.3215563273977991,0.35800553527574164,0.27439762946901797,0.9830000000000001,0.0842,0.0456,0.2963046766194979,0.4496149678099317,0.2631211780100393,0.9837333333333335,0.10026666666666667,0.04186666666666668
240,0,0,0.1,0.1,0,2.826,0.3314100365865171,0.16018272894715072,0.09828894472142682,0.9968666666666668,0.1628,0.09813333333333332,0.32281848767021487,0.3602053395030911,0.21787102095659258,0.9942666666666667,0.16866666666666666,0.07639999999999998,0.3288461693560422,0.47867294235976954,0.356783783880082,0.9946666666666668,0.1865333333333333,0.10153333333333331,0.3124834991920038,0.4445936137621,0.42760806246697686,0.9934000000000001,0.15866666666666662,0.09953333333333333,0.40453757960546466,0.1389086417975384,0.06130078668968324,0.9972666666666669,0.11646666666666665,0.056266666666666666,0.42739337574249414,0.17715190555225657,0.08177061188495145,0.9951333333333335,0.09999999999999998,0.035333333333333335,0.3662811307196872,0.3802648833462611,0.2368544555583535,0.9972000000000001,0.09893333333333335,0.029000000000000005,0.40295931121524164,0.3682539090646227,0.2065258729720508,0.9942000000000002,0.10640000000000002,0.041933333333333336
240,0,0,0.1,0.1,0,2.536,0.3862491256389876,0.033409770537720845,0.004216701173222912,0.9954666666666667,0.03606666666666667,0.014199999999999999,0.4110466107441213,0.20800183265463784,0.13687071503092632,0.9940000000000001,0.08486666666666665,0.038266666666666664,0.35419113330901375,0.5195582076903633,0.3607040236810041,0.9950666666666667,0.1690666666666667,0.0876,0.3818861159310095,0.694802091761396,0.4822171005195273,0.9933333333333333,0.20826666666666666,0.08833333333333332,0.36601275373238445,0.04649185068946581,0.002926829268292683,0.9964666666666667,0.06633333333333334,0.008,0.41577383321491385,0.2045954038434596,0.1517104600825531,0.9936666666666669,0.0894,0.05253333333333334,0.37068118358894886,0.2833882822593642,0.1440079665582021,0.9924666666666668,0.10079999999999999,0.04873333333333333,0.3845798700674804,0.42332002987379985,0.26338985373236723,0.9901333333333333,0.1154,0.04839999999999999
240,0,0,0.1,0.1,0,2.246,0.377104708461113,0.1095088888420812,0.06865260770975057,0.9969333333333336,0.10933333333333332,0.049466666666666666,0.4009299246582538,0.35691322954072147,0.26537367363398756,0.9954000000000002,0.17120000000000002,0.07653333333333333,0.33455441784528317,0.4890147166445879,0.2834362856084375,0.994066666666667,0.15359999999999996,0.05753333333333334,0.3797403594434274,0.6291534433308903,0.5466984897714569,0.9872,0.1648666666666667,0.10073333333333333,0.3590849511980901,0.11427309058939893,0.057636895337968806,0.9957333333333332,0.09606666666666668,0.05393333333333335,0.38764114686034135,0.2700492759762207,0.14561789349629642,0.9934666666666665,0.09046666666666664,0.030866666666666667,0.35318494371830633,0.19470614785431944,0.1932453472924722,0.9935333333333334,0.08533333333333334,0.04453333333333334,0.3371570841250378,0.40956250520732884,0.1598059902868837,0.9916666666666665,0.09373333333333335,0.02706666666666667
240,0,0,0.1,0.1,0,1.956,0.34057749348054545,0.0655107205864378,0.00893193013882669,0.9958666666666669,0.03866666666666666,0.008,0.323248344335111,0.26284459380629965,0.15745747217806041,0.9936000000000001,0.1128,0.06426666666666665,0.32406819289325,0.43447165435428947,0.36849311086397735,0.9918,0.15226666666666666,0.07359999999999998,0.3220209881110424,0.5239230263096248,0.41567416511679484,0.9916666666666668,0.11646666666666668,0.06433333333333333,0.37343954633251336,0.035648807030807035,0.00011396011396011397,0.9962000000000003,0.03626666666666666,0.00013333333333333334,0.39525987334337775,0.2542744476392793,0.07919341596482864,0.9961333333333335,0.05793333333333333,0.015000000000000003,0.33421628399187653,0.4225942209505068,0.22615690516380174,0.9924666666666668,0.09193333333333334,0.03333333333333333,0.3619046268716262,0.49053593856564637,0.2889870421573647,0.9915333333333334,0.10186666666666666,0.04046666666666668
240,0,0,0.1,0.1,0,1.666,0.360108945888707,0.06532921965837922,0.020427417792935033,0.9956,0.06193333333333333,0.02526666666666667,0.3870255298916532,0.340027916799057,0.12536882335483188,0.9936000000000001,0.10439999999999998,0.04413333333333334,0.33303207073313135,0.4265481412608311,0.2812719996842965,0.9934000000000003,0.1444,0.07566666666666667,0.33204991342691015,0.6296252571755535,0.46559507734636063,0.9898666666666665,0.15186666666666665,0.06759999999999998,0.3607818040555458,0.09079646441896275,0.051403067002451015,0.9960666666666667,0.124,0.07073333333333333,0.38585913846754083,0.24689607403741928,0.13624105181256516,0.9936666666666666,0.14013333333333336,0.05653333333333333,0.3582832749974287,0.40477623330156964,0.12001742708997228,0.9929333333333336,0.09853333333333333,0.03953333333333333,0.33688376478534393,0.5263056379307177,0.3131835126624778,0.9884666666666665,0.11879999999999996,0.045599999999999995
240,0,0,0.1,0.1,0,1.376,0.32467178743247116,0.13032793883078767,0.050935201247145144,0.9950666666666669,0.15753333333333333,0.04933333333333333,0.33423277825910086,0.37156136962077907,0.21083704295018385,0.9934666666666666,0.19033333333333333,0.06893333333333333,0.32609225615058507,0.36819822410894854,0.2134056106623946,0.9946666666666669,0.10513333333333331,0.064,0.3166527214969122,0.6269262063269746,0.3830119513687723,0.990066666666667,0.15773333333333336,0.06593333333333333,0.36395576544150293,0.06508842086561432,0.049141323792486584,0.9963333333333334,0.0756,0.0294,0.3901082065149087,0.23025645610877304,0.16463023116167133,0.993,0.062200000000000005,0.04279999999999999,0.3394531253311909,0.41223059566508974,0.1935447850969238,0.9922000000000001,0.11059999999999998,0.03846666666666668,0.3530278905037681,0.40523565087916347,0.2210158250527824,0.991133333333333,0.10186666666666669,0.030600000000000006
240,0,0,0.1,0.1,0,1.086,0.34964703413728154,0.16690048802781515,0.08975458163677885,0.9944000000000004,0.13119999999999998,0.0704,0.349899504630681,0.34174711087992604,0.2279322669803228,0.9923333333333335,0.12106666666666667,0.07233333333333332,0.3018160863426441,0.36773064197631333,0.2459053970956153,0.9960000000000001,0.16293333333333332,0.061799999999999994,0.34956348308131074,0.5576598948986856,0.302014103332778,0.9902666666666667,0.15359999999999996,0.05286666666666667,0.3993960873143354,0.08737302933252444,0.03981782200333643,0.9967333333333334,0.1084666666666667,0.04953333333333333,0.3736045422235696,0.38240521937880934,0.1748355973884578,0.9935333333333334,0.10173333333333334,0.03573333333333334,0.36562838984324114,0.4470600800423397,0.25110153085698567,0.9933333333333333,0.0978,0.0658,0.36782086719333057,0.4675185348308112,0.3200945771913848,0.9901333333333332,0.10573333333333332,0.0368
