,p,effect size,sample size,pval,stat
743,0.5,0.21717171717171718,80,5.449740253077766e-07,-5.224265482723767
744,0.5,0.22222222222222224,80,8.046731499581212e-11,-6.971685998362236
745,0.5,0.2272727272727273,80,9.876161112463658e-14,-8.159942837601314
746,0.5,0.23232323232323235,80,1.0061140538807472e-09,-6.49877359819417
747,0.5,0.2373737373737374,80,1.3127230174904948e-10,-6.8813611193206805
748,0.5,0.24242424242424243,80,6.641239128288641e-12,-7.423653902708483
749,0.5,0.2474747474747475,80,1.6055311590092878e-17,-9.616271130713931
750,0.5,0.25252525252525254,80,1.807807824767122e-10,-6.821980172439681
751,0.5,0.2575757575757576,80,3.764003609725089e-15,-8.71426705289534
752,0.5,0.26262626262626265,80,2.4777736566828196e-12,-7.598821888292604
753,0.5,0.2676767676767677,80,3.4320611058770164e-16,-9.113245295025429
754,0.5,0.27272727272727276,80,7.982110043944613e-19,-10.103184019805637
755,0.5,0.2777777777777778,80,2.5193887486646726e-15,-8.781540577426197
756,0.5,0.2828282828282829,80,2.4289779442214677e-11,-7.190376291351651
757,0.5,0.2878787878787879,80,5.680096500966397e-16,-9.02976122310895
758,0.5,0.29292929292929293,80,5.773546939752036e-17,-9.406904446954483
759,0.5,0.297979797979798,80,9.675314325215833e-16,-8.94125482510299
760,0.5,0.30303030303030304,80,1.8817860547563633e-20,-10.704854264932942
761,0.5,0.3080808080808081,80,1.8573040959219784e-17,-9.592498391529633
762,0.5,0.31313131313131315,80,2.035118244512704e-17,-9.57757055938012
763,0.5,0.31818181818181823,80,3.9790269396927245e-22,-11.318984168941013
764,0.5,0.32323232323232326,80,1.388266275361012e-16,-9.262680345746615
765,0.5,0.3282828282828283,80,1.844417264244987e-29,-13.994474215926418
766,0.5,0.33333333333333337,80,8.253902521937106e-16,-8.967686142716982
767,0.5,0.3383838383838384,80,3.037473096441956e-34,-15.76489201703178
768,0.5,0.3434343434343435,80,8.583691708834524e-27,-13.019578513482118
769,0.5,0.3484848484848485,80,1.5048122928636955e-27,-13.29536067528263
770,0.5,0.3535353535353536,80,8.1969530631202645e-25,-12.29845788554894
771,0.5,0.3585858585858586,80,1.249849300524089e-25,-12.595853883594005
772,0.5,0.36363636363636365,80,7.35298142130848e-21,-10.854885820642926
773,0.5,0.36868686868686873,80,1.8858957767650833e-31,-14.726738306686222
774,0.5,0.37373737373737376,80,2.383045939401294e-27,-13.222515832190076
775,0.5,0.37878787878787884,80,6.140103410327462e-26,-12.708262445613634
776,0.5,0.38383838383838387,80,5.282283589433849e-30,-14.193750422870169
777,0.5,0.3888888888888889,80,3.4731852693259844e-27,-13.162844447708185
778,0.5,0.393939393939394,80,1.1737344168031369e-29,-14.066465678952376
779,0.5,0.398989898989899,80,9.073131807375855e-29,-13.741045696526955
780,0.5,0.4040404040404041,80,2.727770361239262e-33,-15.408952096770708
781,0.5,0.4090909090909091,80,3.263628551077088e-34,-15.753218342894572
782,0.5,0.4141414141414142,80,2.074931159491067e-39,-17.729551378107075
783,0.5,0.4191919191919192,80,4.903561510107247e-40,-17.972595414671336
784,0.5,0.42424242424242425,80,4.4492355317390016e-34,-15.702866460880388
785,0.5,0.42929292929292934,80,2.5203825928126277e-38,-17.311462845023474
786,0.5,0.43434343434343436,80,3.126545614203856e-39,-17.66067917012742
787,0.5,0.43939393939393945,80,1.57888879468777e-47,-20.977729032039903
788,0.5,0.4444444444444445,80,9.078969949893755e-50,-21.916468971139892
789,0.5,0.44949494949494956,80,1.1048364483745233e-51,-22.735310556347926
790,0.5,0.4545454545454546,80,5.468077642089667e-51,-22.436472711441432
791,0.5,0.4595959595959596,80,3.6443874518216466e-50,-22.08471392155029
792,0.5,0.4646464646464647,80,4.251782219630866e-55,-24.236113582515408
793,0.5,0.4696969696969697,80,1.8694152006198137e-52,-23.069788853216327
794,0.5,0.4747474747474748,80,2.131800386079573e-46,-20.511583684238932
795,0.5,0.47979797979797983,80,4.704423869300592e-46,-20.370787538659908
796,0.5,0.48484848484848486,80,4.224046255120441e-51,-22.484566730882257
797,0.5,0.48989898989898994,80,3.4586184767739605e-52,-22.95366211958162
798,0.5,0.494949494949495,80,1.7351473466232298e-61,-27.19771024487451
799,0.5,0.5,80,1.0695074962896923e-56,-24.95797135118042
800,0.5,0.0,90,0.09858109210689628,1.660466878159954
801,0.5,0.005050505050505051,90,0.009559831660133298,2.619724798720518
802,0.5,0.010101010101010102,90,0.9297403734192499,-0.0882963832332749
803,0.5,0.015151515151515152,90,0.9008567283157781,-0.12475697780815274
804,0.5,0.020202020202020204,90,0.9252945332231568,-0.0938995876488164
805,0.5,0.025252525252525256,90,0.8818012401223184,0.1488998224874045
806,0.5,0.030303030303030304,90,0.00800524608489842,-2.6820836772495493
807,0.5,0.03535353535353536,90,0.005767852553748742,-2.7945037940639796
808,0.5,0.04040404040404041,90,0.7265483273692154,0.35027251724686687
809,0.5,0.045454545454545456,90,0.9537249504925572,-0.058111560741963025
810,0.5,0.05050505050505051,90,0.2023900627911285,1.2794893274796921
811,0.5,0.05555555555555556,90,0.19883234112977413,-1.2896875143963202
812,0.5,0.06060606060606061,90,0.7653649471739216,-0.2989000984944179
813,0.5,0.06565656565656566,90,0.029457611451013253,-2.195000537359304
814,0.5,0.07070707070707072,90,0.5760120468565616,-0.5602519249607721
815,0.5,0.07575757575757576,90,0.13375398183884904,-1.5063342038527117
816,0.5,0.08080808080808081,90,0.0567215825678279,-1.91792285173571
817,0.5,0.08585858585858587,90,0.04328223182190714,-2.0355092007102082
818,0.5,0.09090909090909091,90,0.002530050202465223,-3.0632057494574427
819,0.5,0.09595959595959597,90,0.018467317446679624,-2.377983501373023
820,0.5,0.10101010101010102,90,0.00253642150402314,-3.062412876880864
821,0.5,0.10606060606060606,90,0.04253776877698755,-2.0428901062550504
822,0.5,0.11111111111111112,90,0.07951666675863112,-1.7635901901013906
823,0.5,0.11616161616161617,90,0.005385229044804492,-2.8176165924485876
824,0.5,0.12121212121212122,90,0.044780989934980156,-2.020972133692681
825,0.5,0.12626262626262627,90,0.0027611092003036715,-3.0355638279449635
826,0.5,0.13131313131313133,90,5.008317448314615e-05,-4.1567904018567665
827,0.5,0.13636363636363638,90,5.337505539216385e-05,-4.140798800633949
828,0.5,0.14141414141414144,90,0.007204638032081268,-2.7186008367240793
829,0.5,0.14646464646464646,90,0.012894084733804816,-2.5120115917573282
830,0.5,0.15151515151515152,90,6.984083618434468e-06,-4.631537767371939
831,0.5,0.15656565656565657,90,1.435284998948858e-07,-5.480127962692604
832,0.5,0.16161616161616163,90,2.209374753501499e-05,-4.358534626276865
833,0.5,0.16666666666666669,90,1.530945434685727e-07,-5.466771743076505
834,0.5,0.17171717171717174,90,8.631813199477485e-07,-5.10024194890194
835,0.5,0.1767676767676768,90,3.1071405901386406e-06,-4.816867421119922
836,0.5,0.18181818181818182,90,0.00013555445742526696,-3.9012061673088856
837,0.5,0.18686868686868688,90,1.226796104834962e-11,-7.2499072620372225
838,0.5,0.19191919191919193,90,2.430035679636254e-08,-5.839914842543409
839,0.5,0.196969696969697,90,1.0305718971509268e-09,-6.448357234344291
840,0.5,0.20202020202020204,90,8.44132798485697e-08,-5.5892133008526965
841,0.5,0.2070707070707071,90,2.1341141724753106e-13,-7.944809197039292
842,0.5,0.21212121212121213,90,2.507696097274714e-10,-6.709705039803192
843,0.5,0.21717171717171718,90,6.908898990513573e-08,-5.630025191705459
844,0.5,0.22222222222222224,90,5.166770695334997e-08,-5.688884189437541
845,0.5,0.2272727272727273,90,6.940537425429096e-11,-6.9424112774055295
846,0.5,0.23232323232323235,90,3.599512255021328e-13,-7.856795954906111
847,0.5,0.2373737373737374,90,3.615252362673793e-14,-8.24059657175952
848,0.5,0.24242424242424243,90,4.6199973616043546e-11,-7.015260080752763
849,0.5,0.2474747474747475,90,2.796058103682467e-13,-7.899378626838909
850,0.5,0.25252525252525254,90,2.890074413823723e-14,-8.277569811353375
851,0.5,0.2575757575757576,90,9.638092830101056e-16,-8.831346589985854
852,0.5,0.26262626262626265,90,2.548092934159418e-17,-9.409214334424071
853,0.5,0.2676767676767677,90,8.259563211991224e-11,-6.911142236154318
854,0.5,0.27272727272727276,90,4.1474081198331186e-20,-10.40526130861977
855,0.5,0.2777777777777778,90,4.578689667710141e-20,-10.390104159342174
856,0.5,0.2828282828282829,90,2.472288773051897e-19,-10.130933016804986
857,0.5,0.2878787878787879,90,5.654043815070004e-17,-9.2834800079423
858,0.5,0.29292929292929293,90,2.191501535606987e-19,-10.149514437726083
859,0.5,0.297979797979798,90,2.624814942849391e-18,-9.764986466261485
860,0.5,0.30303030303030304,90,3.8939415047875448e-25,-12.153597971313348
861,0.5,0.3080808080808081,90,7.994646217968495e-26,-12.390233780312112
862,0.5,0.31313131313131315,90,7.235527462183354e-22,-11.021712310103894
863,0.5,0.31818181818181823,90,9.473177852464952e-20,-10.278554208493908
864,0.5,0.32323232323232326,90,8.400520264427567e-24,-11.693385055986688
865,0.5,0.3282828282828283,90,5.073975203981911e-28,-13.145051544271238
866,0.5,0.33333333333333337,90,2.9019691114539845e-27,-12.885053651530148
867,0.5,0.3383838383838384,90,1.398827438705434e-29,-13.680506243603611
868,0.5,0.3434343434343435,90,6.635031672592577e-30,-13.791785188493787
869,0.5,0.3484848484848485,90,3.020553304426556e-30,-13.909233531158554
870,0.5,0.3535353535353536,90,1.5849638423807942e-31,-14.3496597242736
871,0.5,0.3585858585858586,90,1.454081147501131e-31,-14.362553178157443
872,0.5,0.36363636363636365,90,1.7808189972186823e-32,-14.67701078842901
873,0.5,0.36868686868686873,90,3.0897634925774056e-39,-17.03794308184479
874,0.5,0.37373737373737376,90,3.9878589707466474e-41,-17.710746248382307
875,0.5,0.37878787878787884,90,2.607739303633578e-31,-14.275189954284542
876,0.5,0.38383838383838387,90,6.65742384634405e-38,-16.5670302617666
877,0.5,0.3888888888888889,90,9.856146472258358e-28,-13.046065132102944
878,0.5,0.393939393939394,90,2.376611427864437e-32,-14.633753918413506
879,0.5,0.398989898989899,90,1.4588978451075927e-28,-13.3308712455777
880,0.5,0.4040404040404041,90,3.031044588544459e-30,-13.908715932855252
881,0.5,0.4090909090909091,90,8.236758576346555e-46,-19.41225142412783
882,0.5,0.4141414141414142,90,3.1791448210528656e-41,-17.74599320448488
883,0.5,0.4191919191919192,90,4.9992866379388986e-51,-21.37304362898955
884,0.5,0.42424242424242425,90,1.8998511800476314e-54,-22.702742021333798
885,0.5,0.42929292929292934,90,6.961003781898563e-44,-18.706275029386465
886,0.5,0.43434343434343436,90,1.1603887441976214e-48,-20.474398824575985
887,0.5,0.43939393939393945,90,1.2136565797479664e-44,-18.983117848239303
888,0.5,0.4444444444444445,90,2.2886335507490493e-41,-17.79714070357751
889,0.5,0.44949494949494956,90,3.763411779599139e-51,-21.420348381922675
890,0.5,0.4545454545454546,90,2.741920578287278e-48,-20.334016143828602
891,0.5,0.4595959595959596,90,5.2695331930717925e-52,-21.74913380573823
892,0.5,0.4646464646464647,90,1.481991471261854e-51,-21.575922631641625
893,0.5,0.4696969696969697,90,7.887464079695399e-52,-21.68149634272954
894,0.5,0.4747474747474748,90,4.929049869339911e-60,-24.96051867171263
895,0.5,0.47979797979797983,90,3.0956599939690852e-55,-23.014525971407952
896,0.5,0.48484848484848486,90,8.435693835806056e-62,-25.698835000714972
897,0.5,0.48989898989898994,90,2.6801913148555308e-64,-26.76418016155566
898,0.5,0.494949494949495,90,5.452709422327447e-62,-25.778766956861087
899,0.5,0.5,90,8.787059679790468e-61,-25.272014786584172
900,0.5,0.0,100,0.13279625837092543,1.509378190206509
901,0.5,0.005050505050505051,100,0.10078308418201055,1.6487574057843206
902,0.5,0.010101010101010102,100,0.9196179248447826,0.1010438134428753
903,0.5,0.015151515151515152,100,0.02579670864438035,-2.246183957843783
904,0.5,0.020202020202020204,100,0.7058847958370852,0.37793355919999827
905,0.5,0.025252525252525256,100,0.9665419480323472,-0.041998835025760475
906,0.5,0.030303030303030304,100,0.7448718815039128,0.32586334107815856
907,0.5,0.03535353535353536,100,0.8781111814635003,-0.15356239813407946
908,0.5,0.04040404040404041,100,0.13086172055618892,-1.5169996613274745
909,0.5,0.045454545454545456,100,0.7480025326144972,-0.3217222168217085
910,0.5,0.05050505050505051,100,0.2575310514682559,-1.135517828805685
911,0.5,0.05555555555555556,100,0.11695783701340368,-1.5745456186876061
912,0.5,0.06060606060606061,100,0.5265162476908337,0.6344550739311727
913,0.5,0.06565656565656566,100,0.09236093288778963,-1.6912577557046322
914,0.5,0.07070707070707072,100,0.4179565616827481,-0.8116684910716898
915,0.5,0.07575757575757576,100,0.20538629285631382,-1.2705312860746574
916,0.5,0.08080808080808081,100,0.21177693081601592,-1.252742549089018
917,0.5,0.08585858585858587,100,0.006600288568302758,-2.7453888141146825
918,0.5,0.09090909090909091,100,0.0064652987833576534,-2.7524255474325
919,0.5,0.09595959595959597,100,0.15634448331718645,-1.4228803209739334
920,0.5,0.10101010101010102,100,0.14919369732140808,-1.4480177459501125
921,0.5,0.10606060606060606,100,0.0004401110587778229,-3.574956757376412
922,0.5,0.11111111111111112,100,0.03283584416671637,-2.1491535013768446
923,0.5,0.11616161616161617,100,0.0010835788367773022,-3.3167173795342206
924,0.5,0.12121212121212122,100,0.00042645722458569096,-3.5837305143580847
925,0.5,0.12626262626262627,100,0.00029871946235243777,-3.6817305629282897
926,0.5,0.13131313131313133,100,6.021264287034155e-07,-5.1585130085089075
927,0.5,0.13636363636363638,100,7.703025139572195e-08,-5.583470943033769
928,0.5,0.14141414141414144,100,0.0016103398834737377,-3.1981816481264445
929,0.5,0.14646464646464646,100,2.2101852612219647e-05,-4.346486351346227
930,0.5,0.15151515151515152,100,7.53482617880248e-08,-5.587912983148106
931,0.5,0.15656565656565657,100,3.796004178077327e-07,-5.2559080259975
932,0.5,0.16161616161616163,100,1.1017636672412395e-05,-4.511587922263917
933,0.5,0.16666666666666669,100,3.3667876430145684e-07,-5.281033861612854
934,0.5,0.17171717171717174,100,3.487037654955559e-09,-6.185273210950061
935,0.5,0.1767676767676768,100,2.445956533255448e-07,-5.347542606677561
936,0.5,0.18181818181818182,100,2.0255414115456226e-05,-4.367427915889677
937,0.5,0.18686868686868688,100,3.2744859474412406e-13,-7.809601343154178
938,0.5,0.19191919191919193,100,5.843509229385418e-10,-6.516104278969736
939,0.5,0.196969696969697,100,8.405754746203658e-10,-6.449616304864469
940,0.5,0.20202020202020204,100,8.928705864006075e-10,-6.438538976430099
941,0.5,0.2070707070707071,100,6.543931225293717e-09,-6.066035122714132
942,0.5,0.21212121212121213,100,1.2583050835365903e-13,-7.966527165035841
943,0.5,0.21717171717171718,100,8.151989569292452e-18,-9.47974671350232
944,0.5,0.22222222222222224,100,1.4650242879267337e-10,-6.765469792516331
945,0.5,0.2272727272727273,100,6.465229575046255e-09,-6.068341050519963
946,0.5,0.23232323232323235,100,6.042075049320818e-11,-6.92231378173461
947,0.5,0.2373737373737374,100,3.6244549055346453e-12,-7.407859529123252
948,0.5,0.24242424242424243,100,1.3686145854951553e-15,-8.689738696873892
949,0.5,0.2474747474747475,100,1.75578710963819e-16,-9.009626723969292
950,0.5,0.25252525252525254,100,1.6008585585090808e-16,-9.023908589409636
951,0.5,0.2575757575757576,100,2.828367701634014e-15,-8.575481561182757
952,0.5,0.26262626262626265,100,4.5664971646907884e-14,-8.131218948706994
953,0.5,0.2676767676767677,100,8.315449759001845e-15,-8.40450430107479
954,0.5,0.27272727272727276,100,5.122604195949701e-16,-8.84341760119557
955,0.5,0.2777777777777778,100,1.9352048374436618e-21,-10.720795363027499
956,0.5,0.2828282828282829,100,4.957344044603235e-18,-9.555109817006043
957,0.5,0.2878787878787879,100,1.1676266110293767e-18,-9.773038255455724
958,0.5,0.29292929292929293,100,1.7915031707492933e-19,-10.053221551463963
959,0.5,0.297979797979798,100,8.091597447357424e-18,-9.480874919489656
960,0.5,0.30303030303030304,100,1.7244328831439128e-20,-10.399803911269835
961,0.5,0.3080808080808081,100,1.2138216313829847e-28,-13.09877995514026
962,0.5,0.31313131313131315,100,3.4411937241510554e-29,-13.277318161065505
963,0.5,0.31818181818181823,100,1.519245232794612e-23,-11.424161013105506
964,0.5,0.32323232323232326,100,5.071141730217176e-23,-11.250144608217981
965,0.5,0.3282828282828283,100,2.4105947891324114e-24,-11.688977252842935
966,0.5,0.33333333333333337,100,1.202907836336735e-30,-13.751854513663831
967,0.5,0.3383838383838384,100,2.8254477349705884e-29,-13.30523090437034
968,0.5,0.3434343434343435,100,5.200897989582372e-32,-14.196107077219951
969,0.5,0.3484848484848485,100,4.559097108866666e-34,-14.866666666666639
970,0.5,0.3535353535353536,100,1.6802301361976586e-28,-13.052703495610247
971,0.5,0.3585858585858586,100,3.1760924665974256e-38,-16.228763272441412
972,0.5,0.36363636363636365,100,1.1549579671649042e-34,-15.061342253125082
973,0.5,0.36868686868686873,100,1.2831212555950528e-37,-16.029213452477908
974,0.5,0.37373737373737376,100,2.2018562937042943e-32,-14.317699597559729
975,0.5,0.37878787878787884,100,1.1336608230318274e-44,-18.37800756712404
976,0.5,0.38383838383838387,100,6.17404142352691e-40,-16.793996895767524
977,0.5,0.3888888888888889,100,1.0773635776310047e-40,-17.045505500602076
978,0.5,0.393939393939394,100,1.0197239973043728e-43,-18.05627113173836
979,0.5,0.398989898989899,100,2.3216735460743393e-44,-18.272853568239285
980,0.5,0.4040404040404041,100,3.995259332017802e-42,-17.522153355641652
981,0.5,0.4090909090909091,100,8.33045577955339e-48,-19.4459174824474
982,0.5,0.4141414141414142,100,1.1694384308210289e-48,-19.73965977589774
983,0.5,0.4191919191919192,100,3.426788524610674e-51,-20.621051629932527
984,0.5,0.42424242424242425,100,2.183812941031154e-49,-19.99186065279581
985,0.5,0.42929292929292934,100,4.448762390671374e-47,-19.19638953016806
986,0.5,0.43434343434343436,100,1.5287070247584697e-53,-21.451537394973744
987,0.5,0.43939393939393945,100,7.838673014572555e-53,-21.199372621831973
988,0.5,0.4444444444444445,100,1.7237132321639428e-46,-18.995376123142236
989,0.5,0.44949494949494956,100,1.947222092052975e-50,-20.357093002634375
990,0.5,0.4545454545454546,100,7.265024635215793e-53,-21.211070051539483
991,0.5,0.4595959595959596,100,7.166800547553162e-49,-19.81314057075366
992,0.5,0.4646464646464647,100,5.107664563819564e-60,-23.810453704322484
993,0.5,0.4696969696969697,100,1.3919670764423983e-59,-23.64833568306584
994,0.5,0.4747474747474748,100,5.7405799599809244e-64,-25.306169066591483
995,0.5,0.47979797979797983,100,5.580480309465129e-63,-24.92771073477555
996,0.5,0.48484848484848486,100,2.6673878268720484e-58,-23.173900971613016
997,0.5,0.48989898989898994,100,1.643381506484932e-67,-26.689172453007778
998,0.5,0.494949494949495,100,2.5085606414647498e-64,-25.44467718972768
999,0.5,0.5,100,1.0538233418776412e-75,-30.052416615156407
1000,0.5,0.0,110,0.6849273214369016,0.40629103465219657
1001,0.5,0.005050505050505051,110,0.2536786156020663,1.1444825092930169
1002,0.5,0.010101010101010102,110,0.3325601437794364,0.9711293133673041
1003,0.5,0.015151515151515152,110,0.5316027241043512,0.626560801432866
1004,0.5,0.020202020202020204,110,0.7300827346523151,0.34545861071622874
1005,0.5,0.025252525252525256,110,0.43509693052469395,-0.7819423091348469
1006,0.5,0.030303030303030304,110,0.8776601347393256,0.1541169097719756
1007,0.5,0.03535353535353536,110,0.8295738647802241,-0.21550659122601673
1008,0.5,0.04040404040404041,110,0.5473576093842335,-0.6026655384072214
1009,0.5,0.045454545454545456,110,0.4950731062057372,-0.6834106343335971
1010,0.5,0.05050505050505051,110,0.13822068792466521,-1.4879061634200381
1011,0.5,0.05555555555555556,110,0.10287878609909981,-1.6379302687923778
1012,0.5,0.06060606060606061,110,0.20038916045701644,-1.28433151472191
1013,0.5,0.06565656565656566,110,0.9858930615168194,0.017701641370735436
1014,0.5,0.07070707070707072,110,0.8234472039251979,-0.22338224492464442
1015,0.5,0.07575757575757576,110,0.0070050354476031244,-2.7224127771067703
1016,0.5,0.08080808080808081,110,0.36048167185815394,-0.9163772390070097
1017,0.5,0.08585858585858587,110,3.4849976867543546e-05,-4.226891893127348
1018,0.5,0.09090909090909091,110,0.10609470872675965,-1.6227189688887023
1019,0.5,0.09595959595959597,110,0.0030763282830578546,-2.993486752821407
1020,0.5,0.10101010101010102,110,0.006864391838379096,-2.729339913881857
1021,0.5,0.10606060606060606,110,0.0924155527127102,-1.6902183455394237
1022,0.5,0.11111111111111112,110,0.00023137938057127036,-3.744433707474158
1023,0.5,0.11616161616161617,110,0.0032962475162917008,-2.971475722195554
1024,0.5,0.12121212121212122,110,1.2496571160570825e-05,-4.471440812067541
1025,0.5,0.12626262626262627,110,4.210669015892204e-06,-4.720301524391247
1026,0.5,0.13131313131313133,110,0.0018590098361684147,-3.150436615489734
1027,0.5,0.13636363636363638,110,1.020923688974142e-07,-5.507352831447988
1028,0.5,0.14141414141414144,110,0.0002052401858655801,-3.7763787965626956
1029,0.5,0.14646464646464646,110,0.00013387013191596892,-3.8885958382609274
1030,0.5,0.15151515151515152,110,2.0919026291492374e-09,-6.253371391586643
1031,0.5,0.15656565656565657,110,1.673432584769219e-06,-4.924005560993407
1032,0.5,0.16161616161616163,110,9.132711268365081e-06,-4.544222519054698
1033,0.5,0.16666666666666669,110,9.86253271797314e-08,-5.514282240078323
1034,0.5,0.17171717171717174,110,6.684676075157879e-09,-6.036982131133916
1035,0.5,0.1767676767676768,110,3.0718376841700343e-10,-6.600476628648112
1036,0.5,0.18181818181818182,110,2.9235946911000393e-13,-7.7769821473392176
1037,0.5,0.18686868686868688,110,7.860424228528725e-09,-6.006395951273172
1038,0.5,0.19191919191919193,110,1.0491994658628725e-09,-6.379614283822707
1039,0.5,0.196969696969697,110,8.361426652396133e-08,-5.547314344051123
1040,0.5,0.20202020202020204,110,2.4327957726296625e-12,-7.430152840750264
1041,0.5,0.2070707070707071,110,3.20917420096645e-11,-6.995109544390596
1042,0.5,0.21212121212121213,110,5.374668791687666e-17,-9.112011998230654
1043,0.5,0.21717171717171718,110,3.044370530062711e-16,-8.85060652303886
1044,0.5,0.22222222222222224,110,6.471248259619013e-09,-6.043095306244949
1045,0.5,0.2272727272727273,110,1.5456063658896928e-10,-6.721973700191935
1046,0.5,0.23232323232323235,110,1.4084158303069773e-12,-7.520463319705339
1047,0.5,0.2373737373737374,110,8.077919593212072e-20,-10.066162353815486
1048,0.5,0.24242424242424243,110,7.152878287283005e-20,-10.083686612482012
1049,0.5,0.2474747474747475,110,2.7084519539487758e-17,-9.214426930573389
1050,0.5,0.25252525252525254,110,3.197003786120047e-19,-9.867186383945382
1051,0.5,0.2575757575757576,110,5.929331077415133e-19,-9.777372163080122
1052,0.5,0.26262626262626265,110,2.7573812883176295e-22,-10.874491693373582
1053,0.5,0.2676767676767677,110,8.725791123098704e-20,-10.055040441825694
1054,0.5,0.27272727272727276,110,9.527381913911423e-14,-7.957169543159317
1055,0.5,0.2777777777777778,110,1.1679355183970404e-22,-10.995157870620815
1056,0.5,0.2828282828282829,110,4.7831609781997504e-23,-11.120175967719971
1057,0.5,0.2878787878787879,110,6.893000009891978e-25,-11.709260967897102
1058,0.5,0.29292929292929293,110,1.2990653280925666e-24,-11.621653645300718
1059,0.5,0.297979797979798,110,2.1491175201703891e-35,-14.993454038928958
1060,0.5,0.30303030303030304,110,2.817735828167244e-23,-11.194107709299116
1061,0.5,0.3080808080808081,110,1.2299573773545182e-35,-15.068734413830425
1062,0.5,0.31313131313131315,110,1.5229463751555413e-25,-11.91743422604759
1063,0.5,0.31818181818181823,110,1.8738097312979874e-21,-10.603932751382564
1064,0.5,0.32323232323232326,110,2.0177664511385858e-33,-14.380930396836368
1065,0.5,0.3282828282828283,110,2.657772227645533e-29,-13.098858137410229
1066,0.5,0.33333333333333337,110,1.5830770923154598e-37,-15.656399805532356
1067,0.5,0.3383838383838384,110,5.9969882554106e-31,-13.61222845363287
1068,0.5,0.3434343434343435,110,4.251265913510658e-33,-14.28041958975458
1069,0.5,0.3484848484848485,110,2.02299925163884e-32,-14.069963896414867
1070,0.5,0.3535353535353536,110,4.75073050797461e-42,-17.069690500953143
1071,0.5,0.3585858585858586,110,5.427741357299851e-39,-16.112755775333127
1072,0.5,0.36363636363636365,110,4.977570085935687e-35,-14.880176621769808
1073,0.5,0.36868686868686873,110,7.313416883692219e-40,-16.384501739065836
1074,0.5,0.37373737373737376,110,6.210230782861822e-37,-15.4717443586794
1075,0.5,0.37878787878787884,110,2.5149411439228715e-34,-14.661732114547478
1076,0.5,0.38383838383838387,110,7.694676899150986e-46,-18.267473001434897
1077,0.5,0.3888888888888889,110,8.979221192337047e-33,-14.17955857176397
1078,0.5,0.393939393939394,110,3.921826543966043e-50,-19.64480136958808
1079,0.5,0.398989898989899,110,1.4793067461292882e-51,-20.107383842536322
1080,0.5,0.4040404040404041,110,7.610478912416817e-55,-21.188900263733156
1081,0.5,0.4090909090909091,110,2.688780017629895e-44,-17.777968764865427
1082,0.5,0.4141414141414142,110,1.965751886081351e-51,-20.067132422704603
1083,0.5,0.4191919191919192,110,2.6076064241515645e-52,-20.353664861638023
1084,0.5,0.42424242424242425,110,1.5468465433205055e-61,-23.452725023945323
1085,0.5,0.42929292929292934,110,9.970917835137092e-59,-22.49128174367565
1086,0.5,0.43434343434343436,110,5.3087540433530765e-55,-21.240813815539198
1087,0.5,0.43939393939393945,110,3.272782270875624e-61,-23.34046540063609
1088,0.5,0.4444444444444445,110,6.800962549055595e-57,-21.87250293425239
1089,0.5,0.44949494949494956,110,1.5451967749295391e-55,-21.419049399497204
1090,0.5,0.4545454545454546,110,5.4058830266418485e-56,-21.571140545596286
1091,0.5,0.4595959595959596,110,1.7550040021878664e-64,-24.47946518122076
1092,0.5,0.4646464646464647,110,1.2943397158959138e-60,-23.135109452790253
1093,0.5,0.4696969696969697,110,2.8947752959593954e-64,-24.40300970060634
1094,0.5,0.4747474747474748,110,2.935910147186039e-73,-27.66679972410569
1095,0.5,0.47979797979797983,110,1.2877179631087931e-64,-24.526821275041403
1096,0.5,0.48484848484848486,110,3.462619290472638e-70,-26.52818485859965
1097,0.5,0.48989898989898994,110,6.760615658248149e-74,-27.906517506048655
1098,0.5,0.494949494949495,110,6.672274229948334e-66,-24.981789412127863
1099,0.5,0.5,110,4.112161576702075e-71,-26.868458712576448
1100,0.5,0.0,120,0.14612549751938214,1.4581210547684245
1101,0.5,0.005050505050505051,120,0.009034772028264504,2.6323360749196616
1102,0.5,0.010101010101010102,120,0.022316008376730166,2.2999711402763348
1103,0.5,0.015151515151515152,120,0.03979928978245395,2.067173082082433
1104,0.5,0.020202020202020204,120,0.5570272173174756,0.5880934070331828
1105,0.5,0.025252525252525256,120,0.9426180107082122,-0.07205580703536542
1106,0.5,0.030303030303030304,120,0.6420070533207266,-0.4654888864809426
1107,0.5,0.03535353535353536,120,0.7251363566835021,0.3520178590806966
1108,0.5,0.04040404040404041,120,0.8033677214856,0.24926897114252086
1109,0.5,0.045454545454545456,120,0.2469712432586383,1.1605905940872814
1110,0.5,0.05050505050505051,120,0.08336757677683762,-1.738774295787315
1111,0.5,0.05555555555555556,120,0.08482572893689991,-1.7305639507590707
1112,0.5,0.06060606060606061,120,0.9718017704271485,-0.03538579668309625
1113,0.5,0.06565656565656566,120,0.18170079645732634,-1.339453363539831
1114,0.5,0.07070707070707072,120,0.26694775342601773,-1.1127283312809764
1115,0.5,0.07575757575757576,120,0.007687269273405878,-2.6883804088832846
1116,0.5,0.08080808080808081,120,0.04810153599444265,-1.9867084115284417
1117,0.5,0.08585858585858587,120,0.00834094144779418,-2.6601751664564146
1118,0.5,0.09090909090909091,120,0.016221213899529963,-2.421133542764979
