m,p,q,delta,omni_precision_2,omni_recall_2,omni_precision_3,omni_recall_3,omni_precision_4,omni_recall_4,omni_precision_5,omni_recall_5,omni_precision_6,omni_recall_6,omni_precision_7,omni_recall_7,omni_precision_8,omni_recall_8,omni_precision_9,omni_recall_9,omni_precision_10,omni_recall_10,mase_precision_2,mase_recall_2,mase_precision_3,mase_recall_3,mase_precision_4,mase_recall_4,mase_precision_5,mase_recall_5,mase_precision_6,mase_recall_6,mase_precision_7,mase_recall_7,mase_precision_8,mase_recall_8,mase_precision_9,mase_recall_9,mase_precision_10,mase_recall_10
145.0,0.5,0.25,0.16,0.9497297297297297,1.0,0.9115549575474386,1.0,0.7210874922125785,0.9995666666666666,0.7760807821061774,0.9995333333333332,0.6781579122068743,0.9983333333333334,0.7491389225118691,0.9968666666666666,0.6730681971987509,0.9941333333333333,0.6661052333145561,0.996366666666667,0.61187044470937,0.9905333333333337,0.9497297297297297,1.0,0.916716733611581,1.0,0.7349741988494876,0.9995,0.7859046626627162,0.9987333333333334,0.7139303800387524,0.9979666666666667,0.7409465595263823,0.9963666666666667,0.6698542889612736,0.9954666666666665,0.6602191624209769,0.995666666666667,0.6579869929598887,0.9904000000000006
110.0,0.5,0.25,0.33,0.9629729729729729,1.0,0.9519971979253005,1.0,0.7191199778739166,0.9995666666666668,0.7742516566313015,1.0,0.7021843643428259,0.9997,0.7162372205572395,0.9996666666666667,0.6809105338777655,0.9993666666666666,0.6519040453094651,0.9985000000000003,0.6420981550483118,0.9978000000000001,0.9629729729729729,1.0,0.9324572067985811,1.0,0.7096534665180316,1.0,0.7620727845215834,0.9999000000000001,0.6793831391928871,0.9993333333333334,0.692529321654516,0.9994666666666666,0.6782180019539996,0.9994666666666667,0.6494532340356591,0.9991666666666665,0.6204886978068483,0.9984999999999999
145.0,0.5,0.25,0.06,0.9479729729729729,1.0,0.9300972707260691,0.9989666666666666,0.7320124408412849,0.9898666666666668,0.805413142117189,0.9899000000000001,0.7446873704682444,0.9781333333333335,0.769397645547705,0.9701333333333334,0.7299297348514747,0.9601,0.7388635258322885,0.9428666666666666,0.7284496020001449,0.9290666666666667,0.9479729729729729,1.0,0.9379554598477249,0.9993333333333334,0.7956686992696603,0.9916000000000001,0.7910853405601229,0.9916333333333337,0.726211171683686,0.9780333333333333,0.7555615745757109,0.9755000000000004,0.7236905935224379,0.9625666666666676,0.7236781374871688,0.9430666666666667,0.7115379286778228,0.9184666666666667
110.0,0.5,0.25,0.43,0.9664864864864865,1.0,0.9147904103216401,1.0,0.7004538153418638,0.9997666666666667,0.7618775146777107,1.0,0.6786935113694292,0.9999000000000001,0.7183103818467886,1.0,0.6733690231778143,0.9991333333333334,0.6417929470816142,0.9994666666666668,0.6295417739396642,0.9992000000000002,0.9664864864864865,1.0,0.8935678299191036,1.0,0.7162525924204823,0.9998999999999999,0.7395580308387097,0.9999666666666667,0.7235081089126004,0.9998666666666667,0.7094675946234971,0.9997666666666666,0.6663267420204708,0.9996000000000003,0.65482201548738,0.9991,0.6296478692208101,0.9992000000000002
140.0,0.5,0.25,0.47000000000000003,0.9479729729729729,1.0,0.9258672718511909,1.0,0.7203587769558214,0.9999666666666667,0.7610346235821668,1.0,0.7005794644607858,0.9997333333333333,0.6934110354119497,0.9997,0.6486590071662793,0.9997666666666669,0.6340691184720796,0.9996333333333337,0.6025869532064099,0.999366666666667,0.9479729729729729,1.0,0.8548786616729664,1.0,0.7262364355536213,0.9999000000000001,0.7607705802014469,1.0,0.6946267659709459,0.9999333333333333,0.6879782396401786,1.0,0.6721380117767048,0.9996333333333334,0.6632906002827833,0.9991333333333337,0.631819841718114,0.9995333333333336
115.0,0.5,0.25,0.02,0.8969084390512961,0.99,0.8973861864903613,0.9311,0.7968825462733373,0.8106333333333333,0.7964502961028311,0.7216333333333337,0.7450602698796025,0.6331333333333335,0.721544365560492,0.5578333333333333,,0.4806333333333333,,0.42450000000000015,0.5987868841693866,0.3403333333333334,0.8969084390512961,0.99,0.901955369811892,0.9246333333333335,0.8189534716697277,0.8134333333333337,0.802804877823351,0.7236333333333334,,0.6527000000000003,,0.5340333333333335,0.742730458255104,0.45050000000000007,0.6640775618750648,0.42963333333333353,0.6416151237688521,0.3554999999999999
140.0,0.5,0.25,0.37,0.9562162162162161,1.0,0.9495031215844151,1.0,0.768252184359331,1.0,0.7937332652898038,0.9998666666666668,0.6754735754842761,0.9996,0.7453173605702851,0.9998,0.6733689703998336,0.9996333333333334,0.6664914812819981,0.9988666666666671,0.620737227073937,0.9988000000000004,0.9562162162162161,1.0,0.9349254737468832,1.0,0.7391023236466704,0.9998,0.7666244961322098,1.0,0.7016468200021895,1.0,0.7084878950441292,0.9999333333333333,0.6784383225008157,0.9996333333333335,0.6496506045677328,0.9988666666666668,0.6033208405136026,0.9991666666666668
115.0,0.5,0.25,0.12,0.9571787093215665,1.0,0.9497811211448117,1.0,0.7471104880338671,0.9976333333333335,0.7900753096221662,0.9987333333333336,0.7244869527994326,0.9938666666666669,0.7287151578377808,0.9926000000000005,0.7087541741841424,0.9883666666666673,0.6621251989226207,0.9844333333333334,0.6820150564846769,0.9802000000000001,0.9571787093215665,1.0,0.9140266024845269,0.9999666666666667,0.7286351633185837,0.9980000000000001,0.7945845286157378,0.9978666666666669,0.7360052551380964,0.9947000000000001,0.7468793508872373,0.9945333333333336,0.7189106638746489,0.9892000000000004,0.6738043156770446,0.9872000000000005,0.682421771378111,0.9809000000000002
140.0,0.5,0.25,0.27,0.9377027027027026,1.0,0.9212636094348287,1.0,0.71652223114823,0.9997,0.7585258479346184,1.0,0.6720957683957595,0.9994333333333334,0.7203523348988469,0.9996666666666667,0.66838675243897,0.9987333333333335,0.6477537351949273,0.9976666666666668,0.619628228543418,0.9971,0.9377027027027026,1.0,0.9143756999768506,1.0,0.7346790258761554,0.9997333333333333,0.7359212053062312,1.0,0.7103757391893111,0.9998666666666667,0.7225504625874332,0.9989,0.6849773560984631,0.9991333333333335,0.6712697093700146,0.9981333333333334,0.6104934391968707,0.9978666666666666
115.0,0.5,0.25,0.22,0.9347297297297297,1.0,0.911868850485414,0.9999666666666667,0.7518612054382912,0.9995666666666666,0.7663118974828624,0.9993666666666666,0.7284649766246031,0.9989333333333335,0.7155080510519087,0.9989666666666668,0.6796058179616062,0.9964333333333333,0.6733709309214955,0.9940333333333337,0.6155996186424628,0.9943333333333335,0.9347297297297297,1.0,0.9052060123385295,0.9999666666666667,0.7040622575336948,0.9997666666666666,0.7583616001648582,0.9998666666666668,0.690559085219796,0.9983000000000001,0.7190314838049676,0.9987333333333335,0.6786783593866271,0.9970666666666668,0.6604061267118816,0.9967333333333339,0.6207358700463763,0.9952000000000002
140.0,0.5,0.25,0.17,0.9159459459459458,1.0,0.89028414003531,1.0,0.7427872461783531,0.9990333333333333,0.7730651137014165,0.9997333333333335,0.7087757590057576,0.9987333333333334,0.7127125772668795,0.9988000000000001,0.7027192088149498,0.9966333333333337,0.6660824151777734,0.9954000000000002,0.6368584799944506,0.9926333333333334,0.9159459459459458,1.0,0.9002864224601865,0.9999666666666667,0.7421939343297628,0.9991333333333334,0.748310553895795,0.9995666666666668,0.6949550032133736,0.9985,0.709648534911717,0.9993333333333335,0.6830367029993221,0.9977666666666668,0.649324652646996,0.995266666666667,0.6123035829563303,0.9922666666666672
115.0,0.5,0.25,0.32,0.9612162162162161,1.0,0.9274599494964845,1.0,0.704920072435869,0.9995333333333334,0.7499829478397327,0.9999000000000001,0.6734016915108153,0.9998,0.742999295771652,0.9997333333333335,0.6689893134830324,0.9986000000000003,0.6489394287263514,0.9984666666666668,0.6063097082725748,0.9984000000000001,0.9612162162162161,1.0,0.9184472738608931,1.0,0.7216840340628289,0.9996666666666667,0.7498854932931991,0.9998999999999999,0.6841695890338078,0.9996333333333334,0.7143859422232098,0.9999333333333333,0.6607044736515755,0.9989333333333333,0.6188550036256584,0.9979666666666666,0.6422094615876323,0.9976
140.0,0.5,0.25,0.07,0.9606922228350799,1.0,0.9348821040269749,0.9998333333333334,0.7451474497070103,0.9965999999999999,0.8125566987489201,0.9939,0.7321211077677838,0.9850666666666669,0.7660640121894304,0.9813333333333337,0.7173123165198889,0.9674666666666667,0.7097958102618216,0.9514000000000001,0.68128293881055,0.9400999999999997,0.9606922228350799,1.0,0.9245819083283696,0.9994333333333334,0.7591835841501228,0.9969,0.7930314513238754,0.9932666666666669,0.7414611598047027,0.9874333333333334,0.7601102153066364,0.9813000000000004,0.7113715738261165,0.9644666666666672,0.6958669300580368,0.9587666666666668,0.68291473546574,0.9380333333333337
115.0,0.5,0.25,0.42,0.9429729729729729,1.0,0.932325419671319,1.0,0.7174419148092379,0.9998999999999999,0.7486482876246509,0.9999333333333333,0.6869510156916345,0.9997,0.7158679042575546,0.9999666666666667,0.6734628196549192,0.9993000000000001,0.645436764307735,0.9988333333333337,0.6475419133585703,0.9989666666666669,0.9429729729729729,1.0,0.8799351764698082,1.0,0.7375813948300767,0.9999666666666667,0.7259415096545748,0.9999333333333333,0.6939377126128996,0.9999000000000001,0.71867470159344,0.9998666666666667,0.663381839273733,0.9994333333333334,0.6482384344611206,0.9991666666666669,0.6493671807531007,0.9991666666666669
135.0,0.5,0.25,0.48,0.9429729729729729,1.0,0.9304840708504035,1.0,0.7006420084326241,0.9997999999999999,0.7757297368727589,1.0,0.6797903065926767,0.9998666666666667,0.7000787654361745,0.9998666666666667,0.6602687967453307,0.9998333333333334,0.6192707314609202,0.9995000000000002,0.6291846598680259,0.9996,0.9429729729729729,1.0,0.9091810194822685,1.0,0.739379469430131,0.9996333333333333,0.777743966609826,0.9999666666666667,0.6992525649197515,1.0,0.7041485622942056,0.9997000000000001,0.6629127449132345,0.9998333333333335,0.6624521989802884,0.9997666666666669,0.6361264298646977,0.9997333333333336
120.0,0.5,0.25,0.01,,0.7,,0.5132,,0.3594666666666667,,0.2879,,0.23683333333333337,,0.18403333333333338,,0.18796666666666667,,0.1403333333333333,,0.11363333333333334,,0.7,,0.49756666666666677,,0.3347999999999999,,0.26553333333333334,,0.23236666666666675,,0.16666666666666669,,0.13496666666666665,,0.1373666666666667,,0.11916666666666666
135.0,0.5,0.25,0.38,0.9564864864864865,1.0,0.9461774051215045,1.0,0.7202504234378175,0.9997,0.7457973552213787,1.0,0.7029907888277678,0.9998333333333334,0.716466774316852,0.9998333333333334,0.6817140033221221,0.9995666666666666,0.6471277469205187,0.9994000000000003,0.6092677859812319,0.9989666666666668,0.9564864864864865,1.0,0.9035714793674078,1.0,0.7027301239667656,0.9999666666666667,0.7627625171074874,0.9999333333333333,0.7125366047292665,0.9999000000000001,0.7116875818728762,1.0,0.6585790541768636,0.9993000000000001,0.6620584132625461,0.9995000000000003,0.6385694764292434,0.9991000000000001
120.0,0.5,0.25,0.11,0.9428709321566464,1.0,0.9347331176059357,0.9999666666666667,0.7294860577771181,0.9982666666666669,0.7836394956213982,0.9981333333333333,0.6794606501744647,0.9939333333333336,0.7464282241915834,0.9938333333333338,0.701917686990826,0.9873000000000001,0.6802270339418146,0.9789666666666668,0.6798281236189251,0.9747666666666668,0.9428709321566464,1.0,0.9182004260779881,0.9999000000000001,0.712225594468763,0.9985666666666667,0.7774147068381737,0.9979,0.7232098882021815,0.9937333333333335,0.7499194056449238,0.9919000000000002,0.683145183918477,0.9905000000000007,0.6811361331963245,0.9843666666666668,0.679041487235896,0.978066666666667
135.0,0.5,0.25,0.28,0.9629729729729729,1.0,0.9515949189557246,1.0,0.7327719431060065,0.9997666666666667,0.7825958131342395,0.9995999999999999,0.6875180718687861,0.9991666666666668,0.7298388987091452,0.9996333333333334,0.6916572111159424,0.9986666666666667,0.6454976509438459,0.9984000000000002,0.6446882529503614,0.9980000000000002,0.9629729729729729,1.0,0.9087935228062115,1.0,0.7379949274510045,1.0,0.7731389175588798,0.9994333333333333,0.6752533689211181,0.9991000000000001,0.735867683067016,0.9996666666666667,0.6559119815970946,0.9991333333333334,0.6701276601368346,0.9990000000000002,0.6179858434249832,0.9974333333333335
120.0,0.5,0.25,0.21,0.9429729729729729,1.0,0.9335403775516834,1.0,0.7297735966842883,1.0,0.7496814849173157,0.9996333333333334,0.6901702599899864,0.9991000000000001,0.7047007718684839,0.9988333333333332,0.6974073609003494,0.9956999999999998,0.6519204720429077,0.9961666666666669,0.6378898241276925,0.994466666666667,0.9429729729729729,1.0,0.9036736032460404,1.0,0.7418478227517327,0.9988333333333334,0.7847494796348886,0.9995333333333334,0.6853418376180105,0.9987333333333334,0.6840800823980172,0.9992666666666667,0.6540947034657986,0.9979666666666668,0.6318190158119382,0.9960666666666669,0.6391871129102232,0.9941333333333334
135.0,0.5,0.25,0.18,0.8990871483728625,1.0,0.8882267185181402,0.9999666666666667,0.7077962024398472,0.9990333333333333,0.7734670455236047,0.9993333333333334,0.7158353380410242,0.9977666666666667,0.7136424767997742,0.9985666666666668,0.6670417094363635,0.9963666666666668,0.6458176060686442,0.9958000000000005,0.6302578494240162,0.9914000000000003,0.8990871483728625,1.0,0.8739171305822633,1.0,0.715283617584812,0.9993333333333334,0.7143886086732877,0.9995000000000002,0.6737952173815264,0.9988333333333334,0.7181530887036661,0.9984666666666668,0.6747738983515021,0.9970333333333334,0.6605859477022021,0.9954666666666668,0.6230304368907817,0.9934000000000002
120.0,0.5,0.25,0.31,0.9183949255377826,1.0,0.8920735158841124,1.0,0.7026592035322332,1.0,0.7531858595417017,0.9998999999999999,0.7180175807239982,0.9997333333333333,0.7414304364682438,0.9997,0.679708339557053,0.9991,0.6504065982917098,0.9988333333333336,0.6274898398845017,0.9976666666666665,0.9183949255377826,1.0,0.9017455111073609,1.0,0.6750496627967325,0.9997999999999999,0.7412493679734647,1.0,0.6986864862154774,0.9996333333333335,0.7276246902385473,0.9998999999999999,0.6538581783452383,0.9995,0.6662382591582091,0.9981000000000002,0.634769776772475,0.9981
135.0,0.5,0.25,0.08,0.9447297297297297,1.0,0.9179720283539594,0.9991666666666669,0.7670148635041129,0.996466666666667,0.8011100444044521,0.9959333333333338,0.7209940628593143,0.9878666666666672,0.7799456315787766,0.9904333333333338,0.7189182318530978,0.9743666666666667,0.6952719020357607,0.9672333333333337,0.7030044939950748,0.9578666666666668,0.9447297297297297,1.0,0.92254239504395,0.9999000000000001,0.782025882069339,0.9962000000000002,0.802809878528778,0.9968000000000002,0.7065499404529324,0.9898666666666669,0.7551929188689628,0.9853000000000003,0.6967546046205801,0.9778000000000004,0.6910358607700193,0.9712333333333334,0.6849103020118331,0.9573999999999999
120.0,0.5,0.25,0.41000000000000003,0.9389354660783232,1.0,0.9310290908380849,1.0,0.7261101962156772,0.9997999999999999,0.737887254989792,0.9999333333333333,0.7039053979327171,0.9997000000000001,0.7241706265767089,0.9999666666666667,0.6280876494938035,0.9997,0.6257698264743086,0.9994666666666668,0.5986977899487707,0.9983666666666667,0.9389354660783232,1.0,0.884455758838456,1.0,0.71726318258629,0.9996,0.7155608279741013,0.9999000000000001,0.6721824954713171,0.9998666666666667,0.6892362368419888,1.0,0.6874203841537004,0.9998999999999999,0.6256882674823304,0.9995333333333334,0.6163382921435909,0.9988333333333331
130.0,0.5,0.25,0.49,0.9554219525648097,1.0,0.9311433478513708,1.0,0.7265036650546076,1.0,0.7620670971329373,0.9999333333333333,0.6737710254953214,0.9999666666666667,0.7072823012734539,1.0,0.673333836705375,0.9998666666666668,0.6614716633657091,0.9994666666666668,0.6244421895501064,0.9994666666666671,0.9554219525648097,1.0,0.902639646699063,1.0,0.6667230606036594,1.0,0.7428440544955854,0.9999666666666667,0.7088162300931793,1.0,0.719338605814234,0.9999666666666667,0.6479543988333691,0.9998666666666668,0.636912082365898,0.9991666666666668,0.6302349403177054,0.9995000000000002
125.0,0.5,0.25,0.0,,0.0,,0.028033333333333334,,0.025866666666666663,,0.0356,,0.0546,,0.0478,,0.05593333333333332,,0.049033333333333325,,0.04859999999999998,,0.0,,0.025099999999999997,,0.04356666666666666,,0.04189999999999999,,0.0557,,0.05053333333333335,,0.056466666666666665,,0.03440000000000001,,0.04363333333333332
130.0,0.5,0.25,0.39,0.9714864864864865,1.0,0.9323811860647747,1.0,0.7085476895982014,0.9997999999999999,0.7828346262403312,0.9998333333333334,0.6805408002982694,0.9995333333333334,0.7089534756697198,0.9996666666666667,0.6639342185893834,0.9992666666666667,0.6401812086948655,0.9985,0.6167625546178754,0.9986666666666667,0.9714864864864865,1.0,0.9315485000835796,1.0,0.701750193659702,0.9999666666666667,0.7486869569118321,0.9999666666666667,0.6552480015806542,0.9997000000000001,0.7391275537079952,1.0,0.6583033248678208,0.9997,0.6480862394123027,0.9992666666666669,0.6163344614143156,0.9987333333333334
125.0,0.5,0.25,0.1,0.8958439051296193,1.0,0.9201395193842459,0.9999666666666667,0.7331331898979131,0.9968,0.7706167296869917,0.9976666666666669,0.6840522182837432,0.9969666666666669,0.7540434258364114,0.9923333333333336,0.6932559103759721,0.9864000000000004,0.6974322839881828,0.981766666666667,0.6652694958469199,0.9737000000000002,0.8958439051296193,1.0,0.8781334455499094,0.9997666666666667,0.7325444449976668,0.9975,0.7745000456476864,0.9948666666666671,0.7199567906884043,0.9921000000000002,0.7197477276175346,0.989066666666667,0.6982614710766342,0.9833333333333336,0.6706540431123074,0.9807666666666666,0.679995699567526,0.9738666666666673
130.0,0.5,0.25,0.29,0.9362162162162161,1.0,0.9122344390143047,1.0,0.7110268604277947,0.9999333333333333,0.7615856473113092,1.0,0.6906522423182803,0.9997999999999999,0.6926712768140103,0.9995,0.6936038446911509,0.9989666666666668,0.6639474451989454,0.9983666666666671,0.5977419811786726,0.9970333333333337,0.9362162162162161,1.0,0.8820476679197797,1.0,0.7082272738298362,0.9998,0.7622194042675047,1.0,0.6820516089807382,0.9997333333333333,0.7217617738113927,0.9998666666666667,0.6685961638377029,0.9989666666666664,0.6287107531621123,0.9979666666666667,0.6058552668604262,0.9973000000000001
125.0,0.5,0.25,0.2,0.9482432432432433,1.0,0.9084743508229599,1.0,0.7572620582619928,0.9986000000000002,0.7861255321048093,0.9998999999999999,0.6926928612654987,0.9982333333333334,0.7183385697456667,0.9979333333333333,0.6684157799460945,0.9977666666666668,0.6406239840085043,0.9959,0.638578125080585,0.9949333333333334,0.9482432432432433,1.0,0.8859084265635679,1.0,0.7171568352300745,0.9996,0.7248589672556928,0.9997666666666667,0.7020839863790473,0.9993333333333334,0.7175314560034911,0.9995,0.6759767644608077,0.9972666666666667,0.6470144433361118,0.9966333333333333,0.63020819639946,0.9950999999999999
130.0,0.5,0.25,0.19,0.9312162162162161,1.0,0.9370186018647121,0.9999666666666667,0.7309622761045433,0.9995333333333334,0.7623917572959155,0.9991666666666669,0.6967050936688053,0.9987000000000001,0.7104020414162613,0.9990666666666668,0.6751504112194798,0.9964333333333335,0.6517633437263963,0.9960666666666667,0.6390877568920537,0.9938000000000007,0.9312162162162161,1.0,0.9126970694925176,1.0,0.743989375728303,0.9988333333333334,0.7738634748526825,0.9997333333333335,0.6956019235897116,0.9987333333333333,0.7089116657156563,0.9989000000000001,0.6452183390296756,0.9979333333333333,0.6379557972525715,0.9961666666666668,0.6384180167590614,0.9936333333333336
125.0,0.5,0.25,0.3,0.9177027027027026,1.0,0.9133815973144068,1.0,0.7170432027387709,0.9996999999999998,0.785047212521454,0.9998666666666667,0.6437085068504348,0.9997666666666666,0.7330153517453265,0.9998666666666667,0.6527987551460533,0.9991666666666668,0.6436072387879448,0.9986666666666669,0.6258113128015671,0.9983333333333334,0.9177027027027026,1.0,0.9091078294846495,1.0,0.7219073066642555,0.9998666666666667,0.7752375839737573,0.9999333333333333,0.7061553738130013,0.9996,0.7296825046854258,0.9999000000000001,0.682999310761267,0.9996,0.6592108960714462,0.9986333333333337,0.6122838407823228,0.9985666666666669
130.0,0.5,0.25,0.09,0.9312162162162161,1.0,0.9135133668400401,1.0,0.7508561261006893,0.9949666666666669,0.7994212748469652,0.9970666666666671,0.7147192783251992,0.9907333333333335,0.74010093026425,0.9894333333333334,0.6949408636212321,0.985266666666667,0.6963068517110367,0.972166666666667,0.669385429793337,0.9620333333333337,0.9312162162162161,1.0,0.9051646841527403,0.9998,0.7095148740475058,0.9981666666666665,0.7795437715311242,0.9968333333333333,0.7116653353376673,0.9908666666666669,0.7424793299558863,0.9915000000000002,0.7026290472880299,0.9820999999999998,0.696386193911113,0.9754000000000006,0.6691980366658623,0.9638333333333337
125.0,0.5,0.25,0.4,0.9427027027027026,1.0,0.9431543091332999,1.0,0.7284576724868096,0.9997,0.7624535800670325,0.9998,0.7101370907232707,0.9996999999999998,0.7147946540177764,1.0,0.6732437570856709,0.9995666666666666,0.6590530922072609,0.9993000000000002,0.6204584025163026,0.9984333333333333,0.9427027027027026,1.0,0.9246117964977588,1.0,0.7025906395556004,1.0,0.7425878084730171,0.9997333333333333,0.7063635013905075,1.0,0.7192140136452035,0.9999666666666667,0.6642697355505855,0.9991333333333333,0.6643900642228802,0.9990000000000001,0.6260133790074317,0.9991333333333334
125.0,0.5,0.25,0.5,0.9612162162162161,1.0,0.9493948340463172,1.0,0.7319739757960056,1.0,0.7744187407638472,0.9998999999999999,0.7010344363696436,0.9998999999999999,0.6972086191786879,0.9999666666666667,0.6794868816597895,0.9996666666666666,0.6198141836621782,0.9995333333333335,0.6234505765594944,0.9992000000000003,0.9612162162162161,1.0,0.8908701721951608,1.0,0.7407173072679433,0.9999333333333333,0.7649245036326491,0.9998333333333335,0.6945006884017841,0.9999333333333333,0.6994531983993797,0.9998999999999999,0.6497636088398034,0.9996000000000003,0.6394484675393861,0.9994666666666667,0.638649603398875,0.9993333333333335
250.0,0.5,0.25,0.46,0.9679729729729729,1.0,0.9510121887423924,1.0,0.7513044064687258,0.9999666666666667,0.7659040063647932,0.9999333333333333,0.6905749446137874,0.9999333333333333,0.7102611935379396,0.9999333333333333,0.648018557420263,0.9996333333333335,0.6362012039116514,0.9996,0.602552301785745,0.9991000000000001,0.9679729729729729,1.0,0.9245510784480583,1.0,0.7138086698284697,0.9999666666666667,0.7311195863860199,1.0,0.6908200819562288,1.0,0.7091875944319316,1.0,0.6784579727588027,0.9999333333333333,0.6342317745709696,0.9998333333333334,0.6359228742449983,0.9996000000000003
5.0,0.5,0.25,0.05,,0.8,,0.5545,,0.3953666666666668,,0.3060666666666667,,0.2691666666666666,,0.2169666666666666,,0.16106666666666658,,0.14783333333333334,,0.1223,,0.7951999999999999,,0.6004333333333335,,0.40056666666666685,,0.31383333333333324,,0.28246666666666664,,0.21903333333333347,,0.18606666666666677,,0.17290000000000005,,0.12436666666666671
250.0,0.5,0.25,0.36,0.9283949255377826,1.0,0.8924835636049119,1.0,0.6947023408249603,0.9999000000000001,0.7507978108346259,0.9998666666666667,0.7094603470774428,0.9999333333333333,0.7212381075019435,1.0,0.6717543735255112,0.9998666666666667,0.6338693292662329,0.9993666666666668,0.6299601108222164,0.9992000000000004,0.9283949255377826,1.0,0.9119852603563632,1.0,0.7272637668421083,1.0,0.7360231574352113,0.9999666666666667,0.6763208359603823,0.9999666666666667,0.6780334173494914,1.0,0.6442170425713087,0.9998333333333335,0.6483348603008267,0.9996000000000003,0.6057956880411308,0.9992000000000004
5.0,0.5,0.25,0.15,0.9404219525648096,0.9984000000000001,0.906409075232911,0.9868333333333336,0.7871933561431865,0.9559333333333335,0.8408631841111495,0.9284000000000004,0.7884475935603648,0.885233333333333,0.7871012079490177,0.8369666666666666,0.7950751790014785,0.7604,0.7507140509737853,0.7016999999999999,0.7505289723500708,0.6361999999999999,0.9404219525648096,1.0,0.8827238815880295,0.9802666666666667,0.752195547078788,0.9407333333333335,0.7613826250772715,0.923166666666667,0.7617606130493867,0.8434666666666665,0.7441419596843776,0.8021000000000004,0.7051132206709337,0.7443333333333335,0.6989384196874959,0.6715666666666668,0.6684735795433524,0.5729
250.0,0.5,0.25,0.26,0.9301516822945394,1.0,0.9255585005053751,1.0,0.6932698022452436,0.9998,0.7766216834366694,0.9999666666666667,0.7016993858168273,0.9991666666666668,0.7147110481374658,0.9996666666666667,0.6366158245401895,0.9991666666666668,0.6337623846074031,0.999066666666667,0.6033482676422578,0.9986000000000003,0.9301516822945394,1.0,0.9144699798286091,1.0,0.7237962329608371,0.9999666666666667,0.7475652069045841,0.9996666666666667,0.6616211106197315,0.9999000000000001,0.7132881336876638,0.9997000000000001,0.6780038597044968,0.9999000000000001,0.6536375202872402,0.9993000000000001,0.6247867876902254,0.9990333333333336
5.0,0.5,0.25,0.25,0.9312162162162161,1.0,0.918236936671433,0.9979000000000003,0.7434350435302379,0.9881333333333336,0.7962952059460361,0.9852333333333335,0.7177798013190769,0.9599000000000001,0.7660551344029402,0.9470000000000001,0.7363781788563748,0.9260666666666673,0.724392605245997,0.9049000000000003,0.705750163656999,0.8541666666666665,0.9237233860489674,0.9968666666666667,0.8895667566128894,0.9992666666666667,0.7676619865976575,0.9847666666666669,0.7644213707529474,0.9751666666666668,0.7330393764160167,0.960766666666667,0.760349271663483,0.9431000000000002,0.7114404907127568,0.9069999999999997,0.6997573382019517,0.8849000000000001,0.6900770607864746,0.8585333333333337
250.0,0.5,0.25,0.16,0.9309459459459458,1.0,0.9302504293320859,1.0,0.6965159326628411,0.9997,0.773131500299623,0.9995666666666666,0.6885960841924927,0.9998,0.71470169624836,0.9994666666666667,0.6547644345813786,0.9971000000000001,0.6692054131884635,0.9974333333333334,0.6165203773566653,0.9951000000000001,0.9309459459459458,1.0,0.8867506606580041,1.0,0.725537024619426,0.9987666666666667,0.7563203422202993,0.9992000000000002,0.6937553328350877,0.9989666666666668,0.7374646163169867,0.9992666666666667,0.653924771804731,0.9974000000000003,0.6639827197062038,0.9974666666666665,0.6308417316730222,0.9962000000000002
5.0,0.5,0.25,0.35000000000000003,0.9612162162162161,1.0,0.9182218226571592,0.9995666666666668,0.7618232931347935,0.9946333333333335,0.7860353923097617,0.9963000000000002,0.7245448921943661,0.9878333333333336,0.7518892426492368,0.9840333333333335,0.7177479425409631,0.9713333333333337,0.692937971764436,0.9614,0.7111369805305108,0.9427333333333335,0.937727159375748,0.9993000000000001,0.8889858634651259,0.9972999999999999,0.761185103363086,0.989966666666667,0.7613084704764175,0.9921000000000003,0.7401877412648067,0.9792666666666666,0.7530542478968058,0.9767666666666668,0.7082797561447545,0.9669000000000001,0.697751061644242,0.955366666666667,0.6762155778889037,0.9386333333333338
250.0,0.5,0.25,0.06,0.9311141753998896,1.0,0.915166762657975,0.9999333333333333,0.7388496338006902,0.9935,0.7796207061216962,0.9962333333333335,0.7052427523000421,0.9924333333333337,0.7399606225194272,0.9839000000000001,0.6924331724087865,0.980266666666667,0.7049184679051106,0.9692666666666669,0.6884633810214446,0.9537000000000007,0.9311141753998896,1.0,0.9150547401198353,0.9998666666666667,0.7632657289280931,0.9959333333333337,0.777065261522674,0.995666666666667,0.7364834628096958,0.9938333333333333,0.7409337409944007,0.9887333333333337,0.7286910899421731,0.9745000000000001,0.6815756512632499,0.9688333333333335,0.6884111702507332,0.9561999999999999
5.0,0.5,0.25,0.45,0.9614864864864865,1.0,0.8864600642266705,0.9999666666666667,0.7445467269835482,0.9993000000000001,0.7683222269889605,0.9970333333333334,0.7010909191504655,0.9919666666666669,0.7462771098114608,0.9917000000000002,0.6870951415255792,0.9878000000000001,0.6969181946838474,0.9789,0.6757482518630412,0.9719000000000004,0.9466311182522362,0.9993000000000001,0.8990218549450227,0.9985666666666667,0.7234745061475744,0.9953,0.7391407382353351,0.9927333333333336,0.7374923649469224,0.9930666666666668,0.7425062471484947,0.991666666666667,0.7122023336167342,0.9821000000000002,0.6731065233644985,0.980466666666667,0.6762844799631135,0.9716000000000002
