m,p,q,delta,prec,recall
95.0,0.5,0.5,0.38,0.9597297297297297,1.0
95.0,0.5,0.5,0.39,0.9397297297297297,1.0
95.0,0.5,0.5,0.4,0.9564864864864865,1.0
95.0,0.5,0.5,0.41000000000000003,0.9429729729729729,1.0
95.0,0.5,0.5,0.42,0.9547297297297297,1.0
95.0,0.5,0.5,0.43,0.9647297297297297,1.0
95.0,0.5,0.5,0.44,0.9312162162162161,1.0
95.0,0.5,0.5,0.45,0.9294594594594594,1.0
95.0,0.5,0.5,0.46,0.9664864864864865,1.0
95.0,0.5,0.5,0.47000000000000003,0.9462162162162161,1.0
95.0,0.5,0.5,0.48,0.9512162162162161,1.0
95.0,0.5,0.5,0.49,0.9344594594594594,1.0
95.0,0.5,0.5,0.5,0.9529729729729729,1.0
100.0,0.5,0.5,0.0,0.2857142857142857,0.04
100.0,0.5,0.5,0.01,0.8943812233285917,0.72
100.0,0.5,0.5,0.02,0.9074324324324323,1.0
100.0,0.5,0.5,0.03,0.9277027027027026,1.0
100.0,0.5,0.5,0.04,0.9547297297297297,1.0
100.0,0.5,0.5,0.05,0.9279729729729729,1.0
100.0,0.5,0.5,0.06,0.9447297297297297,1.0
100.0,0.5,0.5,0.07,0.9262162162162162,1.0
100.0,0.5,0.5,0.08,0.9421787093215664,1.0
100.0,0.5,0.5,0.09,0.9427027027027026,1.0
100.0,0.5,0.5,0.1,0.9379729729729729,1.0
100.0,0.5,0.5,0.11,0.9597297297297297,1.0
100.0,0.5,0.5,0.12,0.9529729729729729,1.0
100.0,0.5,0.5,0.13,0.9362162162162161,1.0
100.0,0.5,0.5,0.14,0.9462162162162161,1.0
100.0,0.5,0.5,0.15,0.9227027027027026,1.0
100.0,0.5,0.5,0.16,0.9379729729729729,1.0
100.0,0.5,0.5,0.17,0.9412162162162161,1.0
100.0,0.5,0.5,0.18,0.9379729729729729,1.0
100.0,0.5,0.5,0.19,0.9251516822945394,1.0
100.0,0.5,0.5,0.2,0.9359459459459458,1.0
100.0,0.5,0.5,0.21,0.9151516822945394,1.0
100.0,0.5,0.5,0.22,0.9462162162162161,1.0
100.0,0.5,0.5,0.23,0.8891891891891891,1.0
100.0,0.5,0.5,0.24,0.9564864864864865,1.0
100.0,0.5,0.5,0.25,0.9462162162162161,1.0
100.0,0.5,0.5,0.26,0.9412162162162161,1.0
100.0,0.5,0.5,0.27,0.9412162162162161,1.0
100.0,0.5,0.5,0.28,0.939189189189189,1.0
100.0,0.5,0.5,0.29,0.9277027027027026,1.0
100.0,0.5,0.5,0.3,0.9629729729729729,1.0
100.0,0.5,0.5,0.31,0.9462162162162161,1.0
100.0,0.5,0.5,0.32,0.934189189189189,1.0
100.0,0.5,0.5,0.33,0.9294594594594594,1.0
100.0,0.5,0.5,0.34,0.9497297297297297,1.0
100.0,0.5,0.5,0.35000000000000003,0.9514864864864865,1.0
100.0,0.5,0.5,0.36,0.9797297297297297,1.0
100.0,0.5,0.5,0.37,0.9714864864864865,1.0
100.0,0.5,0.5,0.38,0.9562162162162161,1.0
100.0,0.5,0.5,0.39,0.9336651958080529,1.0
100.0,0.5,0.5,0.4,0.9454219525648097,1.0
100.0,0.5,0.5,0.41000000000000003,0.9269084390512962,1.0
100.0,0.5,0.5,0.42,0.9151516822945394,1.0
100.0,0.5,0.5,0.43,0.9579729729729729,1.0
100.0,0.5,0.5,0.44,0.9814864864864865,1.0
100.0,0.5,0.5,0.45,0.9209459459459458,1.0
100.0,0.5,0.5,0.46,0.9679729729729729,1.0
100.0,0.5,0.5,0.47000000000000003,0.9497297297297297,1.0
100.0,0.5,0.5,0.48,0.9127027027027026,1.0
100.0,0.5,0.5,0.49,0.9547297297297297,1.0
100.0,0.5,0.5,0.5,0.9521787093215665,1.0
105.0,0.5,0.5,0.0,0.2727272727272727,0.03
105.0,0.5,0.5,0.01,0.9529729729729729,0.74
105.0,0.5,0.5,0.02,0.9327027027027026,1.0
105.0,0.5,0.5,0.03,0.9377027027027026,1.0
105.0,0.5,0.5,0.04,0.9462162162162161,1.0
105.0,0.5,0.5,0.05,0.9347297297297297,1.0
105.0,0.5,0.5,0.06,0.9462162162162161,1.0
105.0,0.5,0.5,0.07,0.9427027027027026,1.0
105.0,0.5,0.5,0.08,0.9294594594594594,1.0
105.0,0.5,0.5,0.09,0.9612162162162161,1.0
105.0,0.5,0.5,0.1,0.9074324324324323,1.0
105.0,0.5,0.5,0.11,0.9629729729729729,1.0
105.0,0.5,0.5,0.12,0.9327027027027026,1.0
105.0,0.5,0.5,0.13,0.9409459459459458,1.0
105.0,0.5,0.5,0.14,0.9394594594594594,1.0
105.0,0.5,0.5,0.15,0.904189189189189,1.0
105.0,0.5,0.5,0.16,0.9336651958080529,1.0
105.0,0.5,0.5,0.17,0.9497297297297297,1.0
105.0,0.5,0.5,0.18,0.9059459459459458,1.0
105.0,0.5,0.5,0.19,0.9336651958080529,1.0
105.0,0.5,0.5,0.2,0.9294594594594594,1.0
105.0,0.5,0.5,0.21,0.9447297297297297,1.0
105.0,0.5,0.5,0.22,0.9386651958080529,1.0
105.0,0.5,0.5,0.23,0.9344594594594594,1.0
105.0,0.5,0.5,0.24,0.9462162162162161,1.0
105.0,0.5,0.5,0.25,0.9254219525648096,1.0
105.0,0.5,0.5,0.26,0.9321787093215664,1.0
105.0,0.5,0.5,0.27,0.9614864864864865,1.0
105.0,0.5,0.5,0.28,0.9432432432432433,1.0
105.0,0.5,0.5,0.29,0.9412162162162161,1.0
105.0,0.5,0.5,0.3,0.9294594594594594,1.0
105.0,0.5,0.5,0.31,0.9031246552675123,1.0
105.0,0.5,0.5,0.32,0.9436651958080529,1.0
105.0,0.5,0.5,0.33,0.9444594594594594,1.0
105.0,0.5,0.5,0.34,0.9386651958080529,1.0
105.0,0.5,0.5,0.35000000000000003,0.9579729729729729,1.0
105.0,0.5,0.5,0.36,0.9562162162162161,1.0
105.0,0.5,0.5,0.37,0.9201516822945394,1.0
105.0,0.5,0.5,0.38,0.9329729729729729,1.0
105.0,0.5,0.5,0.39,0.9547297297297297,1.0
105.0,0.5,0.5,0.4,0.975,1.0
105.0,0.5,0.5,0.41000000000000003,0.9664864864864865,1.0
105.0,0.5,0.5,0.42,0.9521787093215665,1.0
105.0,0.5,0.5,0.43,0.9397297297297297,1.0
105.0,0.5,0.5,0.44,0.9319084390512962,1.0
105.0,0.5,0.5,0.45,0.9254219525648096,1.0
105.0,0.5,0.5,0.46,0.9564864864864865,1.0
105.0,0.5,0.5,0.47000000000000003,0.9251516822945394,1.0
105.0,0.5,0.5,0.48,0.9294594594594594,1.0
105.0,0.5,0.5,0.49,0.9336651958080529,1.0
105.0,0.5,0.5,0.5,0.9429729729729729,1.0
110.0,0.5,0.5,0.0,0.4,0.06
110.0,0.5,0.5,0.01,0.8285363285363284,0.69
110.0,0.5,0.5,0.02,0.9614864864864865,1.0
110.0,0.5,0.5,0.03,0.9412162162162161,1.0
110.0,0.5,0.5,0.04,0.9529729729729729,1.0
110.0,0.5,0.5,0.05,0.9547297297297297,1.0
110.0,0.5,0.5,0.06,0.9151516822945394,1.0
110.0,0.5,0.5,0.07,0.9597297297297297,1.0
110.0,0.5,0.5,0.08,0.9362162162162161,1.0
110.0,0.5,0.5,0.09,0.9664864864864865,1.0
110.0,0.5,0.5,0.1,0.9529729729729729,1.0
110.0,0.5,0.5,0.11,0.9479729729729729,1.0
110.0,0.5,0.5,0.12,0.9682432432432432,1.0
110.0,0.5,0.5,0.13,0.9462162162162161,1.0
110.0,0.5,0.5,0.14,0.9486651958080529,1.0
110.0,0.5,0.5,0.15,0.98,1.0
110.0,0.5,0.5,0.16,0.9529729729729729,1.0
110.0,0.5,0.5,0.17,0.9362162162162161,1.0
110.0,0.5,0.5,0.18,0.9209459459459458,1.0
110.0,0.5,0.5,0.19,0.9139189189189187,1.0
110.0,0.5,0.5,0.2,0.9129729729729729,1.0
110.0,0.5,0.5,0.21,0.9329729729729729,1.0
110.0,0.5,0.5,0.22,0.9227027027027026,1.0
110.0,0.5,0.5,0.23,0.9562162162162161,1.0
110.0,0.5,0.5,0.24,0.9301516822945394,1.0
110.0,0.5,0.5,0.25,0.9127027027027026,1.0
110.0,0.5,0.5,0.26,0.9629729729729729,1.0
110.0,0.5,0.5,0.27,0.8754054054054052,1.0
110.0,0.5,0.5,0.28,0.9782432432432432,1.0
110.0,0.5,0.5,0.29,0.9344594594594594,1.0
110.0,0.5,0.5,0.3,0.9362162162162161,1.0
110.0,0.5,0.5,0.31,0.9732432432432432,1.0
110.0,0.5,0.5,0.32,0.9444594594594594,1.0
110.0,0.5,0.5,0.33,0.9681412024269167,1.0
110.0,0.5,0.5,0.34,0.9124324324324323,1.0
110.0,0.5,0.5,0.35000000000000003,0.9209459459459458,1.0
110.0,0.5,0.5,0.36,0.9494594594594594,1.0
110.0,0.5,0.5,0.37,0.9462162162162161,1.0
110.0,0.5,0.5,0.38,0.9597297297297297,1.0
110.0,0.5,0.5,0.39,0.9479729729729729,1.0
110.0,0.5,0.5,0.4,0.9109459459459458,1.0
110.0,0.5,0.5,0.41000000000000003,0.9614864864864865,1.0
110.0,0.5,0.5,0.42,0.9714864864864865,1.0
110.0,0.5,0.5,0.43,0.9612162162162161,1.0
110.0,0.5,0.5,0.44,0.9564864864864865,1.0
110.0,0.5,0.5,0.45,0.9404219525648096,1.0
110.0,0.5,0.5,0.46,0.9379729729729729,1.0
110.0,0.5,0.5,0.47000000000000003,0.9479729729729729,1.0
110.0,0.5,0.5,0.48,0.9294594594594594,1.0
110.0,0.5,0.5,0.49,0.9471787093215664,1.0
110.0,0.5,0.5,0.5,0.9109459459459458,1.0
115.0,0.5,0.5,0.0,0.27702702702702703,0.04
115.0,0.5,0.5,0.01,0.8658783783783782,0.75
115.0,0.5,0.5,0.02,0.9216381687810258,1.0
115.0,0.5,0.5,0.03,0.9462162162162161,1.0
115.0,0.5,0.5,0.04,0.8933949255377825,1.0
115.0,0.5,0.5,0.05,0.9732432432432432,1.0
115.0,0.5,0.5,0.06,0.8931246552675123,1.0
115.0,0.5,0.5,0.07,0.9094594594594594,1.0
115.0,0.5,0.5,0.08,0.9344594594594594,1.0
115.0,0.5,0.5,0.09,0.9371787093215664,1.0
115.0,0.5,0.5,0.1,0.9027027027027026,1.0
115.0,0.5,0.5,0.11,0.9394594594594594,1.0
115.0,0.5,0.5,0.12,0.9377027027027026,1.0
115.0,0.5,0.5,0.13,0.9344594594594594,1.0
115.0,0.5,0.5,0.14,0.9269084390512962,1.0
115.0,0.5,0.5,0.15,0.9371787093215664,1.0
115.0,0.5,0.5,0.16,0.909189189189189,1.0
115.0,0.5,0.5,0.17,0.8939189189189187,1.0
115.0,0.5,0.5,0.18,0.9066381687810258,1.0
115.0,0.5,0.5,0.19,0.9074324324324323,1.0
115.0,0.5,0.5,0.2,0.9479729729729729,1.0
115.0,0.5,0.5,0.21,0.9479729729729729,1.0
115.0,0.5,0.5,0.22,0.9379729729729729,1.0
115.0,0.5,0.5,0.23,0.9689354660783231,1.0
115.0,0.5,0.5,0.24,0.9429729729729729,1.0
115.0,0.5,0.5,0.25,0.9471787093215664,1.0
115.0,0.5,0.5,0.26,0.9319084390512962,1.0
115.0,0.5,0.5,0.27,0.9151516822945394,1.0
115.0,0.5,0.5,0.28,0.9556922228350799,1.0
115.0,0.5,0.5,0.29,0.9429729729729729,1.0
115.0,0.5,0.5,0.3,0.909189189189189,1.0
115.0,0.5,0.5,0.31,0.9329729729729729,1.0
115.0,0.5,0.5,0.32,0.9639354660783233,1.0
115.0,0.5,0.5,0.33,0.9327027027027026,1.0
115.0,0.5,0.5,0.34,0.9664864864864865,1.0
115.0,0.5,0.5,0.35000000000000003,0.9394594594594594,1.0
115.0,0.5,0.5,0.36,0.9506922228350799,1.0
115.0,0.5,0.5,0.37,0.9229729729729729,1.0
115.0,0.5,0.5,0.38,0.9311141753998896,1.0
115.0,0.5,0.5,0.39,0.9429729729729729,1.0
115.0,0.5,0.5,0.4,0.9614864864864865,1.0
115.0,0.5,0.5,0.41000000000000003,0.9629729729729729,1.0
115.0,0.5,0.5,0.42,0.9612162162162161,1.0
115.0,0.5,0.5,0.43,0.9414864864864865,1.0
115.0,0.5,0.5,0.44,0.9477027027027026,1.0
115.0,0.5,0.5,0.45,0.9277027027027026,1.0
115.0,0.5,0.5,0.46,0.9229729729729729,1.0
115.0,0.5,0.5,0.47000000000000003,0.9454219525648097,1.0
115.0,0.5,0.5,0.48,0.9327027027027026,1.0
115.0,0.5,0.5,0.49,0.9344594594594594,1.0
115.0,0.5,0.5,0.5,0.9209459459459458,1.0
120.0,0.5,0.5,0.0,0.45,0.09
120.0,0.5,0.5,0.01,0.8863863863863863,0.78
120.0,0.5,0.5,0.02,0.9371787093215664,1.0
120.0,0.5,0.5,0.03,0.9312162162162161,1.0
120.0,0.5,0.5,0.04,0.9564864864864865,1.0
120.0,0.5,0.5,0.05,0.975,1.0
120.0,0.5,0.5,0.06,0.9529729729729729,1.0
120.0,0.5,0.5,0.07,0.9312162162162161,1.0
120.0,0.5,0.5,0.08,0.9183949255377826,1.0
120.0,0.5,0.5,0.09,0.9544594594594593,1.0
120.0,0.5,0.5,0.1,0.9277027027027026,1.0
120.0,0.5,0.5,0.11,0.9209459459459458,1.0
120.0,0.5,0.5,0.12,0.9547297297297297,1.0
120.0,0.5,0.5,0.13,0.9529729729729729,1.0
120.0,0.5,0.5,0.14,0.97,1.0
120.0,0.5,0.5,0.15,0.9579729729729729,1.0
120.0,0.5,0.5,0.16,0.9412162162162161,1.0
120.0,0.5,0.5,0.17,0.9562162162162161,1.0
120.0,0.5,0.5,0.18,0.9394594594594594,1.0
120.0,0.5,0.5,0.19,0.9529729729729729,1.0
120.0,0.5,0.5,0.2,0.9379729729729729,1.0
120.0,0.5,0.5,0.21,0.9419084390512961,1.0
120.0,0.5,0.5,0.22,0.9309459459459458,1.0
120.0,0.5,0.5,0.23,0.9612162162162161,1.0
120.0,0.5,0.5,0.24,0.9362162162162161,1.0
120.0,0.5,0.5,0.25,0.9444594594594594,1.0
120.0,0.5,0.5,0.26,0.9427027027027026,1.0
120.0,0.5,0.5,0.27,0.9664864864864865,1.0
120.0,0.5,0.5,0.28,0.9444594594594594,1.0
120.0,0.5,0.5,0.29,0.9262162162162162,1.0
120.0,0.5,0.5,0.3,0.9479729729729729,1.0
120.0,0.5,0.5,0.31,0.9319084390512962,1.0
120.0,0.5,0.5,0.32,0.9327027027027026,1.0
120.0,0.5,0.5,0.33,0.9209459459459458,1.0
120.0,0.5,0.5,0.34,0.9262162162162162,1.0
120.0,0.5,0.5,0.35000000000000003,0.9497297297297297,1.0
120.0,0.5,0.5,0.36,0.9209459459459458,1.0
120.0,0.5,0.5,0.37,0.9539354660783232,1.0
120.0,0.5,0.5,0.38,0.9647297297297297,1.0
120.0,0.5,0.5,0.39,0.9814864864864865,1.0
120.0,0.5,0.5,0.4,0.899189189189189,1.0
120.0,0.5,0.5,0.41000000000000003,0.9462162162162161,1.0
120.0,0.5,0.5,0.42,0.9209459459459458,1.0
120.0,0.5,0.5,0.43,0.9647297297297297,1.0
120.0,0.5,0.5,0.44,0.9454219525648097,1.0
120.0,0.5,0.5,0.45,0.9697297297297297,1.0
120.0,0.5,0.5,0.46,0.9814864864864865,1.0
120.0,0.5,0.5,0.47000000000000003,0.9714864864864865,1.0
120.0,0.5,0.5,0.48,0.9479729729729729,1.0
120.0,0.5,0.5,0.49,0.9209459459459458,1.0
120.0,0.5,0.5,0.5,0.9414864864864865,1.0
125.0,0.5,0.5,0.0,0.4,0.04
125.0,0.5,0.5,0.01,0.9386947923533289,0.81
125.0,0.5,0.5,0.02,0.9544594594594593,1.0
125.0,0.5,0.5,0.03,0.9412162162162161,1.0
125.0,0.5,0.5,0.04,0.9464864864864865,1.0
125.0,0.5,0.5,0.05,0.9427027027027026,1.0
125.0,0.5,0.5,0.06,0.9412162162162161,1.0
125.0,0.5,0.5,0.07,0.9461141753998896,1.0
125.0,0.5,0.5,0.08,0.98,1.0
125.0,0.5,0.5,0.09,0.9429729729729729,1.0
125.0,0.5,0.5,0.1,0.9597297297297297,1.0
125.0,0.5,0.5,0.11,0.9277027027027026,1.0
125.0,0.5,0.5,0.12,0.9462162162162161,1.0
125.0,0.5,0.5,0.13,0.9614864864864865,1.0
125.0,0.5,0.5,0.14,0.9262162162162162,1.0
125.0,0.5,0.5,0.15,0.9127027027027026,1.0
125.0,0.5,0.5,0.16,0.9086651958080529,1.0
125.0,0.5,0.5,0.17,0.904189189189189,1.0
125.0,0.5,0.5,0.18,0.9562162162162161,1.0
125.0,0.5,0.5,0.19,0.9327027027027026,1.0
125.0,0.5,0.5,0.2,0.9479729729729729,1.0
125.0,0.5,0.5,0.21,0.9362162162162161,1.0
125.0,0.5,0.5,0.22,0.9512162162162161,1.0
125.0,0.5,0.5,0.23,0.9464864864864865,1.0
125.0,0.5,0.5,0.24,0.9359459459459458,1.0
125.0,0.5,0.5,0.25,0.9061141753998896,1.0
125.0,0.5,0.5,0.26,0.9647297297297297,1.0
125.0,0.5,0.5,0.27,0.9151516822945394,1.0
125.0,0.5,0.5,0.28,0.9547297297297297,1.0
125.0,0.5,0.5,0.29,0.9629729729729729,1.0
125.0,0.5,0.5,0.3,0.9479729729729729,1.0
125.0,0.5,0.5,0.31,0.9512162162162161,1.0
125.0,0.5,0.5,0.32,0.9697297297297297,1.0
125.0,0.5,0.5,0.33,0.9629729729729729,1.0
125.0,0.5,0.5,0.34,0.9389354660783232,1.0
125.0,0.5,0.5,0.35000000000000003,0.97569222283508,1.0
125.0,0.5,0.5,0.36,0.9571787093215665,1.0
125.0,0.5,0.5,0.37,0.9546276889134032,1.0
125.0,0.5,0.5,0.38,0.9597297297297297,1.0
125.0,0.5,0.5,0.39,0.9462162162162161,1.0
125.0,0.5,0.5,0.4,0.9444594594594594,1.0
125.0,0.5,0.5,0.41000000000000003,0.9144594594594594,1.0
125.0,0.5,0.5,0.42,0.9656922228350799,1.0
125.0,0.5,0.5,0.43,0.9479729729729729,1.0
125.0,0.5,0.5,0.44,0.9279729729729729,1.0
125.0,0.5,0.5,0.45,0.9562162162162161,1.0
125.0,0.5,0.5,0.46,0.9462162162162161,1.0
125.0,0.5,0.5,0.47000000000000003,0.9309459459459458,1.0
125.0,0.5,0.5,0.48,0.9269084390512962,1.0
125.0,0.5,0.5,0.49,0.9612162162162161,1.0
125.0,0.5,0.5,0.5,0.9327027027027026,1.0
130.0,0.5,0.5,0.0,0.16666666666666666,0.02
130.0,0.5,0.5,0.01,0.944563882063882,0.87
130.0,0.5,0.5,0.02,0.9404219525648096,1.0
130.0,0.5,0.5,0.03,0.9277027027027026,1.0
130.0,0.5,0.5,0.04,0.9369084390512961,1.0
130.0,0.5,0.5,0.05,0.9562162162162161,1.0
130.0,0.5,0.5,0.06,0.9732432432432432,1.0
130.0,0.5,0.5,0.07,0.9344594594594594,1.0
130.0,0.5,0.5,0.08,0.9319084390512962,1.0
130.0,0.5,0.5,0.09,0.9582432432432433,1.0
130.0,0.5,0.5,0.1,0.9394594594594594,1.0
130.0,0.5,0.5,0.11,0.9377027027027026,1.0
130.0,0.5,0.5,0.12,0.9327027027027026,1.0
130.0,0.5,0.5,0.13,0.9429729729729729,1.0
130.0,0.5,0.5,0.14,0.9597297297297297,1.0
130.0,0.5,0.5,0.15,0.9259459459459458,1.0
130.0,0.5,0.5,0.16,0.9201516822945394,1.0
130.0,0.5,0.5,0.17,0.9614864864864865,1.0
130.0,0.5,0.5,0.18,0.9412162162162161,1.0
130.0,0.5,0.5,0.19,0.9377027027027026,1.0
130.0,0.5,0.5,0.2,0.9554219525648097,1.0
130.0,0.5,0.5,0.21,0.9009459459459458,1.0
130.0,0.5,0.5,0.22,0.9169084390512962,1.0
130.0,0.5,0.5,0.23,0.9412162162162161,1.0
130.0,0.5,0.5,0.24,0.9412162162162161,1.0
130.0,0.5,0.5,0.25,0.9362162162162161,1.0
130.0,0.5,0.5,0.26,0.9379729729729729,1.0
130.0,0.5,0.5,0.27,0.9394594594594594,1.0
130.0,0.5,0.5,0.28,0.9294594594594594,1.0
130.0,0.5,0.5,0.29,0.9462162162162161,1.0
130.0,0.5,0.5,0.3,0.9269084390512962,1.0
130.0,0.5,0.5,0.31,0.9377027027027026,1.0
130.0,0.5,0.5,0.32,0.9479729729729729,1.0
130.0,0.5,0.5,0.33,0.9639354660783233,1.0
130.0,0.5,0.5,0.34,0.9344594594594594,1.0
130.0,0.5,0.5,0.35000000000000003,0.9101516822945394,1.0
130.0,0.5,0.5,0.36,0.9814864864864865,1.0
130.0,0.5,0.5,0.37,0.9314864864864865,1.0
130.0,0.5,0.5,0.38,0.9579729729729729,1.0
130.0,0.5,0.5,0.39,0.9127027027027026,1.0
130.0,0.5,0.5,0.4,0.9227027027027026,1.0
130.0,0.5,0.5,0.41000000000000003,0.9521787093215665,1.0
130.0,0.5,0.5,0.42,0.9361141753998896,1.0
130.0,0.5,0.5,0.43,0.9494594594594594,1.0
130.0,0.5,0.5,0.44,0.9479729729729729,1.0
130.0,0.5,0.5,0.45,0.9312162162162161,1.0
130.0,0.5,0.5,0.46,0.9244594594594594,1.0
130.0,0.5,0.5,0.47000000000000003,0.9209459459459458,1.0
130.0,0.5,0.5,0.48,0.9597297297297297,1.0
130.0,0.5,0.5,0.49,0.9579729729729729,1.0
130.0,0.5,0.5,0.5,0.9562162162162161,1.0
135.0,0.5,0.5,0.0,0.2,0.03
135.0,0.5,0.5,0.01,0.8951167076167075,0.85
135.0,0.5,0.5,0.02,0.9629729729729729,1.0
135.0,0.5,0.5,0.03,0.9394594594594594,1.0
135.0,0.5,0.5,0.04,0.9547297297297297,1.0
135.0,0.5,0.5,0.05,0.9512162162162161,1.0
135.0,0.5,0.5,0.06,0.9782432432432432,1.0
135.0,0.5,0.5,0.07,0.9556922228350799,1.0
135.0,0.5,0.5,0.08,0.9343574186431328,1.0
135.0,0.5,0.5,0.09,0.9529729729729729,1.0
135.0,0.5,0.5,0.1,0.9582432432432433,1.0
135.0,0.5,0.5,0.11,0.9447297297297297,1.0
135.0,0.5,0.5,0.12,0.9051516822945394,1.0
135.0,0.5,0.5,0.13,0.9497297297297297,1.0
135.0,0.5,0.5,0.14,0.9362162162162161,1.0
135.0,0.5,0.5,0.15,0.9512162162162161,1.0
135.0,0.5,0.5,0.16,0.9547297297297297,1.0
135.0,0.5,0.5,0.17,0.9747297297297297,1.0
135.0,0.5,0.5,0.18,0.9477027027027026,1.0
135.0,0.5,0.5,0.19,0.9344594594594594,1.0
135.0,0.5,0.5,0.2,0.9554219525648097,1.0
135.0,0.5,0.5,0.21,0.9497297297297297,1.0
135.0,0.5,0.5,0.22,0.9379729729729729,1.0
135.0,0.5,0.5,0.23,0.9351516822945394,1.0
135.0,0.5,0.5,0.24,0.9427027027027026,1.0
135.0,0.5,0.5,0.25,0.9504219525648097,1.0
135.0,0.5,0.5,0.26,0.9394594594594594,1.0
135.0,0.5,0.5,0.27,0.9389354660783232,1.0
135.0,0.5,0.5,0.28,0.9044594594594594,1.0
135.0,0.5,0.5,0.29,0.9412162162162161,1.0
135.0,0.5,0.5,0.3,0.9379729729729729,1.0
135.0,0.5,0.5,0.31,0.9329729729729729,1.0
135.0,0.5,0.5,0.32,0.9319084390512962,1.0
135.0,0.5,0.5,0.33,0.9283949255377826,1.0
135.0,0.5,0.5,0.34,0.9579729729729729,1.0
135.0,0.5,0.5,0.35000000000000003,0.9664864864864865,1.0
135.0,0.5,0.5,0.36,0.9664864864864865,1.0
135.0,0.5,0.5,0.37,0.9579729729729729,1.0
135.0,0.5,0.5,0.38,0.9377027027027026,1.0
135.0,0.5,0.5,0.39,0.9486651958080529,1.0
135.0,0.5,0.5,0.4,0.9447297297297297,1.0
135.0,0.5,0.5,0.41000000000000003,0.9379729729729729,1.0
135.0,0.5,0.5,0.42,0.9344594594594594,1.0
135.0,0.5,0.5,0.43,0.9621787093215665,1.0
135.0,0.5,0.5,0.44,0.9656922228350799,1.0
135.0,0.5,0.5,0.45,0.9579729729729729,1.0
135.0,0.5,0.5,0.46,0.9151516822945394,1.0
135.0,0.5,0.5,0.47000000000000003,0.9647297297297297,1.0
135.0,0.5,0.5,0.48,0.9512162162162161,1.0
135.0,0.5,0.5,0.49,0.9664864864864865,1.0
135.0,0.5,0.5,0.5,0.9294594594594594,1.0
140.0,0.5,0.5,0.0,0.14714714714714716,0.02
140.0,0.5,0.5,0.01,0.9456316781898177,0.84
140.0,0.5,0.5,0.02,0.9647297297297297,1.0
140.0,0.5,0.5,0.03,0.9277027027027026,1.0
140.0,0.5,0.5,0.04,0.9262162162162162,1.0
140.0,0.5,0.5,0.05,0.9647297297297297,1.0
140.0,0.5,0.5,0.06,0.9144594594594594,1.0
140.0,0.5,0.5,0.07,0.9412162162162161,1.0
140.0,0.5,0.5,0.08,0.9226006618863761,1.0
140.0,0.5,0.5,0.09,0.9144594594594594,1.0
140.0,0.5,0.5,0.1,0.9579729729729729,1.0
140.0,0.5,0.5,0.11,0.9512162162162161,1.0
140.0,0.5,0.5,0.12,0.9579729729729729,1.0
140.0,0.5,0.5,0.13,0.9697297297297297,1.0
140.0,0.5,0.5,0.14,0.9647297297297297,1.0
140.0,0.5,0.5,0.15,0.9359459459459458,1.0
140.0,0.5,0.5,0.16,0.9177027027027026,1.0
140.0,0.5,0.5,0.17,0.9397297297297297,1.0
140.0,0.5,0.5,0.18,0.9344594594594594,1.0
140.0,0.5,0.5,0.19,0.9329729729729729,1.0
140.0,0.5,0.5,0.2,0.9512162162162161,1.0
140.0,0.5,0.5,0.21,0.9312162162162161,1.0
140.0,0.5,0.5,0.22,0.8906756756756755,1.0
140.0,0.5,0.5,0.23,0.9144594594594594,1.0
140.0,0.5,0.5,0.24,0.9244594594594594,1.0
140.0,0.5,0.5,0.25,0.9177027027027026,1.0
140.0,0.5,0.5,0.26,0.9514864864864865,1.0
140.0,0.5,0.5,0.27,0.9447297297297297,1.0
140.0,0.5,0.5,0.28,0.9539354660783232,1.0
140.0,0.5,0.5,0.29,0.9251516822945394,1.0
140.0,0.5,0.5,0.3,0.9494594594594594,1.0
140.0,0.5,0.5,0.31,0.9579729729729729,1.0
140.0,0.5,0.5,0.32,0.9697297297297297,1.0
140.0,0.5,0.5,0.33,0.9529729729729729,1.0
140.0,0.5,0.5,0.34,0.9174324324324323,1.0
140.0,0.5,0.5,0.35000000000000003,0.9529729729729729,1.0
140.0,0.5,0.5,0.36,0.9436651958080529,1.0
140.0,0.5,0.5,0.37,0.9512162162162161,1.0
140.0,0.5,0.5,0.38,0.9512162162162161,1.0
140.0,0.5,0.5,0.39,0.9244594594594594,1.0
140.0,0.5,0.5,0.4,0.9444594594594594,1.0
140.0,0.5,0.5,0.41000000000000003,0.9679729729729729,1.0
140.0,0.5,0.5,0.42,0.9427027027027026,1.0
140.0,0.5,0.5,0.43,0.9454219525648097,1.0
140.0,0.5,0.5,0.44,0.9462162162162161,1.0
140.0,0.5,0.5,0.45,0.9512162162162161,1.0
140.0,0.5,0.5,0.46,0.9277027027027026,1.0
140.0,0.5,0.5,0.47000000000000003,0.9159459459459458,1.0
140.0,0.5,0.5,0.48,0.9614864864864865,1.0
140.0,0.5,0.5,0.49,0.9514864864864865,1.0
140.0,0.5,0.5,0.5,0.9597297297297297,1.0
145.0,0.5,0.5,0.0,0.18181818181818182,0.04
145.0,0.5,0.5,0.01,0.9347139347139346,0.76
145.0,0.5,0.5,0.02,0.9294594594594594,1.0
145.0,0.5,0.5,0.03,0.9504219525648097,1.0
145.0,0.5,0.5,0.04,0.9194594594594594,1.0
145.0,0.5,0.5,0.05,0.98,1.0
145.0,0.5,0.5,0.06,0.9362162162162161,1.0
