m,num_sig_nodes,mase_ari,omni_ari
47,15,0.5092946599236022,0.4782200198612274
47,15,0.3883774561425674,0.5033085914824226
47,15,0.3173336555517628,0.5402522378998976
47,15,0.2467884034138148,0.4877739368347926
47,15,0.19146123057454945,0.48030741814281563
47,15,0.13439391446088378,0.4659138629868792
47,15,0.10861412715049401,0.43435200844585986
47,15,0.061596579983505775,0.4351218877990803
47,15,0.010897868591188574,0.39038030742917157
47,15,0.017822740513992782,0.39255744591621194
50,15,0.3978901857663015,0.39486888612540577
50,15,0.20453333333333334,0.20559999999999998
50,15,0.1962976906949618,0.1353161992737998
50,15,0.23977708201514203,0.14942099395834207
50,15,0.25113324156390376,0.2665336074518587
50,15,0.40003070517838535,0.28339552003578716
50,15,0.5063541404834331,0.36294242958931183
50,15,0.4181619746641047,0.522173785974366
50,15,0.42491651105549894,0.5663635081244003
50,15,0.4920406044563099,0.6215492758413181
50,15,0.4863843354369923,0.587268785651345
50,15,0.4212004800744424,0.6121888321045343
50,15,0.36951434576789494,0.6264357794729889
50,15,0.4079720026840765,0.5893187906759683
50,15,0.18598419012880182,0.5388911324572989
50,15,0.1657855135738771,0.48093597555908874
50,15,0.08725444482907325,0.4796617551284641
50,15,0.05246885605317732,0.5222865684410222
50,15,0.019937411248681564,0.3901727788518393
50,15,0.017723293633735593,0.4038874714302956
