m,p,q,delta,prec,recall
95.0,0.5,0.25,0.39,0.9311141753998896,1.0
95.0,0.5,0.25,0.4,0.9244594594594594,1.0
95.0,0.5,0.25,0.41000000000000003,0.9612162162162161,1.0
95.0,0.5,0.25,0.42,0.9564864864864865,1.0
95.0,0.5,0.25,0.43,0.9127027027027026,1.0
95.0,0.5,0.25,0.44,0.9412162162162161,1.0
95.0,0.5,0.25,0.45,0.9361141753998896,1.0
95.0,0.5,0.25,0.46,0.9597297297297297,1.0
95.0,0.5,0.25,0.47000000000000003,0.9462162162162161,1.0
95.0,0.5,0.25,0.48,0.9554219525648097,1.0
95.0,0.5,0.25,0.49,0.9714864864864865,1.0
95.0,0.5,0.25,0.5,0.9311141753998896,1.0
100.0,0.5,0.25,0.0,0.3333333333333333,0.02
100.0,0.5,0.25,0.01,0.9403924472417623,0.72
100.0,0.5,0.25,0.02,0.92569222283508,1.0
100.0,0.5,0.25,0.03,0.9177027027027026,1.0
100.0,0.5,0.25,0.04,0.9151516822945394,1.0
100.0,0.5,0.25,0.05,0.9354219525648096,1.0
100.0,0.5,0.25,0.06,0.9462162162162161,1.0
100.0,0.5,0.25,0.07,0.9219084390512962,1.0
100.0,0.5,0.25,0.08,0.9529729729729729,1.0
100.0,0.5,0.25,0.09,0.9512162162162161,1.0
100.0,0.5,0.25,0.1,0.9194594594594594,1.0
100.0,0.5,0.25,0.11,0.9832432432432432,1.0
100.0,0.5,0.25,0.12,0.899189189189189,1.0
100.0,0.5,0.25,0.13,0.9547297297297297,1.0
100.0,0.5,0.25,0.14,0.9244594594594594,1.0
100.0,0.5,0.25,0.15,0.9362162162162161,1.0
100.0,0.5,0.25,0.16,0.9747297297297297,1.0
100.0,0.5,0.25,0.17,0.9579729729729729,1.0
100.0,0.5,0.25,0.18,0.9429729729729729,1.0
100.0,0.5,0.25,0.19,0.9544594594594593,1.0
100.0,0.5,0.25,0.2,0.9177027027027026,1.0
100.0,0.5,0.25,0.21,0.9412162162162161,1.0
100.0,0.5,0.25,0.22,0.9386651958080529,1.0
100.0,0.5,0.25,0.23,0.9419084390512961,1.0
100.0,0.5,0.25,0.24,0.9529729729729729,1.0
100.0,0.5,0.25,0.25,0.9344594594594594,1.0
100.0,0.5,0.25,0.26,0.914189189189189,1.0
100.0,0.5,0.25,0.27,0.9397297297297297,1.0
100.0,0.5,0.25,0.28,0.9261141753998896,1.0
100.0,0.5,0.25,0.29,0.9544594594594593,1.0
100.0,0.5,0.25,0.3,0.9647297297297297,1.0
100.0,0.5,0.25,0.31,0.8974324324324323,1.0
100.0,0.5,0.25,0.32,0.9632432432432432,1.0
100.0,0.5,0.25,0.33,0.9327027027027026,1.0
100.0,0.5,0.25,0.34,0.9832432432432432,1.0
100.0,0.5,0.25,0.35000000000000003,0.975,1.0
100.0,0.5,0.25,0.36,0.9556922228350799,1.0
100.0,0.5,0.25,0.37,0.9312162162162161,1.0
100.0,0.5,0.25,0.38,0.9497297297297297,1.0
100.0,0.5,0.25,0.39,0.9329729729729729,1.0
100.0,0.5,0.25,0.4,0.9329729729729729,1.0
100.0,0.5,0.25,0.41000000000000003,0.9204219525648096,1.0
100.0,0.5,0.25,0.42,0.9462162162162161,1.0
100.0,0.5,0.25,0.43,0.9236651958080528,1.0
100.0,0.5,0.25,0.44,0.9479729729729729,1.0
100.0,0.5,0.25,0.45,0.9194594594594594,1.0
100.0,0.5,0.25,0.46,0.9359459459459458,1.0
100.0,0.5,0.25,0.47000000000000003,0.9529729729729729,1.0
100.0,0.5,0.25,0.48,0.904189189189189,1.0
100.0,0.5,0.25,0.49,0.9469084390512961,1.0
100.0,0.5,0.25,0.5,0.9227027027027026,1.0
105.0,0.5,0.25,0.0,0.45454545454545453,0.05
105.0,0.5,0.25,0.01,0.9420045045045045,0.7
105.0,0.5,0.25,0.02,0.9024324324324323,1.0
105.0,0.5,0.25,0.03,0.98069222283508,1.0
105.0,0.5,0.25,0.04,0.9359459459459458,1.0
105.0,0.5,0.25,0.05,0.899189189189189,1.0
105.0,0.5,0.25,0.06,0.9462162162162161,1.0
105.0,0.5,0.25,0.07,0.9327027027027026,1.0
105.0,0.5,0.25,0.08,0.9427027027027026,1.0
105.0,0.5,0.25,0.09,0.9697297297297297,1.0
105.0,0.5,0.25,0.1,0.9319084390512962,1.0
105.0,0.5,0.25,0.11,0.9244594594594594,1.0
105.0,0.5,0.25,0.12,0.9612162162162161,1.0
105.0,0.5,0.25,0.13,0.9447297297297297,1.0
105.0,0.5,0.25,0.14,0.9419084390512961,1.0
105.0,0.5,0.25,0.15,0.9444594594594594,1.0
105.0,0.5,0.25,0.16,0.9219084390512962,1.0
105.0,0.5,0.25,0.17,0.9309459459459458,1.0
105.0,0.5,0.25,0.18,0.9639354660783233,1.0
105.0,0.5,0.25,0.19,0.9504219525648097,1.0
105.0,0.5,0.25,0.2,0.9394594594594594,1.0
105.0,0.5,0.25,0.21,0.9304219525648096,1.0
105.0,0.5,0.25,0.22,0.9354219525648096,1.0
105.0,0.5,0.25,0.23,0.9529729729729729,1.0
105.0,0.5,0.25,0.24,0.9539354660783232,1.0
105.0,0.5,0.25,0.25,0.9404219525648096,1.0
105.0,0.5,0.25,0.26,0.9262162162162162,1.0
105.0,0.5,0.25,0.27,0.8966381687810258,1.0
105.0,0.5,0.25,0.28,0.9174324324324323,1.0
105.0,0.5,0.25,0.29,0.8951516822945393,1.0
105.0,0.5,0.25,0.3,0.9629729729729729,1.0
105.0,0.5,0.25,0.31,0.9764864864864865,1.0
105.0,0.5,0.25,0.32,0.9444594594594594,1.0
105.0,0.5,0.25,0.33,0.9462162162162161,1.0
105.0,0.5,0.25,0.34,0.9544594594594593,1.0
105.0,0.5,0.25,0.35000000000000003,0.9562162162162161,1.0
105.0,0.5,0.25,0.36,0.9444594594594594,1.0
105.0,0.5,0.25,0.37,0.9269084390512962,1.0
105.0,0.5,0.25,0.38,0.9278709321566464,1.0
105.0,0.5,0.25,0.39,0.9309459459459458,1.0
105.0,0.5,0.25,0.4,0.9327027027027026,1.0
105.0,0.5,0.25,0.41000000000000003,0.9124324324324323,1.0
105.0,0.5,0.25,0.42,0.8951516822945393,1.0
105.0,0.5,0.25,0.43,0.9386651958080529,1.0
105.0,0.5,0.25,0.44,0.9697297297297297,1.0
105.0,0.5,0.25,0.45,0.9579729729729729,1.0
105.0,0.5,0.25,0.46,0.9444594594594594,1.0
105.0,0.5,0.25,0.47000000000000003,0.9379729729729729,1.0
105.0,0.5,0.25,0.48,0.9194594594594594,1.0
105.0,0.5,0.25,0.49,0.9344594594594594,1.0
105.0,0.5,0.25,0.5,0.9564864864864865,1.0
110.0,0.5,0.25,0.0,0.13333333333333333,0.02
110.0,0.5,0.25,0.01,0.8774267224971449,0.68
110.0,0.5,0.25,0.02,0.9344594594594594,1.0
110.0,0.5,0.25,0.03,0.9529729729729729,1.0
110.0,0.5,0.25,0.04,0.9379729729729729,1.0
110.0,0.5,0.25,0.05,0.9369084390512961,1.0
110.0,0.5,0.25,0.06,0.9427027027027026,1.0
110.0,0.5,0.25,0.07,0.9462162162162161,1.0
110.0,0.5,0.25,0.08,0.9444594594594594,1.0
110.0,0.5,0.25,0.09,0.9159459459459458,1.0
110.0,0.5,0.25,0.1,0.9647297297297297,1.0
110.0,0.5,0.25,0.11,0.9429729729729729,1.0
110.0,0.5,0.25,0.12,0.9154219525648096,1.0
110.0,0.5,0.25,0.13,0.9119084390512961,1.0
110.0,0.5,0.25,0.14,0.9504219525648097,1.0
110.0,0.5,0.25,0.15,0.9556922228350799,1.0
110.0,0.5,0.25,0.16,0.9512162162162161,1.0
110.0,0.5,0.25,0.17,0.9386651958080529,1.0
110.0,0.5,0.25,0.18,0.9664864864864865,1.0
110.0,0.5,0.25,0.19,0.9481412024269167,1.0
110.0,0.5,0.25,0.2,0.9494594594594594,1.0
110.0,0.5,0.25,0.21,0.9664864864864865,1.0
110.0,0.5,0.25,0.22,0.9177027027027026,1.0
110.0,0.5,0.25,0.23,0.9454219525648097,1.0
110.0,0.5,0.25,0.24,0.9529729729729729,1.0
110.0,0.5,0.25,0.25,0.9486651958080529,1.0
110.0,0.5,0.25,0.26,0.9494594594594594,1.0
110.0,0.5,0.25,0.27,0.9479729729729729,1.0
110.0,0.5,0.25,0.28,0.9058439051296193,1.0
110.0,0.5,0.25,0.29,0.9547297297297297,1.0
110.0,0.5,0.25,0.3,0.9632432432432432,1.0
110.0,0.5,0.25,0.31,0.9394594594594594,1.0
110.0,0.5,0.25,0.32,0.9447297297297297,1.0
110.0,0.5,0.25,0.33,0.9629729729729729,1.0
110.0,0.5,0.25,0.34,0.9277027027027026,1.0
110.0,0.5,0.25,0.35000000000000003,0.9382432432432433,1.0
110.0,0.5,0.25,0.36,0.9377027027027026,1.0
110.0,0.5,0.25,0.37,0.9589354660783233,1.0
110.0,0.5,0.25,0.38,0.9597297297297297,1.0
110.0,0.5,0.25,0.39,0.9647297297297297,1.0
110.0,0.5,0.25,0.4,0.9647297297297297,1.0
110.0,0.5,0.25,0.41000000000000003,0.9428709321566464,1.0
110.0,0.5,0.25,0.42,0.98069222283508,1.0
110.0,0.5,0.25,0.43,0.9679729729729729,1.0
110.0,0.5,0.25,0.44,0.9312162162162161,1.0
110.0,0.5,0.25,0.45,0.9489354660783232,1.0
110.0,0.5,0.25,0.46,0.9397297297297297,1.0
110.0,0.5,0.25,0.47000000000000003,0.9447297297297297,1.0
110.0,0.5,0.25,0.48,0.9579729729729729,1.0
110.0,0.5,0.25,0.49,0.9359459459459458,1.0
110.0,0.5,0.25,0.5,0.9521787093215665,1.0
115.0,0.5,0.25,0.0,0.23529411764705882,0.05
115.0,0.5,0.25,0.01,0.9415584415584416,0.74
115.0,0.5,0.25,0.02,0.919189189189189,1.0
115.0,0.5,0.25,0.03,0.9547297297297297,1.0
115.0,0.5,0.25,0.04,0.9389354660783232,1.0
115.0,0.5,0.25,0.05,0.9479729729729729,1.0
115.0,0.5,0.25,0.06,0.904189189189189,1.0
115.0,0.5,0.25,0.07,0.9579729729729729,1.0
115.0,0.5,0.25,0.08,0.9647297297297297,1.0
115.0,0.5,0.25,0.09,0.9444594594594594,1.0
115.0,0.5,0.25,0.1,0.9832432432432432,1.0
115.0,0.5,0.25,0.11,0.9556922228350799,1.0
115.0,0.5,0.25,0.12,0.9612162162162161,1.0
115.0,0.5,0.25,0.13,0.9764864864864865,1.0
115.0,0.5,0.25,0.14,0.9227027027027026,1.0
115.0,0.5,0.25,0.15,0.9254219525648096,1.0
115.0,0.5,0.25,0.16,0.9386651958080529,1.0
115.0,0.5,0.25,0.17,0.9364864864864865,1.0
115.0,0.5,0.25,0.18,0.9647297297297297,1.0
115.0,0.5,0.25,0.19,0.9471787093215664,1.0
115.0,0.5,0.25,0.2,0.9209459459459458,1.0
115.0,0.5,0.25,0.21,0.9462162162162161,1.0
115.0,0.5,0.25,0.22,0.9362162162162161,1.0
115.0,0.5,0.25,0.23,0.9564864864864865,1.0
115.0,0.5,0.25,0.24,0.9512162162162161,1.0
115.0,0.5,0.25,0.25,0.9419084390512961,1.0
115.0,0.5,0.25,0.26,0.9244594594594594,1.0
115.0,0.5,0.25,0.27,0.94069222283508,1.0
115.0,0.5,0.25,0.28,0.9512162162162161,1.0
115.0,0.5,0.25,0.29,0.9304219525648096,1.0
115.0,0.5,0.25,0.3,0.9269084390512962,1.0
115.0,0.5,0.25,0.31,0.975,1.0
115.0,0.5,0.25,0.32,0.924189189189189,1.0
115.0,0.5,0.25,0.33,0.9404219525648096,1.0
115.0,0.5,0.25,0.34,0.9462162162162161,1.0
115.0,0.5,0.25,0.35000000000000003,0.9312162162162161,1.0
115.0,0.5,0.25,0.36,0.9421787093215664,1.0
115.0,0.5,0.25,0.37,0.9404219525648096,1.0
115.0,0.5,0.25,0.38,0.9119084390512961,1.0
115.0,0.5,0.25,0.39,0.9497297297297297,1.0
115.0,0.5,0.25,0.4,0.9512162162162161,1.0
115.0,0.5,0.25,0.41000000000000003,0.9227027027027026,1.0
115.0,0.5,0.25,0.42,0.9579729729729729,1.0
115.0,0.5,0.25,0.43,0.9629729729729729,1.0
115.0,0.5,0.25,0.44,0.9369084390512961,1.0
115.0,0.5,0.25,0.45,0.9211141753998896,1.0
115.0,0.5,0.25,0.46,0.9309459459459458,1.0
115.0,0.5,0.25,0.47000000000000003,0.9162162162162162,1.0
115.0,0.5,0.25,0.48,0.9327027027027026,1.0
115.0,0.5,0.25,0.49,0.9479729729729729,1.0
115.0,0.5,0.25,0.5,0.9563844456701599,1.0
120.0,0.5,0.25,0.0,0.75,0.09
120.0,0.5,0.25,0.01,0.8892703400092562,0.84
120.0,0.5,0.25,0.02,0.9126006618863761,1.0
120.0,0.5,0.25,0.03,0.9614864864864865,1.0
120.0,0.5,0.25,0.04,0.9336651958080529,1.0
120.0,0.5,0.25,0.05,0.9814864864864865,1.0
120.0,0.5,0.25,0.06,0.9614864864864865,1.0
120.0,0.5,0.25,0.07,0.9294594594594594,1.0
120.0,0.5,0.25,0.08,0.9421787093215664,1.0
120.0,0.5,0.25,0.09,0.9133949255377826,1.0
120.0,0.5,0.25,0.1,0.9162162162162162,1.0
120.0,0.5,0.25,0.11,0.9412162162162161,1.0
120.0,0.5,0.25,0.12,0.9639354660783233,1.0
120.0,0.5,0.25,0.13,0.9124324324324323,1.0
120.0,0.5,0.25,0.14,0.9479729729729729,1.0
120.0,0.5,0.25,0.15,0.9209459459459458,1.0
120.0,0.5,0.25,0.16,0.9679729729729729,1.0
120.0,0.5,0.25,0.17,0.9489354660783232,1.0
120.0,0.5,0.25,0.18,0.9462162162162161,1.0
120.0,0.5,0.25,0.19,0.9714864864864865,1.0
120.0,0.5,0.25,0.2,0.9562162162162161,1.0
120.0,0.5,0.25,0.21,0.9632432432432432,1.0
120.0,0.5,0.25,0.22,0.9562162162162161,1.0
120.0,0.5,0.25,0.23,0.9514864864864865,1.0
120.0,0.5,0.25,0.24,0.9159459459459458,1.0
120.0,0.5,0.25,0.25,0.9124324324324323,1.0
120.0,0.5,0.25,0.26,0.9262162162162162,1.0
120.0,0.5,0.25,0.27,0.9312162162162161,1.0
120.0,0.5,0.25,0.28,0.9604219525648097,1.0
120.0,0.5,0.25,0.29,0.9277027027027026,1.0
120.0,0.5,0.25,0.3,0.909189189189189,1.0
120.0,0.5,0.25,0.31,0.9404219525648096,1.0
120.0,0.5,0.25,0.32,0.9227027027027026,1.0
120.0,0.5,0.25,0.33,0.9329729729729729,1.0
120.0,0.5,0.25,0.34,0.9244594594594594,1.0
120.0,0.5,0.25,0.35000000000000003,0.9664864864864865,1.0
120.0,0.5,0.25,0.36,0.9236651958080528,1.0
120.0,0.5,0.25,0.37,0.9562162162162161,1.0
120.0,0.5,0.25,0.38,0.9421787093215664,1.0
120.0,0.5,0.25,0.39,0.9294594594594594,1.0
120.0,0.5,0.25,0.4,0.9729729729729729,1.0
120.0,0.5,0.25,0.41000000000000003,0.9259459459459458,1.0
120.0,0.5,0.25,0.42,0.9521787093215665,1.0
120.0,0.5,0.25,0.43,0.9377027027027026,1.0
120.0,0.5,0.25,0.44,0.9127027027027026,1.0
120.0,0.5,0.25,0.45,0.9312162162162161,1.0
120.0,0.5,0.25,0.46,0.9444594594594594,1.0
120.0,0.5,0.25,0.47000000000000003,0.9427027027027026,1.0
120.0,0.5,0.25,0.48,0.9119084390512961,1.0
120.0,0.5,0.25,0.49,0.9277027027027026,1.0
120.0,0.5,0.25,0.5,0.9362162162162161,1.0
125.0,0.5,0.25,0.0,0.14285714285714285,0.02
125.0,0.5,0.25,0.01,0.8702702702702702,0.72
125.0,0.5,0.25,0.02,0.9544594594594593,1.0
125.0,0.5,0.25,0.03,0.9427027027027026,1.0
125.0,0.5,0.25,0.04,0.9162162162162162,1.0
125.0,0.5,0.25,0.05,0.9512162162162161,1.0
125.0,0.5,0.25,0.06,0.9377027027027026,1.0
125.0,0.5,0.25,0.07,0.9529729729729729,1.0
125.0,0.5,0.25,0.08,0.9329729729729729,1.0
125.0,0.5,0.25,0.09,0.9277027027027026,1.0
125.0,0.5,0.25,0.1,0.9579729729729729,1.0
125.0,0.5,0.25,0.11,0.9377027027027026,1.0
125.0,0.5,0.25,0.12,0.9359459459459458,1.0
125.0,0.5,0.25,0.13,0.9194594594594594,1.0
125.0,0.5,0.25,0.14,0.9421787093215664,1.0
125.0,0.5,0.25,0.15,0.9362162162162161,1.0
125.0,0.5,0.25,0.16,0.9269084390512962,1.0
125.0,0.5,0.25,0.17,0.9612162162162161,1.0
125.0,0.5,0.25,0.18,0.9597297297297297,1.0
125.0,0.5,0.25,0.19,0.9244594594594594,1.0
125.0,0.5,0.25,0.2,0.9397297297297297,1.0
125.0,0.5,0.25,0.21,0.9254219525648096,1.0
125.0,0.5,0.25,0.22,0.9083949255377826,1.0
125.0,0.5,0.25,0.23,0.9412162162162161,1.0
125.0,0.5,0.25,0.24,0.9344594594594594,1.0
125.0,0.5,0.25,0.25,0.9251516822945394,1.0
125.0,0.5,0.25,0.26,0.9529729729729729,1.0
125.0,0.5,0.25,0.27,0.9462162162162161,1.0
125.0,0.5,0.25,0.28,0.9529729729729729,1.0
125.0,0.5,0.25,0.29,0.9421787093215664,1.0
125.0,0.5,0.25,0.3,0.9362162162162161,1.0
125.0,0.5,0.25,0.31,0.9547297297297297,1.0
125.0,0.5,0.25,0.32,0.9579729729729729,1.0
125.0,0.5,0.25,0.33,0.9597297297297297,1.0
125.0,0.5,0.25,0.34,0.9294594594594594,1.0
125.0,0.5,0.25,0.35000000000000003,0.9462162162162161,1.0
125.0,0.5,0.25,0.36,0.9497297297297297,1.0
125.0,0.5,0.25,0.37,0.9479729729729729,1.0
125.0,0.5,0.25,0.38,0.9514864864864865,1.0
125.0,0.5,0.25,0.39,0.9162162162162162,1.0
125.0,0.5,0.25,0.4,0.9419084390512961,1.0
125.0,0.5,0.25,0.41000000000000003,0.9336651958080529,1.0
125.0,0.5,0.25,0.42,0.9697297297297297,1.0
125.0,0.5,0.25,0.43,0.9262162162162162,1.0
125.0,0.5,0.25,0.44,0.9379729729729729,1.0
125.0,0.5,0.25,0.45,0.9327027027027026,1.0
125.0,0.5,0.25,0.46,0.9204219525648096,1.0
125.0,0.5,0.25,0.47000000000000003,0.9647297297297297,1.0
125.0,0.5,0.25,0.48,0.9077027027027026,1.0
125.0,0.5,0.25,0.49,0.9336651958080529,1.0
125.0,0.5,0.25,0.5,0.9209459459459458,1.0
130.0,0.5,0.25,0.0,0.3076923076923077,0.04
130.0,0.5,0.25,0.01,0.913274033527198,0.75
130.0,0.5,0.25,0.02,0.9447297297297297,1.0
130.0,0.5,0.25,0.03,0.9319084390512962,1.0
130.0,0.5,0.25,0.04,0.8971621621621619,1.0
130.0,0.5,0.25,0.05,0.9436651958080529,1.0
130.0,0.5,0.25,0.06,0.9301516822945394,1.0
130.0,0.5,0.25,0.07,0.9412162162162161,1.0
130.0,0.5,0.25,0.08,0.9447297297297297,1.0
130.0,0.5,0.25,0.09,0.9664864864864865,1.0
130.0,0.5,0.25,0.1,0.9564864864864865,1.0
130.0,0.5,0.25,0.11,0.9327027027027026,1.0
130.0,0.5,0.25,0.12,0.9362162162162161,1.0
130.0,0.5,0.25,0.13,0.9009459459459458,1.0
130.0,0.5,0.25,0.14,0.9571787093215665,1.0
130.0,0.5,0.25,0.15,0.9362162162162161,1.0
130.0,0.5,0.25,0.16,0.9362162162162161,1.0
130.0,0.5,0.25,0.17,0.9664864864864865,1.0
130.0,0.5,0.25,0.18,0.9682432432432432,1.0
130.0,0.5,0.25,0.19,0.9227027027027026,1.0
130.0,0.5,0.25,0.2,0.9714864864864865,1.0
130.0,0.5,0.25,0.21,0.9579729729729729,1.0
130.0,0.5,0.25,0.22,0.9497297297297297,1.0
130.0,0.5,0.25,0.23,0.9412162162162161,1.0
130.0,0.5,0.25,0.24,0.9244594594594594,1.0
130.0,0.5,0.25,0.25,0.9319084390512962,1.0
130.0,0.5,0.25,0.26,0.9412162162162161,1.0
130.0,0.5,0.25,0.27,0.9312162162162161,1.0
130.0,0.5,0.25,0.28,0.9571787093215665,1.0
130.0,0.5,0.25,0.29,0.9236651958080528,1.0
130.0,0.5,0.25,0.3,0.9327027027027026,1.0
130.0,0.5,0.25,0.31,0.9664864864864865,1.0
130.0,0.5,0.25,0.32,0.9514864864864865,1.0
130.0,0.5,0.25,0.33,0.9124324324324323,1.0
130.0,0.5,0.25,0.34,0.9512162162162161,1.0
130.0,0.5,0.25,0.35000000000000003,0.9156756756756755,1.0
130.0,0.5,0.25,0.36,0.9427027027027026,1.0
130.0,0.5,0.25,0.37,0.9479729729729729,1.0
130.0,0.5,0.25,0.38,0.9259459459459458,1.0
130.0,0.5,0.25,0.39,0.9564864864864865,1.0
130.0,0.5,0.25,0.4,0.9212162162162162,1.0
130.0,0.5,0.25,0.41000000000000003,0.9394594594594594,1.0
130.0,0.5,0.25,0.42,0.9544594594594593,1.0
130.0,0.5,0.25,0.43,0.9412162162162161,1.0
130.0,0.5,0.25,0.44,0.9479729729729729,1.0
130.0,0.5,0.25,0.45,0.9379729729729729,1.0
130.0,0.5,0.25,0.46,0.9269084390512962,1.0
130.0,0.5,0.25,0.47000000000000003,0.9529729729729729,1.0
130.0,0.5,0.25,0.48,0.9279729729729729,1.0
130.0,0.5,0.25,0.49,0.9597297297297297,1.0
130.0,0.5,0.25,0.5,0.9479729729729729,1.0
135.0,0.5,0.25,0.0,0.5202702702702703,0.09
135.0,0.5,0.25,0.01,0.9132465799132465,0.78
135.0,0.5,0.25,0.02,0.9597297297297297,1.0
135.0,0.5,0.25,0.03,0.9193574186431328,1.0
135.0,0.5,0.25,0.04,0.9427027027027026,1.0
135.0,0.5,0.25,0.05,0.9177027027027026,1.0
135.0,0.5,0.25,0.06,0.9479729729729729,1.0
135.0,0.5,0.25,0.07,0.9412162162162161,1.0
135.0,0.5,0.25,0.08,0.9714864864864865,1.0
135.0,0.5,0.25,0.09,0.9444594594594594,1.0
135.0,0.5,0.25,0.1,0.9444594594594594,1.0
135.0,0.5,0.25,0.11,0.9227027027027026,1.0
135.0,0.5,0.25,0.12,0.9344594594594594,1.0
135.0,0.5,0.25,0.13,0.9547297297297297,1.0
135.0,0.5,0.25,0.14,0.9579729729729729,1.0
135.0,0.5,0.25,0.15,0.9404219525648096,1.0
135.0,0.5,0.25,0.16,0.9196276889134032,1.0
135.0,0.5,0.25,0.17,0.9606922228350799,1.0
135.0,0.5,0.25,0.18,0.9286651958080528,1.0
135.0,0.5,0.25,0.19,0.9427027027027026,1.0
135.0,0.5,0.25,0.2,0.9269084390512962,1.0
135.0,0.5,0.25,0.21,0.94138444567016,1.0
135.0,0.5,0.25,0.22,0.9654219525648097,1.0
135.0,0.5,0.25,0.23,0.9362162162162161,1.0
135.0,0.5,0.25,0.24,0.9183949255377826,1.0
135.0,0.5,0.25,0.25,0.9414864864864865,1.0
135.0,0.5,0.25,0.26,0.9647297297297297,1.0
135.0,0.5,0.25,0.27,0.9832432432432432,1.0
135.0,0.5,0.25,0.28,0.9512162162162161,1.0
135.0,0.5,0.25,0.29,0.9404219525648096,1.0
135.0,0.5,0.25,0.3,0.914189189189189,1.0
135.0,0.5,0.25,0.31,0.9294594594594594,1.0
135.0,0.5,0.25,0.32,0.9562162162162161,1.0
135.0,0.5,0.25,0.33,0.924189189189189,1.0
135.0,0.5,0.25,0.34,0.9259459459459458,1.0
135.0,0.5,0.25,0.35000000000000003,0.9547297297297297,1.0
135.0,0.5,0.25,0.36,0.9597297297297297,1.0
135.0,0.5,0.25,0.37,0.9529729729729729,1.0
135.0,0.5,0.25,0.38,0.9512162162162161,1.0
135.0,0.5,0.25,0.39,0.9477027027027026,1.0
135.0,0.5,0.25,0.4,0.9621787093215665,1.0
135.0,0.5,0.25,0.41000000000000003,0.9494594594594594,1.0
135.0,0.5,0.25,0.42,0.9571787093215665,1.0
135.0,0.5,0.25,0.43,0.9614864864864865,1.0
135.0,0.5,0.25,0.44,0.9597297297297297,1.0
135.0,0.5,0.25,0.45,0.9209459459459458,1.0
135.0,0.5,0.25,0.46,0.9227027027027026,1.0
135.0,0.5,0.25,0.47000000000000003,0.9319084390512962,1.0
135.0,0.5,0.25,0.48,0.9512162162162161,1.0
135.0,0.5,0.25,0.49,0.9429729729729729,1.0
135.0,0.5,0.25,0.5,0.9259459459459458,1.0
140.0,0.5,0.25,0.0,0.0945945945945946,0.02
140.0,0.5,0.25,0.01,0.9179761156505342,0.84
140.0,0.5,0.25,0.02,0.9647297297297297,1.0
140.0,0.5,0.25,0.03,0.9579729729729729,1.0
140.0,0.5,0.25,0.04,0.9204219525648096,1.0
140.0,0.5,0.25,0.05,0.9329729729729729,1.0
140.0,0.5,0.25,0.06,0.9614864864864865,1.0
140.0,0.5,0.25,0.07,0.9479729729729729,1.0
140.0,0.5,0.25,0.08,0.9312162162162161,1.0
140.0,0.5,0.25,0.09,0.9074324324324323,1.0
140.0,0.5,0.25,0.1,0.9662162162162161,1.0
140.0,0.5,0.25,0.11,0.9479729729729729,1.0
140.0,0.5,0.25,0.12,0.9277027027027026,1.0
140.0,0.5,0.25,0.13,0.9529729729729729,1.0
140.0,0.5,0.25,0.14,0.9344594594594594,1.0
140.0,0.5,0.25,0.15,0.9362162162162161,1.0
140.0,0.5,0.25,0.16,0.9209459459459458,1.0
140.0,0.5,0.25,0.17,0.9486651958080529,1.0
140.0,0.5,0.25,0.18,0.9074324324324323,1.0
140.0,0.5,0.25,0.19,0.9354219525648096,1.0
140.0,0.5,0.25,0.2,0.9529729729729729,1.0
140.0,0.5,0.25,0.21,0.9262162162162162,1.0
140.0,0.5,0.25,0.22,0.9177027027027026,1.0
140.0,0.5,0.25,0.23,0.9697297297297297,1.0
140.0,0.5,0.25,0.24,0.9312162162162161,1.0
140.0,0.5,0.25,0.25,0.9301516822945394,1.0
140.0,0.5,0.25,0.26,0.9444594594594594,1.0
140.0,0.5,0.25,0.27,0.9369084390512961,1.0
140.0,0.5,0.25,0.28,0.9412162162162161,1.0
140.0,0.5,0.25,0.29,0.9412162162162161,1.0
140.0,0.5,0.25,0.3,0.9124324324324323,1.0
140.0,0.5,0.25,0.31,0.9497297297297297,1.0
140.0,0.5,0.25,0.32,0.919189189189189,1.0
140.0,0.5,0.25,0.33,0.9589354660783233,1.0
140.0,0.5,0.25,0.34,0.9347297297297297,1.0
140.0,0.5,0.25,0.35000000000000003,0.9209459459459458,1.0
140.0,0.5,0.25,0.36,0.9304219525648096,1.0
140.0,0.5,0.25,0.37,0.9747297297297297,1.0
140.0,0.5,0.25,0.38,0.9394594594594594,1.0
140.0,0.5,0.25,0.39,0.9212162162162162,1.0
140.0,0.5,0.25,0.4,0.9074324324324323,1.0
140.0,0.5,0.25,0.41000000000000003,0.9597297297297297,1.0
140.0,0.5,0.25,0.42,0.9486651958080529,1.0
140.0,0.5,0.25,0.43,0.9362162162162161,1.0
140.0,0.5,0.25,0.44,0.9647297297297297,1.0
140.0,0.5,0.25,0.45,0.9344594594594594,1.0
140.0,0.5,0.25,0.46,0.8983949255377826,1.0
140.0,0.5,0.25,0.47000000000000003,0.9412162162162161,1.0
140.0,0.5,0.25,0.48,0.9597297297297297,1.0
140.0,0.5,0.25,0.49,0.9006756756756755,1.0
140.0,0.5,0.25,0.5,0.9564864864864865,1.0
145.0,0.5,0.25,0.0,0.48402948402948404,0.06
145.0,0.5,0.25,0.01,0.9342020592020591,0.84
145.0,0.5,0.25,0.02,0.9547297297297297,1.0
145.0,0.5,0.25,0.03,0.9279729729729729,1.0
145.0,0.5,0.25,0.04,0.9044594594594594,1.0
145.0,0.5,0.25,0.05,0.9069084390512961,1.0
145.0,0.5,0.25,0.06,0.8981246552675123,1.0
