m,p,delta,omni_correct_nodes_1,omni_correct_nodes_2,mase_correct_nodes_1,mase_correct_nodes_2
40.0,0.5,0.17,0.6796000000000005,0.4759999999999999,0.7180000000000003,0.5167999999999998
40.0,0.5,0.27,1.0,1.0,0.7572000000000001,0.5279999999999999
40.0,0.5,0.37,1.0,1.0,0.8708,0.738
40.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
45.0,0.5,0.06,0.6572000000000002,0.4123999999999998,0.6760000000000003,0.37959999999999994
45.0,0.5,0.16,0.6840000000000005,0.5224,0.7184000000000005,0.5255999999999995
45.0,0.5,0.26,1.0,1.0,0.7532,0.5803999999999999
45.0,0.5,0.36,1.0,1.0,0.8840000000000003,0.764
45.0,0.5,0.46,1.0,1.0,0.9984000000000001,0.992
50.0,0.5,0.05,0.6632000000000003,0.4252000000000001,0.6648000000000007,0.3892
50.0,0.5,0.15,0.6988000000000004,0.5496000000000001,0.7144000000000001,0.5243999999999999
50.0,0.5,0.25,0.9952000000000001,0.9875999999999999,0.7484000000000002,0.5467999999999998
50.0,0.5,0.35000000000000003,1.0,1.0,0.8831999999999997,0.7372000000000001
50.0,0.5,0.45,1.0,1.0,0.996,0.9892
55.0,0.5,0.04,0.6604000000000003,0.38160000000000005,0.6560000000000002,0.374
55.0,0.5,0.14,0.6848000000000003,0.5263999999999998,0.6812000000000004,0.47199999999999986
55.0,0.5,0.24,0.9712000000000001,0.9636,0.7919999999999999,0.5739999999999998
55.0,0.5,0.34,1.0,1.0,0.8748,0.75
55.0,0.5,0.44,1.0,1.0,0.9948,0.9887999999999999
60.0,0.5,0.03,0.6376000000000005,0.38879999999999976,0.6632000000000007,0.3631999999999999
60.0,0.5,0.13,0.6988000000000004,0.5204000000000002,0.7084000000000006,0.4524000000000001
60.0,0.5,0.23,0.9492,0.9259999999999999,0.7544000000000004,0.5603999999999998
60.0,0.5,0.33,1.0,1.0,0.8619999999999999,0.706
60.0,0.5,0.43,1.0,1.0,1.0,1.0
65.0,0.5,0.02,0.6496000000000005,0.3947999999999999,0.6664000000000004,0.3680000000000001
65.0,0.5,0.12,0.6724000000000003,0.46039999999999964,0.6752000000000002,0.4712000000000001
65.0,0.5,0.22,0.9044000000000003,0.8628,0.7644000000000001,0.5468000000000002
65.0,0.5,0.32,1.0,1.0,0.8652000000000004,0.6880000000000002
65.0,0.5,0.42,1.0,1.0,0.9952000000000001,0.9836
70.0,0.5,0.01,0.6476000000000005,0.37639999999999996,0.6540000000000006,0.39519999999999994
70.0,0.5,0.11,0.7064000000000005,0.5008000000000002,0.6804000000000004,0.42719999999999986
70.0,0.5,0.21,0.8428000000000001,0.7259999999999998,0.7520000000000002,0.5364000000000001
70.0,0.5,0.31,1.0,1.0,0.8312,0.6411999999999999
70.0,0.5,0.41000000000000003,1.0,1.0,0.9895999999999998,0.9447999999999999
75.0,0.5,0.0,0.6692000000000005,0.3851999999999999,0.6568000000000004,0.39559999999999995
75.0,0.5,0.1,0.6724000000000006,0.4483999999999998,0.6932,0.47480000000000006
75.0,0.5,0.2,0.7776000000000005,0.6496000000000002,0.7472000000000005,0.5475999999999999
75.0,0.5,0.3,1.0,1.0,0.8560000000000002,0.6768
75.0,0.5,0.4,1.0,1.0,0.9815999999999999,0.946
75.0,0.5,0.5,1.0,1.0,1.0,1.0
80.0,0.5,0.09,0.6748000000000003,0.47240000000000004,0.6808000000000001,0.3855999999999999
80.0,0.5,0.19,0.7224000000000004,0.5676000000000001,0.7608000000000001,0.5508000000000001
80.0,0.5,0.29,1.0,1.0,0.8352000000000004,0.6331999999999995
80.0,0.5,0.39,1.0,1.0,0.9728000000000001,0.9328000000000002
80.0,0.5,0.49,1.0,1.0,1.0,1.0
85.0,0.5,0.08,0.6628000000000006,0.5484000000000001,0.6868000000000003,0.4219999999999998
85.0,0.5,0.18,0.7236000000000002,0.5816,0.7515999999999999,0.5651999999999999
85.0,0.5,0.28,1.0,1.0,0.7956,0.6107999999999999
85.0,0.5,0.38,1.0,1.0,0.9655999999999999,0.8876
85.0,0.5,0.48,1.0,1.0,1.0,1.0
90.0,0.5,0.07,0.6680000000000003,0.5027999999999999,0.6680000000000004,0.41519999999999974
90.0,0.5,0.17,0.7152000000000001,0.5448000000000001,0.7200000000000004,0.5399999999999997
90.0,0.5,0.27,1.0,1.0,0.7896000000000002,0.5532
90.0,0.5,0.37,1.0,1.0,0.9668000000000001,0.9264
90.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
95.0,0.5,0.06,0.6536000000000005,0.4507999999999999,0.6588000000000004,0.42079999999999984
95.0,0.5,0.16,0.7232000000000004,0.5276,0.7536000000000003,0.5604
95.0,0.5,0.26,1.0,1.0,0.7836000000000002,0.5804
95.0,0.5,0.36,1.0,1.0,0.944,0.8331999999999999
95.0,0.5,0.46,1.0,1.0,1.0,1.0
100.0,0.5,0.05,0.6720000000000002,0.40320000000000017,0.6568000000000004,0.3992
100.0,0.5,0.15,0.7132000000000004,0.5519999999999999,0.7084000000000004,0.4976
100.0,0.5,0.25,1.0,1.0,0.8071999999999998,0.5816
100.0,0.5,0.35000000000000003,1.0,1.0,0.946,0.85
100.0,0.5,0.45,1.0,1.0,1.0,1.0
105.0,0.5,0.04,0.6556000000000004,0.43959999999999994,0.6424000000000006,0.39879999999999993
105.0,0.5,0.14,0.6864000000000005,0.47159999999999996,0.7108000000000004,0.5264
105.0,0.5,0.24,1.0,1.0,0.7840000000000003,0.5959999999999999
105.0,0.5,0.34,1.0,1.0,0.8947999999999999,0.7567999999999997
105.0,0.5,0.44,1.0,1.0,1.0,1.0
110.0,0.5,0.03,0.6576000000000002,0.4151999999999998,0.6572000000000007,0.39759999999999995
110.0,0.5,0.13,0.6976000000000002,0.4972000000000001,0.6996000000000007,0.4952
110.0,0.5,0.23,1.0,1.0,0.7744000000000001,0.5704
110.0,0.5,0.33,1.0,1.0,0.8636,0.7448
110.0,0.5,0.43,1.0,1.0,0.9972,0.9924000000000001
115.0,0.5,0.02,0.6512000000000009,0.38559999999999994,0.6660000000000004,0.36
115.0,0.5,0.12,0.7108000000000003,0.4868000000000001,0.6908000000000004,0.48639999999999994
115.0,0.5,0.22,0.9876,0.9828,0.7416000000000003,0.5219999999999998
115.0,0.5,0.32,1.0,1.0,0.8963999999999998,0.7496
115.0,0.5,0.42,1.0,1.0,1.0,1.0
120.0,0.5,0.01,0.6756000000000006,0.3459999999999999,0.6592000000000005,0.38879999999999987
120.0,0.5,0.11,0.7180000000000001,0.5243999999999999,0.7012000000000002,0.48239999999999983
120.0,0.5,0.21,0.9512,0.9276000000000001,0.7492,0.5511999999999999
120.0,0.5,0.31,1.0,1.0,0.8876000000000004,0.7156
120.0,0.5,0.41000000000000003,1.0,1.0,1.0,1.0
125.0,0.5,0.0,0.6636000000000004,0.3615999999999999,0.6708000000000007,0.3963999999999998
125.0,0.5,0.1,0.7144000000000006,0.5079999999999998,0.6916000000000002,0.4444000000000001
125.0,0.5,0.2,0.8575999999999998,0.7636,0.7352000000000006,0.54
125.0,0.5,0.3,1.0,1.0,0.8628000000000001,0.7124000000000003
125.0,0.5,0.4,1.0,1.0,0.9944,0.9843999999999999
125.0,0.5,0.5,1.0,1.0,1.0,1.0
130.0,0.5,0.09,0.7004000000000004,0.5296000000000002,0.6888000000000004,0.4396
130.0,0.5,0.19,0.7768000000000002,0.6332,0.7444000000000007,0.5228000000000002
130.0,0.5,0.29,1.0,1.0,0.8308000000000003,0.6331999999999999
130.0,0.5,0.39,1.0,1.0,0.9884,0.9652
130.0,0.5,0.49,1.0,1.0,1.0,1.0
135.0,0.5,0.08,0.7148000000000004,0.5343999999999999,0.6824000000000008,0.40239999999999976
135.0,0.5,0.18,0.7404000000000006,0.5688,0.7380000000000001,0.5184
135.0,0.5,0.28,1.0,1.0,0.8316000000000002,0.6827999999999999
135.0,0.5,0.38,1.0,1.0,0.9776,0.9307999999999998
135.0,0.5,0.48,1.0,1.0,1.0,1.0
140.0,0.5,0.07,0.6804000000000004,0.44559999999999994,0.6812000000000005,0.4308000000000001
140.0,0.5,0.17,0.7448,0.6055999999999997,0.7672000000000004,0.5608000000000001
140.0,0.5,0.27,1.0,1.0,0.8388,0.6407999999999997
140.0,0.5,0.37,1.0,1.0,0.9867999999999999,0.934
140.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
145.0,0.5,0.06,0.6840000000000004,0.44639999999999985,0.6728000000000006,0.3995999999999998
145.0,0.5,0.16,0.7288000000000006,0.5379999999999999,0.7328,0.5171999999999999
145.0,0.5,0.26,1.0,1.0,0.8412,0.6735999999999998
145.0,0.5,0.36,1.0,1.0,0.9728000000000001,0.9276000000000001
145.0,0.5,0.46,1.0,1.0,1.0,1.0
150.0,0.5,0.05,0.6652000000000006,0.42679999999999985,0.6624000000000002,0.3847999999999998
150.0,0.5,0.15,0.7444000000000004,0.5668,0.7172000000000003,0.49919999999999976
150.0,0.5,0.25,1.0,1.0,0.8147999999999999,0.6347999999999999
150.0,0.5,0.35000000000000003,1.0,1.0,0.9459999999999998,0.8404
150.0,0.5,0.45,1.0,1.0,1.0,1.0
155.0,0.5,0.04,0.6580000000000003,0.46320000000000017,0.6612000000000005,0.40639999999999993
155.0,0.5,0.14,0.7516000000000004,0.5884,0.7340000000000003,0.4971999999999999
155.0,0.5,0.24,1.0,1.0,0.8284000000000001,0.63
155.0,0.5,0.34,1.0,1.0,0.9236,0.7907999999999998
155.0,0.5,0.44,1.0,1.0,1.0,1.0
160.0,0.5,0.03,0.6604000000000008,0.39,0.6464000000000005,0.3991999999999998
160.0,0.5,0.13,0.7264,0.5816000000000001,0.7303999999999999,0.4904
160.0,0.5,0.23,1.0,1.0,0.7952000000000002,0.6132
160.0,0.5,0.33,1.0,1.0,0.9432000000000003,0.8247999999999999
160.0,0.5,0.43,1.0,1.0,1.0,1.0
165.0,0.5,0.02,0.6696000000000002,0.40800000000000003,0.6356000000000005,0.3987999999999998
165.0,0.5,0.12,0.7272000000000003,0.5807999999999998,0.7024000000000002,0.4787999999999999
165.0,0.5,0.22,1.0,1.0,0.7724000000000001,0.5819999999999999
165.0,0.5,0.32,1.0,1.0,0.9163999999999999,0.7928000000000001
165.0,0.5,0.42,1.0,1.0,1.0,1.0
170.0,0.5,0.01,0.6568000000000004,0.38040000000000007,0.6468000000000005,0.3744000000000001
170.0,0.5,0.11,0.7036000000000004,0.5548000000000001,0.6736000000000008,0.4415999999999998
170.0,0.5,0.21,0.9968,0.9928,0.7763999999999999,0.5824000000000001
170.0,0.5,0.31,1.0,1.0,0.9120000000000001,0.7932000000000002
170.0,0.5,0.41000000000000003,1.0,1.0,1.0,1.0
175.0,0.5,0.0,0.6344000000000003,0.4056,0.6640000000000005,0.3791999999999998
175.0,0.5,0.1,0.7104000000000004,0.5472,0.6980000000000007,0.47479999999999983
175.0,0.5,0.2,0.9776,0.9616000000000001,0.7948,0.5644
175.0,0.5,0.3,1.0,1.0,0.8528000000000001,0.6695999999999996
175.0,0.5,0.4,1.0,1.0,1.0,1.0
175.0,0.5,0.5,1.0,1.0,1.0,1.0
180.0,0.5,0.09,0.7044000000000004,0.4771999999999998,0.6868000000000002,0.4447999999999999
180.0,0.5,0.19,0.8592000000000002,0.7772,0.7292000000000004,0.5191999999999999
180.0,0.5,0.29,1.0,1.0,0.8600000000000003,0.6416000000000003
180.0,0.5,0.39,1.0,1.0,0.9952,0.9924
180.0,0.5,0.49,1.0,1.0,1.0,1.0
185.0,0.5,0.08,0.6936000000000001,0.5328,0.6632000000000005,0.4395999999999999
185.0,0.5,0.18,0.7768,0.6388000000000001,0.7708000000000006,0.5824
185.0,0.5,0.28,1.0,1.0,0.8788000000000002,0.6611999999999999
185.0,0.5,0.38,1.0,1.0,0.9847999999999999,0.9703999999999999
185.0,0.5,0.48,1.0,1.0,1.0,1.0
190.0,0.5,0.07,0.6920000000000005,0.5320000000000001,0.6820000000000007,0.3975999999999999
190.0,0.5,0.17,0.7440000000000004,0.6035999999999998,0.7324000000000004,0.4904000000000002
190.0,0.5,0.27,1.0,1.0,0.7888000000000003,0.6423999999999999
190.0,0.5,0.37,1.0,1.0,0.9792000000000001,0.9396
190.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
195.0,0.5,0.06,0.7140000000000003,0.5223999999999999,0.6656000000000009,0.3911999999999998
195.0,0.5,0.16,0.7228000000000006,0.5652000000000003,0.7344000000000005,0.5311999999999999
195.0,0.5,0.26,1.0,1.0,0.8676000000000004,0.7160000000000001
195.0,0.5,0.36,1.0,1.0,0.9644000000000001,0.9340000000000002
195.0,0.5,0.46,1.0,1.0,1.0,1.0
200.0,0.5,0.05,0.6884000000000003,0.4728,0.6644000000000002,0.39159999999999995
200.0,0.5,0.15,0.7188000000000002,0.5535999999999998,0.7176000000000005,0.5047999999999999
200.0,0.5,0.25,1.0,1.0,0.7824000000000002,0.5760000000000001
200.0,0.5,0.35000000000000003,1.0,1.0,0.9576,0.9292
200.0,0.5,0.45,1.0,1.0,1.0,1.0
205.0,0.5,0.04,0.6576000000000002,0.44959999999999994,0.6584000000000007,0.38880000000000003
205.0,0.5,0.14,0.7216000000000001,0.5651999999999998,0.7428000000000001,0.5052
205.0,0.5,0.24,1.0,1.0,0.7999999999999998,0.6056
205.0,0.5,0.34,1.0,1.0,0.9603999999999999,0.8811999999999999
205.0,0.5,0.44,1.0,1.0,1.0,1.0
210.0,0.5,0.03,0.6624000000000007,0.4284000000000001,0.6636000000000005,0.3551999999999999
210.0,0.5,0.13,0.7120000000000003,0.5243999999999998,0.7308000000000002,0.5124000000000003
210.0,0.5,0.23,1.0,1.0,0.7812,0.5832000000000002
210.0,0.5,0.33,1.0,1.0,0.9444,0.846
210.0,0.5,0.43,1.0,1.0,1.0,1.0
215.0,0.5,0.02,0.6404000000000006,0.41080000000000005,0.6668000000000006,0.35319999999999996
215.0,0.5,0.12,0.7388000000000003,0.5495999999999996,0.7052000000000004,0.4871999999999999
215.0,0.5,0.22,1.0,1.0,0.7776000000000002,0.5408000000000003
215.0,0.5,0.32,1.0,1.0,0.9416,0.838
215.0,0.5,0.42,1.0,1.0,1.0,1.0
220.0,0.5,0.01,0.6376000000000005,0.3975999999999999,0.6744000000000006,0.38159999999999983
220.0,0.5,0.11,0.7352000000000001,0.5755999999999998,0.6988,0.4632
220.0,0.5,0.21,1.0,1.0,0.7720000000000001,0.5359999999999999
220.0,0.5,0.31,1.0,1.0,0.8711999999999999,0.7395999999999999
220.0,0.5,0.41000000000000003,1.0,1.0,1.0,1.0
225.0,0.5,0.0,0.6512000000000004,0.38919999999999993,0.6632000000000003,0.38999999999999985
225.0,0.5,0.1,0.7088000000000004,0.5079999999999999,0.6992000000000006,0.5004
225.0,0.5,0.2,1.0,1.0,0.7256000000000004,0.5495999999999999
225.0,0.5,0.3,1.0,1.0,0.8936000000000003,0.7359999999999998
225.0,0.5,0.4,1.0,1.0,1.0,1.0
225.0,0.5,0.5,1.0,1.0,1.0,1.0
230.0,0.5,0.09,0.7160000000000004,0.5348000000000002,0.6724000000000007,0.4655999999999998
230.0,0.5,0.19,0.9312,0.8955999999999998,0.7612000000000004,0.5499999999999999
230.0,0.5,0.29,1.0,1.0,0.8832,0.7060000000000002
230.0,0.5,0.39,1.0,1.0,1.0,1.0
230.0,0.5,0.49,1.0,1.0,1.0,1.0
235.0,0.5,0.08,0.7248000000000004,0.5379999999999999,0.6748000000000006,0.41359999999999997
235.0,0.5,0.18,0.8428000000000001,0.7404000000000001,0.7815999999999996,0.564
235.0,0.5,0.28,1.0,1.0,0.8256,0.6467999999999999
235.0,0.5,0.38,1.0,1.0,0.9968,0.9928
235.0,0.5,0.48,1.0,1.0,1.0,1.0
240.0,0.5,0.07,0.7064000000000006,0.52,0.6956000000000004,0.4047999999999998
240.0,0.5,0.17,0.7600000000000001,0.5768000000000001,0.7296000000000005,0.5408000000000002
240.0,0.5,0.27,1.0,1.0,0.8372000000000002,0.6132
240.0,0.5,0.37,1.0,1.0,0.9868000000000001,0.9684
240.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
245.0,0.5,0.06,0.7012000000000005,0.46159999999999995,0.6612000000000005,0.41279999999999994
245.0,0.5,0.16,0.7452000000000001,0.5703999999999999,0.7580000000000002,0.5468
245.0,0.5,0.26,1.0,1.0,0.8356000000000005,0.6744000000000001
245.0,0.5,0.36,1.0,1.0,0.9884,0.9719999999999999
245.0,0.5,0.46,1.0,1.0,1.0,1.0
250.0,0.5,0.05,0.6896000000000003,0.4752000000000001,0.6392000000000005,0.4267999999999999
250.0,0.5,0.15,0.7448000000000001,0.5380000000000001,0.7324000000000003,0.5
250.0,0.5,0.25,1.0,1.0,0.8568000000000005,0.6679999999999998
250.0,0.5,0.35000000000000003,1.0,1.0,0.9680000000000001,0.9048
250.0,0.5,0.45,1.0,1.0,1.0,1.0
5.0,0.5,0.05,0.6488000000000005,0.38799999999999985,0.6620000000000007,0.3692
5.0,0.5,0.15,0.6340000000000007,0.4539999999999998,0.6688000000000004,0.41399999999999976
5.0,0.5,0.25,0.6544000000000003,0.45079999999999987,0.6848000000000005,0.4764000000000002
5.0,0.5,0.35000000000000003,0.7967999999999997,0.6239999999999999,0.7368000000000001,0.5504000000000001
5.0,0.5,0.45,0.9975999999999999,0.9956,0.8412000000000001,0.6507999999999997
10.0,0.5,0.04,0.6236000000000007,0.3932,0.6628000000000003,0.38359999999999994
10.0,0.5,0.14,0.6480000000000006,0.44240000000000007,0.6540000000000005,0.4500000000000001
10.0,0.5,0.24,0.6680000000000004,0.4592000000000002,0.7184000000000001,0.5063999999999997
10.0,0.5,0.34,0.9552,0.9327999999999999,0.7748000000000004,0.514
10.0,0.5,0.44,1.0,1.0,0.8835999999999999,0.7587999999999999
15.0,0.5,0.03,0.6444000000000006,0.3955999999999999,0.6564000000000004,0.39760000000000006
15.0,0.5,0.13,0.6820000000000005,0.4700000000000002,0.6728000000000002,0.41159999999999997
15.0,0.5,0.23,0.6744000000000006,0.4868000000000001,0.7356000000000006,0.48480000000000006
15.0,0.5,0.33,0.9952000000000001,0.996,0.7724000000000002,0.5976000000000002
15.0,0.5,0.43,1.0,1.0,0.9164000000000001,0.8316000000000001
20.0,0.5,0.02,0.6496000000000004,0.3943999999999999,0.6592000000000006,0.3796
20.0,0.5,0.12,0.6460000000000005,0.4176,0.6716000000000004,0.4632
20.0,0.5,0.22,0.6948000000000003,0.5347999999999997,0.7396000000000005,0.49
20.0,0.5,0.32,1.0,1.0,0.8080000000000004,0.6108
20.0,0.5,0.42,1.0,1.0,0.9368000000000002,0.8468000000000001
25.0,0.5,0.01,0.6416000000000005,0.4035999999999999,0.6688000000000004,0.37759999999999977
25.0,0.5,0.11,0.6612000000000006,0.4419999999999999,0.6888000000000004,0.45919999999999983
25.0,0.5,0.21,0.7408000000000002,0.5524,0.7332000000000004,0.5792000000000002
25.0,0.5,0.31,1.0,1.0,0.8104000000000002,0.6351999999999998
25.0,0.5,0.41000000000000003,1.0,1.0,0.922,0.8311999999999999
30.0,0.5,0.0,0.6632000000000002,0.3772,0.6612000000000003,0.38880000000000003
30.0,0.5,0.1,0.6516000000000006,0.4499999999999998,0.6860000000000006,0.4580000000000002
30.0,0.5,0.2,0.6884000000000003,0.5199999999999999,0.7296,0.578
30.0,0.5,0.3,1.0,1.0,0.7936000000000003,0.628
30.0,0.5,0.4,1.0,1.0,0.9327999999999999,0.8204000000000002
30.0,0.5,0.5,1.0,1.0,1.0,1.0
35.0,0.5,0.09,0.6664000000000004,0.41519999999999996,0.6676000000000005,0.43759999999999993
35.0,0.5,0.19,0.7124000000000004,0.4891999999999998,0.7172000000000004,0.5232000000000001
35.0,0.5,0.29,1.0,1.0,0.7816000000000003,0.6028
35.0,0.5,0.39,1.0,1.0,0.892,0.7847999999999999
35.0,0.5,0.49,1.0,1.0,1.0,1.0
40.0,0.5,0.08,0.6748000000000006,0.4368000000000001,0.6780000000000003,0.43919999999999987
40.0,0.5,0.18,0.6884000000000003,0.49439999999999984,0.7264000000000003,0.5420000000000001
40.0,0.5,0.28,1.0,1.0,0.7852000000000003,0.6180000000000001
40.0,0.5,0.38,1.0,1.0,0.9052000000000002,0.8012000000000001
40.0,0.5,0.48,1.0,1.0,1.0,1.0
45.0,0.5,0.07,0.6832000000000004,0.402,0.6636000000000004,0.42399999999999993
45.0,0.5,0.17,0.7127999999999999,0.5511999999999999,0.7160000000000005,0.5255999999999998
45.0,0.5,0.27,1.0,1.0,0.7632000000000007,0.6232
45.0,0.5,0.37,1.0,1.0,0.9136,0.7816000000000001
45.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
50.0,0.5,0.06,0.6704000000000004,0.3988000000000001,0.6788000000000004,0.36999999999999994
50.0,0.5,0.16,0.6832000000000004,0.5519999999999998,0.7532000000000003,0.5124000000000002
50.0,0.5,0.26,1.0,1.0,0.7828000000000006,0.6012000000000001
50.0,0.5,0.36,1.0,1.0,0.8952000000000002,0.7727999999999997
50.0,0.5,0.46,1.0,1.0,1.0,1.0
55.0,0.5,0.05,0.6468000000000005,0.4152000000000001,0.6368000000000006,0.39640000000000003
55.0,0.5,0.15,0.7168000000000005,0.5339999999999998,0.7152000000000001,0.5691999999999999
55.0,0.5,0.25,1.0,1.0,0.7484000000000003,0.5748
55.0,0.5,0.35000000000000003,1.0,1.0,0.872,0.7043999999999998
55.0,0.5,0.45,1.0,1.0,0.9948,0.9892
60.0,0.5,0.04,0.6580000000000004,0.40959999999999985,0.6764000000000003,0.35640000000000005
60.0,0.5,0.14,0.7088000000000002,0.5451999999999999,0.6964000000000005,0.44439999999999974
60.0,0.5,0.24,0.9975999999999999,0.9940000000000001,0.7828000000000004,0.5619999999999998
60.0,0.5,0.34,1.0,1.0,0.888,0.7111999999999999
60.0,0.5,0.44,1.0,1.0,1.0,0.998
65.0,0.5,0.03,0.6656000000000002,0.4051999999999999,0.6776000000000004,0.36559999999999987
65.0,0.5,0.13,0.6820000000000005,0.5255999999999998,0.7084000000000005,0.49000000000000005
65.0,0.5,0.23,0.9808,0.9723999999999998,0.7664000000000004,0.5951999999999998
65.0,0.5,0.33,1.0,1.0,0.8540000000000002,0.7123999999999999
65.0,0.5,0.43,1.0,1.0,0.9968,0.9904000000000001
70.0,0.5,0.02,0.6560000000000005,0.39880000000000004,0.6660000000000005,0.38160000000000005
70.0,0.5,0.12,0.6864000000000005,0.49559999999999993,0.6980000000000004,0.45039999999999986
70.0,0.5,0.22,0.9380000000000004,0.9,0.7572000000000004,0.5644
70.0,0.5,0.32,1.0,1.0,0.8524000000000003,0.6700000000000002
70.0,0.5,0.42,1.0,1.0,0.9904000000000001,0.9896
75.0,0.5,0.01,0.6768000000000005,0.3532,0.6648000000000005,0.3847999999999999
75.0,0.5,0.11,0.6932000000000005,0.4916,0.6708000000000004,0.47079999999999983
75.0,0.5,0.21,0.8256000000000001,0.7124000000000001,0.7648000000000001,0.5339999999999998
75.0,0.5,0.31,1.0,1.0,0.8432000000000004,0.6819999999999999
75.0,0.5,0.41000000000000003,1.0,1.0,0.9868000000000001,0.9784
80.0,0.5,0.0,0.6644000000000004,0.4008,0.6932000000000004,0.37119999999999975
80.0,0.5,0.1,0.6724000000000003,0.47000000000000014,0.7076000000000003,0.4311999999999998
80.0,0.5,0.2,0.7528000000000001,0.5731999999999996,0.7564000000000003,0.6007999999999999
80.0,0.5,0.3,1.0,1.0,0.8667999999999999,0.6771999999999998
80.0,0.5,0.4,1.0,1.0,0.9924000000000001,0.9603999999999998
80.0,0.5,0.5,1.0,1.0,1.0,1.0
85.0,0.5,0.09,0.7064000000000002,0.5016000000000002,0.6716000000000004,0.4392000000000001
85.0,0.5,0.19,0.7304000000000002,0.5451999999999998,0.7392000000000003,0.5288
85.0,0.5,0.29,1.0,1.0,0.8120000000000002,0.6024
85.0,0.5,0.39,1.0,1.0,0.9812000000000001,0.9303999999999999
85.0,0.5,0.49,1.0,1.0,1.0,1.0
90.0,0.5,0.08,0.6576000000000006,0.46159999999999973,0.6868000000000001,0.3995999999999998
90.0,0.5,0.18,0.7000000000000004,0.46919999999999995,0.7388000000000002,0.5615999999999999
90.0,0.5,0.28,1.0,1.0,0.7640000000000003,0.5511999999999998
90.0,0.5,0.38,1.0,1.0,0.9595999999999999,0.8808
90.0,0.5,0.48,1.0,1.0,1.0,1.0
95.0,0.5,0.07,0.6560000000000004,0.47479999999999994,0.6640000000000004,0.4392000000000001
95.0,0.5,0.17,0.6860000000000003,0.5259999999999999,0.7304000000000006,0.49399999999999983
95.0,0.5,0.27,1.0,1.0,0.8067999999999997,0.6147999999999998
95.0,0.5,0.37,1.0,1.0,0.9364,0.8492000000000001
95.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
100.0,0.5,0.06,0.6480000000000008,0.4607999999999998,0.6876000000000004,0.4219999999999999
100.0,0.5,0.16,0.7440000000000001,0.5475999999999999,0.7228000000000001,0.5224000000000002
100.0,0.5,0.26,1.0,1.0,0.7884000000000002,0.5744
100.0,0.5,0.36,1.0,1.0,0.9404,0.7920000000000003
100.0,0.5,0.46,1.0,1.0,1.0,1.0
105.0,0.5,0.05,0.6764000000000004,0.4144,0.6772000000000002,0.3476000000000001
105.0,0.5,0.15,0.7140000000000006,0.5371999999999999,0.7104000000000003,0.5039999999999999
105.0,0.5,0.25,1.0,1.0,0.8160000000000003,0.6111999999999999
105.0,0.5,0.35000000000000003,1.0,1.0,0.9448000000000001,0.8247999999999999
105.0,0.5,0.45,1.0,1.0,1.0,1.0
110.0,0.5,0.04,0.6536000000000003,0.4275999999999999,0.6604000000000002,0.3719999999999997
110.0,0.5,0.14,0.7316000000000003,0.5508000000000001,0.7200000000000004,0.5664
110.0,0.5,0.24,1.0,1.0,0.7856000000000003,0.5752
110.0,0.5,0.34,1.0,1.0,0.9204000000000001,0.8252000000000002
110.0,0.5,0.44,1.0,1.0,1.0,1.0
115.0,0.5,0.03,0.6632000000000002,0.40359999999999985,0.6584000000000002,0.37919999999999976
115.0,0.5,0.13,0.7176000000000005,0.5664000000000001,0.7248000000000003,0.49760000000000004
115.0,0.5,0.23,0.996,0.9928,0.7632000000000005,0.5987999999999998
115.0,0.5,0.33,1.0,1.0,0.8871999999999999,0.7831999999999999
115.0,0.5,0.43,1.0,1.0,1.0,1.0
120.0,0.5,0.02,0.6656000000000004,0.37919999999999987,0.6612000000000006,0.3779999999999999
120.0,0.5,0.12,0.7012000000000006,0.5243999999999999,0.7068000000000002,0.5004
120.0,0.5,0.22,0.9784000000000002,0.9727999999999999,0.7648000000000001,0.5468
120.0,0.5,0.32,1.0,1.0,0.8775999999999997,0.7207999999999999
120.0,0.5,0.42,1.0,1.0,1.0,1.0
125.0,0.5,0.01,0.6500000000000005,0.38919999999999993,0.6392000000000003,0.4012000000000001
125.0,0.5,0.11,0.6852000000000004,0.46399999999999986,0.7152000000000003,0.5036
125.0,0.5,0.21,0.9652,0.9583999999999999,0.7664000000000003,0.5780000000000001
125.0,0.5,0.31,1.0,1.0,0.8572000000000002,0.6808
125.0,0.5,0.41000000000000003,1.0,1.0,1.0,1.0
130.0,0.5,0.0,0.6732000000000004,0.3536000000000001,0.6631999999999999,0.37479999999999997
130.0,0.5,0.1,0.7176000000000005,0.5216,0.6996000000000003,0.4427999999999999
130.0,0.5,0.2,0.9103999999999998,0.8515999999999996,0.7376000000000005,0.49759999999999993
130.0,0.5,0.3,1.0,1.0,0.8344,0.6704000000000001
130.0,0.5,0.4,1.0,1.0,1.0,1.0
130.0,0.5,0.5,1.0,1.0,1.0,1.0
135.0,0.5,0.09,0.7064000000000002,0.48759999999999976,0.6732000000000002,0.42320000000000024
135.0,0.5,0.19,0.7983999999999999,0.6447999999999999,0.7636,0.5459999999999998
