,m,p,delta,omni_precision_2,omni_recall_2,omni_precision_3,omni_recall_3,omni_precision_4,omni_recall_4,mase_precision_2,mase_recall_2,mase_precision_3,mase_recall_3,mase_precision_4,mase_recall_4,omni_precision_6,omni_recall_6,omni_precision_8,omni_recall_8,omni_precision_10,omni_recall_10,mase_precision_6,mase_recall_6,mase_precision_8,mase_recall_8,mase_precision_10,mase_recall_10
2336,105.0,0.5,0.41,0.96,1.0,,,0.7455016194981,0.9999333333333332,0.96,1.0,,,0.7861085893262566,0.9997333333333333,0.7456290601926473,0.9996,0.6972538659976327,0.9996,0.6736792888501644,0.9984666666666666,0.7651735031356519,1.0,0.7326458340989808,0.9996,0.7140329217724023,0.9993333333333334
1063,105.0,0.5,0.42,1.0,1.0,0.9666012497411107,1.0,0.7507807635732542,1.0,1.0,1.0,0.9665190665981872,1.0,0.8035203474003407,0.9994,,,,,,,,,,,,
2338,105.0,0.5,0.43,0.9729729729729728,1.0,,,0.7667312302977841,1.0,0.9729729729729728,1.0,,,0.8082870923044015,1.0,0.7318314500785641,1.0,0.7281630449598024,0.9998,0.6827300700189569,0.9991333333333337,0.7339823793882597,1.0,0.7313533802504979,0.9993333333333332,0.7061406755986239,0.9994666666666668
1065,105.0,0.5,0.44,0.9429729729729729,1.0,0.9428377885084167,1.0,0.7852505434834405,1.0,0.9429729729729729,1.0,0.8838876649761299,1.0,0.7517763300742173,0.9997333333333333,,,,,,,,,,,,
2340,105.0,0.5,0.45,0.9664864864864864,1.0,,,0.8307484732503841,1.0,0.9664864864864864,1.0,,,0.8029093247298685,1.0,0.7572201526930192,1.0,0.7556775499739246,0.9998,0.6655749724326205,0.9992666666666666,0.7299272138702056,1.0,0.7247750726908169,0.9996,0.6931603980229736,0.9988
1067,105.0,0.5,0.46,1.0,1.0,0.9204576599247528,1.0,0.8069360327359992,0.9998,1.0,1.0,0.9165880309857327,1.0,0.751689583033323,1.0,,,,,,,,,,,,
2342,105.0,0.5,0.47,0.9294594594594594,1.0,,,0.7816076785275274,1.0,0.9294594594594594,1.0,,,0.7357656637396959,0.9998,0.7470835318384738,1.0,0.7400739717178637,0.9999333333333332,0.7034512838710988,0.9994666666666668,0.7023707651310093,1.0,0.7030360473191887,0.9997333333333336,0.6789323575582468,0.9996666666666668
1069,105.0,0.5,0.48,0.9729729729729729,1.0,0.9381316623990333,1.0,0.7836195631696624,0.9999333333333333,0.9729729729729729,1.0,0.901724736180957,1.0,0.7758091911936117,0.9998,,,,,,,,,,,,
2344,105.0,0.5,0.49,0.9664864864864864,1.0,,,0.7442126135303326,0.9998666666666668,0.9664864864864864,1.0,,,0.7080229519475998,1.0,0.7383289466438167,1.0,0.7167263203562928,1.0,0.6991202448775381,0.9997333333333336,0.6959450602021414,0.9997333333333336,0.6902161288385311,0.9998,0.6627628311597223,0.9994666666666668
1071,105.0,0.5,0.5,0.9329729729729729,1.0,0.8929846684187907,1.0,0.7800812605096149,1.0,0.9329729729729729,1.0,0.9215917911035604,1.0,0.7816518262664602,0.9998,,,,,,,,,,,,
2346,110.0,0.5,0.0,0.24546513841650655,0.04873333333333334,,,0.23582344701519006,0.04226666666666668,0.22949332467430564,0.04513333333333333,,,0.2420075293454841,0.039266666666666665,0.2251142413171104,0.02760000000000001,0.2482385456419892,0.04326666666666667,0.3010002891299915,0.04786666666666667,0.2490615428984052,0.046866666666666654,0.2627273818320851,0.07213333333333334,0.23219398505555705,0.0614
1073,110.0,0.5,0.01,0.25501089113232184,0.1622666666666667,0.2877715890252053,0.13406666666666667,0.2650167628927306,0.10839999999999998,0.24433803346605237,0.15826666666666664,0.25408084459138763,0.13226666666666664,0.21395993856991208,0.11373333333333331,,,,,,,,,,,,
2348,110.0,0.5,0.02,0.25448810046760123,0.3636,,,0.29214289263027515,0.2552,0.25215198565839825,0.3926,,,0.2622272045099111,0.23693333333333336,0.2854009295550648,0.1333333333333333,0.28114106618771034,0.1154,0.26181081127349515,0.10073333333333334,0.30302486020906205,0.12966666666666668,0.2708470937111035,0.12373333333333335,0.28232104214778864,0.09846666666666663
1075,110.0,0.5,0.03,0.259959478726145,0.7280666666666665,0.3039968429204017,0.5354666666666666,0.28636519301132957,0.3848,0.2543010872941539,0.6757999999999997,0.26645467121561045,0.5347333333333332,0.2803270877571813,0.43173333333333325,,,,,,,,,,,,
2350,110.0,0.5,0.04,0.26947711961722354,0.8628666666666669,,,0.2830900201922479,0.6038,0.2528663557051947,0.8656666666666668,,,0.28271152188901233,0.6212000000000001,0.32152625759347353,0.4567333333333333,0.34359647010720223,0.3550666666666666,0.3594574897674464,0.33240000000000003,0.2915597511061891,0.4454666666666669,0.3291282371767153,0.31919999999999993,0.3250028055964321,0.2580000000000001
1077,110.0,0.5,0.05,0.2619345862130284,0.9338666666666667,0.28188042200314956,0.8523999999999999,0.2846297829737623,0.7465333333333334,0.2567226714807827,0.9288666666666665,0.2670370188443611,0.8638000000000003,0.2734934667965264,0.7472000000000001,,,,,,,,,,,,
2352,110.0,0.5,0.06,0.2602973070256542,0.9670666666666666,,,0.30453960424666143,0.8228666666666669,0.2650777445952667,0.9598666666666668,,,0.2734754570752857,0.8256666666666667,0.3124380789643844,0.7039999999999997,0.34972475990309354,0.5784666666666665,0.3688709924463543,0.5192,0.2809827406836448,0.6528666666666666,0.3051912922050086,0.5483333333333333,0.326130266895007,0.4967333333333333
1079,110.0,0.5,0.07,0.2849532737301708,0.9799999999999999,0.33461773009390233,0.9413333333333336,0.33981558447857746,0.8781333333333338,0.24903861889721757,0.9874666666666667,0.2581525162155455,0.9268666666666665,0.2680329448641647,0.8837333333333334,,,,,,,,,,,,
2354,110.0,0.5,0.08,0.316571639558412,0.9837333333333336,,,0.3705250900455216,0.9486666666666664,0.25113378570983114,0.9943333333333332,,,0.29045120770570937,0.9279999999999998,0.3573550972093471,0.8667999999999998,0.35724490933579284,0.7362666666666666,0.3765296689429431,0.7096666666666667,0.31964653429919965,0.8657333333333335,0.31805307723282505,0.7513999999999998,0.3351699547955528,0.6678666666666667
1081,110.0,0.5,0.09,0.2945119971069213,0.9850000000000001,0.400580665884891,0.9709333333333336,0.3954997417770247,0.9555999999999999,0.2826501610962016,0.9871333333333334,0.36146235678250854,0.9646666666666667,0.3020325756485269,0.9518000000000003,,,,,,,,,,,,
2356,110.0,0.5,0.1,0.349623096608288,0.9944666666666666,,,0.41281722958848016,0.9587333333333334,0.30672801985391496,0.9896666666666668,,,0.38684956870957016,0.9549333333333334,0.37533144436868493,0.9013333333333337,0.3970810011272796,0.8455333333333332,0.4309313751296889,0.8109333333333332,0.3505787763062343,0.9085333333333336,0.3717540897347947,0.8639333333333333,0.36493467689994696,0.7694666666666666
1083,110.0,0.5,0.11,0.32569050849940906,0.9921333333333332,0.4197161199863148,0.9814000000000002,0.3784621185230585,0.9756666666666668,0.3401440749772877,0.9927999999999999,0.4312076209393729,0.9881999999999997,0.44330696467334946,0.9727333333333336,,,,,,,,,,,,
2358,110.0,0.5,0.12,0.3190793138225791,0.9987333333333334,,,0.4339339862708449,0.9780666666666664,0.29798636308877724,0.9944666666666666,,,0.40156473502379797,0.9778,0.4001594279970445,0.9559333333333332,0.4430096558704332,0.9219333333333329,0.459380664565649,0.9174,0.3663100889885483,0.9453999999999998,0.3471807261112751,0.8811999999999997,0.31063363906267794,0.8412000000000003
1085,110.0,0.5,0.13,0.31040404714643094,0.9963333333333333,0.5234088249363588,0.9920666666666668,0.5224575693294361,0.9890666666666668,0.2787252005721441,0.9967333333333335,0.37129539183435184,0.9882000000000001,0.374846269235936,0.9820666666666668,,,,,,,,,,,,
2360,110.0,0.5,0.14,0.3357908163265306,0.9993333333333334,,,0.4386262378084089,0.9876,0.3277283619656231,0.999,,,0.39861561835956605,0.9842,0.475696016566439,0.9688666666666664,0.5054092175758078,0.9625999999999998,0.5554671898034872,0.9551333333333334,0.4220880116260882,0.9682666666666664,0.4562147458576885,0.9429333333333336,0.4057429648102113,0.9013333333333337
1087,110.0,0.5,0.15,0.36862517538618805,0.9993333333333334,0.5171918965629158,0.9979999999999998,0.48354616242505777,0.9913333333333335,0.4243797667371789,0.9976666666666668,0.4421326247600389,0.9945999999999999,0.44483879788297365,0.9887333333333334,,,,,,,,,,,,
2362,110.0,0.5,0.16,0.32431696907615515,0.9992666666666667,,,0.5048102686326381,0.9894666666666668,0.3645682178263934,0.9978666666666668,,,0.4897795242356565,0.9906666666666668,0.6235727165736595,0.9842000000000002,0.6237933078332366,0.9846666666666668,0.642642027798567,0.982,0.4952633757235682,0.9763333333333334,0.4035684305021006,0.9514666666666668,0.3947676141790356,0.9315333333333335
1089,110.0,0.5,0.17,0.4182702231884683,0.9993999999999998,0.47636674949444846,0.9972666666666669,0.4691019000699347,0.9961999999999999,0.3233617510803445,0.9982000000000002,0.5077344729206064,0.9955333333333337,0.48857308869618243,0.9938666666666666,,,,,,,,,,,,
2364,110.0,0.5,0.18,0.4641381273848806,0.9989333333333332,,,0.5395073773694508,0.9981333333333334,0.3814492937003397,0.9995333333333334,,,0.44499180476693184,0.9961333333333336,0.6121772758823109,0.9942666666666666,0.6804640926448302,0.9875333333333332,0.6400961590894224,0.9894000000000004,0.4739079983111242,0.9842666666666671,0.5159897560102925,0.9663999999999998,0.3906660072838178,0.9443333333333328
1091,110.0,0.5,0.19,0.545743496046849,0.9983333333333333,0.6503463045846394,0.9974666666666664,0.5723327686337382,0.9920000000000002,0.4316588211305088,0.9994,0.45408932395603613,0.9982000000000001,0.4518350471754791,0.9918666666666667,,,,,,,,,,,,
2366,110.0,0.5,0.2,0.5930994360444121,0.9994,,,0.6087338985830669,0.9984,0.4118880786188835,0.9998,,,0.5773870890050431,0.9963333333333332,0.7097425085762571,0.9954666666666668,0.7093902607226322,0.9946000000000004,0.6469677789263799,0.9935333333333334,0.5640385690817508,0.9891333333333332,0.5101944807518407,0.9792666666666664,0.41442328670542894,0.9652666666666664
1093,110.0,0.5,0.21,0.8122314822438083,1.0,0.8289853936171323,0.9992,0.7248854119852216,0.9991333333333334,0.4113542512031887,0.9991333333333334,0.5821425323786463,0.9984666666666666,0.45804777256484436,0.9959333333333332,,,,,,,,,,,,
2368,110.0,0.5,0.22,0.8746548268626191,0.9996,,,0.7718426091969813,0.9996,0.3554450037752984,0.9993333333333334,,,0.4944868834800726,0.9959333333333332,0.7034660957753868,0.9984,0.7310459944940801,0.9987333333333336,0.6484376704389097,0.9957333333333334,0.540303918395423,0.9918666666666668,0.4867947437485694,0.9816666666666664,0.4097404434147623,0.9768
1095,110.0,0.5,0.23,0.9629729729729729,1.0,0.9332840241491094,1.0,0.7889336912885665,0.9996,0.4772785351836791,0.9995333333333335,0.43324187683381044,0.9966666666666668,0.5591874211576416,0.997,,,,,,,,,,,,
2370,110.0,0.5,0.24,0.9764864864864864,1.0,,,0.7710220143493534,1.0,0.4784774973004644,0.9984666666666666,,,0.5099918835164544,0.9981333333333336,0.7610405866709161,0.9993333333333334,0.6644687593010277,0.9980666666666668,0.6346664356645616,0.9978666666666666,0.5486609705991379,0.9919333333333334,0.5091924978652262,0.9902,0.5357596870817208,0.9838666666666662
1097,110.0,0.5,0.25,0.9024324324324323,1.0,0.8695871151302181,1.0,0.7453202558710528,0.9997999999999999,0.3605655763196472,0.9986666666666666,0.5776539411225257,0.9978,0.4842108662259983,0.9968000000000002,,,,,,,,,,,,
2372,110.0,0.5,0.26,0.9429729729729728,1.0,,,0.7541922587867907,0.9988666666666668,0.4845426382457796,0.9986666666666666,,,0.5603624483061371,0.9964666666666666,0.7216077012225255,1.0,0.7050590931897712,0.9993333333333334,0.6662362665935219,0.9965333333333334,0.496165783989958,0.9950666666666668,0.5337624399750541,0.9907333333333336,0.5108110638752824,0.9835999999999998
1099,110.0,0.5,0.27,0.9513844456701599,1.0,0.9352476206810961,1.0,0.709018123476083,1.0,0.45318280870298727,0.9983333333333333,0.6394237740191833,0.9989333333333335,0.48687842987238106,0.9969333333333334,,,,,,,,,,,,
2374,110.0,0.5,0.28,0.9564864864864864,1.0,,,0.7182214541646473,0.9996,0.5090184083461395,1.0,,,0.5577722208302727,0.9994666666666668,0.7379096172751995,0.9996,0.6800996506874823,0.9984666666666666,0.6427233025519172,0.9986000000000002,0.6337019262958217,0.9966666666666668,0.5751073053191185,0.9908666666666666,0.5130991727366979,0.9874666666666668
1101,110.0,0.5,0.29,0.96,1.0,0.9248588646021335,1.0,0.7649175397707954,0.9998,0.5642638151361813,0.9998,0.6275614893298215,0.9989333333333335,0.5829319118614866,0.9986000000000002,,,,,,,,,,,,
2376,110.0,0.5,0.3,0.9324324324324322,1.0,,,0.7544840136723454,1.0,0.5021688372190893,0.9992666666666667,,,0.6107280020429049,0.9976666666666668,0.6947569716927527,0.9999333333333332,0.6877699559964202,0.9995333333333336,0.6695467601265915,0.9972,0.5790287059367387,0.9970000000000004,0.6019041581208427,0.9963333333333336,0.5401781460917214,0.9908
1103,110.0,0.5,0.31,1.0,1.0,0.9694480406313799,1.0,0.7717919823224472,1.0,0.5679380629655604,0.9999333333333333,0.7146958401786558,0.9998,0.6057399941779502,0.9994666666666668,,,,,,,,,,,,
2378,110.0,0.5,0.32,0.99,1.0,,,0.7950944718074665,1.0,0.6161127117513554,0.9997333333333336,,,0.6300410910566455,0.9976,0.7668336623065841,0.9996666666666668,0.7435801349007966,0.9994666666666668,0.6431733748528893,0.9993333333333334,0.6388957944353595,0.9976,0.5643575331549238,0.9954666666666668,0.6003654652540357,0.993
1105,110.0,0.5,0.33,0.9864864864864864,1.0,0.9512661170528817,1.0,0.7516559097665132,0.9991333333333333,0.6909748604475326,0.9987999999999999,0.6552723356371313,0.9982666666666665,0.6573251183110637,0.9985999999999998,,,,,,,,,,,,
2380,110.0,0.5,0.34,0.9224324324324322,1.0,,,0.7116796032277213,1.0,0.5943083972235681,0.9999333333333332,,,0.6406203563258843,0.9990666666666668,0.7183752353726192,0.9997333333333333,0.7011188149718683,0.9996,0.6576835745195801,0.9983999999999998,0.673215588019448,0.9986,0.7007341094830595,0.9973333333333332,0.5226585887335503,0.9919333333333336
1107,110.0,0.5,0.35000000000000003,0.9494594594594594,1.0,0.9040673437467878,1.0,0.7376242980164445,0.9997999999999999,0.5790786057888755,0.9999333333333333,0.8703251421285575,0.9999333333333333,0.7022375762072146,0.9997333333333335,,,,,,,,,,,,
2382,110.0,0.5,0.36,0.9394594594594594,1.0,,,0.7526685041377887,0.9998,0.7724191137170305,0.9998,,,0.7497954237536655,0.9994666666666668,0.742733011491152,1.0,0.7431750869243039,0.9994,0.683855642872949,0.9994,0.7333331346379601,0.9993333333333334,0.6931938857791111,0.9988666666666668,0.6672270816677204,0.9980000000000002
1109,110.0,0.5,0.37,0.9259459459459458,1.0,0.9067138954469123,1.0,0.8366485707932896,0.9990000000000001,0.8834341720056006,1.0,0.8729087806031387,1.0,0.720579219013381,0.9994666666666667,,,,,,,,,,,,
2384,110.0,0.5,0.38,0.8843574186431329,1.0,,,0.7792802927121585,1.0,0.8016888715494987,1.0,,,0.8161578922376852,0.9997333333333333,0.7481687900393431,1.0,0.693010946573606,0.9994666666666666,0.6560937725182926,0.9985333333333332,0.7371956952370514,0.9998,0.7345473568407247,0.9994666666666668,0.7008263514752621,0.9982
1111,110.0,0.5,0.39,0.9229729729729729,1.0,0.84823114174734,1.0,0.7240210132160767,1.0,0.8939315382172525,1.0,0.9013086647057539,1.0,0.8282917180276013,1.0,,,,,,,,,,,,
2386,110.0,0.5,0.4,0.8908439051296193,1.0,,,0.7610109473673742,1.0,0.8908439051296193,1.0,,,0.7950739431936971,0.9999333333333332,0.7160924080379044,1.0,0.677288546273914,0.9992000000000002,0.6916021278657233,0.9991333333333332,0.7517124771757163,0.9994,0.726767888161235,0.9993333333333334,0.6977588388803823,0.9992000000000002
1113,110.0,0.5,0.41000000000000003,0.9664864864864865,1.0,0.9175305464714992,1.0,0.73089292075132,1.0,0.9664864864864865,1.0,0.9006524668062269,1.0,0.781079098008532,1.0,,,,,,,,,,,,
2388,110.0,0.5,0.42,0.9529729729729728,1.0,,,0.7982665044975731,1.0,0.9529729729729728,1.0,,,0.7879202710243824,0.9999333333333332,0.7645739979328009,0.9997333333333333,0.7354487381152102,0.9994,0.6639006951142943,0.9990666666666668,0.7697196144933817,1.0,0.7250877218165467,0.9997333333333333,0.6915662572746588,0.9995333333333334
1115,110.0,0.5,0.43,0.9294594594594594,1.0,0.9031267659505587,1.0,0.7287194120951017,1.0,0.9294594594594594,1.0,0.8860047983482395,1.0,0.7367370210871945,1.0,,,,,,,,,,,,
2390,110.0,0.5,0.44,0.9564864864864864,1.0,,,0.7687611073730952,0.9996,0.9413844456701601,1.0,,,0.6525860224654041,0.9996,0.7168983679196579,0.9997333333333333,0.7239769725882784,0.9995333333333332,0.6719948253494253,0.999,0.7370162369748207,1.0,0.7446542511445048,0.9998,0.6604456677378019,0.9992666666666667
1117,110.0,0.5,0.45,0.9664864864864865,1.0,0.9464191332301994,1.0,0.7967493802745382,1.0,0.9664864864864865,1.0,0.8801592517182444,1.0,0.7615354171050409,1.0,,,,,,,,,,,,
2392,110.0,0.5,0.46,0.9529729729729728,1.0,,,0.7177059324819323,0.9998,0.9529729729729728,1.0,,,0.6873258488137682,0.9996,0.7429492318871976,0.9999333333333332,0.7158649401078852,0.9998666666666668,0.6782337120717995,0.9994666666666668,0.729998130358612,1.0,0.6774791558757998,0.9998,0.6516152722099854,0.9996
1119,110.0,0.5,0.47000000000000003,0.9394594594594594,1.0,0.862358220031827,1.0,0.7322116617314661,0.9997999999999999,0.9394594594594594,1.0,0.8833492683155985,1.0,0.7099150671081133,0.9996,,,,,,,,,,,,
2394,110.0,0.5,0.48,0.9413844456701601,1.0,,,0.7824025116358722,0.9998,0.9413844456701601,1.0,,,0.7179627406926526,1.0,0.7475933496517813,0.9993333333333334,0.7217521299286795,0.9995333333333334,0.6731743469073598,0.9996,0.6755635204006092,1.0,0.7213028457098274,0.9996666666666668,0.6609104720269211,0.9998
1121,110.0,0.5,0.49,0.9329729729729729,1.0,0.8900182851757011,1.0,0.7582582904787281,1.0,0.9329729729729729,1.0,0.8447292045451615,1.0,0.7001766391686925,1.0,,,,,,,,,,,,
2396,110.0,0.5,0.5,0.9429729729729728,1.0,,,0.7368971647284468,1.0,0.9429729729729728,1.0,,,0.7368417981703989,1.0,0.7371810283145724,0.9999333333333332,0.7380808429336492,0.9998666666666668,0.7037532937375438,0.9994666666666666,0.7216872111001196,0.9998,0.6881269984991573,0.9998666666666668,0.6752621450598798,0.9996666666666668
1123,115.0,0.5,0.0,0.2563326165256312,0.04646666666666666,0.1660835673292069,0.03846666666666667,0.22100105764314346,0.05513333333333334,0.25534782426113156,0.06833333333333333,0.2507779992836919,0.05826666666666667,0.23087384924982812,0.04853333333333334,,,,,,,,,,,,
2398,115.0,0.5,0.01,0.2495475398397701,0.11253333333333336,,,0.2684036941313012,0.077,0.2582523904364365,0.12366666666666667,,,0.2712659824770489,0.07946666666666666,0.33398857354609884,0.06613333333333334,0.3218520486162993,0.0622,0.306629834934599,0.056466666666666665,0.2741842811351985,0.08533333333333333,0.2887281580281234,0.07313333333333333,0.24448161904277985,0.05513333333333335
1125,115.0,0.5,0.02,0.26652891825374136,0.49186666666666673,0.28584236728534457,0.3261333333333333,0.2829805399749364,0.26093333333333335,0.2578106052737411,0.49000000000000005,0.26779188534372983,0.2980666666666666,0.28263063311690056,0.25066666666666665,,,,,,,,,,,,
2400,115.0,0.5,0.03,0.2609360029826318,0.7508666666666666,,,0.2921157772460207,0.45033333333333336,0.26164752837235195,0.7418666666666663,,,0.2870072652216985,0.4626666666666666,0.31587944632581755,0.30373333333333324,0.32733885643396554,0.21486666666666668,0.32173101279210875,0.1916666666666668,0.3096740004646436,0.3431333333333333,0.3377561954387791,0.26180000000000003,0.3282451161140449,0.1974
1127,115.0,0.5,0.04,0.2745104899972644,0.8704000000000004,0.28275653407174434,0.7737999999999999,0.2876566842628414,0.6643999999999999,0.2564016473105144,0.8843333333333332,0.2726391747412011,0.7405333333333334,0.2813693191671715,0.6435333333333334,,,,,,,,,,,,
2402,115.0,0.5,0.05,0.26942070873196866,0.9462666666666668,,,0.3372931864863469,0.7965333333333332,0.2564324969709857,0.9335333333333335,,,0.2810042610830113,0.7644666666666668,0.3481423744337115,0.6368000000000001,0.3481487832460766,0.5077333333333334,0.3627980442090493,0.4031333333333333,0.3017286719847931,0.5947333333333333,0.321255374274877,0.4816666666666669,0.3343651830910728,0.3868
1129,115.0,0.5,0.06,0.2847234380009326,0.9548000000000003,0.2805134781252168,0.9148666666666666,0.3038272525668378,0.8364,0.25052879784825133,0.9756000000000001,0.2645279422034969,0.8981999999999999,0.2858454183777962,0.8463333333333335,,,,,,,,,,,,
2404,115.0,0.5,0.07,0.2757245416994549,0.9743333333333334,,,0.3169636128175985,0.8806666666666668,0.267571567802431,0.9763999999999998,,,0.2954391882861576,0.8811999999999999,0.3245849194288605,0.7801333333333332,0.3320484059023061,0.6662,0.3335476962194679,0.5968000000000001,0.3006518441239284,0.7638666666666667,0.3317708016695917,0.6718,0.3389278780931997,0.6034666666666666
1131,115.0,0.5,0.08,0.30021365988827253,0.9841999999999999,0.3396468473488256,0.9478,0.31906801801478457,0.9268666666666667,0.26640481512104325,0.9891333333333334,0.3024299078246193,0.9647333333333334,0.3105632388128392,0.9123999999999998,,,,,,,,,,,,
2406,115.0,0.5,0.09,0.3166191040207708,0.9828666666666668,,,0.3608774004572491,0.9439333333333336,0.2660069604935957,0.9902666666666669,,,0.3230620723503999,0.9499333333333336,0.3783607288714551,0.8892666666666664,0.37842582077451903,0.8134666666666668,0.3938192350046153,0.7470666666666668,0.2883882486139206,0.8726666666666668,0.3123766647380909,0.7912666666666668,0.34044541445884435,0.7170000000000002
1133,115.0,0.5,0.1,0.2955625082096905,0.9876,0.4109711172865518,0.9773333333333335,0.4126542866341187,0.9639333333333332,0.29398244563411374,0.9885333333333334,0.40045768155397643,0.9756,0.3648799594817191,0.9642000000000001,,,,,,,,,,,,
2408,115.0,0.5,0.11,0.3555635821858367,0.9962,,,0.4353129353555344,0.9694000000000004,0.3334838447858904,0.9924,,,0.40612073055148507,0.9799333333333332,0.4344123695323978,0.9474666666666663,0.4114571237120298,0.8966,0.4730545042872749,0.8699333333333332,0.4243140016597972,0.9338,0.3604363274411994,0.8765333333333335,0.3363771477244347,0.8214
1135,115.0,0.5,0.12,0.391618168543242,0.9951333333333332,0.5297333140694953,0.9917333333333334,0.46264457303565465,0.9879333333333333,0.32604897825941387,0.9945333333333335,0.3767600047244434,0.9854000000000002,0.38504752655565533,0.9798000000000003,,,,,,,,,,,,
2410,115.0,0.5,0.13,0.3461445349978321,0.9989333333333332,,,0.4011331023959228,0.9896,0.3923657337536855,0.9974666666666668,,,0.420115642306526,0.9843333333333332,0.4819808602434386,0.9768666666666664,0.5021513548167288,0.9504,0.5248678803140898,0.9466666666666664,0.4131765288622104,0.9536,0.4383091806219834,0.9369333333333334,0.3543748054406447,0.8864000000000002
1137,115.0,0.5,0.14,0.4474281125781749,0.9977333333333332,0.44661541495722523,0.9915999999999999,0.5311479686174164,0.9932666666666669,0.29939353425370796,0.9975333333333336,0.4149733168315383,0.9946666666666667,0.45972385476333844,0.9924666666666667,,,,,,,,,,,,
2412,115.0,0.5,0.15,0.3424065070185409,0.9998666666666668,,,0.4358164742156281,0.9901333333333336,0.3621725537283024,0.9976,,,0.4966639414918616,0.9864666666666668,0.5852758597942966,0.9822,0.6042711236539402,0.9799333333333335,0.6013912013286309,0.9678,0.4578151687441925,0.9706,0.4479780373236476,0.9531333333333332,0.4059695011559726,0.9302666666666668
1139,115.0,0.5,0.16,0.41617870998299017,0.9956,0.4111696239565808,0.9953333333333334,0.4918951287229249,0.9958666666666667,0.3832660126503313,0.9970666666666667,0.40800544739560046,0.9948666666666667,0.45626475776336967,0.9921333333333335,,,,,,,,,,,,
2414,115.0,0.5,0.17,0.44647606910739335,0.9993999999999998,,,0.4417924428719393,0.9959333333333332,0.3116810470512291,0.9992666666666666,,,0.4597048679174097,0.9934000000000004,0.6092130479856133,0.9892666666666666,0.6286593438022261,0.9815333333333334,0.6111907302057635,0.9829333333333332,0.43243774363349097,0.9795333333333331,0.40764336734453466,0.9646666666666666,0.372437852753394,0.9448666666666669
1141,115.0,0.5,0.18,0.42440154440154454,1.0,0.5029493117603933,0.9972666666666666,0.5239271246023708,0.9942666666666666,0.32607467240045834,0.9992666666666666,0.4452330557372257,0.9968,0.4567244644797031,0.9939333333333331,,,,,,,,,,,,
2416,115.0,0.5,0.19,0.4333696033696036,0.9998,,,0.5805874988255378,0.9954666666666668,0.3928222629145697,0.9988666666666668,,,0.5016717790760777,0.9921333333333334,0.7414198746483962,0.9938666666666668,0.7270971583246464,0.9955333333333332,0.6371202936999343,0.9906,0.4564284603560427,0.9839333333333334,0.4776443784335405,0.9745999999999998,0.4435793989247494,0.9595333333333336
1143,115.0,0.5,0.2,0.6157238697993237,0.9998,0.6750729819357049,0.9992000000000002,0.6379757453489475,0.9986666666666667,0.4695922814024223,0.9993333333333332,0.5487556424952217,0.9967333333333334,0.5373837808438122,0.9970666666666668,,,,,,,,,,,,
2418,115.0,0.5,0.21,0.909387755102041,1.0,,,0.7540354299076653,0.9992666666666667,0.4604981480265014,0.9996,,,0.6003496297631973,0.9977333333333334,0.7600959417151688,0.9986,0.7218118805670509,0.9977333333333332,0.6551308486923659,0.9945333333333332,0.5735399980755501,0.9928,0.5109067327490836,0.9896,0.4400958368273569,0.9752666666666668
1145,115.0,0.5,0.22,0.9364864864864865,1.0,0.8833145954401533,1.0,0.7554542450063049,0.9995333333333334,0.4021967676418802,0.9965333333333334,0.537344218945895,0.9965333333333335,0.45634135463838293,0.9968,,,,,,,,,,,,
2420,115.0,0.5,0.23,0.9124324324324324,1.0,,,0.733715311217622,1.0,0.4191397129651744,0.9994,,,0.5474518448332829,0.9986,0.7514245692860966,0.9990666666666668,0.7170540302287896,0.9982,0.6429107192275104,0.9964666666666671,0.5406351592349881,0.9942000000000002,0.524749518848618,0.9860666666666668,0.5135798769036941,0.9850666666666666
1147,115.0,0.5,0.24,0.9429729729729729,1.0,0.8998313886755462,1.0,0.7924084653726748,0.9997999999999999,0.4554802328175627,0.9991333333333333,0.574996228706354,0.9983333333333334,0.5430426718034019,0.9965999999999998,,,,,,,,,,,,
2422,115.0,0.5,0.25,0.9394594594594594,1.0,,,0.717860731149399,0.9998,0.5080362264327118,0.9996666666666668,,,0.5980877255835627,0.997,0.7072220022219275,0.9993333333333334,0.67962766326171,0.9986666666666668,0.6482789244948727,0.9974,0.5814858910754945,0.9950666666666668,0.5811417726591149,0.9915999999999998,0.4710515120620058,0.9852
1149,115.0,0.5,0.26,0.99,1.0,0.9354327442019236,1.0,0.7541825183355129,1.0,0.5492959092060461,0.9994666666666667,0.6299803186919056,0.9992000000000002,0.5827177500306678,0.9960666666666667,,,,,,,,,,,,
2424,115.0,0.5,0.27,0.9629729729729728,1.0,,,0.7435294932006871,1.0,0.4880378992362515,0.9993333333333332,,,0.599030519807131,0.9977333333333332,0.7127236093046418,0.9990666666666668,0.7170561095058097,0.9995333333333336,0.6514080254390894,0.9965333333333336,0.5837477710513933,0.9952,0.5743547506666121,0.9926,0.5540504083904864,0.9882666666666666
1151,115.0,0.5,0.28,0.9008439051296193,1.0,0.848048645276619,1.0,0.7643626478492233,1.0,0.537008527676934,0.9994000000000001,0.658675403068288,0.9994666666666666,0.6288324616147708,0.9985333333333333,,,,,,,,,,,,
