p,delta,m,omni_power_1,omni_power_2,omni_power_3,mase_power_1,mase_power_2,mase_power_3
0.5,0.01,100.0,0.16,0.08,0.06,0.1,0.06,0.02
0.5,0.0,100.0,0.02,0.08,0.0,0.02,0.08,0.02
0.5,0.24,95.0,1.0,0.02,0.04,1.0,0.84,0.7
0.5,0.23,95.0,1.0,0.04,0.08,1.0,0.66,0.64
0.5,0.22,95.0,1.0,0.08,0.08,1.0,0.78,0.74
0.5,0.21,95.0,1.0,0.32,0.32,1.0,0.84,0.76
0.5,0.2,95.0,1.0,0.54,0.62,1.0,0.86,0.82
0.5,0.19,95.0,1.0,0.76,0.66,1.0,0.94,0.78
0.5,0.18,95.0,1.0,0.84,0.84,1.0,0.82,0.74
0.5,0.17,95.0,1.0,0.86,0.74,1.0,0.84,0.84
0.5,0.16,95.0,1.0,0.86,0.8,1.0,0.76,0.58
0.5,0.15,95.0,1.0,0.84,0.72,1.0,0.78,0.64
0.5,0.14,95.0,1.0,0.9,0.82,1.0,0.84,0.66
0.5,0.13,95.0,1.0,0.82,0.66,1.0,0.9,0.78
0.5,0.12,95.0,1.0,0.82,0.74,1.0,0.78,0.7
0.5,0.11,95.0,1.0,0.92,0.72,1.0,0.9,0.76
0.5,0.1,95.0,1.0,0.9,0.76,1.0,0.98,0.78
0.5,0.09,95.0,1.0,0.88,0.68,1.0,0.96,0.78
0.5,0.08,95.0,1.0,0.88,0.5,1.0,0.94,0.54
0.5,0.07,95.0,1.0,0.94,0.54,1.0,0.94,0.62
0.5,0.06,95.0,1.0,0.94,0.48,0.94,0.98,0.62
0.5,0.05,95.0,0.94,0.9,0.34,0.94,0.94,0.44
0.5,0.04,95.0,0.88,0.86,0.4,0.8,0.88,0.4
0.5,0.03,95.0,0.68,0.62,0.3,0.66,0.6,0.24
0.5,0.02,95.0,0.34,0.32,0.14,0.36,0.3,0.16
0.5,0.01,95.0,0.2,0.1,0.12,0.1,0.08,0.06
0.5,0.0,95.0,0.02,0.08,0.04,0.04,0.06,0.04
0.5,0.24,90.0,1.0,0.06,0.02,1.0,0.82,0.68
0.5,0.23,90.0,1.0,0.06,0.04,1.0,0.76,0.62
0.5,0.22,90.0,1.0,0.08,0.08,1.0,0.78,0.64
0.5,0.21,90.0,1.0,0.32,0.34,1.0,0.74,0.64
0.5,0.2,90.0,1.0,0.52,0.46,1.0,0.78,0.64
0.5,0.19,90.0,1.0,0.74,0.6,1.0,0.8,0.72
0.5,0.18,90.0,1.0,0.86,0.74,1.0,0.92,0.78
0.5,0.17,90.0,1.0,0.78,0.72,1.0,0.86,0.7
0.5,0.16,90.0,1.0,0.76,0.7,1.0,0.7,0.62
0.5,0.15,90.0,1.0,0.86,0.76,1.0,0.8,0.76
0.5,0.14,90.0,1.0,0.82,0.68,1.0,0.84,0.74
0.5,0.13,90.0,1.0,0.84,0.7,1.0,0.96,0.82
0.5,0.12,90.0,1.0,0.9,0.72,1.0,0.92,0.72
0.5,0.11,90.0,1.0,0.78,0.66,1.0,0.9,0.68
0.5,0.1,90.0,1.0,0.92,0.76,1.0,0.9,0.7
0.5,0.09,90.0,1.0,0.92,0.72,1.0,0.98,0.72
0.5,0.08,90.0,1.0,0.9,0.64,1.0,0.94,0.68
0.5,0.07,90.0,1.0,0.88,0.46,1.0,0.96,0.58
0.5,0.06,90.0,0.96,0.96,0.42,0.96,0.96,0.5
0.5,0.05,90.0,0.92,0.86,0.4,0.96,0.9,0.54
0.5,0.04,90.0,0.86,0.88,0.3,0.9,0.8,0.46
0.5,0.03,90.0,0.58,0.72,0.22,0.64,0.68,0.2
0.5,0.02,90.0,0.24,0.44,0.06,0.38,0.3,0.08
0.5,0.01,90.0,0.14,0.04,0.1,0.06,0.1,0.04
0.5,0.0,90.0,0.04,0.06,0.06,0.02,0.04,0.04
0.5,0.24,85.0,1.0,0.04,0.08,1.0,0.74,0.58
0.5,0.23,85.0,1.0,0.0,0.06,1.0,0.68,0.6
0.5,0.22,85.0,1.0,0.04,0.04,1.0,0.84,0.74
0.5,0.21,85.0,1.0,0.42,0.42,1.0,0.68,0.62
0.5,0.2,85.0,1.0,0.7,0.64,1.0,0.74,0.66
0.5,0.19,85.0,1.0,0.72,0.7,1.0,0.84,0.74
0.5,0.18,85.0,1.0,0.88,0.8,1.0,0.86,0.78
0.5,0.17,85.0,1.0,0.88,0.76,1.0,0.78,0.7
0.5,0.16,85.0,1.0,0.72,0.68,1.0,0.78,0.58
0.5,0.15,85.0,1.0,0.76,0.7,1.0,0.86,0.64
0.5,0.14,85.0,1.0,0.82,0.84,1.0,0.82,0.62
0.5,0.13,85.0,1.0,0.84,0.7,1.0,0.9,0.68
0.5,0.12,85.0,1.0,0.86,0.82,1.0,0.8,0.62
0.5,0.11,85.0,1.0,0.8,0.62,1.0,0.96,0.78
0.5,0.1,85.0,1.0,0.8,0.72,1.0,0.94,0.76
0.5,0.09,85.0,1.0,1.0,0.66,1.0,0.94,0.68
0.5,0.08,85.0,1.0,0.94,0.72,1.0,0.96,0.52
0.5,0.07,85.0,1.0,0.94,0.56,1.0,0.9,0.48
0.5,0.06,85.0,0.96,0.96,0.5,0.96,0.92,0.36
0.5,0.05,85.0,0.94,0.98,0.56,0.92,1.0,0.48
0.5,0.04,85.0,0.72,0.94,0.3,0.76,0.76,0.32
0.5,0.03,85.0,0.52,0.54,0.22,0.38,0.52,0.28
0.5,0.02,85.0,0.28,0.34,0.08,0.38,0.22,0.06
0.5,0.01,85.0,0.08,0.1,0.08,0.18,0.12,0.0
0.5,0.0,85.0,0.04,0.02,0.04,0.04,0.12,0.04
0.5,0.24,80.0,1.0,0.1,0.06,1.0,0.7,0.58
0.5,0.23,80.0,1.0,0.08,0.06,1.0,0.76,0.66
0.5,0.22,80.0,1.0,0.1,0.1,1.0,0.86,0.74
0.5,0.21,80.0,1.0,0.4,0.4,1.0,0.78,0.7
0.5,0.2,80.0,1.0,0.58,0.52,1.0,0.78,0.62
0.5,0.19,80.0,1.0,0.76,0.72,1.0,0.84,0.64
0.5,0.18,80.0,1.0,0.88,0.88,1.0,0.86,0.76
0.5,0.17,80.0,1.0,0.84,0.68,1.0,0.76,0.58
0.5,0.16,80.0,1.0,0.86,0.7,1.0,0.94,0.9
0.5,0.15,80.0,1.0,0.88,0.82,1.0,0.84,0.7
0.5,0.14,80.0,1.0,0.82,0.72,1.0,0.82,0.64
0.5,0.13,80.0,1.0,0.78,0.64,1.0,0.9,0.72
0.5,0.12,80.0,1.0,0.82,0.62,1.0,0.82,0.62
0.5,0.11,80.0,1.0,0.9,0.68,1.0,0.92,0.74
0.5,0.1,80.0,1.0,0.96,0.78,1.0,0.88,0.6
0.5,0.09,80.0,1.0,0.96,0.72,1.0,0.98,0.68
0.5,0.08,80.0,1.0,0.92,0.58,1.0,0.98,0.7
0.5,0.07,80.0,0.96,1.0,0.64,1.0,0.98,0.56
0.5,0.06,80.0,1.0,0.96,0.48,0.94,0.96,0.54
0.5,0.05,80.0,0.9,0.92,0.42,0.86,0.94,0.42
0.5,0.04,80.0,0.84,0.66,0.3,0.78,0.72,0.34
0.5,0.03,80.0,0.62,0.68,0.2,0.54,0.62,0.2
0.5,0.02,80.0,0.32,0.26,0.1,0.28,0.34,0.08
0.5,0.01,80.0,0.16,0.1,0.1,0.12,0.08,0.06
0.5,0.0,80.0,0.04,0.04,0.04,0.02,0.06,0.12
0.5,0.24,75.0,1.0,0.02,0.02,1.0,0.72,0.64
0.5,0.23,75.0,1.0,0.04,0.06,1.0,0.8,0.66
0.5,0.22,75.0,1.0,0.16,0.08,1.0,0.72,0.66
0.5,0.21,75.0,1.0,0.5,0.48,1.0,0.84,0.7
0.5,0.2,75.0,1.0,0.66,0.58,1.0,0.7,0.62
0.5,0.19,75.0,1.0,0.76,0.6,1.0,0.68,0.68
0.5,0.18,75.0,1.0,0.84,0.78,1.0,0.94,0.72
0.5,0.17,75.0,1.0,0.76,0.68,1.0,0.82,0.66
0.5,0.16,75.0,1.0,0.84,0.68,1.0,0.78,0.7
0.5,0.15,75.0,1.0,0.84,0.72,1.0,0.96,0.76
0.5,0.14,75.0,1.0,0.82,0.62,1.0,0.94,0.68
0.5,0.13,75.0,1.0,0.92,0.8,1.0,0.94,0.72
0.5,0.12,75.0,1.0,0.9,0.68,1.0,0.92,0.66
0.5,0.11,75.0,1.0,0.88,0.7,1.0,0.96,0.76
0.5,0.1,75.0,1.0,0.92,0.7,1.0,0.9,0.78
0.5,0.09,75.0,1.0,1.0,0.78,1.0,0.92,0.58
0.5,0.08,75.0,0.98,0.96,0.68,1.0,0.94,0.52
0.5,0.07,75.0,0.98,0.98,0.58,1.0,0.94,0.44
0.5,0.06,75.0,0.96,0.9,0.42,0.96,0.88,0.48
0.5,0.05,75.0,0.86,0.9,0.38,0.92,0.84,0.32
0.5,0.04,75.0,0.72,0.74,0.2,0.68,0.8,0.36
0.5,0.03,75.0,0.48,0.64,0.18,0.52,0.54,0.3
0.5,0.02,75.0,0.34,0.22,0.06,0.3,0.3,0.04
0.5,0.01,75.0,0.06,0.06,0.06,0.12,0.02,0.06
0.5,0.0,75.0,0.08,0.06,0.06,0.08,0.06,0.02
0.5,0.24,70.0,1.0,0.08,0.02,1.0,0.7,0.52
0.5,0.23,70.0,1.0,0.08,0.08,1.0,0.74,0.62
0.5,0.22,70.0,1.0,0.3,0.28,1.0,0.76,0.7
0.5,0.21,70.0,1.0,0.44,0.44,1.0,0.78,0.66
0.5,0.2,70.0,1.0,0.7,0.72,1.0,0.88,0.82
0.5,0.19,70.0,1.0,0.7,0.7,1.0,0.78,0.7
0.5,0.18,70.0,1.0,0.88,0.68,1.0,0.86,0.66
0.5,0.17,70.0,1.0,0.84,0.7,1.0,0.78,0.7
0.5,0.16,70.0,1.0,0.88,0.76,1.0,0.8,0.72
0.5,0.15,70.0,1.0,0.88,0.76,1.0,0.9,0.64
0.5,0.14,70.0,1.0,0.82,0.72,1.0,0.76,0.58
0.5,0.13,70.0,1.0,0.92,0.68,1.0,0.86,0.7
0.5,0.12,70.0,1.0,0.86,0.78,1.0,0.96,0.78
0.5,0.11,70.0,1.0,0.94,0.7,1.0,0.92,0.7
0.5,0.1,70.0,0.98,0.92,0.7,1.0,0.98,0.72
0.5,0.09,70.0,1.0,0.92,0.58,1.0,0.92,0.6
0.5,0.08,70.0,1.0,0.9,0.64,0.98,0.96,0.48
0.5,0.07,70.0,1.0,0.94,0.64,0.96,0.96,0.56
0.5,0.06,70.0,0.9,0.9,0.42,0.98,0.96,0.36
0.5,0.05,70.0,0.86,0.84,0.42,0.98,0.88,0.4
0.5,0.04,70.0,0.66,0.62,0.32,0.78,0.58,0.2
0.5,0.03,70.0,0.56,0.6,0.2,0.58,0.46,0.18
0.5,0.02,70.0,0.32,0.16,0.14,0.34,0.12,0.12
0.5,0.01,70.0,0.1,0.18,0.02,0.16,0.14,0.04
0.5,0.0,70.0,0.08,0.04,0.04,0.06,0.02,0.06
0.5,0.24,65.0,1.0,0.0,0.08,1.0,0.76,0.62
0.5,0.23,65.0,1.0,0.06,0.12,1.0,0.76,0.66
0.5,0.22,65.0,1.0,0.48,0.42,1.0,0.66,0.52
0.5,0.21,65.0,1.0,0.54,0.52,1.0,0.74,0.62
0.5,0.2,65.0,1.0,0.74,0.72,1.0,0.88,0.84
0.5,0.19,65.0,1.0,0.82,0.8,1.0,0.72,0.62
0.5,0.18,65.0,1.0,0.9,0.74,1.0,0.84,0.76
0.5,0.17,65.0,1.0,0.82,0.7,1.0,0.8,0.62
0.5,0.16,65.0,1.0,0.84,0.74,1.0,0.72,0.6
0.5,0.15,65.0,1.0,0.92,0.82,1.0,0.88,0.74
0.5,0.14,65.0,1.0,0.86,0.84,1.0,0.86,0.64
0.5,0.13,65.0,1.0,0.9,0.7,1.0,0.9,0.68
0.5,0.12,65.0,1.0,0.86,0.62,1.0,0.9,0.64
0.5,0.11,65.0,1.0,0.94,0.72,1.0,0.96,0.82
0.5,0.1,65.0,1.0,0.96,0.72,1.0,0.92,0.6
0.5,0.09,65.0,0.98,0.92,0.6,1.0,0.98,0.62
0.5,0.08,65.0,1.0,0.96,0.62,0.98,0.94,0.5
0.5,0.07,65.0,0.94,0.98,0.58,0.94,0.94,0.62
0.5,0.06,65.0,0.88,0.94,0.6,0.96,0.92,0.38
0.5,0.05,65.0,0.92,0.8,0.36,0.84,0.88,0.36
0.5,0.04,65.0,0.78,0.74,0.28,0.84,0.72,0.24
0.5,0.03,65.0,0.42,0.4,0.28,0.52,0.42,0.16
0.5,0.02,65.0,0.2,0.26,0.08,0.2,0.32,0.14
0.5,0.01,65.0,0.06,0.06,0.02,0.02,0.08,0.1
0.5,0.0,65.0,0.04,0.06,0.06,0.06,0.04,0.06
0.5,0.24,60.0,1.0,0.1,0.04,1.0,0.72,0.58
0.5,0.23,60.0,1.0,0.2,0.22,1.0,0.78,0.7
0.5,0.22,60.0,1.0,0.4,0.44,1.0,0.8,0.68
0.5,0.21,60.0,1.0,0.68,0.58,1.0,0.82,0.78
0.5,0.2,60.0,1.0,0.76,0.72,1.0,0.76,0.64
0.5,0.19,60.0,1.0,0.86,0.76,1.0,0.7,0.54
0.5,0.18,60.0,1.0,0.88,0.8,1.0,0.84,0.74
0.5,0.17,60.0,1.0,0.78,0.72,1.0,0.92,0.72
0.5,0.16,60.0,1.0,0.84,0.72,1.0,0.9,0.76
0.5,0.15,60.0,1.0,0.86,0.68,1.0,0.78,0.58
0.5,0.14,60.0,1.0,0.88,0.78,1.0,0.86,0.74
0.5,0.13,60.0,1.0,0.84,0.56,1.0,0.94,0.7
0.5,0.12,60.0,1.0,0.84,0.7,1.0,0.96,0.74
0.5,0.11,60.0,1.0,0.98,0.72,1.0,0.94,0.6
0.5,0.1,60.0,1.0,0.92,0.66,1.0,0.94,0.58
0.5,0.09,60.0,1.0,0.88,0.62,1.0,0.98,0.56
0.5,0.08,60.0,0.96,0.96,0.62,1.0,0.94,0.56
0.5,0.07,60.0,0.96,0.92,0.46,0.98,0.96,0.38
0.5,0.06,60.0,0.84,0.9,0.42,0.96,0.84,0.4
0.5,0.05,60.0,0.88,0.82,0.34,0.88,0.74,0.18
0.5,0.04,60.0,0.74,0.72,0.24,0.7,0.68,0.26
0.5,0.03,60.0,0.38,0.44,0.2,0.32,0.5,0.22
0.5,0.02,60.0,0.26,0.18,0.1,0.16,0.22,0.04
0.5,0.01,60.0,0.06,0.1,0.04,0.02,0.08,0.06
0.5,0.0,60.0,0.1,0.02,0.04,0.04,0.06,0.06
0.5,0.24,55.0,1.0,0.18,0.06,1.0,0.74,0.62
0.5,0.23,55.0,1.0,0.28,0.26,1.0,0.74,0.62
0.5,0.22,55.0,1.0,0.42,0.38,1.0,0.78,0.66
0.5,0.21,55.0,1.0,0.82,0.8,1.0,0.82,0.68
0.5,0.2,55.0,1.0,0.84,0.72,1.0,0.84,0.72
0.5,0.19,55.0,1.0,0.86,0.84,1.0,0.8,0.7
0.5,0.18,55.0,1.0,0.86,0.82,1.0,0.84,0.78
0.5,0.17,55.0,1.0,0.78,0.68,1.0,0.9,0.68
0.5,0.16,55.0,1.0,0.92,0.8,1.0,0.92,0.76
0.5,0.15,55.0,1.0,0.92,0.72,1.0,0.86,0.72
0.5,0.14,55.0,1.0,0.9,0.78,1.0,0.86,0.66
0.5,0.13,55.0,1.0,0.82,0.64,1.0,0.82,0.66
0.5,0.12,55.0,1.0,0.94,0.78,1.0,0.84,0.62
0.5,0.11,55.0,0.98,0.88,0.66,1.0,0.94,0.68
0.5,0.1,55.0,0.98,0.92,0.66,1.0,0.92,0.6
0.5,0.09,55.0,1.0,0.9,0.56,1.0,0.96,0.6
0.5,0.08,55.0,1.0,0.92,0.56,1.0,0.94,0.44
0.5,0.07,55.0,1.0,0.88,0.46,0.98,0.94,0.54
0.5,0.06,55.0,0.9,0.94,0.48,0.96,0.9,0.4
0.5,0.05,55.0,0.76,0.78,0.32,0.8,0.62,0.32
0.5,0.04,55.0,0.7,0.5,0.24,0.64,0.54,0.24
0.5,0.03,55.0,0.4,0.54,0.16,0.4,0.34,0.14
0.5,0.02,55.0,0.14,0.22,0.04,0.16,0.14,0.08
0.5,0.01,55.0,0.04,0.02,0.06,0.08,0.04,0.08
0.5,0.0,55.0,0.06,0.06,0.06,0.06,0.06,0.02
0.5,0.24,50.0,1.0,0.12,0.16,1.0,0.72,0.62
0.5,0.23,50.0,1.0,0.16,0.2,1.0,0.8,0.74
0.5,0.22,50.0,1.0,0.6,0.54,1.0,0.84,0.68
0.5,0.21,50.0,1.0,0.8,0.74,1.0,0.76,0.56
0.5,0.2,50.0,1.0,0.8,0.64,1.0,0.8,0.72
0.5,0.19,50.0,1.0,0.78,0.7,1.0,0.8,0.72
0.5,0.18,50.0,1.0,0.8,0.8,1.0,0.84,0.66
0.5,0.17,50.0,1.0,0.9,0.78,1.0,0.86,0.58
0.5,0.16,50.0,1.0,0.82,0.74,1.0,0.9,0.78
0.5,0.15,50.0,1.0,0.88,0.74,1.0,0.86,0.78
0.5,0.14,50.0,1.0,0.88,0.7,1.0,0.86,0.64
0.5,0.13,50.0,1.0,0.88,0.66,1.0,0.84,0.62
0.5,0.12,50.0,1.0,0.94,0.66,1.0,0.84,0.56
0.5,0.11,50.0,1.0,0.86,0.6,1.0,1.0,0.64
0.5,0.1,50.0,1.0,0.9,0.56,1.0,0.94,0.62
0.5,0.09,50.0,0.98,0.94,0.46,1.0,0.94,0.62
0.5,0.08,50.0,0.98,0.98,0.5,0.98,0.88,0.46
0.5,0.07,50.0,0.96,0.9,0.44,0.94,0.94,0.44
0.5,0.06,50.0,0.86,0.8,0.4,0.92,0.88,0.44
0.5,0.05,50.0,0.76,0.76,0.24,0.76,0.8,0.28
0.5,0.04,50.0,0.56,0.54,0.28,0.58,0.72,0.14
0.5,0.03,50.0,0.46,0.4,0.1,0.34,0.42,0.18
0.5,0.02,50.0,0.24,0.22,0.1,0.18,0.16,0.1
0.5,0.01,50.0,0.14,0.06,0.02,0.1,0.08,0.1
0.5,0.0,50.0,0.04,0.1,0.02,0.06,0.08,0.02
0.5,0.24,45.0,1.0,0.26,0.2,1.0,0.84,0.58
0.5,0.23,45.0,1.0,0.46,0.38,1.0,0.78,0.62
0.5,0.22,45.0,1.0,0.62,0.54,1.0,0.76,0.5
0.5,0.21,45.0,1.0,0.76,0.62,1.0,0.76,0.64
0.5,0.2,45.0,1.0,0.88,0.8,1.0,0.82,0.7
0.5,0.19,45.0,1.0,0.74,0.76,1.0,0.84,0.64
0.5,0.18,45.0,1.0,0.88,0.76,1.0,0.86,0.7
0.5,0.17,45.0,1.0,0.86,0.74,1.0,0.92,0.72
0.5,0.16,45.0,1.0,0.9,0.7,1.0,0.88,0.72
0.5,0.15,45.0,1.0,0.84,0.74,1.0,0.82,0.68
0.5,0.14,45.0,1.0,0.92,0.66,1.0,0.86,0.52
0.5,0.13,45.0,1.0,0.9,0.6,1.0,0.86,0.62
0.5,0.12,45.0,1.0,0.9,0.62,1.0,0.84,0.64
0.5,0.11,45.0,1.0,0.98,0.7,1.0,0.9,0.58
0.5,0.1,45.0,1.0,0.98,0.66,1.0,0.98,0.62
0.5,0.09,45.0,1.0,0.9,0.54,1.0,0.86,0.4
0.5,0.08,45.0,0.98,0.98,0.46,0.92,0.94,0.52
0.5,0.07,45.0,0.88,0.92,0.44,0.88,0.96,0.46
0.5,0.06,45.0,0.9,0.84,0.38,0.88,0.82,0.24
0.5,0.05,45.0,0.8,0.7,0.24,0.72,0.64,0.4
0.5,0.04,45.0,0.64,0.58,0.12,0.66,0.52,0.2
0.5,0.03,45.0,0.44,0.44,0.2,0.44,0.38,0.14
0.5,0.02,45.0,0.22,0.18,0.18,0.24,0.14,0.08
0.5,0.01,45.0,0.18,0.08,0.08,0.08,0.14,0.02
0.5,0.0,45.0,0.12,0.08,0.04,0.18,0.04,0.02
0.5,0.24,40.0,1.0,0.5,0.38,1.0,0.8,0.68
0.5,0.23,40.0,1.0,0.6,0.54,1.0,0.82,0.68
0.5,0.22,40.0,1.0,0.74,0.74,1.0,0.78,0.62
0.5,0.21,40.0,1.0,0.76,0.66,1.0,0.84,0.6
0.5,0.2,40.0,1.0,0.78,0.68,1.0,0.84,0.66
0.5,0.19,40.0,1.0,0.82,0.72,1.0,0.86,0.7
0.5,0.18,40.0,1.0,0.82,0.68,1.0,0.86,0.66
0.5,0.17,40.0,1.0,0.84,0.7,1.0,0.92,0.68
0.5,0.16,40.0,1.0,0.8,0.74,1.0,0.9,0.5
0.5,0.15,40.0,1.0,0.92,0.74,1.0,0.94,0.76
0.5,0.14,40.0,1.0,0.88,0.68,1.0,0.82,0.68
0.5,0.13,40.0,1.0,0.9,0.72,0.98,0.9,0.48
0.5,0.12,40.0,1.0,0.92,0.62,1.0,0.96,0.7
0.5,0.11,40.0,0.98,0.9,0.72,1.0,0.88,0.58
0.5,0.1,40.0,0.98,0.96,0.7,0.98,0.94,0.64
0.5,0.09,40.0,0.96,0.96,0.56,1.0,0.88,0.54
0.5,0.08,40.0,0.96,0.94,0.46,0.92,0.96,0.5
0.5,0.07,40.0,0.92,0.88,0.36,0.9,0.92,0.42
0.5,0.06,40.0,0.84,0.84,0.26,0.8,0.76,0.28
0.5,0.05,40.0,0.68,0.66,0.22,0.72,0.6,0.2
0.5,0.04,40.0,0.42,0.58,0.16,0.48,0.34,0.16
0.5,0.03,40.0,0.24,0.26,0.16,0.22,0.26,0.08
0.5,0.02,40.0,0.16,0.1,0.1,0.1,0.16,0.08
0.5,0.01,40.0,0.04,0.04,0.06,0.08,0.06,0.0
0.5,0.0,40.0,0.06,0.1,0.02,0.1,0.06,0.08
0.5,0.24,35.0,1.0,0.48,0.36,1.0,0.78,0.68
0.5,0.23,35.0,1.0,0.64,0.6,1.0,0.86,0.6
0.5,0.22,35.0,1.0,0.8,0.64,1.0,0.86,0.6
0.5,0.21,35.0,1.0,0.84,0.7,1.0,0.84,0.66
0.5,0.2,35.0,1.0,0.86,0.64,1.0,0.82,0.7
0.5,0.19,35.0,1.0,0.9,0.68,1.0,0.86,0.6
0.5,0.18,35.0,1.0,0.94,0.8,1.0,0.8,0.66
0.5,0.17,35.0,1.0,0.86,0.76,1.0,0.84,0.7
0.5,0.16,35.0,1.0,0.8,0.72,1.0,0.94,0.66
0.5,0.15,35.0,1.0,0.98,0.78,1.0,0.84,0.5
0.5,0.14,35.0,1.0,0.88,0.7,1.0,0.84,0.4
0.5,0.13,35.0,1.0,0.92,0.7,1.0,0.94,0.62
0.5,0.12,35.0,1.0,0.94,0.62,1.0,0.92,0.46
0.5,0.11,35.0,1.0,0.92,0.56,0.98,0.92,0.6
0.5,0.1,35.0,0.96,0.98,0.52,1.0,0.92,0.52
0.5,0.09,35.0,0.92,0.86,0.46,0.96,0.92,0.22
0.5,0.08,35.0,0.96,0.94,0.38,0.9,0.92,0.52
0.5,0.07,35.0,0.86,0.92,0.4,0.92,0.84,0.32
0.5,0.06,35.0,0.74,0.68,0.3,0.7,0.66,0.2
0.5,0.05,35.0,0.7,0.62,0.22,0.7,0.6,0.16
0.5,0.04,35.0,0.36,0.58,0.12,0.4,0.36,0.08
0.5,0.03,35.0,0.14,0.3,0.12,0.28,0.28,0.16
0.5,0.02,35.0,0.12,0.24,0.08,0.22,0.08,0.1
0.5,0.01,35.0,0.1,0.04,0.04,0.1,0.02,0.06
0.5,0.0,35.0,0.12,0.04,0.04,0.06,0.04,0.06
0.5,0.24,30.0,1.0,0.7,0.66,1.0,0.82,0.7
0.5,0.23,30.0,1.0,0.74,0.7,1.0,0.74,0.48
0.5,0.22,30.0,1.0,0.78,0.7,1.0,0.74,0.56
0.5,0.21,30.0,1.0,0.9,0.74,1.0,0.78,0.52
0.5,0.2,30.0,1.0,0.84,0.72,1.0,0.8,0.62
0.5,0.19,30.0,1.0,0.92,0.7,1.0,0.8,0.52
0.5,0.18,30.0,1.0,0.92,0.82,1.0,0.88,0.64
0.5,0.17,30.0,1.0,0.9,0.7,1.0,0.92,0.76
0.5,0.16,30.0,1.0,0.86,0.6,1.0,0.88,0.72
0.5,0.15,30.0,1.0,0.96,0.66,0.98,0.86,0.62
0.5,0.14,30.0,1.0,0.94,0.68,1.0,0.92,0.58
0.5,0.13,30.0,1.0,0.94,0.64,0.98,0.94,0.52
0.5,0.12,30.0,0.98,0.96,0.62,1.0,0.88,0.56
0.5,0.11,30.0,0.98,0.98,0.58,0.98,0.96,0.5
0.5,0.1,30.0,0.92,0.88,0.56,0.98,0.82,0.48
0.5,0.09,30.0,1.0,0.9,0.56,0.96,0.94,0.4
0.5,0.08,30.0,0.88,0.92,0.4,0.84,0.9,0.4
0.5,0.07,30.0,0.86,0.86,0.36,0.9,0.8,0.3
0.5,0.06,30.0,0.62,0.82,0.22,0.7,0.68,0.16
0.5,0.05,30.0,0.5,0.56,0.18,0.56,0.54,0.16
0.5,0.04,30.0,0.36,0.48,0.2,0.4,0.42,0.12
0.5,0.03,30.0,0.42,0.36,0.04,0.32,0.22,0.24
0.5,0.02,30.0,0.12,0.1,0.06,0.22,0.08,0.06
0.5,0.01,30.0,0.02,0.04,0.02,0.06,0.06,0.0
0.5,0.0,30.0,0.04,0.06,0.0,0.02,0.1,0.08
0.5,0.24,25.0,1.0,0.74,0.7,1.0,0.86,0.64
0.5,0.23,25.0,1.0,0.88,0.76,1.0,0.76,0.66
0.5,0.22,25.0,1.0,0.82,0.66,1.0,0.8,0.54
0.5,0.21,25.0,1.0,0.74,0.66,1.0,0.86,0.68
0.5,0.2,25.0,1.0,0.86,0.72,1.0,0.8,0.58
0.5,0.19,25.0,1.0,0.94,0.72,1.0,0.84,0.62
0.5,0.18,25.0,1.0,0.94,0.74,1.0,0.9,0.5
0.5,0.17,25.0,1.0,0.92,0.64,1.0,0.88,0.66
0.5,0.16,25.0,0.98,0.98,0.62,1.0,0.9,0.58
0.5,0.15,25.0,1.0,0.92,0.62,1.0,0.9,0.52
0.5,0.14,25.0,1.0,0.94,0.6,0.98,0.96,0.52
0.5,0.13,25.0,1.0,0.92,0.5,1.0,0.94,0.36
0.5,0.12,25.0,0.98,0.94,0.56,0.96,0.94,0.42
0.5,0.11,25.0,0.98,0.88,0.48,0.94,0.9,0.48
0.5,0.1,25.0,0.9,0.92,0.5,0.94,0.96,0.46
0.5,0.09,25.0,0.78,0.94,0.42,0.92,0.74,0.4
0.5,0.08,25.0,0.86,0.88,0.34,0.92,0.84,0.3
0.5,0.07,25.0,0.74,0.66,0.3,0.8,0.66,0.3
0.5,0.06,25.0,0.66,0.56,0.14,0.72,0.5,0.22
0.5,0.05,25.0,0.54,0.42,0.14,0.46,0.4,0.12
0.5,0.04,25.0,0.3,0.4,0.18,0.36,0.32,0.12
0.5,0.03,25.0,0.2,0.32,0.1,0.42,0.14,0.08
0.5,0.02,25.0,0.1,0.16,0.0,0.1,0.18,0.06
0.5,0.01,25.0,0.06,0.06,0.06,0.08,0.08,0.06
0.5,0.0,25.0,0.04,0.04,0.02,0.06,0.04,0.0
0.5,0.24,20.0,1.0,0.82,0.64,1.0,0.8,0.52
0.5,0.23,20.0,1.0,0.8,0.64,1.0,0.78,0.62
0.5,0.22,20.0,1.0,0.9,0.76,1.0,0.82,0.72
0.5,0.21,20.0,1.0,0.84,0.72,1.0,0.88,0.6
0.5,0.2,20.0,1.0,0.92,0.74,1.0,0.88,0.52
0.5,0.19,20.0,1.0,0.96,0.56,1.0,0.9,0.52
0.5,0.18,20.0,1.0,0.92,0.62,1.0,0.82,0.54
0.5,0.17,20.0,1.0,0.92,0.74,1.0,0.9,0.56
0.5,0.16,20.0,1.0,0.92,0.62,1.0,0.96,0.62
0.5,0.15,20.0,1.0,0.98,0.34,0.98,0.92,0.44
